model,split,mode,seed,epoch,classification_loss,alignment_loss,total_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_f1
fusion48-mk-mmd,S1_train_I_test_all,uda,3,220,0.02578413300216198,0.032785654067993164,0.029062697663903236,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,3,230,0.019103405997157097,0.030126094818115234,0.02211601473391056,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,3,240,0.017175564542412758,0.033754587173461914,0.02055102400481701,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,3,250,0.004357161000370979,0.02633976936340332,0.006991137750446796,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,3,260,0.022577723488211632,0.024163007736206055,0.024994025006890297,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,3,270,0.0070940847508609295,0.02674579620361328,0.009768664836883545,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,3,280,0.0037129635456949472,0.02577972412109375,0.0062909359112381935,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,3,290,0.013116835616528988,0.024063587188720703,0.015523194335401058,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,3,300,0.010824129916727543,0.0254514217376709,0.013369272463023663,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,3,310,0.006021722685545683,0.025047779083251953,0.008526500314474106,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,3,320,0.014741295017302036,0.026596546173095703,0.01740095019340515,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,3,330,0.01485585980117321,0.025044679641723633,0.017360327765345573,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,3,340,0.0051735760644078255,0.024962186813354492,0.007669794838875532,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,3,350,0.004531695041805506,0.024028301239013672,0.006934525445103645,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,3,360,0.0044440277852118015,0.024984359741210938,0.006942464038729668,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,3,370,0.006194369401782751,0.024954795837402344,0.008689848706126213,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,3,380,0.004881886299699545,0.02013230323791504,0.006895116530358791,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,3,390,0.00249425508081913,0.025307178497314453,0.005024973303079605,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,3,400,0.002788245677947998,0.023298978805541992,0.005118143744766712,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,1,1.0004938840866089,0.1865699291229248,1.0191508531570435,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,10,0.5855905413627625,0.08692216873168945,0.5942827463150024,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,20,0.36964932084083557,0.0944359302520752,0.37909290194511414,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,30,0.2306213676929474,0.07859301567077637,0.23848067224025726,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,40,0.1929534673690796,0.06478023529052734,0.19943149387836456,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,50,0.118500255048275,0.056311845779418945,0.12413144111633301,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,60,0.07448985427618027,0.05318117141723633,0.07980797439813614,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,70,0.054926205426454544,0.055521488189697266,0.06047835573554039,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,80,0.07458293437957764,0.04349040985107422,0.07893197238445282,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,90,0.04559437930583954,0.04801440238952637,0.050395820289850235,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,100,0.026800086721777916,0.03954792022705078,0.030754879117012024,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,110,0.04393068701028824,0.044695377349853516,0.04840022325515747,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,120,0.027162713930010796,0.04259181022644043,0.03142189607024193,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,130,0.018527276813983917,0.0407252311706543,0.022599799558520317,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,140,0.016705920919775963,0.04224085807800293,0.020930007100105286,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,150,0.010724437423050404,0.03711104393005371,0.014435541816055775,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,160,0.014785942621529102,0.04132199287414551,0.018918141722679138,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,170,0.012989065609872341,0.04107785224914551,0.017096851021051407,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,180,0.01726651005446911,0.037450551986694336,0.021011564880609512,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,190,0.007000747602432966,0.0345914363861084,0.010459891520440578,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,200,0.010992040857672691,0.03420281410217285,0.014412322081625462,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,210,0.0040079024620354176,0.03594374656677246,0.007602277211844921,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,220,0.0032966069411486387,0.03186774253845215,0.006483381148427725,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,230,0.008539482019841671,0.02829885482788086,0.011369368061423302,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,240,0.004182193893939257,0.028020143508911133,0.00698420824483037,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,250,0.005463550332933664,0.030352354049682617,0.008498786017298698,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,260,0.005292863585054874,0.03000926971435547,0.008293790742754936,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,270,0.012606673873960972,0.030190467834472656,0.015625720843672752,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,280,0.01987878791987896,0.026560068130493164,0.022534795105457306,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,290,0.0029526425059884787,0.02675771713256836,0.005628414452075958,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,300,0.002343579428270459,0.029032468795776367,0.005246826447546482,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,310,0.003276302246376872,0.025402545928955078,0.005816556978970766,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,320,0.003660606686025858,0.031697750091552734,0.006830381695181131,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,330,0.005823639687150717,0.027225732803344727,0.008546212688088417,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,340,0.014472564682364464,0.026014089584350586,0.017073974013328552,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,350,0.0073515884578228,0.026607990264892578,0.010012387298047543,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,360,0.017526496201753616,0.025203943252563477,0.020046889781951904,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,370,0.005046111531555653,0.02465653419494629,0.007511764764785767,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,380,0.007547876797616482,0.025494098663330078,0.01009728666394949,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,390,0.018950369209051132,0.02398991584777832,0.021349361166357994,,,
fusion48-mk-mmd,S1_train_I_test_all,uda,4,400,0.0031181613449007273,0.027857542037963867,0.005903915502130985,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,1,1.0893754959106445,0.17685747146606445,1.1070612668991089,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,10,0.534695565700531,0.07330608367919922,0.542026162147522,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,20,0.3965371251106262,0.07017636299133301,0.403554767370224,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,30,0.26094815135002136,0.10271286964416504,0.2712194323539734,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,40,0.19550077617168427,0.11869239807128906,0.20737001299858093,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,50,0.1568637490272522,0.09522223472595215,0.1663859784603119,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,60,0.1316283792257309,0.09424352645874023,0.1410527378320694,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,70,0.1016828715801239,0.06802654266357422,0.10848552733659744,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,80,0.07576793432235718,0.06998515129089355,0.08276645094156265,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,90,0.07052592933177948,0.050950050354003906,0.07562093436717987,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,100,0.06352507323026657,0.047013044357299805,0.06822637468576431,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,110,0.05499688535928726,0.05164909362792969,0.06016179546713829,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,120,0.03072126768529415,0.04344344139099121,0.03506561368703842,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,130,0.026928016915917397,0.03952646255493164,0.03088066354393959,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,140,0.020780552178621292,0.03721213340759277,0.02450176514685154,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,150,0.01547827385365963,0.04280972480773926,0.019759247079491615,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,160,0.019245227798819542,0.03584098815917969,0.02282932586967945,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,170,0.011812959797680378,0.03666234016418457,0.01547919400036335,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,180,0.025882670655846596,0.035878896713256836,0.02947056107223034,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,190,0.015488146804273129,0.0314640998840332,0.018634557723999023,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,200,0.011132540181279182,0.02995586395263672,0.014128126204013824,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,210,0.008169666863977909,0.03215956687927246,0.01138562336564064,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,220,0.007679327391088009,0.029986858367919922,0.010678013786673546,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,230,0.006690618582069874,0.03139042854309082,0.009829661808907986,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,240,0.013100935146212578,0.027411460876464844,0.015842081978917122,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,0,250,0.0269247367978096,0.03162956237792969,0.03008769266307354,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,1,1.1383506059646606,0.17417407035827637,1.1557680368423462,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,10,0.5672158598899841,0.08601784706115723,0.5758176445960999,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,20,0.3907458782196045,0.07088065147399902,0.3978339433670044,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,30,0.26812320947647095,0.0812826156616211,0.2762514650821686,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,40,0.21536050736904144,0.10829424858093262,0.22618992626667023,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,50,0.17432056367397308,0.08625912666320801,0.18294647336006165,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,60,0.17537853121757507,0.07929062843322754,0.18330758810043335,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,70,0.12191490828990936,0.07347846031188965,0.1292627602815628,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,80,0.0937076061964035,0.0673682689666748,0.10044443607330322,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,90,0.12078791856765747,0.06531715393066406,0.12731963396072388,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,100,0.06978950649499893,0.05736351013183594,0.07552585750818253,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,110,0.05528979375958443,0.05216193199157715,0.06050598621368408,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,120,0.04556044191122055,0.04947185516357422,0.05050762742757797,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,130,0.06016070768237114,0.044701576232910156,0.06463086605072021,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,140,0.055878303945064545,0.04651212692260742,0.06052951514720917,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,150,0.04109097272157669,0.03487205505371094,0.044578179717063904,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,160,0.0348968543112278,0.03333878517150879,0.03823073208332062,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,170,0.037739936262369156,0.030224323272705078,0.040762368589639664,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,180,0.043110013008117676,0.029375791549682617,0.04604759067296982,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,1,190,0.02027828060090542,0.029384613037109375,0.023216741159558296,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,2,1,1.066094994544983,0.1736612319946289,1.0834611654281616,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,3,1,1.193522334098816,0.27707624435424805,1.221229910850525,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,3,10,0.6100694537162781,0.09929013252258301,0.6199984550476074,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,3,20,0.3698871433734894,0.08485078811645508,0.3783722221851349,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,3,30,0.25700080394744873,0.07175421714782715,0.26417621970176697,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,3,40,0.19553086161613464,0.0990285873413086,0.20543372631072998,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,3,50,0.15718208253383636,0.08908987045288086,0.16609106957912445,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,3,60,0.10219518095254898,0.08445024490356445,0.11064020544290543,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,3,70,0.08796115219593048,0.07314229011535645,0.09527537971735,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,3,80,0.07382672280073166,0.07364821434020996,0.0811915472149849,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,3,90,0.048600926995277405,0.07013654708862305,0.05561458319425583,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,3,100,0.04727574437856674,0.06508183479309082,0.053783927112817764,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,3,110,0.05656473711133003,0.05971527099609375,0.06253626197576523,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,3,120,0.04413247108459473,0.05741262435913086,0.04987373203039169,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,4,1,0.9872735142707825,0.17955517768859863,1.0052289962768555,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,4,10,0.5244481563568115,0.07985043525695801,0.5324332118034363,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,4,20,0.31553539633750916,0.0743720531463623,0.3229725956916809,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,4,30,0.20886273682117462,0.09928297996520996,0.21879103779792786,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,4,40,0.16751886904239655,0.09534668922424316,0.1770535409450531,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,4,50,0.11947306990623474,0.09451937675476074,0.12892501056194305,,,
fusion48-mk-mmd,S4_train_I_val_D1_2,semi,4,60,0.0866994559764862,0.06420469284057617,0.09311992675065994,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,0,1,1.0940018892288208,0.1824047565460205,1.112242341041565,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,0,10,0.5245605111122131,0.08453917503356934,0.5330144166946411,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,0,20,0.3008701205253601,0.07891535758972168,0.3087616562843323,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,0,30,0.21058636903762817,0.09075379371643066,0.21966174244880676,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,0,40,0.16065070033073425,0.08540558815002441,0.16919125616550446,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,0,50,0.12145677953958511,0.0879065990447998,0.13024744391441345,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,0,60,0.10130806267261505,0.06722807884216309,0.10803087055683136,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,0,70,0.06839527189731598,0.05031228065490723,0.0734264999628067,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,0,80,0.07129880040884018,0.047875404357910156,0.07608634233474731,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,0,90,0.046292923390865326,0.0451512336730957,0.05080804601311684,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,0,100,0.06314929574728012,0.050074100494384766,0.06815670430660248,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,0,110,0.02816235087811947,0.04409313201904297,0.032571665942668915,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,0,120,0.041122883558273315,0.0395665168762207,0.045079536736011505,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,1,1,1.1458250284194946,0.18270635604858398,1.1640956401824951,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,1,10,0.5538064241409302,0.07311558723449707,0.5611180067062378,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,1,20,0.3313831090927124,0.06569814682006836,0.3379529118537903,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,1,30,0.220167338848114,0.08885717391967773,0.2290530502796173,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,1,40,0.13903562724590302,0.07674789428710938,0.14671041071414948,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,1,50,0.10755720734596252,0.06595778465270996,0.11415298283100128,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,2,1,1.058237910270691,0.16971898078918457,1.0752098560333252,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,2,10,0.5164616703987122,0.08348298072814941,0.5248099565505981,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,2,20,0.29960495233535767,0.08404684066772461,0.30800962448120117,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,2,30,0.19511628150939941,0.08348679542541504,0.20346495509147644,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,2,40,0.13532592356204987,0.08436751365661621,0.14376267790794373,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,2,50,0.09636049717664719,0.07778501510620117,0.10413900017738342,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,2,60,0.06078078970313072,0.07326865196228027,0.06810765713453293,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,2,70,0.046319231390953064,0.052172183990478516,0.051536448299884796,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,2,80,0.042619604617357254,0.056101322174072266,0.04822973534464836,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,2,90,0.03178825601935387,0.04024815559387207,0.035813070833683014,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,2,100,0.019870948046445847,0.03895068168640137,0.023766016587615013,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,2,110,0.02443382516503334,0.03645586967468262,0.028079412877559662,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,2,120,0.02320590801537037,0.03744363784790039,0.026950271800160408,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,2,130,0.014113753102719784,0.03465533256530762,0.01757928729057312,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,2,140,0.013196221552789211,0.03037285804748535,0.01623350754380226,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,1,1.176595687866211,0.2640514373779297,1.203000783920288,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,10,0.6083857417106628,0.09504294395446777,0.6178900599479675,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,20,0.35119807720184326,0.06973409652709961,0.3581714928150177,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,30,0.22783903777599335,0.09286761283874512,0.23712579905986786,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,40,0.15805236995220184,0.08887672424316406,0.16694004833698273,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,50,0.09957027435302734,0.07900738716125488,0.10747101157903671,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,60,0.10093899071216583,0.06867122650146484,0.10780611634254456,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,70,0.06825875490903854,0.05770587921142578,0.074029341340065,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,80,0.0526399128139019,0.06678175926208496,0.05931808799505234,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,90,0.04792030528187752,0.0485844612121582,0.05277875065803528,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,100,0.030545057728886604,0.03873872756958008,0.03441892936825752,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,110,0.02732689492404461,0.03834962844848633,0.031161857768893242,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,120,0.03080115094780922,0.040711164474487305,0.03487226739525795,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,130,0.015741726383566856,0.034818172454833984,0.019223542883992195,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,140,0.03468126058578491,0.04010510444641113,0.038691770285367966,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,150,0.021479113027453423,0.03557777404785156,0.02503689005970955,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,160,0.012567690573632717,0.026539087295532227,0.015221599489450455,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,170,0.0184999518096447,0.0348057746887207,0.0219805296510458,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,180,0.016584735363721848,0.030890464782714844,0.019673781469464302,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,190,0.010677460581064224,0.02982640266418457,0.013660101220011711,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,200,0.007606040686368942,0.029740333557128906,0.010580074042081833,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,3,210,0.007645402569323778,0.02079606056213379,0.00972500815987587,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,4,1,0.995539128780365,0.18123888969421387,1.0136630535125732,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,4,10,0.5107450485229492,0.10239791870117188,0.5209848284721375,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,4,20,0.277050644159317,0.09790444374084473,0.28684109449386597,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,4,30,0.1757364124059677,0.0926823616027832,0.18500465154647827,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,4,40,0.11212807893753052,0.08878517150878906,0.12100659310817719,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,4,50,0.08475418388843536,0.06337213516235352,0.09109139442443848,,,
fusion48-mk-mmd,S7_train_I_D1_3_val_D4_5,semi,4,60,0.06463037431240082,0.04976654052734375,0.06960702687501907,,,
