feature_extractor_layers,feature_extractor_architecture,split,description,task,variant,lambda,seed,classifier_label_usage,domain_label_usage,model_selection_labels,best_epoch,L_last,Ld_last,backward_loss_scalar_last,feature_extractor_objective,class_loss_last,domain_loss_last,classifier_train_n,source_train_n,source_val_n,target_labeled_train_n,target_domain_n,target_validation_n,target_test_n,train_accuracy,validation_accuracy,test_accuracy,train_balanced_accuracy,validation_balanced_accuracy,test_balanced_accuracy,train_macro_f1,validation_macro_f1,test_macro_f1,train_test_accuracy_gap,domain_discriminator_accuracy
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,MLP source + target labels,0.0,2,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,30,0.0008951868512667,0.0,0.0008951868512667,min L - lambda*Ld via gradient reversal,0.0008951868512667,0.0,46,30,0,16,273,26,231,0.9565217391304348,0.9615384615384616,0.8528138528138528,0.9607843137254902,0.9666666666666668,0.8557881553050635,0.9563095238095238,0.9568151147098516,0.8529871188027666,0.103707886316582,0.099009900990099
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,MLP source + target labels,0.0,3,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,180,0.0101133342832326,0.0,0.0101133342832326,min L - lambda*Ld via gradient reversal,0.0101133342832326,0.0,46,30,0,16,273,26,231,1.0,0.9230769230769232,0.8138528138528138,1.0,0.9333333333333332,0.8173197351941313,1.0,0.9234817813765184,0.8140422638859316,0.1861471861471861,0.1188118811881188
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,MLP source + target labels,0.0,4,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,310,0.0004219210240989,0.0,0.0004219210240989,min L - lambda*Ld via gradient reversal,0.0004219210240989,0.0,46,30,0,16,273,26,231,1.0,0.9615384615384616,0.8658008658008658,1.0,0.9666666666666668,0.8688495258543568,1.0,0.9568151147098516,0.8648268374639638,0.1341991341991342,0.2145214521452145
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-semi,0.05,0,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,380,0.0005757200415246,0.2196005135774612,0.2201762348413467,min L - lambda*Ld via gradient reversal,0.0005757200415246,0.2196005135774612,46,30,0,16,273,26,231,1.0,0.9615384615384616,0.8571428571428571,1.0,0.9666666666666668,0.8606190731794596,1.0,0.9568151147098516,0.8570864921229885,0.1428571428571429,0.9207920792079208
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-semi,0.05,1,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,130,0.0023135622031986,0.208918809890747,0.211232379078865,min L - lambda*Ld via gradient reversal,0.0023135622031986,0.208918809890747,46,30,0,16,273,26,231,1.0,0.9615384615384616,0.8701298701298701,1.0,0.9666666666666668,0.8715333691179102,1.0,0.9568151147098516,0.8711696677904438,0.1298701298701299,0.924092409240924
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-semi,0.05,2,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,30,0.0031703067943453,0.253220647573471,0.2563909590244293,min L - lambda*Ld via gradient reversal,0.0031703067943453,0.253220647573471,46,30,0,16,273,26,231,0.9565217391304348,0.9615384615384616,0.8484848484848485,0.9607843137254902,0.9666666666666668,0.8516729289676149,0.9563095238095238,0.9568151147098516,0.8490951501094206,0.1080368906455863,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-semi,0.05,3,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,50,0.0016780536388978,0.2350946366786956,0.2367726862430572,min L - lambda*Ld via gradient reversal,0.0016780536388978,0.2350946366786956,46,30,0,16,273,26,231,1.0,0.8846153846153846,0.8268398268398268,1.0,0.9,0.8303811057434246,1.0,0.882010582010582,0.8274500861457383,0.1731601731601731,0.9042904290429042
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-semi,0.05,4,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,330,0.0018417014507576,0.2673456072807312,0.2691873013973236,min L - lambda*Ld via gradient reversal,0.0018417014507576,0.2673456072807312,46,30,0,16,273,26,231,1.0,0.9615384615384616,0.8614718614718615,1.0,0.9444444444444444,0.863302916443013,1.0,0.9538239538239538,0.8622264990911654,0.1385281385281385,0.9207920792079208
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-semi,0.2,0,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,130,0.0012784908758476,0.2965153455734253,0.297793835401535,min L - lambda*Ld via gradient reversal,0.0012784908758476,0.2965153455734253,46,30,0,16,273,26,231,1.0,0.9230769230769232,0.8658008658008658,1.0,0.9333333333333332,0.8688495258543568,1.0,0.9214489214489214,0.8649582681272822,0.1341991341991342,0.9075907590759076
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-semi,0.2,1,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,250,0.0015170137630775,0.2671958804130554,0.2687129080295563,min L - lambda*Ld via gradient reversal,0.0015170137630775,0.2671958804130554,46,30,0,16,273,26,231,1.0,0.9615384615384616,0.8614718614718615,1.0,0.9666666666666668,0.863302916443013,1.0,0.9568151147098516,0.8614200227338914,0.1385281385281385,0.9075907590759076
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-semi,0.2,2,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,30,0.0091927405446767,0.288645476102829,0.2978382110595703,min L - lambda*Ld via gradient reversal,0.0091927405446767,0.288645476102829,46,30,0,16,273,26,231,0.9565217391304348,0.9615384615384616,0.8571428571428571,0.9607843137254902,0.9666666666666668,0.8606190731794596,0.9563095238095238,0.9568151147098516,0.8580136343325648,0.0993788819875777,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-semi,0.2,3,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,350,0.0016591793391853,0.2796379625797272,0.2812971472740173,min L - lambda*Ld via gradient reversal,0.0016591793391853,0.2796379625797272,46,30,0,16,273,26,231,1.0,0.9615384615384616,0.8441558441558441,1.0,0.9666666666666668,0.8475577026301663,1.0,0.9568151147098516,0.8448610739582,0.1558441558441559,0.9141914191419142
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-semi,0.2,4,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,100,0.0027615614235401,0.2641783654689789,0.2669399380683899,min L - lambda*Ld via gradient reversal,0.0027615614235401,0.2641783654689789,46,30,0,16,273,26,231,1.0,0.8846153846153846,0.8744588744588745,1.0,0.9,0.8770799785292539,1.0,0.8883940620782727,0.8745435576421491,0.1255411255411255,0.9075907590759076
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-semi,0.5,0,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,120,0.0009160100016742,0.2760095000267029,0.2769255042076111,min L - lambda*Ld via gradient reversal,0.0009160100016742,0.2760095000267029,46,30,0,16,273,26,231,1.0,0.9615384615384616,0.8528138528138528,1.0,0.9666666666666668,0.8550724637681159,1.0,0.9568151147098516,0.8537868480725623,0.1471861471861472,0.9042904290429042
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-semi,0.5,1,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,100,0.0060935309156775,0.2756761610507965,0.2817696928977966,min L - lambda*Ld via gradient reversal,0.0060935309156775,0.2756761610507965,46,30,0,16,273,26,231,1.0,0.9615384615384616,0.922077922077922,1.0,0.9666666666666668,0.9216317767042403,1.0,0.9568151147098516,0.9226354143189842,0.0779220779220779,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-semi,0.5,2,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,320,0.0063565778546035,0.2636352479457855,0.2699918150901794,min L - lambda*Ld via gradient reversal,0.0063565778546035,0.2636352479457855,46,30,0,16,273,26,231,1.0,0.9615384615384616,0.8354978354978355,1.0,0.9666666666666668,0.836464483807479,1.0,0.9568151147098516,0.8358005501077614,0.1645021645021644,0.9042904290429042
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-semi,0.5,3,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,170,0.0046525369398295,0.3150236010551452,0.3196761310100555,min L - lambda*Ld via gradient reversal,0.0046525369398295,0.3150236010551452,46,30,0,16,273,26,231,1.0,0.9230769230769232,0.8658008658008658,1.0,0.9333333333333332,0.8667024512435141,1.0,0.9234817813765184,0.8674475863834753,0.1341991341991342,0.924092409240924
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-semi,0.5,4,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,80,0.0013170590391382,0.2901736795902252,0.2914907336235046,min L - lambda*Ld via gradient reversal,0.0013170590391382,0.2901736795902252,46,30,0,16,273,26,231,1.0,0.9615384615384616,0.8571428571428571,1.0,0.9666666666666668,0.859903381642512,1.0,0.9568151147098516,0.8584854745680778,0.1428571428571429,0.9108910891089108
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,MLP source only,0.0,0,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,240,0.0008792405133135,0.0,0.0008792405133135,min L - lambda*Ld via gradient reversal,0.0008792405133135,0.0,30,30,0,28,273,40,205,1.0,0.85,0.7804878048780488,1.0,0.8555555555555556,0.7809821894328937,1.0,0.8544332210998878,0.7825990437158469,0.2195121951219512,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,MLP source only,0.0,1,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,20,0.0165488328784704,0.0,0.0165488328784704,min L - lambda*Ld via gradient reversal,0.0165488328784704,0.0,30,30,0,28,273,40,205,0.9,0.9,0.7073170731707317,0.9166666666666666,0.9,0.7129443326626425,0.8914285714285715,0.9063067150635208,0.7064997972814373,0.1926829268292683,0.4917491749174917
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,MLP source only,0.0,2,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,120,0.0020752176642417,0.0,0.0020752176642417,min L - lambda*Ld via gradient reversal,0.0020752176642417,0.0,30,30,0,28,273,40,205,1.0,0.875,0.8292682926829268,1.0,0.8777777777777778,0.8285267158506594,1.0,0.8761689291101055,0.8292589713693485,0.1707317073170732,0.099009900990099
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,MLP source only,0.0,3,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,100,0.0005439578671939,0.0,0.0005439578671939,min L - lambda*Ld via gradient reversal,0.0005439578671939,0.0,30,30,0,28,273,40,205,1.0,0.875,0.8,1.0,0.8777777777777778,0.7997615321558983,1.0,0.8835550414497781,0.8008291686060397,0.1999999999999999,0.099009900990099
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,MLP source only,0.0,4,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,30,0.0008774651796557,0.0,0.0008774651796557,min L - lambda*Ld via gradient reversal,0.0008774651796557,0.0,30,30,0,28,273,40,205,0.9666666666666668,0.9,0.7365853658536585,0.9722222222222222,0.9,0.7393248379163873,0.959866220735786,0.9063067150635208,0.7415299767032758,0.2300813008130081,0.2805280528052805
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-UDA,0.05,0,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,160,0.0034135286696255,0.2411646544933319,0.2445781826972961,min L - lambda*Ld via gradient reversal,0.0034135286696255,0.2411646544933319,30,30,0,28,273,40,205,1.0,0.9,0.7902439024390244,1.0,0.9,0.7915642000149042,1.0,0.899925843529848,0.791065129755606,0.2097560975609755,0.9108910891089108
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-UDA,0.05,1,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,20,0.0065243826247751,0.1921028643846511,0.1986272484064102,min L - lambda*Ld via gradient reversal,0.0065243826247751,0.1921028643846511,30,30,0,28,273,40,205,0.9,0.9,0.7024390243902439,0.9166666666666666,0.9,0.7082494969818912,0.8914285714285715,0.9063067150635208,0.7011409746269243,0.1975609756097561,0.8976897689768977
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-UDA,0.05,2,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,300,0.0024426991585642,0.2232552170753479,0.2256979197263717,min L - lambda*Ld via gradient reversal,0.0024426991585642,0.2232552170753479,30,30,0,28,273,40,205,1.0,0.875,0.8097560975609757,1.0,0.8777777777777779,0.8103435427379089,1.0,0.8843320422267791,0.8105102045203424,0.1902439024390243,0.9207920792079208
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-UDA,0.05,3,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,40,0.0086116325110197,0.2331212162971496,0.2417328506708145,min L - lambda*Ld via gradient reversal,0.0086116325110197,0.2331212162971496,30,30,0,28,273,40,205,1.0,0.85,0.7853658536585366,1.0,0.8555555555555556,0.7862731947238989,1.0,0.8489858906525574,0.786668192918193,0.2146341463414633,0.9108910891089108
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-UDA,0.05,4,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,30,0.0015313766198232,0.2385189682245254,0.2400503456592559,min L - lambda*Ld via gradient reversal,0.0015313766198232,0.2385189682245254,30,30,0,28,273,40,205,0.9333333333333332,0.875,0.751219512195122,0.9444444444444444,0.8777777777777779,0.7534093449586408,0.9220779220779222,0.8843320422267791,0.7561555020571413,0.1821138211382114,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-UDA,0.2,0,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,300,0.0055423029698431,0.2650377750396728,0.2705800831317901,min L - lambda*Ld via gradient reversal,0.0055423029698431,0.2650377750396728,30,30,0,28,273,40,205,1.0,0.875,0.7658536585365854,1.0,0.8777777777777779,0.7668976823906402,1.0,0.8843320422267791,0.7732414560346026,0.2341463414634146,0.9108910891089108
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-UDA,0.2,1,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,20,0.0029426312539726,0.2520720362663269,0.2550146579742431,min L - lambda*Ld via gradient reversal,0.0029426312539726,0.2520720362663269,30,30,0,28,273,40,205,0.9,0.9,0.7073170731707317,0.9166666666666666,0.9111111111111112,0.7129443326626425,0.8857142857142857,0.9042498719918074,0.7062592292098958,0.1926829268292683,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-UDA,0.2,2,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,100,0.0013561946107074,0.2698566317558288,0.2712128162384033,min L - lambda*Ld via gradient reversal,0.0013561946107074,0.2698566317558288,30,30,0,28,273,40,205,1.0,0.9,0.8146341463414634,1.0,0.9,0.8144422088084059,1.0,0.9062034170393304,0.8163081921039578,0.1853658536585366,0.9108910891089108
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-UDA,0.2,3,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,280,0.0010634732898324,0.2581215500831604,0.2591850161552429,min L - lambda*Ld via gradient reversal,0.0010634732898324,0.2581215500831604,30,30,0,28,273,40,205,1.0,0.875,0.824390243902439,1.0,0.8777777777777779,0.8232357105596542,1.0,0.8843320422267791,0.8285085852135662,0.175609756097561,0.9042904290429042
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-UDA,0.2,4,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,120,0.0023261925671249,0.2709089815616607,0.2732351720333099,min L - lambda*Ld via gradient reversal,0.0023261925671249,0.2709089815616607,30,30,0,28,273,40,205,1.0,0.875,0.8341463414634146,1.0,0.8777777777777779,0.8332215515314106,1.0,0.8843320422267791,0.8349271232433564,0.1658536585365854,0.8976897689768977
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-UDA,0.5,0,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,80,0.0065739140845835,0.313596248626709,0.3201701641082763,min L - lambda*Ld via gradient reversal,0.0065739140845835,0.313596248626709,30,30,0,28,273,40,205,1.0,0.9,0.8097560975609757,1.0,0.9,0.8103435427379089,1.0,0.9063067150635208,0.8116766074978868,0.1902439024390243,0.8877887788778878
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-UDA,0.5,1,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,20,0.0045195575803518,0.2637828588485718,0.2683024108409881,min L - lambda*Ld via gradient reversal,0.0045195575803518,0.2637828588485718,30,30,0,28,273,40,205,0.9,0.875,0.7024390243902439,0.9166666666666666,0.8777777777777779,0.7082494969818912,0.8914285714285715,0.8773809523809524,0.7009345644999764,0.1975609756097561,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-UDA,0.5,2,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,80,0.0014307115925475,0.2859393060207367,0.2873700261116028,min L - lambda*Ld via gradient reversal,0.0014307115925475,0.2859393060207367,30,30,0,28,273,40,205,1.0,0.9,0.7951219512195122,1.0,0.9,0.7962590356956554,1.0,0.9062034170393304,0.80030933236604,0.2048780487804877,0.9207920792079208
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-UDA,0.5,3,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,50,0.0022595922928303,0.2868973016738891,0.2891568839550018,min L - lambda*Ld via gradient reversal,0.0022595922928303,0.2868973016738891,30,30,0,28,273,40,205,1.0,0.875,0.7804878048780488,1.0,0.8777777777777779,0.7815783590431478,1.0,0.8843320422267791,0.7841064812465106,0.2195121951219512,0.9108910891089108
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-UDA,0.5,4,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,70,0.0165143441408872,0.3135586082935333,0.3300729393959045,min L - lambda*Ld via gradient reversal,0.0165143441408872,0.3135586082935333,30,30,0,28,273,40,205,1.0,0.875,0.7463414634146341,1.0,0.8777777777777779,0.7487145092778896,1.0,0.8843320422267791,0.7494810288755298,0.2536585365853658,0.9174917491749176
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,MLP source + target labels,0.0,0,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,40,0.0011052408954128,0.0,0.0011052408954128,min L - lambda*Ld via gradient reversal,0.0011052408954128,0.0,58,30,0,28,273,40,205,1.0,0.9,0.8682926829268293,1.0,0.9111111111111112,0.8696624189581935,1.0,0.9095022624434388,0.8675557023453662,0.1317073170731707,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,MLP source + target labels,0.0,1,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,30,0.0220952350646257,0.0,0.0220952350646257,min L - lambda*Ld via gradient reversal,0.0220952350646257,0.0,58,30,0,28,273,40,205,0.9827586206896552,0.95,0.8926829268292683,0.9848484848484848,0.9555555555555556,0.8937327669722035,0.9848406546080964,0.9495647721454172,0.8927071483368189,0.0900756938603868,0.4653465346534653
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,MLP source + target labels,0.0,2,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,30,0.0014731255359947,0.0,0.0014731255359947,min L - lambda*Ld via gradient reversal,0.0014731255359947,0.0,58,30,0,28,273,40,205,0.9482758620689656,0.925,0.8780487804878049,0.9545454545454546,0.9333333333333332,0.87964825992995,0.943351691581432,0.9326599326599326,0.8777479014273185,0.0702270815811606,0.099009900990099
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,MLP source + target labels,0.0,3,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,40,0.0290949922055006,0.0,0.0290949922055006,min L - lambda*Ld via gradient reversal,0.0290949922055006,0.0,58,30,0,28,273,40,205,0.9827586206896552,0.9,0.8731707317073171,0.9848484848484848,0.9111111111111112,0.8743572546389448,0.9807538091419408,0.9095022624434388,0.8734670110849656,0.109587888982338,0.1023102310231023
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,MLP source + target labels,0.0,4,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,300,0.0009429579949937,0.0,0.0009429579949937,min L - lambda*Ld via gradient reversal,0.0009429579949937,0.0,58,30,0,28,273,40,205,1.0,0.95,0.8682926829268293,1.0,0.9555555555555556,0.8702585885684476,1.0,0.9553571428571428,0.8681681942155531,0.1317073170731707,0.231023102310231
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-semi,0.05,0,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,330,0.0074397637508809,0.230019062757492,0.2374588251113891,min L - lambda*Ld via gradient reversal,0.0074397637508809,0.230019062757492,58,30,0,28,273,40,205,1.0,0.95,0.8731707317073171,1.0,0.9555555555555556,0.8749534242491989,1.0,0.9553571428571428,0.8722996163941046,0.1268292682926829,0.9108910891089108
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-semi,0.05,1,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,30,0.0064868228510022,0.2389441728591919,0.2454309910535812,min L - lambda*Ld via gradient reversal,0.0064868228510022,0.2389441728591919,58,30,0,28,273,40,205,1.0,0.95,0.8878048780487805,1.0,0.9555555555555556,0.8890379312914524,1.0,0.9495647721454172,0.8879604192104192,0.1121951219512195,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-semi,0.05,2,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,30,0.0071071009151637,0.2225421369075775,0.2296492308378219,min L - lambda*Ld via gradient reversal,0.0071071009151637,0.2225421369075775,58,30,0,28,273,40,205,0.9482758620689656,0.925,0.8731707317073171,0.9545454545454546,0.9333333333333332,0.8743572546389448,0.943351691581432,0.9326599326599326,0.8730770726474236,0.0751051303616484,0.900990099009901
