experiment,family,method,split,seed,epoch,classification_loss,alignment_loss,centroid_loss,total_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_f1
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,0,1,0.9835315346717834,0.6989117860794067,0.2512002289295196,1.7326834201812744,,,
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,0,10,0.3202600181102752,0.5437252521514893,0.1585550606250763,0.8956962823867798,,,
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,0,20,0.1569290906190872,1.3666437864303589,0.6843011975288391,1.6604331731796265,,,
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,0,30,0.0941259041428566,0.9353471398353576,1.0076539516448977,1.2310038805007937,,,
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,0,40,0.0509354174137115,0.6607787013053894,0.4192530214786529,0.7955647706985474,,,
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,0,50,0.0322294011712074,0.7422100305557251,0.1943169981241226,0.8133028745651245,,,
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,0,60,0.0264852736145257,0.7165107727050781,0.2098554670810699,0.7849671244621277,,,
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,0,70,0.018995352089405,0.7704467177391052,0.1500528454780578,0.8194526433944702,,,
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,0,80,0.0141848530620336,0.7031219601631165,0.1301230639219284,0.7433314323425293,,,
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,0,90,0.011551970615983,0.7256319522857666,0.0904905647039413,0.7552820444107056,,,
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,0,100,0.0101343551650643,0.6726844310760498,0.0803634375333786,0.6988914608955383,,,
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,0,110,0.0091498112305998,0.7143198251724243,0.0696665272116661,0.7374029159545898,,,
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,1,1,1.1244457960128784,0.7498236298561096,0.2512002289295196,1.9245095252990725,,,
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,1,10,0.3332386314868927,0.5225638747215271,0.2070129364728927,0.897205114364624,,,
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,2,1,1.192610263824463,0.7232953906059265,0.2512002289295196,1.9661457538604736,,,
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,2,10,0.3766319155693054,0.553036093711853,0.2107104063034057,0.9718101024627686,,,
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,3,1,0.8330762982368469,0.7695019245147705,0.2512002289295196,1.652818202972412,,,
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,3,10,0.2770809233188629,0.5638139843940735,0.1670181453227996,0.8742985725402832,,,
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,4,1,1.711997628211975,0.6925653219223022,0.2512002289295196,2.454802989959717,,,
linear54-c-dann,noncompressive-54D,c-dann,SI1_train_I_D1_val_D2_test_D3plus,4,10,0.4381356239318847,0.4777060747146606,0.1977974623441696,0.9554011821746826,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,1,0.9897693991661072,0.716717541217804,0.2196870744228363,1.7504243850708008,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,10,0.2952868044376373,0.4509924650192261,0.1643010526895523,0.7791394591331482,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,20,0.1428272873163223,2.068665266036988,0.3491548001766205,2.281323432922364,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,30,0.0800008103251457,1.048017978668213,1.2775993347167969,1.3835386037826538,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,40,0.0454151034355163,0.7668920159339905,1.175628900527954,1.0474328994750977,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,50,0.0263491868972778,0.6886959075927734,0.4971660673618316,0.8144782781600952,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,60,0.0191108491271734,0.69571852684021,0.1763478964567184,0.7500989437103271,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,70,0.0151086067780852,0.6963424682617188,0.1111766695976257,0.7336863875389099,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,80,0.0120745366439223,0.676141083240509,0.0990487411618232,0.708025336265564,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,90,0.0111085949465632,0.671553909778595,0.0681005343794822,0.6962825655937195,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,100,0.0107954358682036,0.6587178707122803,0.0479795671999454,0.6791092157363892,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,110,0.0094696236774325,0.6575744152069092,0.0377427637577056,0.6745926141738892,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,120,0.0078519480302929,0.6577625870704651,0.038030058145523,0.6732205748558044,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,130,0.007244159001857,0.6426798701286316,0.0345099940896034,0.6568260192871094,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,140,0.0068328334018588,0.6237171292304993,0.0276766531169414,0.6360852718353271,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,150,0.0061844559386372,0.6277843117713928,0.0314559862017631,0.6402599811553955,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,160,0.0057127075269818,0.6274779438972473,0.0384282730519771,0.640876293182373,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,170,0.0053391279652714,0.6081221103668213,0.0347731597721576,0.6204158663749695,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,180,0.0052131172269582,0.6217477321624756,0.0310399793088436,0.6331688761711121,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,190,0.0048732422292232,0.6449359059333801,0.0491238422691822,0.6596338748931885,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,200,0.0048193442635238,0.61053466796875,0.047590747475624,0.6248721480369568,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,210,0.0046317400410771,0.6879199743270874,0.0508233048021793,0.7027164101600647,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,0,220,0.0044638784602284,0.7090314626693726,0.1842207610607147,0.7503394484519958,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,1,1,1.1107677221298218,0.701233446598053,0.2196870744228363,1.8559386730194087,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,1,10,0.3090531527996063,0.4701177775859833,0.2080003917217254,0.8207709789276123,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,2,1,1.1843873262405396,0.7240540981292725,0.2196870744228363,1.9523788690567017,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,2,10,0.3531239628791809,0.5169976353645325,0.2110893875360489,0.912339448928833,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,1,0.8397291302680969,0.7293001413345337,0.2196870744228363,1.612966775894165,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,3,10,0.2591359615325928,0.5515444874763489,0.1717438399791717,0.8450292348861694,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,1,1.6920812129974363,0.6844542026519775,0.2196870744228363,2.420472860336304,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,10,0.3996354043483734,0.4048477113246918,0.2132490128278732,0.8471329212188721,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,20,0.2091742306947708,1.17152738571167,0.2468560934066772,1.4300729036331177,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,30,0.1328942626714706,2.2774081230163574,0.5686706900596619,2.5240366458892822,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,40,0.0977329686284065,1.3592398166656494,1.7518713474273682,1.807347059249878,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,50,0.0529485419392585,0.9246854782104492,2.258184671401977,1.4292709827423096,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,60,0.0388058274984359,0.7827337980270386,1.4153562784194946,1.1046109199523926,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,70,0.029127636924386,0.797956109046936,0.6323506236076355,0.9535539150238036,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,80,0.0238339900970459,0.7192929983139038,0.2887556850910187,0.80087810754776,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,90,0.0182570740580558,0.651290237903595,0.1720335632562637,0.7039540410041809,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,100,0.0155110079795122,0.6488378643989563,0.1145425513386726,0.6872574090957642,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,110,0.0144272018224,0.6635129451751709,0.0854652971029281,0.6950331926345825,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,120,0.0129670267924666,0.6561282873153687,0.0758942812681198,0.6842741966247559,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,130,0.0117180095985531,0.6390876770019531,0.068705067038536,0.6645467281341553,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,140,0.0105235697701573,0.6217833757400513,0.0592612512409687,0.644159197807312,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,150,0.0095354868099093,0.6160785555839539,0.0468413904309272,0.6349823474884033,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,160,0.0087332064285874,0.6263124346733093,0.0407169610261917,0.643189013004303,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,170,0.008138476870954,0.6338512897491455,0.0431268960237503,0.6506151556968689,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,180,0.0077042304910719,0.6299890875816345,0.045874711126089,0.6468682885169983,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,190,0.0075084161944687,0.629569411277771,0.0461252033710479,0.6463028192520142,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,200,0.0072841336950659,0.6435782313346863,0.0480100736021995,0.660464346408844,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,210,0.006622648332268,0.6592995524406433,0.0557355545461177,0.6770693063735962,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,220,0.0056996238417923,0.6468607783317566,0.0597264543175697,0.6645057201385498,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,230,0.0049829543568193,0.621529757976532,0.0503606908023357,0.6365848183631897,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,240,0.0046501047909259,0.6405217051506042,0.040344513952732,0.6532407402992249,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,250,0.0046154763549566,0.683597207069397,0.0567280352115631,0.6995583176612854,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,260,0.0048051006160676,0.6493179202079773,0.0761434435844421,0.6693516969680786,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,270,0.0048220218159258,0.6258092522621155,0.0536604821681976,0.6413633823394775,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,280,0.0042372168973088,0.6492884159088135,0.0387791953980922,0.6612814664840698,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,290,0.0038926613051444,0.6594879031181335,0.0545376390218734,0.6742880940437317,,,
linear54-c-dann,noncompressive-54D,c-dann,SI2_train_I_D1_val_D2_3_test_D4plus,4,300,0.0034077062737196,0.6420376300811768,0.0577410124242305,0.656993567943573,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,1,0.9944778084754944,0.734663724899292,0.2398888319730758,1.777119278907776,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,10,0.3010011315345764,0.4590361714363098,0.1545793563127517,0.7909531593322754,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,20,0.1528964191675186,1.7498290538787842,0.338971197605133,1.970519661903381,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,30,0.0990777090191841,0.8355889320373535,1.135631799697876,1.1617929935455322,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,40,0.0651082620024681,0.6530575156211853,0.7395009994506836,0.8660659790039062,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,50,0.0421984642744064,0.5909149050712585,0.2619805634021759,0.6855095028877258,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,60,0.0296626891940832,0.610095202922821,0.1291703879833221,0.6655919551849365,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,0,70,0.0215467028319835,0.6343899369239807,0.138651043176651,0.6836668848991394,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,1,1.1048747301101685,0.6576545238494873,0.2398888319730758,1.81050705909729,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,10,0.3130635321140289,0.4546055793762207,0.1996688097715377,0.8076028227806091,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,20,0.1740201860666275,1.579591989517212,0.3753895163536072,1.8286900520324707,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,30,0.1022768542170524,0.9180200695991516,1.305330753326416,1.2813631296157837,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,40,0.0711430758237838,0.8906944394111633,1.1397244930267334,1.1897823810577393,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,50,0.0470875725150108,0.6609929800033569,0.5806975364685059,0.8242200613021851,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,60,0.0334220938384532,0.5470477938652039,0.2436459362506866,0.6291990876197815,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,70,0.0257071126252412,0.670367956161499,0.1263657510280609,0.721348226070404,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,80,0.0201481971889734,0.6815996766090393,0.152772769331932,0.7323024272918701,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,90,0.0152907464653253,0.5806061029434204,0.153431236743927,0.6265830993652344,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,100,0.0134129794314503,0.583376407623291,0.0969037935137748,0.6161701083183289,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,110,0.0124644115567207,0.5856879353523254,0.0710391774773597,0.6123601794242859,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,120,0.0113429315388202,0.5911768078804016,0.0646726936101913,0.6154543161392212,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,130,0.0103669678792357,0.5812246203422546,0.0587870702147483,0.6033490300178528,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,140,0.0098242843523621,0.5678027272224426,0.0472539961338043,0.587077796459198,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,150,0.0094849681481719,0.567041277885437,0.0385478511452674,0.5842357873916626,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,160,0.009092828258872,0.5790834426879883,0.0388790108263492,0.595952033996582,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,170,0.0087904026731848,0.5953845977783203,0.0430183783173561,0.6127786636352539,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,180,0.0084889391437172,0.5923653244972229,0.0463575609028339,0.6101257801055908,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,190,0.0079302936792373,0.5927796363830566,0.0356946736574173,0.6078488230705261,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,200,0.0066842325031757,0.5954833030700684,0.0328825376927852,0.6087440252304077,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,210,0.0058749872259795,0.5951408743858337,0.0352609641849994,0.60806804895401,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,220,0.0051767830736935,0.593089759349823,0.0371574163436889,0.6056980490684509,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,230,0.0048890835605561,0.6091966032981873,0.0394288413226604,0.6219714283943176,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,240,0.0049560591578483,0.6312143206596375,0.0492728129029274,0.6460249423980713,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,250,0.0051457867957651,0.6205901503562927,0.0431398376822471,0.6343638896942139,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,260,0.0045422348193824,0.6142082214355469,0.0302915573120117,0.6248087882995605,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,270,0.0040667308494448,0.6319472789764404,0.0424271859228611,0.6444994211196899,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,280,0.0040186159312725,0.6146908402442932,0.0485747903585433,0.6284244060516357,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,290,0.0034914780408143,0.6371588110923767,0.0429914742708206,0.6492485404014587,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,300,0.0040710004977881,0.6677444577217102,0.0724746659398078,0.6863104104995728,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,310,0.0035515578929334,0.6114736795425415,0.0572502762079238,0.6264752745628357,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,1,320,0.0029447339475154,0.6308587789535522,0.0393363088369369,0.6416707634925842,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,2,1,1.1973998546600342,0.7287201285362244,0.2398888319730758,1.9740978479385376,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,2,10,0.3602188527584076,0.4914974272251129,0.2010798752307891,0.8919322490692139,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,2,20,0.180531233549118,0.8486554026603699,0.213711991906166,1.0719289779663086,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,2,30,0.1000032797455787,1.012734055519104,0.7821559906005859,1.269168496131897,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,2,40,0.0635443404316902,0.8442586660385132,0.994041621685028,1.1066113710403442,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,2,50,0.0431999675929546,0.6384162306785583,0.621103048324585,0.8058367967605591,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,2,60,0.0279629062861204,0.5723490715026855,0.2334205955266952,0.6469961404800415,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,2,70,0.0223216712474823,0.6559231877326965,0.102324329316616,0.6987096667289734,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,2,80,0.0190762896090745,0.7108278870582581,0.1736850440502166,0.7646411657333374,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,2,90,0.0158199053257703,0.6347755193710327,0.2253248691558838,0.695660412311554,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,3,1,0.8074889779090881,0.6884894371032715,0.2398888319730758,1.5439561605453491,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,3,10,0.2467997074127197,0.5970961451530457,0.1623314023017883,0.876362144947052,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,3,20,0.1144049987196922,0.7848783731460571,0.594988226890564,1.0182809829711914,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,3,30,0.0599242523312568,0.775322437286377,0.5558109283447266,0.9464088678359984,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,3,40,0.0354500524699687,0.6999242305755615,0.3184736669063568,0.7990689873695374,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,4,1,1.7105729579925537,0.6775874495506287,0.2398888319730758,2.436138153076172,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,4,10,0.3886792361736297,0.4041606485843658,0.2367687672376632,0.8401936292648315,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,4,20,0.2128317058086395,1.009196400642395,0.259210854768753,1.2738703489303589,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,4,30,0.1477774530649185,1.88128924369812,0.9284607768058776,2.21475887298584,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,4,40,0.1078023687005043,1.125820517539978,1.668146729469299,1.567252278327942,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,4,50,0.0751001238822937,0.7460620403289795,1.180194854736328,1.0572011470794678,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,4,60,0.053048487752676,0.521651029586792,0.560183048248291,0.6867361068725586,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,4,70,0.040754672139883,0.5842680335044861,0.2443325072526931,0.6738892197608948,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,4,80,0.0308550037443637,0.6490685343742371,0.1858141720294952,0.7170863747596741,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,4,90,0.0249332133680582,0.630459189414978,0.1813428848981857,0.69166100025177,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,4,100,0.0218358375132083,0.603159487247467,0.1345344632863998,0.6519022583961487,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,4,110,0.0185629446059465,0.589534342288971,0.1100530177354812,0.6301079392433167,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,4,120,0.0161663424223661,0.5599222183227539,0.0857500061392784,0.5932385325431824,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,4,130,0.0150361098349094,0.5527316331863403,0.0752782076597213,0.5828233957290649,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,4,140,0.0139399990439414,0.5611697435379028,0.0729898661375045,0.5897076725959778,,,
linear54-c-dann,noncompressive-54D,c-dann,SI3_train_I_D1_2_val_D3_5_test_D6plus,4,150,0.0133172124624252,0.5534210801124573,0.0659029632806778,0.5799189209938049,,,
