split,task,variant,space,label,domain,partition,period,day,day_num,target_file,x,y,architecture
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 3,3,acetone\acetone_12.csv,0.1084257500743425,-1.7777211991443833,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 3,3,acetone\acetone_13.csv,0.5296970254220209,-2.2651860617590835,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 3,3,acetone\acetone_14.csv,-0.9473349952107878,-1.5741707966177643,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 3,3,acetone\acetone_15.csv,0.9745306174934179,0.15867385547818888,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 4,4,acetone\acetone_16.csv,-0.9553426157358528,-1.8983051107645548,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 4,4,acetone\acetone_17.csv,1.317826606520271,0.2804020698335224,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 4,4,acetone\acetone_18.csv,0.7688290296294005,0.18347858442399628,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 4,4,acetone\acetone_19.csv,-1.4688325274998288,-1.6147371528722136,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 4,4,acetone\acetone_20.csv,-0.9783714482891961,-1.8995364408531725,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 5,5,acetone\acetone_21.csv,3.9410654411306667,-2.597199604504286,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 5,5,acetone\acetone_22.csv,0.9184227391320872,-0.38381168472139854,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 5,5,acetone\acetone_23.csv,2.857080285422479,-2.1063616979715,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 5,5,acetone\acetone_24.csv,9.039868278652904,-0.3199294919946799,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 5,5,acetone\acetone_25.csv,0.6343805839205398,2.5436261788959333,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_26.csv,-0.28038026211702993,-1.9572251913477612,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_27.csv,0.6231343516837065,-2.0637321234783377,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_28.csv,0.5940622480482456,-0.5526962054083366,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_29.csv,1.44999458533016,-0.05739023204801437,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_30.csv,0.6900799456607113,-2.2885315530058477,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_31.csv,2.33990477674042,-2.530690550565785,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 6,6,acetone\acetone_32.csv,3.3839759600940837,0.2898478462360128,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 7,7,acetone\acetone_33.csv,-1.0831827397853415,-1.9649987484065272,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 7,7,acetone\acetone_34.csv,0.8212923233320246,-1.7972739400258602,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 7,7,acetone\acetone_35.csv,3.2807767012898044,-2.034593484969038,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 8,8,acetone\acetone_36.csv,3.2458490075401016,-0.5008104419472833,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 8,8,acetone\acetone_37.csv,-0.09098513509860907,-1.7003883859147793,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 8,8,acetone\acetone_38.csv,-1.4577938828033155,-1.6435028007140449,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 9,9,acetone\acetone_39.csv,1.4468498363806803,-0.22093322907984794,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 9,9,acetone\acetone_40.csv,-0.5920774785035459,-1.8106636457721286,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 9,9,acetone\acetone_41.csv,1.438445076669431,-2.6174412576549466,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 9,9,acetone\acetone_42.csv,3.6350102863583835,0.08393884194090395,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_II,Day 9,9,acetone\acetone_43.csv,1.9150951220647967,-2.6028223848553025,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 3,3,air\air_5.csv,-3.599166701495835,-1.3730749534825304,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 3,3,air\air_6.csv,-3.8945222562285036,-1.1918666518973984,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 3,3,air\reference_5.csv,-3.6908137874053613,2.920332962329558,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 3,3,air\reference_6.csv,-4.045037155099495,-1.4450006020818358,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 4,4,air\air_7.csv,-3.3373276751073058,1.0811878039696727,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 4,4,air\air_8.csv,-4.19296583712682,0.7838101408950036,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,air,target,target_domain,Period_II,Day 4,4,air\reference_7.csv,-3.6864209395898477,1.0123834946253154,One-layer G_f: 54 -> 16
