source_file,gas,group,day,date,duration_s,baseline_points,gas_points,recovery_points,gas_start_s,gas_end_s,deltaR_s1,normDeltaR_s1,gasMean_s1,gasAUC_s1,recoveryMean_s1,riseEMA_a0.1_s1,recEMA_a0.1_s1,riseEMA_a0.01_s1,recEMA_a0.01_s1,riseEMA_a0.001_s1,recEMA_a0.001_s1,deltaR_s2,normDeltaR_s2,gasMean_s2,gasAUC_s2,recoveryMean_s2,riseEMA_a0.1_s2,recEMA_a0.1_s2,riseEMA_a0.01_s2,recEMA_a0.01_s2,riseEMA_a0.001_s2,recEMA_a0.001_s2,deltaR_s3,normDeltaR_s3,gasMean_s3,gasAUC_s3,recoveryMean_s3,riseEMA_a0.1_s3,recEMA_a0.1_s3,riseEMA_a0.01_s3,recEMA_a0.01_s3,riseEMA_a0.001_s3,recEMA_a0.001_s3,deltaR_s4,normDeltaR_s4,gasMean_s4,gasAUC_s4,recoveryMean_s4,riseEMA_a0.1_s4,recEMA_a0.1_s4,riseEMA_a0.01_s4,recEMA_a0.01_s4,riseEMA_a0.001_s4,recEMA_a0.001_s4,deltaR_s5,normDeltaR_s5,gasMean_s5,gasAUC_s5,recoveryMean_s5,riseEMA_a0.1_s5,recEMA_a0.1_s5,riseEMA_a0.01_s5,recEMA_a0.01_s5,riseEMA_a0.001_s5,recEMA_a0.001_s5,deltaR_s6,normDeltaR_s6,gasMean_s6,gasAUC_s6,recoveryMean_s6,riseEMA_a0.1_s6,recEMA_a0.1_s6,riseEMA_a0.01_s6,recEMA_a0.01_s6,riseEMA_a0.001_s6,recEMA_a0.001_s6
alcohol_2.csv,alcohol,2,Day1,14.05.2026,180.0,237,237,237,60.0,120.0,10.0,0.49695953029985324,5.481012658227847,1298.9999999999998,1.7088607594936709,0.41694480815189944,-0.15587653493065293,0.07623311549642016,-0.02901414438904993,0.009029065510552024,-0.00454655061670624,13.0,0.06717101247056771,6.919831223628681,1639.9999999999975,1.1308016877637026,0.6098051000000001,-0.19748203048389257,0.11006726610709223,-0.03632217878087484,0.01277776645082625,-0.005679541640742143,5.0,0.031311930241775664,2.4556962025316382,581.9999999999983,0.05907172995779871,0.32204792611000005,-0.13267701620468594,0.039027302835470935,-0.016503924072224483,0.004726286916208501,-0.0019612977678531694,13.0,0.07696535185231446,7.616033755274252,1804.9999999999977,2.5232067510548446,0.3894859236759553,-0.2238285980147277,0.08098648668947492,-0.049771113198537414,0.011995104636009748,-0.008205592822899267,11.0,0.5227591738520153,7.122362869198313,1688.0000000000002,1.5485232067510557,0.5953197406765217,-0.20133968194603902,0.10082680562556172,-0.03675948046374467,0.010901760161571282,-0.00565706821634916,1.0,0.07662463627546072,0.7890295358649788,186.99999999999997,0.14345991561181407,0.1,-0.1,0.01,-0.01,0.001,-0.001
alcohol_3.csv,alcohol,3,Day1,14.05.2026,180.0,237,237,237,60.0,120.0,15.0,0.5170157068062827,8.915611814345992,2113.0,2.464135021097048,0.46629256106308503,-0.2081316844486351,0.09717300617696327,-0.04469914119590765,0.014082408771775615,-0.006895900691421472,13.0,0.058014950948085946,7.405063291139255,1755.0000000000034,1.227848101265836,0.48618240707167415,-0.16797035396071716,0.09714605151474943,-0.039282959602072155,0.012173339002225118,-0.005715073765252392,4.0,0.021476631702951905,2.371308016877625,561.9999999999972,0.7974683544303683,0.1738199179,-0.11154533442868705,0.030116921063674577,-0.01774257431703507,0.003878887756608804,-0.002806268563690786,14.0,0.07017618070683784,9.105485232067515,2158.000000000001,3.189873417721525,0.3386001170595154,-0.2077508120880649,0.08385108903166881,-0.05449189267310635,0.012733287526282168,-0.009818407186123687,19.0,0.6149119213437116,12.181434599156116,2886.9999999999995,2.776371308016878,0.6480578301696673,-0.3847881831273451,0.14472097641163295,-0.08383112391587738,0.01845311984736862,-0.012650925456595328,1.0,0.07657512116316639,0.8691983122362872,206.00000000000006,0.8143459915611817,0.1,-0.1,0.01,-0.01,0.001,-0.001
alcohol_4.csv,alcohol,4,Day1,14.05.2026,180.0,237,237,237,60.0,120.0,13.0,0.4003898635477583,7.468354430379745,1769.9999999999995,2.70886075949367,0.36376255990000006,-0.13015771531275377,0.07961807845481192,-0.019441791260212116,0.012300406816487981,-0.0028466080781887892,10.0,0.043021292817077825,6.772151898734187,1605.0000000000023,4.3248945147679425,0.4905100000000001,-0.11157037547210351,0.06816669866891055,-0.018037276274093985,0.00939247297283946,-0.001978256666321346,3.0,0.015405616224648986,2.1687763713080157,513.9999999999998,2.3924050632911382,0.19,-0.1,0.0201579875556313,-0.01,0.0028685575509433386,-0.001,11.0,0.049172906803478134,9.270042194092833,2197.0000000000014,7.83966244725739,0.30646802430547493,-0.17606007731582993,0.06592410341880389,-0.0274768046676587,0.010366189320497795,-0.003830298363186183,14.0,0.37546678737127986,8.345991561181437,1978.0000000000005,3.0126582278481027,0.7248962000000001,-0.1265685288451712,0.09676035408602,-0.019889088408472512,0.01320909216954511,-0.0028613227512604036,1.0,0.06318315115969075,0.16455696202531678,39.00000000000008,0.17299578059071763,0.01729,0.0,0.00019702989999999948,0.0,1.997002998999813e-06,0.0
alcohol_5.csv,alcohol,5,Day1,14.05.2026,180.0,237,237,237,60.0,120.0,12.0,0.35818639798488666,6.556962025316456,1554.0,1.7890295358649804,0.41473459,-0.14926989511000002,0.0993504773333753,-0.028849992675640958,0.011766334931278197,-0.004651172406515664,11.0,0.04680935109706611,5.215189873417734,1236.000000000003,1.6033755274261716,0.4292230880001755,-0.1319150400679852,0.0833447137685097,-0.022495008433558193,0.009812543460218936,-0.0036730093597358853,3.0,0.015268978846773328,1.2616033755274314,299.00000000000125,0.18987341772152413,0.17290000000000003,-0.10000032646233815,0.024958865055751914,-0.010425052207800135,0.002942823346453413,-0.001013228060698356,10.0,0.044331381754924154,5.852320675105488,1387.0000000000007,3.67932489451477,0.31338520419296356,-0.15519341085769597,0.06797188456671403,-0.02466941363926889,0.007971550253358873,-0.0037704124300444895,15.0,0.39773998657417764,6.683544303797467,1583.9999999999995,1.9367088607594927,0.5257930004178797,-0.1307159116520992,0.12055839567429295,-0.021203435285926428,0.01378453338723645,-0.0036057130718640425,1.0,0.06541540160088324,0.49789029535865065,118.0000000000002,0.21518987341772236,0.1,-0.09194788077005775,0.01,-0.0045650801359065265,0.001,-0.00010374931413578941
alcohol_6.csv,alcohol,6,Day2,15.05.2026,180.0,237,237,237,60.0,120.0,14.0,0.4194690265486726,8.0506329113924,1907.9999999999986,2.2236286919831207,0.7847270310000001,-0.1470867829107157,0.1246780285630241,-0.02956547231935646,0.013837121959347918,-0.004547378015449091,11.0,0.046907049551981,8.362869198312248,1982.0000000000027,3.405063291139252,0.7632200000000002,-0.14781112745081873,0.09716436274617994,-0.027691241251747198,0.010863005300463902,-0.004568077655766388,5.0,0.026141051377644435,3.983122362869187,943.9999999999973,1.4683544303797358,0.271,-0.11316660774397,0.0372880372728916,-0.01897958385565878,0.004849015036324051,-0.0028131919341782587,11.0,0.04839967325115105,11.514767932489455,2729.000000000001,6.421940928270048,0.36901063026040615,-0.20244765953478144,0.07530950191437025,-0.04959178613876941,0.009647120592901811,-0.009148301347890138,16.0,0.4426286914906035,9.413502109704645,2231.000000000001,2.0000000000000036,0.950339,-0.19581718025059394,0.1350222017217106,-0.03716444506415901,0.015670189276278577,-0.0062698884853416475,1.0,0.0625,0.03375527426160337,8.0,0.012658227848101266,0.1,-0.016560999999999992,0.01,-0.00026693647086921055,0.001,-2.964308306645236e-06
alcohol_7.csv,alcohol,7,Day2,15.05.2026,180.0,237,237,237,60.0,120.0,11.0,0.3142857142857143,5.789029535864979,1372.0,0.5189873417721519,0.3988705568491,-0.12364217649882453,0.08690714629277874,-0.023116018718987157,0.010559645991364445,-0.00354049579563372,7.0,0.029172821270310192,2.729957805907166,646.9999999999984,-0.6708860759493739,0.4710000000000001,-0.10413727323482075,0.05986538756482466,-0.012709582879807089,0.006888241146328971,-0.001858729832952299,4.0,0.020806356034501677,-0.7974683544303911,-189.0000000000027,-1.556962025316467,0.19,-0.1,0.0199,-0.01,0.001999,-0.001,8.0,0.03362238655104538,2.894514767932488,685.9999999999997,2.3164556962025302,0.3259824937149908,-0.16155779188804795,0.04487251179849591,-0.022746684435859407,0.004936602204953998,-0.002859359192868116,15.0,0.39281767955801106,5.113924050632913,1212.0000000000005,0.6244725738396639,0.7767335161100002,-0.1206423142214816,0.12000621235619083,-0.017536930296932776,0.014631808433358099,-0.001973224145087035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_8.csv,alcohol,8,Day2,15.05.2026,180.0,237,237,237,60.0,120.0,11.0,0.3147790388794977,6.645569620253163,1574.9999999999995,1.8691983122362845,0.5578711310000002,-0.15314410000000003,0.07563900954102126,-0.03557061740469242,0.010529425360975876,-0.005488531445926876,9.0,0.03764228359657637,4.810126582278489,1140.0000000000018,1.5021097046413578,0.4588645915690569,-0.11952933545446554,0.07370887221200287,-0.025398190963682357,0.008576444556228201,-0.0029477632213623884,3.0,0.015690515072604494,1.7721518987341873,420.0000000000024,1.016877637130812,0.18414020188851843,-0.10114880038925836,0.028120537810948754,-0.010219698407900053,0.0029801254378166394,-0.0010029083825793185,8.0,0.03356524510064263,4.763713080168771,1128.9999999999989,1.9029535864978866,0.30181509947653273,-0.2,0.06198532051974824,-0.03355077019128185,0.007783642017450027,-0.005490836739011878,14.0,0.3662655922287228,6.367088607594937,1509.0,1.9113924050632907,0.6478114401071571,-0.21734032772855183,0.1136099188438411,-0.05412059918774697,0.013678452892663125,-0.007797567926800028,0.0,0.0,0.0,0.0,0.004219409282700422,0.0,-0.1,0.0,-0.01,0.0,-0.001
alcohol_9.csv,alcohol,9,Day2,15.05.2026,180.0,237,237,237,60.0,120.0,18.0,0.5465727098014094,9.172995780590721,2174.000000000001,1.4978902953586524,0.6832081746103063,-0.1520931879991275,0.12699064885510472,-0.032820410692697234,0.01648371469117266,-0.004742438671657153,14.0,0.0603590984337196,5.932489451476797,1406.000000000001,4.4371445102318495e-15,0.5693088029005352,-0.14499186525255722,0.10901770713840961,-0.028876636699419367,0.012767689855428234,-0.003863302111185098,4.0,0.020774439550325423,1.1223628691983074,265.99999999999886,-0.7383966244725785,0.18100000000000002,-0.10032994684342961,0.03215846838220491,-0.01140725841225237,0.003910375938993531,-0.0010261361786115682,11.0,0.049511907927223,4.902953586497894,1162.000000000001,0.14345991561181817,0.35045649795712286,-0.17697567883704796,0.0802039146314648,-0.030065908146713085,0.009770875157078323,-0.0047069463674400125,17.0,0.48367346938775513,7.0759493670886116,1677.000000000001,0.9493670886075983,0.6612670000000002,-0.16046822386702075,0.12614068144267904,-0.027949084640964947,0.01648113687670602,-0.004503649477881394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_10.csv,alcohol,10,Day2,15.05.2026,180.0,237,237,237,60.0,120.0,23.0,0.7153543307086614,12.168776371308013,2883.999999999999,2.1729957805907163,1.004132395729858,-0.17005521382533556,0.19816302656328244,-0.04198677892849837,0.022472590145806565,-0.00697510286509684,19.0,0.08256477016446946,8.877637130801704,2104.0000000000036,0.7130801687763855,0.9562718945276301,-0.15649368380784331,0.16849851931297932,-0.03365792216920339,0.018771563501718602,-0.005398544868589296,5.0,0.026111674232074392,2.780590717299589,659.0000000000026,0.1856540084388296,0.31222000000000005,-0.10084688965526696,0.046729889938465295,-0.016029534178516557,0.004966132684504435,-0.0019503172028210913,15.0,0.06837853433352568,10.063291139240519,2385.000000000003,2.8565400843881994,0.5293829044270698,-0.18598779880608066,0.1160117404911925,-0.04357593070316682,0.014551162004833553,-0.007182720986774796,29.0,0.8491475166790214,14.075949367088604,3335.999999999999,1.7974683544303791,1.295158728541414,-0.22685410000000003,0.2399284028885738,-0.05012228643365221,0.028306329256747954,-0.008071854409307206,2.0,0.125,0.0,0.0,0.0,0.10007069650490151,0.0,0.01006235253948912,0.0,0.0010009540649618418,0.0
alcohol_11.csv,alcohol,11,Day3,19.05.2026,180.0,237,237,237,60.0,120.0,13.0,0.2759022118742724,5.004219409282698,1185.9999999999995,1.2405063291139211,0.5920740250391,-0.16981814160217246,0.10450102865973117,-0.028200952295022425,0.012691993139671277,-0.0038620164778246555,6.0,0.02324288983327885,1.2025316455696349,285.00000000000347,-0.09282700421939465,0.3610000000000001,-0.10901218660849563,0.04176705170190518,-0.016495921270355988,0.004899406274613235,-0.001961227991509497,2.0,0.009750678844729696,0.9156118143459998,217.00000000000196,0.16455696202532474,0.18100000000000002,-0.10034336838202926,0.019801,-0.010072498033595785,0.001998001,-0.0010009684910757596,6.0,0.02370987911629846,1.7215189873417849,408.000000000003,-3.5400843881856425,0.21159116186581,-0.18355987584304484,0.04170254940521008,-0.05430758878407413,0.004902795523215453,-0.007663975869889477,21.0,0.4302014002938888,8.485232067510546,2010.9999999999995,-0.0801687763713094,1.1958259749609002,-0.2199702053523432,0.1594972622824087,-0.051003459575941906,0.019503020001578254,-0.0075358894245200906,1.0,0.07247706422018348,0.15189873417721453,35.999999999999844,0.0379746835443031,0.022072968999999984,-0.1,0.0005655396041900143,-0.01,1.098576910341445e-05,-0.001
alcohol_12.csv,alcohol,12,Day3,19.05.2026,180.0,237,237,237,60.0,120.0,16.0,0.3473163583073823,8.15611814345991,1932.9999999999989,1.7215189873417693,0.7353796306066753,-0.16572400654457767,0.12989031656788977,-0.0372071517563845,0.01477049194704795,-0.005551275898020653,8.0,0.03126133553173949,3.632911392405056,860.9999999999983,0.6497890295358572,0.3195475366177976,-0.11219803959652142,0.05949987406838704,-0.01738673009850076,0.006879855491657462,-0.001972130480633352,3.0,0.014549993860762084,1.6751054852320546,396.99999999999693,0.7299578059071602,0.18100000000000002,-0.10004957458684416,0.028271267694367247,-0.010112786734102503,0.0029820728242796924,-0.0010018891352072306,7.0,0.028315412186379927,4.177215189873411,989.9999999999984,-0.8691983122362934,0.29613844744133355,-0.2171437628530063,0.05073220861357963,-0.03281117035319181,0.005898087766970648,-0.003926238071683232,21.0,0.4421249000621835,11.143459915611814,2641.0,0.4852320675105472,1.0153220980536455,-0.16253241366226523,0.1782774654639597,-0.03621745641274191,0.02053872337701293,-0.005556438159240121,1.0,0.07682333873581847,0.10970464135021028,25.999999999999837,0.008438818565400161,0.1,-0.011081843000455921,0.01,-0.0003156964033216459,0.001,-5.523578539905769e-06
alcohol_13.csv,alcohol,13,Day3,19.05.2026,180.0,237,237,237,60.0,120.0,13.0,0.3160972606955987,4.383966244725741,1039.0000000000007,1.4092827004219437,0.8582366517674871,-0.12556242491742228,0.12344241801995375,-0.020470583314435138,0.012931354607849218,-0.002881534716498107,10.0,0.040559967141292445,2.7341772151898858,648.000000000003,0.9071729957806032,0.6681306546809862,-0.11179883819982848,0.0944446198427347,-0.01817741514763098,0.009941361089383226,-0.0019960907322003406,4.0,0.01966519385151534,0.6244725738396603,147.9999999999995,-0.4556962025316477,0.21709677117251672,-0.10135539148999283,0.03628243515325054,-0.013734526906875426,0.003959407108633128,-0.0019057981794007215,7.0,0.030002170138888888,4.405063291139248,1044.0000000000018,1.1518987341772224,0.3280957522526027,-0.17371000000000003,0.06334406293134251,-0.03361685865456993,0.006928575338500884,-0.004777703032598816,24.0,0.558303886925795,7.459915611814347,1768.0000000000002,0.9578059071729941,1.5197400789755797,-0.17461591960384568,0.22602077414829636,-0.02952101960608295,0.02385284968997536,-0.0038737396990359517,1.0,0.07793488983886879,0.0759493670886073,17.999999999999932,-0.06751054852320704,0.023495093972187867,-0.1,0.0009265670356604985,-0.01,1.9513122202182483e-05,-0.001
alcohol_14.csv,alcohol,14,Day3,19.05.2026,180.0,237,237,237,60.0,120.0,24.0,0.5832051676407259,6.670886075949365,1580.9999999999995,0.8396624472573831,1.1937351985843094,-0.11137921964567458,0.21323060846841882,-0.017885368360267093,0.02282574625992107,-0.0028108788164024007,14.0,0.0568432954720666,3.417721518987331,809.9999999999975,0.2995780590717195,0.7149960233373062,-0.10876880444318837,0.1211784792384596,-0.01078165982489374,0.012908387930909145,-0.0010097560930434786,5.0,0.02438121103635578,1.3037974683544264,308.9999999999991,0.13502109704640955,0.23662114650100002,-0.10178400137830866,0.03723065600997472,-0.013047368992967155,0.003971133663246577,-0.001063269883710129,12.0,0.04895682710183846,5.666666666666674,1343.0000000000018,1.2278481012658309,0.5128785210840451,-0.16332254827522125,0.0930507991221271,-0.026002441622952135,0.009928248357773081,-0.0037906008976157906,29.0,0.682929252782194,7.907172995780597,1874.0000000000014,0.5021097046413537,1.2510504785010002,-0.11504178072754943,0.25353151531966517,-0.02023220789194153,0.027720692071452845,-0.0028678065627309613,0.0,0.0,0.0042194092827010365,1.0000000000001457,0.0042194092827010365,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_15.csv,alcohol,15,Day3,19.05.2026,180.0,237,237,237,60.0,120.0,9.0,0.22161038961038962,4.9831223628691985,1181.0,2.367088607594937,0.31978331405532656,-0.17723284850270926,0.05512190229168597,-0.04171687675768873,0.007503930488216512,-0.006435902542802799,6.0,0.024562130790755518,3.1814345991561135,753.9999999999989,2.1434599156118095,0.24368212935171576,-0.14160777075458297,0.03674485001607183,-0.032183855349397,0.005624032908211354,-0.00467366509916142,3.0,0.014701017285584319,1.1518987341772053,272.99999999999767,0.4810126582278383,0.11181290542871089,-0.11294071382433508,0.017476914203400244,-0.0220279686739694,0.0027428162831854286,-0.0028997288891901164,7.0,0.028570444486541408,3.556962025316461,843.0000000000013,1.1181434599156175,0.3080190429998245,-0.2,0.05583565851600389,-0.03434533968577624,0.006834053242549856,-0.0056073914018413265,16.0,0.37957957957957955,6.21097046413502,1471.9999999999998,1.2405063291139233,0.99513838,-0.21286052822599122,0.1444508733402304,-0.038919834430619436,0.01583598330170198,-0.005673541161164104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_16.csv,alcohol,16,Day4,20.05.2026,180.0,237,237,237,60.0,120.0,14.0,0.3558558558558559,6.827004219409286,1618.0000000000007,1.5400843881856574,0.6650668485988245,-0.11017718175577657,0.10956735165934293,-0.018496739050745503,0.0135382859951395,-0.002829432408040295,9.0,0.03563492991630052,3.7890295358649864,898.0000000000018,1.607594936708868,0.6339000000000001,-0.11686248371855176,0.08403010627496232,-0.01843028339161036,0.008937339889395338,-0.0027205641392827867,4.0,0.020144068336839422,1.6624472573839792,394.00000000000307,1.1729957805907303,0.20349116186581004,-0.1,0.02844077208583002,-0.01,0.0029840374164057993,-0.001,9.0,0.03437661165549252,4.995780590717305,1184.0000000000014,2.620253164556969,0.3488113317855811,-0.1732410874219381,0.06261764178738957,-0.030106068075523643,0.007796696789980343,-0.0046012773171575025,19.0,0.4501199520191923,6.4219409282700415,1521.9999999999998,1.092827004219407,0.9117634948298581,-0.10000321341796017,0.15615482730169766,-0.01346685981334451,0.018375923094501874,-0.001897842400342515,1.0,0.06666666666666667,0.04219409282700422,10.0,0.012658227848101266,0.1,-0.01150427624933531,0.01,-0.00023003945366198778,0.001,-2.90893315176813e-06
alcohol_17.csv,alcohol,17,Day4,20.05.2026,180.0,237,237,237,60.0,120.0,9.0,0.21962520593080725,3.40506329113924,806.9999999999999,0.3924050632911388,0.653668233499,-0.10439401601698928,0.0870628011021262,-0.011470274759242583,0.0089700638782137,-0.0010211289450237117,8.0,0.031580525342705335,1.8734177215189833,443.99999999999903,-0.10970464135021504,0.5437100000000001,-0.1012157665459057,0.06763961278405989,-0.010081790693759723,0.0069760399610279845,-0.0010009801888648294,3.0,0.015020597866272314,0.6835443037974621,161.99999999999852,0.22784810126581656,0.2539,-0.1,0.02950399,-0.01,0.002995003999,-0.001,5.0,0.019157707541831704,2.8734177215190098,681.0000000000053,1.2405063291139466,0.365376866501,-0.17280288930162893,0.03977889039288378,-0.026578403365368194,0.003997978090801296,-0.002963182538334888,13.0,0.30489856506679863,3.2742616033755305,776.0000000000007,0.7004219409282731,0.8991397161100001,-0.10540857164947166,0.12520145900655083,-0.017549479977183684,0.012951102844191802,-0.001972377664422347,1.0,0.06319999999999999,0.13080168776371223,30.9999999999998,0.0253164556962017,0.01980594213707393,-0.1,0.000534196832211356,-0.01,9.979665002641299e-06,-0.001
alcohol_18.csv,alcohol,18,Day4,20.05.2026,180.0,237,237,237,60.0,120.0,20.0,0.4908864954432477,8.156118143459915,1932.9999999999998,1.2151898734177198,0.9351717308730849,-0.1305404824222624,0.1582524641053456,-0.025767212546831578,0.019242361614610282,-0.004386172506178109,11.0,0.04357709987463435,4.295358649789027,1017.9999999999995,0.9789029535864963,0.8137,-0.10721704404663936,0.10276434651998512,-0.017499524659935182,0.01092526942777132,-0.0026923932124193395,4.0,0.02005160962815686,1.5189873417721629,360.0000000000026,0.8481012658227959,0.29000000000000004,-0.091597722167265,0.0381502564670899,-0.0040760090745592175,0.003981050925064967,-7.261217695036517e-05,9.0,0.034660946716716226,4.658227848101269,1104.000000000001,1.974683544303801,0.48673368501218506,-0.2,0.07551167279923311,-0.027616012382383617,0.008678667364967795,-0.003634178498147665,24.0,0.5643976979559436,6.713080168776372,1591.0000000000002,0.8101265822784829,1.5159449953468722,-0.11481743801358185,0.2284761590617202,-0.01322521952465322,0.023881384992652018,-0.001891115485335446,1.0,0.06304868316041501,0.11814345991561256,28.000000000000178,0.10126582278481087,0.013486833619808389,-0.1,0.0002993023854799357,-0.01,4.680525793945237e-06,-0.001
alcohol_19.csv,alcohol,19,Day4,20.05.2026,180.0,237,237,237,60.0,120.0,8.0,0.19989457037427516,4.459915611814346,1057.0,1.5611814345991566,0.3974483321208697,-0.12712896089982453,0.06510885817084136,-0.021513705578848377,0.007662425173033664,-0.002892075982257055,5.0,0.019985495758352588,2.5358649789029526,600.9999999999998,1.2700421940928255,0.3691957531121849,-0.11307711444199653,0.048018645254688894,-0.018186286480682608,0.004979124340730155,-0.0019801976689241166,2.0,0.010001054963603756,0.8734177215189869,206.9999999999999,0.4219409282700417,0.19,-0.1,0.0199,-0.01,0.001999,-0.001,6.0,0.023186420779729003,3.552742616033739,841.9999999999961,1.7594936708860593,0.37893590864154203,-0.2,0.05596079704874646,-0.02644121144705511,0.005957272631526251,-0.00379185200065973,12.0,0.2819750148720999,4.375527426160334,1036.999999999999,0.9493670886075918,0.7313123207545039,-0.10964447668985185,0.11370599135989302,-0.016663810893195633,0.011935210487349857,-0.0019607301872425808,0.0,0.0,0.01687763713080237,4.000000000000162,0.012658227848101947,0.0,-0.1,0.0,-0.01,0.0,-0.001
alcohol_20.csv,alcohol,20,Day4,20.05.2026,180.0,237,237,237,60.0,120.0,13.0,0.3183508989460632,7.160337552742616,1697.0,1.438818565400843,0.5856219746103062,-0.16164340366334312,0.09791805644447166,-0.033404483614064166,0.011745202152807745,-0.004718455806739793,7.0,0.027943405760485096,3.405063291139252,807.0000000000027,0.2067510548523322,0.5015911618658101,-0.12592424101072294,0.05425469947920021,-0.01841343796029623,0.005939363087716562,-0.0019857185898753075,2.0,0.009950875425116513,1.206751054852326,286.00000000000125,0.06751054852321214,0.2,-0.1,0.02,-0.01,0.002,-0.001,7.0,0.027101643414905084,4.227848101265795,1001.9999999999934,1.4641350210970188,0.37766499216596805,-0.16893066724245442,0.0444876962872943,-0.019822616035630763,0.004941389948012835,-0.0027528361590331714,17.0,0.3982799525504152,6.654008438818564,1576.9999999999995,1.0548523206751053,1.0387721,-0.1730024804803001,0.1600138806568282,-0.0317391457022532,0.01689731938081325,-0.0039054475114869724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_21.csv,alcohol,21,Day5,21.05.2026,180.0,237,237,237,60.0,120.0,13.0,0.4268495428096426,5.000000000000002,1185.0000000000005,1.6329113924050644,0.42088645486621246,-0.1078930154958707,0.09543218618004773,-0.017784555694457284,0.012574514375216464,-0.0027618357236704662,8.0,0.03673991396349262,2.763713080168771,654.9999999999986,2.265822784810121,0.32740619180067104,-0.10000000003109556,0.05996858607150447,-0.011213362451246796,0.007752250555444565,-0.0018105096823181573,4.0,0.021713735999450284,1.56540084388185,370.99999999999847,0.9704641350210905,0.17561000000000002,-0.1,0.032996332871045655,-0.01,0.003918435215540264,-0.001,10.0,0.041367032046359,5.278481012658216,1250.9999999999973,5.063291139240495,0.35397540754189116,-0.246044262,0.07740908416901537,-0.0292313291204386,0.009729704344661964,-0.0029920319320919206,27.0,0.8267441860465116,8.843881856540083,2095.9999999999995,1.1097046413502076,1.126100421920712,-0.10039920726482295,0.21066916285095952,-0.014741709594750615,0.026090533399442752,-0.0019260932529855605,1.0,0.05250332299512628,0.7510548523206756,178.0000000000001,0.41772151898734217,0.1,-0.1,0.01,-0.01,0.001,-0.001
alcohol_22.csv,alcohol,22,Day5,21.05.2026,180.0,237,237,237,60.0,120.0,14.0,0.456773127753304,6.320675105485231,1497.9999999999998,1.227848101265824,0.5718069543207711,-0.12330308850187878,0.10491167752237207,-0.025555736752758997,0.013579361650181553,-0.003805111538789161,9.0,0.04150451432129514,3.5696202531645485,845.999999999998,0.8185654008438726,0.5460098201491,-0.11714217655493452,0.07183924993501012,-0.023156846898597323,0.008723908453865718,-0.003551449033997862,3.0,0.016300609839974323,1.3755274261603385,326.0000000000002,0.19409282700422037,0.18100000000000002,-0.1,0.02518308267788793,-0.01,0.0029448571398931287,-0.001,6.0,0.025255305923097417,3.168776371308019,751.0000000000005,-0.008438818565399166,0.29793590864154207,-0.21356014459423156,0.05006283406097993,-0.03898198081493222,0.0058840768968730734,-0.0055778564284810535,18.0,0.5672872340425532,5.898734177215188,1397.9999999999995,0.3713080168776373,0.6067190429998246,-0.1282429536481,0.14688533485434346,-0.025238339075812948,0.01762356451713675,-0.003791970241872807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_23.csv,alcohol,23,Day5,21.05.2026,180.0,237,237,237,60.0,120.0,36.0,1.2408376963350787,18.611814345991565,4411.000000000001,8.270042194092827,1.0879341547020196,-0.35808442587395617,0.2231058569878113,-0.05045864389465691,0.03347307461504672,-0.005905068693126244,23.0,0.11007006845304201,12.50210970464135,2963.0,6.11392405063291,0.8551397576167405,-0.2760965299087804,0.14648024811501567,-0.03793082569414843,0.0204220520304852,-0.003155131486822568,7.0,0.038473133739941094,3.881856540084392,920.0000000000009,2.139240506329118,0.31109381961139826,-0.13831176515837384,0.051212178173911355,-0.014739708018569296,0.006583437576065618,-0.0010732946436070295,14.0,0.0614023724485075,8.194092827004207,1941.999999999997,4.831223628691972,0.43426192260031593,-0.29246700762063654,0.08686706054232492,-0.043217256374266017,0.011305732628784218,-0.004123499303451822,29.0,0.9960869565217392,15.578059071729962,3692.000000000001,9.502109704641354,1.2274134776159993,-0.44905566843210254,0.20958104448187156,-0.06500318298596999,0.026370232951917906,-0.007917767596405112,1.0,0.05243362831858407,0.3586497890295362,85.00000000000009,0.10548523206751076,0.1,-0.08856699600344564,0.01,-0.0028876492993457235,0.001,-3.862674803606326e-05
