sample_id,label,day_label,day_num,period,batch,source_kind,deltaR_s1,normDeltaR_s1,riseEMA_a0.1_s1,recEMA_a0.1_s1,riseEMA_a0.01_s1,recEMA_a0.01_s1,riseEMA_a0.001_s1,recEMA_a0.001_s1,deltaR_s2,normDeltaR_s2,riseEMA_a0.1_s2,recEMA_a0.1_s2,riseEMA_a0.01_s2,recEMA_a0.01_s2,riseEMA_a0.001_s2,recEMA_a0.001_s2,deltaR_s3,normDeltaR_s3,riseEMA_a0.1_s3,recEMA_a0.1_s3,riseEMA_a0.01_s3,recEMA_a0.01_s3,riseEMA_a0.001_s3,recEMA_a0.001_s3,deltaR_s4,normDeltaR_s4,riseEMA_a0.1_s4,recEMA_a0.1_s4,riseEMA_a0.01_s4,recEMA_a0.01_s4,riseEMA_a0.001_s4,recEMA_a0.001_s4,deltaR_s5,normDeltaR_s5,riseEMA_a0.1_s5,recEMA_a0.1_s5,riseEMA_a0.01_s5,recEMA_a0.01_s5,riseEMA_a0.001_s5,recEMA_a0.001_s5,deltaR_s6,normDeltaR_s6,riseEMA_a0.1_s6,recEMA_a0.1_s6,riseEMA_a0.01_s6,recEMA_a0.01_s6,riseEMA_a0.001_s6,recEMA_a0.001_s6
alcohol_39,alcohol,Period II Day 9,9,Period_II,batch2,new,0.21052631578947367,0.21052631578947367,0.018366666666666667,-0.0032690094121078954,0.0020773156140350877,-0.0006107797008931063,0.0002102457368245614,-9.381027203139394e-05,0.020080321285140562,0.020080321285140562,0.00185140562248996,-0.0005589257675100402,0.00019920080321285144,-8.181775943320226e-05,2.006426104417671e-05,-1.1538830628028471e-05,0.013043478260869565,0.013043478260869565,0.0007422694548274177,-0.0004535880074686087,8.600640508021091e-05,-4.4226477666594e-05,8.68687022790649e-06,-4.356392252032807e-06,0.010238907849829351,0.010238907849829351,0.000821130245275802,-0.0005279034218434547,7.051047365206616e-05,-7.615582539198983e-05,6.849686554883241e-06,-9.791456350927734e-06,0.16949152542372883,0.16949152542372883,0.014263630113207273,-0.0021022555162552026,0.0015181464008893922,-0.00031134367782902387,0.00015247405370281644,-4.673952569009767e-05,0.0,0.0,0.0,-0.005000000000000001,0.0,-0.0005,0.0,-5e-05
alcohol_40,alcohol,Period II Day 9,9,Period_II,batch2,new,0.31481481481481477,0.31481481481481477,0.020300691921376457,-0.005489604943797488,0.003000915360687643,-0.0009651803757026398,0.00031330104113805817,-0.00013008508237870924,0.02834008097165992,0.02834008097165992,0.0018248178137651827,-0.0006040891789040376,0.0002695937345353024,-0.00010796986107704015,2.819874843775275e-05,-1.413229066826906e-05,0.008771929824561403,0.008771929824561403,0.000726359649122807,-0.0004725791366861232,8.599105307017542e-05,-4.502775476211882e-05,8.75441226316228e-06,-4.398969869884928e-06,0.013888888888888888,0.013888888888888888,0.001094823065971613,-0.00057222965613141,0.0001346007328898647,-7.880059901948518e-05,1.3843985041782738e-05,-1.0135377034870912e-05,0.18181818181818182,0.18181818181818182,0.014266000000000003,-0.005409294273021222,0.0017750156418181817,-0.0006428826948508233,0.0001813822906546,-7.128946444377157e-05,0.05555555555555555,0.05555555555555555,0.005555555555555556,-0.004343440884283114,0.0005555555555555556,-0.00021362654477294091,5.555555555555555e-05,-5.176015366239523e-06
alcohol_41,alcohol,Period II Day 9,9,Period_II,batch2,new,0.18518518518518517,0.18518518518518517,0.012886646505943452,-0.002836001851851852,0.0016261275191752614,-0.0005664565915972313,0.000166259446158303,-8.649195410725129e-05,0.016129032258064516,0.016129032258064516,0.001317741935483871,-0.00040328668791509765,0.0001580926612903226,-5.752012570441451e-05,1.6096802411290326e-05,-7.735860356367426e-06,0.013100436681222707,0.013100436681222707,0.0009003497034934498,-0.00043668148747655876,8.813310954315672e-05,-5.449900728091592e-05,8.742279689607361e-06,-8.16677325162233e-06,0.013937282229965157,0.013937282229965157,0.001034072617112565,-0.0006968641114982578,0.00010540220683391042,-9.334688879249054e-05,1.046323432131634e-05,-1.3119491900106687e-05,0.18181818181818182,0.18181818181818182,0.01541636363636364,-0.0021663665993463246,0.001789236181818182,-0.0003516919669658291,0.00018152741816363638,-5.186845810186932e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_42,alcohol,Period II Day 9,9,Period_II,batch2,new,0.20930232558139536,0.20930232558139536,0.01084,-0.003890735961570555,0.0017842312180924415,-0.0011838722903792778,0.00020591883160855484,-0.00018250829979476256,0.022123893805309734,0.022123893805309734,0.0016570405392292479,-0.0004747504606005487,0.00017682990610643975,-9.87411114490259e-05,1.7698947608764557e-05,-1.2836425746319296e-05,0.014354066985645932,0.014354066985645932,0.0009845877565134262,-0.0004977346477567319,9.736570986283389e-05,-6.035040828585113e-05,9.588264355109037e-06,-8.851061874571314e-06,0.019157088122605363,0.019157088122605363,0.0011086927720208046,-0.0011494252873563218,8.27142600410857e-05,-0.00012738437888439928,7.727526639073948e-06,-1.5011048243190048e-05,0.2,0.2,0.014320222222222224,-0.0038602222222222232,0.0019279216176002218,-0.0009120939786107006,0.0001992679321561776,-0.00014410410584833998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_43,alcohol,Period II Day 9,9,Period_II,batch2,new,0.18604651162790697,0.18604651162790697,0.01404651162790698,-0.004371952028419902,0.0017246579653545193,-0.0011291427697394873,0.00018463410044503958,-0.00017858485659749904,0.02666666666666667,0.02666666666666667,0.002529546338266667,-0.0005710576599304968,0.00026455250149098197,-0.00010753440261112715,2.664455524502149e-05,-1.6554312395295482e-05,0.014423076923076924,0.014423076923076924,0.000978301848081731,-0.00048336580419313546,9.658864522836964e-05,-7.543732786743633e-05,9.62014444653947e-06,-9.349294104814434e-06,0.015384615384615385,0.015384615384615385,0.0010251297423153846,-0.001153846153846154,8.093407917602902e-05,-0.0001358399482087785,7.734389190771506e-06,-2.1424216816339015e-05,0.1590909090909091,0.1590909090909091,0.013954545454545456,-0.003800129775747608,0.0015705454545454545,-0.000843094686374039,0.00015888645454545456,-0.0001252776706487658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_44,alcohol,Period II Day 10,10,Period_II,batch3,new,0.46296296296296297,0.46296296296296297,0.01922340802019716,-0.010509202425157394,0.004006795877089474,-0.0027454206414125664,0.0004561611380530473,-0.00039752054054109805,0.03278688524590164,0.03278688524590164,0.0016082377049180326,-0.0008754709539750865,0.00028639845355607604,-0.00020524399966775003,3.233260369936493e-05,-2.7452119042360056e-05,0.013157894736842105,0.013157894736842105,0.0007618859649122806,-0.0005506148268261569,0.00011920563626610252,-8.395347818144274e-05,1.3023224186413596e-05,-8.736520970352948e-06,0.021660649819494584,0.021660649819494584,0.0009698209503441183,-0.0007405918076728877,0.00016462703130562886,-0.00011859817579127267,1.787879150901124e-05,-1.623572981815795e-05,0.39622641509433965,0.39622641509433965,0.021993473584905665,-0.011577401207317487,0.0035541497166942135,-0.0017521274110594111,0.00039182959572092697,-0.00023751715568220185,0.0,0.0,0.0,-0.000588250918469934,0.0,-8.035484360430765e-06,0.0,-1.1204659688904153e-07
alcohol_45,alcohol,Period II Day 10,10,Period_II,batch3,new,0.2962962962962963,0.2962962962962963,0.017519264135188107,-0.004260687704363339,0.002654230574616662,-0.0011958572010875245,0.0002765208898885258,-0.00018146249015913192,0.024390243902439025,0.024390243902439025,0.001778174336546891,-0.0005478576810659668,0.00020251348233165495,-0.00010026537258318887,2.0320790421300808e-05,-1.5016825194703828e-05,0.013100436681222707,0.013100436681222707,0.000861789674676856,-0.00045132736481144907,8.807474597237759e-05,-6.093769388907176e-05,8.74221883740319e-06,-8.349483377931243e-06,0.017985611510791366,0.017985611510791366,0.0011617873529215287,-0.000659675221885828,0.00017031000148887837,-9.787113088645197e-05,1.788543990569106e-05,-1.62779318185091e-05,0.2830188679245283,0.2830188679245283,0.013584160270725155,-0.006514340819582285,0.002352532415711213,-0.001865016795800841,0.0002609603695003723,-0.0002621004212434323,0.058823529411764705,0.058823529411764705,0.0058823529411764705,-0.000588235303907534,0.0005882352941176471,-6.947805606623389e-06,5.882352941176471e-05,-1.0844665060559311e-07
alcohol_46,alcohol,Period II Day 10,10,Period_II,batch3,new,0.18367346938775508,0.18367346938775508,0.009851630543008676,-0.004329459293897961,0.0015251095398624596,-0.0011284963573900888,0.00016212940454097988,-0.00017624111458104617,0.01694915254237288,0.01694915254237288,0.0010913941985839408,-0.0006061301737288136,0.0001242727421155894,-0.00010589001446295601,1.2686086560636355e-05,-2.2500945592809035e-05,0.004524886877828055,0.004524886877828055,0.0004524886877828055,-0.0004683413836715014,4.524886877828055e-05,-5.869442080581945e-05,4.5248868778280546e-06,-8.53389732062434e-06,0.011320754716981133,0.011320754716981133,0.0005932099371879992,-0.0006959105819997439,4.2219192753458645e-05,-0.0001287729536518085,3.822198598891299e-06,-2.0670603592651402e-05,0.125,0.125,0.007466375645833334,-0.004011765938241921,0.0010777565096040964,-0.0009302267810604803,0.0001230670030282672,-0.0001455930818055713,0.0625,0.0625,0.0008940420062499999,-0.00625,1.2017154340174447e-05,-0.000625,1.245017465043713e-07,-6.25e-05
alcohol_47,alcohol,Period II Day 10,10,Period_II,batch3,new,0.4791666666666667,0.4791666666666667,0.027420361330962185,-0.013476840510540197,0.0044505861908725654,-0.0029925743910443987,0.0004755453982250994,-0.00043284590295497686,0.0425531914893617,0.0425531914893617,0.002404914090545378,-0.0009618986723211742,0.00036081692585926596,-0.00023739646186051355,3.806510686337005e-05,-3.261232611523358e-05,0.01818181818181818,0.01818181818181818,0.0009057403399849583,-0.0006525038028059656,0.00016235177020434787,-0.00011511980987665715,1.7966185479146572e-05,-1.6956754098408912e-05,0.03383458646616541,0.03383458646616541,0.0015300926421216,-0.0006611548823529218,0.0002988431723588386,-0.00012865079225225226,3.339625766287403e-05,-1.8063897321430623e-05,0.5102040816326531,0.5102040816326531,0.023753657537352528,-0.013226025451334254,0.004585315945254591,-0.0029458142530326913,0.0005046390474078463,-0.00042119335531994446,0.0625,0.0625,0.001322762805624999,-0.006243368021175023,1.8023851546772698e-05,-0.0005149130979250256,1.8675243219535447e-07,-1.1198453622216338e-05
alcohol_48,alcohol,Period II Day 11,11,Period_II,batch3,new,0.15217391304347827,0.15217391304347827,0.012544525867145521,-0.005144857764276301,0.0014862026131277613,-0.0009379226436962751,0.000151805820104743,-0.00013492782359504963,0.017543859649122806,0.017543859649122806,0.0014558993872003114,-0.0005830586228092951,0.0001712389961937326,-8.914501257424945e-05,1.750019230446982e-05,-1.2607900195554859e-05,0.009478672985781991,0.009478672985781991,0.0007577441944981043,-0.000488596376041005,9.206697030707787e-05,-7.749731999240618e-05,9.450364508107255e-06,-9.30141870385732e-06,0.011764705882352941,0.011764705882352941,0.0008852229854908155,-0.0006187115824272547,8.091211426839909e-05,-0.00010984671166118909,7.870311257488643e-06,-1.1827139278601365e-05,0.19148936170212766,0.19148936170212766,0.01727659574468085,-0.00898940924335119,0.001895787234042553,-0.0014658146914793158,0.00019129791489361702,-0.00020283671544938742,0.07142857142857142,0.07142857142857142,0.0007142857142857142,-0.007142857142857143,7.142857142857146e-06,-0.0007142857142857143,7.142857142856929e-08,-7.142857142857142e-05
alcohol_49,alcohol,Period II Day 11,11,Period_II,batch3,new,0.09090909090909091,0.09090909090909091,0.007120092266255193,-0.004938464252855365,0.0008790105159202253,-0.0009554598274483296,9.05927189830851e-05,-0.00010945978651627272,0.013392857142857142,0.013392857142857142,0.0010452861607142857,-0.0006045550633714497,0.00013042768524111606,-0.00015348119593164397,1.335721419649551e-05,-2.4452267326741773e-05,0.014285714285714285,0.014285714285714285,0.0009397130383290477,-0.0005656658795410974,0.00013600117630791511,-0.00012307406400492807,1.4214580101787708e-05,-1.4105200095588466e-05,0.012048192771084336,0.012048192771084336,0.0008853736666659619,-0.0008683001713011328,0.00011554586976418086,-0.00013367435587974082,1.199627985155995e-05,-1.9379548462018574e-05,0.15555555555555556,0.15555555555555556,0.010622021604906023,-0.0055803631028909844,0.0014910710425638284,-0.001221028620207618,0.00015489112697068217,-0.00016100618036235157,0.0,0.0,0.0,-0.0007692307692307694,0.0,-7.69230769230773e-06,0.0,-7.692307692307567e-08
alcohol_50,alcohol,Period II Day 11,11,Period_II,batch3,new,0.25,0.25,0.01753248612079825,-0.006149694393807801,0.002056786808958366,-0.0013952355282691388,0.00020808167911684914,-0.0002273415882320966,0.03260869565217391,0.03260869565217391,0.002451201520466359,-0.0009592883151104536,0.0002694785151884375,-0.00021685580212897688,2.7152082106857087e-05,-3.456974383103826e-05,0.01775147928994083,0.01775147928994083,0.0015071597633136095,-0.0009405267613042237,0.00017458562189349113,-0.00019660437893855064,1.7721923059177517e-05,-2.3203452316436447e-05,0.01834862385321101,0.01834862385321101,0.0011777875331312486,-0.0011199515012763278,9.721966386543381e-05,-0.00021004318478500702,9.233438084566874e-06,-2.807689365803312e-05,0.25925925925925924,0.25925925925925924,0.01920723258707037,-0.006760830718867298,0.0021955952624061084,-0.001768945067490411,0.00022196222628579593,-0.00024607440182315205,0.0,0.0,0.0,-0.009090909090909092,0.0,-0.0009090909090909091,0.0,-9.090909090909092e-05
alcohol_51,alcohol,Period II Day 11,11,Period_II,batch3,new,0.12,0.12,0.009864399999999999,-0.005800066748710158,0.001176278404,-0.0009973403484422637,0.00011976027984004,-0.00011784879852269159,0.021978021978021976,0.021978021978021976,0.001329652661543956,-0.0010116183265553521,0.00016153510059066417,-0.00019551457187896488,1.645054417517148e-05,-2.1711646797845012e-05,0.017341040462427744,0.017341040462427744,0.0011762494905538149,-0.0008570915855568878,0.00011712461722575366,-0.00015984935413511126,1.1577810170987223e-05,-2.2216378629694802e-05,0.018648018648018648,0.018648018648018648,0.0010332818007776688,-0.0009324009324009324,9.579052022636953e-05,-0.00012215899391241283,9.351725927538461e-06,-1.7533252686749403e-05,0.13793103448275862,0.13793103448275862,0.01213793103448276,-0.004360978199467324,0.0013621379310344828,-0.0008903795570809629,0.0001377586896551724,-0.00010184666744300283,0.0,0.0,0.0,-0.0010986530699615398,0.0,-2.627541903034035e-05,0.0,-3.247792818512126e-07
alcohol_52,alcohol,Period II Day 12,12,Period_II,batch3,new,0.2127659574468085,0.2127659574468085,0.016126659083928976,-0.002383945341824159,0.0018885065694887902,-0.0005161970709334019,0.00019123313382901524,-6.238949308668543e-05,0.026200873362445413,0.026200873362445413,0.002065065502183406,-0.00043710470468549676,0.00021704362445414845,-4.394873869086669e-05,2.1820973794759823e-05,-4.370990973321711e-06,0.014492753623188404,0.014492753623188404,0.0008352657004830919,-0.0004907738078951222,9.51835265700483e-05,-4.9115715850972344e-05,9.647357483091788e-06,-4.840337376044984e-06,0.01606425702811245,0.01606425702811245,0.0008455724380522858,-0.0005767916597277571,8.373132596469437e-05,-9.521982223637579e-05,8.071646785034515e-06,-1.4910255752812315e-05,0.14285714285714285,0.14285714285714285,0.008676912760439397,-0.0022972331004226893,0.0011018892694763895,-0.0004135759048381149,0.00012077723349882436,-7.318128435296364e-05,0.08333333333333333,0.08333333333333333,0.008333333333333333,0.0,0.0008333333333333333,0.0,8.333333333333333e-05,0.0
alcohol_53,alcohol,Period II Day 12,12,Period_II,batch3,new,0.28888888888888886,0.28888888888888886,0.01514857588668984,-0.0032875821770059063,0.0026841325634008742,-0.0005978526089931296,0.0002867445515718436,-9.91633251270243e-05,0.022321428571428572,0.022321428571428572,0.0014573709316029176,-0.00047179860913934384,0.00017465600118096375,-7.835971367207162e-05,1.7817070939529633e-05,-8.805274837788186e-06,0.014705882352941176,0.014705882352941176,0.0008475490196078432,-0.0005285498169277488,9.658328431372548e-05,-7.889936054605095e-05,9.789230387254901e-06,-9.488029100525922e-06,0.02510460251046025,0.02510460251046025,0.0010004498887820274,-0.0006858063207085251,0.00015605962303150855,-0.00014423445919584723,1.6615936288732772e-05,-1.8236543678292012e-05,0.28260869565217395,0.28260869565217395,0.019836065217391306,-0.006138516499804939,0.002625785042073162,-0.0014153588050002687,0.0002805303259943221,-0.00019011412591510887,0.08333333333333333,0.08333333333333333,0.0008333333333333335,-0.008333333333333333,8.333333333333391e-06,-0.0008333333333333333,8.333333333333988e-08,-8.333333333333333e-05
alcohol_54,alcohol,Period II Day 12,12,Period_II,batch3,new,0.18181818181818182,0.18181818181818182,0.013559562247727275,-0.0027329874537137745,0.0017606074193842343,-0.00023340151580338923,0.00018122881525376935,-2.275475973103657e-05,0.02242152466367713,0.02242152466367713,0.001669650099644713,-0.0005192538214009116,0.00021605980410929271,-5.582360259859923e-05,2.2336698330379818e-05,-4.8308291524965056e-06,0.014563106796116505,0.014563106796116505,0.0009580202742661385,-0.0006132583813938119,0.0001378352469873654,-3.1024820969637615e-05,1.4481056287544337e-05,-4.003622462201168e-07,0.016877637130801686,0.016877637130801686,0.0012764428452353208,-0.0006236890573100115,0.0001631093983406969,-6.275270555508794e-05,1.681881344972485e-05,-4.587397327916105e-06,0.28888888888888886,0.28888888888888886,0.023384813691333335,-0.0031333363685132824,0.0028215419499201208,-0.00030301622386076735,0.0002882015741395698,-4.225607716249359e-05,0.09090909090909091,0.09090909090909091,0.006641833268235356,-0.009090909090909092,0.0003814900879753339,-0.0009090909090909091,8.223220783163228e-06,-9.090909090909092e-05
alcohol_55,alcohol,Period II Day 12,12,Period_II,batch3,new,0.24444444444444444,0.24444444444444444,0.008868825339110945,-0.002225005537842066,0.0020633850632402525,-0.0003315846337268998,0.00024016825622388997,-5.9963904929883315e-05,0.02666666666666667,0.02666666666666667,0.0010789210866323654,-0.0004478285859877681,0.00019626386751231837,-6.858361589788566e-05,2.194039001791683e-05,-8.622142544227733e-06,0.014423076923076924,0.014423076923076924,0.000757502074160165,-0.0004807743179569917,0.0001306961505335034,-4.8127443703308295e-05,1.4275498897581272e-05,-4.8078143997226514e-06,0.025,0.025,0.0010966787990880178,-0.0008333333333333335,0.0002097822568960585,-8.333333333333336e-05,2.4547785389355128e-05,-8.333333333333335e-06,0.19565217391304346,0.19565217391304346,0.009370759667518833,-0.002173913043478261,0.0017387726091695353,-0.0002173913043478261,0.00019326421234394726,-2.173913043478261e-05,0.08333333333333333,0.08333333333333333,0.002574822777028995,-0.008288054730926591,8.111632256134764e-05,-0.0006532021725139368,1.7169064644782079e-06,-1.3007011804176024e-05
alcohol_56,alcohol,Period II Day 13,13,Period_II,batch3,new,0.5535714285714286,0.5535714285714286,0.021932069685974404,-0.0034969789987922798,0.0047055501477037565,-0.0009195436201113138,0.0005440462158233233,-0.00014960823316320976,0.03319502074688797,0.03319502074688797,0.0014751385829568275,-0.0004653313917466304,0.00028527863359267667,-8.963453020764988e-05,3.2659980731343853e-05,-1.199734561625371e-05,0.013392857142857142,0.013392857142857142,0.0008482142857142857,-0.0004464285714285714,0.00012498751469944286,-4.464285714285714e-05,1.3299552301514668e-05,-4.464285714285714e-06,0.029850746268656716,0.029850746268656716,0.0012516217843856318,-0.0005536957951947196,0.00024952121421718663,-0.0001079298879360886,2.9278961167812123e-05,-1.4389800354639013e-05,0.5087719298245614,0.5087719298245614,0.02624666411777422,-0.003588534026757332,0.004432621866246796,-0.0008323219048386144,0.000501121559788782,-0.00011780642994767676,0.07142857142857142,0.07142857142857142,0.007142857142857143,-0.007142857142857143,0.0007142857142857143,-0.0007142857142857143,7.142857142857142e-05,-7.142857142857142e-05
alcohol_57,alcohol,Period II Day 13,13,Period_II,batch3,new,0.38181818181818183,0.38181818181818183,0.023074602857054552,-0.0022779197320851557,0.003619322120902288,-0.00047155607472152924,0.00037977036653420607,-6.861049984206514e-05,0.029411764705882353,0.029411764705882353,0.0019378623409697666,-0.00042016812563380355,0.00028038472897401587,-4.213287885197446e-05,2.926947707725767e-05,-4.205377298456992e-06,0.013513513513513514,0.013513513513513514,0.000845948260648984,-0.00045045045045045046,9.148711963450078e-05,-4.5045045045045046e-05,9.026597465469044e-06,-4.504504504504505e-06,0.022641509433962263,0.022641509433962263,0.001194877343241855,-0.0005379432813618807,0.0001494047634627154,-5.170288800286795e-05,1.5082581001853064e-05,-4.0319643226263636e-06,0.4107142857142857,0.4107142857142857,0.025268980101590247,-0.0019464147234812997,0.003867673726854289,-0.0003034684283782453,0.000408241100822175,-3.515804799458806e-05,0.07142857142857142,0.07142857142857142,0.007142857142857143,-0.004945571587938394,0.0007142857142857143,-0.00024057081322575855,7.142857142857142e-05,-5.612010844846939e-06
alcohol_58,alcohol,Period II Day 14,14,Period_II,batch3,new,0.45,0.45,0.018225427756746928,-0.0037049018481891474,0.0037913947200409917,-0.0007448198838233876,0.0004396454796739682,-0.00011785995871067821,0.03349282296650718,0.03349282296650718,0.0013258642857771792,-0.0005998493175132951,0.00026058750315239177,-0.00011574182280865038,2.842762149776225e-05,-1.802517449906473e-05,0.02072538860103627,0.02072538860103627,0.001010535383465677,-0.0006407485200011204,0.00014878828385204957,-9.965227360792553e-05,1.5476757664355923e-05,-1.4749158422429025e-05,0.029166666666666667,0.029166666666666667,0.0011082413891905034,-0.0008927625639128479,0.00018256602728879877,-0.00017806365405979407,2.054528006824205e-05,-2.4099569507936735e-05,0.4878048780487805,0.4878048780487805,0.022453574487800606,-0.003572186757412556,0.003850373633844184,-0.0007025541775406638,0.0004758655936016869,-0.00011438639804164523,0.06666666666666667,0.06666666666666667,0.002285338806666668,-0.006666666666666667,9.084910088241012e-05,-0.0006666666666666666,1.9342993984717253e-06,-6.666666666666667e-05
alcohol_59,alcohol,Period II Day 14,14,Period_II,batch3,new,0.4594594594594595,0.4594594594594595,0.014409483964258753,-0.00343591786215742,0.003566558507520432,-0.0006390137782636974,0.0004475546821457548,-0.00011927006328745284,0.034653465346534656,0.034653465346534656,0.0014515218454428298,-0.0005474143648858566,0.0002569906693760316,-7.917422340254605e-05,2.9262220188988514e-05,-9.612456768076811e-06,0.021052631578947368,0.021052631578947368,0.0009978882053226638,-0.000526390693380852,0.00014590156585242233,-6.733554563343064e-05,1.5663795115455273e-05,-9.78414957689811e-06,0.030303030303030304,0.030303030303030304,0.0011388845183187015,-0.0008933534771182155,0.000195804935036833,-8.852136520711177e-05,2.1425611630185076e-05,-5.2889622797643724e-06,0.5,0.5,0.02009750263157895,-0.002791782865767444,0.003939193392996002,-0.0004361335443959875,0.0004877100900717907,-7.329794053290063e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_60,alcohol,Period II Day 14,14,Period_II,batch3,new,0.5806451612903226,0.5806451612903226,0.02111280008072012,-0.006519812750852387,0.004287823682783218,-0.0015679735042464298,0.0005346681168603011,-0.0002618513096494048,0.0425531914893617,0.0425531914893617,0.0021822304840425533,-0.0006900544233609477,0.0003314914321339618,-0.00012114701760967953,4.145107785554597e-05,-1.9753918990873412e-05,0.021621621621621623,0.021621621621621623,0.0012013020778432434,-0.0007728806046999471,0.00015735783676492369,-0.0001221585571820702,1.6167627139979484e-05,-1.5629195006608865e-05,0.038834951456310676,0.038834951456310676,0.0014622316277002711,-0.0011116427625186944,0.00021808807862938817,-0.0001959414323501417,2.7936566664276658e-05,-2.3814769865244772e-05,0.5,0.5,0.029662830255104272,-0.006263640350155031,0.0035987527702198933,-0.0010397265635461446,0.0004538150891791738,-0.0001830819306008412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_61,alcohol,Period II Day 15,15,Period_II,batch3,new,0.10869565217391304,0.10869565217391304,0.004186710117787355,-0.002337426613970215,0.0009061867379712738,-0.00035610873088618886,0.00010667762566666317,-4.255863749811611e-05,0.009216589861751152,0.009216589861751152,0.0005230807243167278,-0.00039127850712856755,8.415523612145558e-05,-1.2298045427110624e-05,9.1298158288682e-06,-2.0401193252939533e-07,0.009389671361502348,0.009389671361502348,0.0006244554541937882,-0.0006155447092167404,8.862943706480837e-05,-5.881949226797783e-05,9.33371640159861e-06,-4.944579557774116e-06,0.02631578947368421,0.02631578947368421,0.0007548585286247777,-0.0009497044676804662,0.0001176442480213334,-0.00013525483957068545,1.5901426112906376e-05,-1.698734725491591e-05,0.21951219512195122,0.21951219512195122,0.008799480243902442,-0.003475005071975034,0.0017796450579356893,-0.0005832808257746376,0.00021484294643899974,-8.583372044352908e-05,0.07692307692307693,0.07692307692307693,0.007692307692307693,-0.0009864842588315388,0.0007692307692307693,-1.5957593009724913e-05,7.692307692307693e-05,-2.7200953866520015e-07
alcohol_62,alcohol,Period II Day 15,15,Period_II,batch3,new,0.1702127659574468,0.1702127659574468,0.0070061258684561475,-0.002894349152108511,0.0014681107321084775,-0.0005381030821398234,0.00016758803524577365,-7.88631861944788e-05,0.0136986301369863,0.0136986301369863,0.0006567104831552029,-0.00045662100456621003,0.00011923464159974538,-4.5662100456621006e-05,1.3496234617901928e-05,-4.566210045662101e-06,0.014285714285714287,0.014285714285714287,0.0005059138727255992,-0.00047635624846436566,8.290687958001476e-05,-4.761904761904763e-05,9.383079521340623e-06,-4.761904761904762e-06,0.02092050209205021,0.02092050209205021,0.0009145610645912447,-0.0006406695247767468,0.00015069983886321697,-7.932108059501326e-05,1.6554121729261268e-05,-8.340103036495387e-06,0.3023255813953488,0.3023255813953488,0.010573376088925822,-0.0033495695791205494,0.002552788365915975,-0.0007511649716314045,0.00029700594542801396,-0.00010888034904339742,0.07142857142857142,0.07142857142857142,0.007142857142857143,-0.007142857142857143,0.0007142857142857143,-0.0007142857142857143,7.142857142857142e-05,-7.142857142857142e-05
alcohol_63,alcohol,Period II Day 15,15,Period_II,batch3,new,0.3255813953488372,0.3255813953488372,0.01238714225395349,-0.0035229743688765746,0.002621239134663304,-0.0009059995984687932,0.00031602007453767147,-0.00016030154038727316,0.029126213592233007,0.029126213592233007,0.0011896650485436894,-0.0005048759843099764,0.00021736267537869573,-0.00010343356120107655,2.4001903984141757e-05,-1.7240478836371288e-05,0.025,0.025,0.0011838350237405003,-0.0005677551950585819,0.00017958338473465706,-9.533091081778682e-05,1.9781660994637137e-05,-1.4178138224913644e-05,0.05405405405405406,0.05405405405405406,0.0016056699211107256,-0.0026494044592910155,0.0002503553439577594,-0.00034476554530050654,3.423971066077927e-05,-5.7343896696709326e-05,0.41025641025641024,0.41025641025641024,0.02119097000797436,-0.0049359436901714685,0.0034020322285635146,-0.0011637138747963636,0.00037990319966118354,-0.00020014765246614453,0.06666666666666667,0.06666666666666667,0.0027729745484096286,-0.006666666666666667,8.349285781415966e-05,-0.0006666666666666666,1.900137403369436e-06,-6.666666666666667e-05
alcohol_64,alcohol,Period II Day 17,17,Period_II,batch3,new,0.18867924528301885,0.18867924528301885,0.011843854629524718,-0.0022830151118782313,0.001326173360131531,-0.0003526203567397126,0.00015803931727733874,-5.353304186581629e-05,0.013574660633484163,0.013574660633484163,0.0009435839171005839,-0.0004524886877828055,9.210395064368703e-05,-4.524886877828055e-05,9.067661549412713e-06,-4.5248868778280546e-06,0.009302325581395349,0.009302325581395349,0.000804186046511628,-0.00046535401136138413,9.164181395348836e-05,-4.651162790697674e-05,9.288386041860466e-06,-4.651162790697674e-06,0.017241379310344827,0.017241379310344827,0.0008593832226427928,-0.0006303138260910687,0.00011388578438830242,-7.374089836206564e-05,1.2760498496268071e-05,-8.453713137113874e-06,0.3191489361702127,0.3191489361702127,0.017560135842772474,-0.0035143369110849807,0.0021179227629358316,-0.0007432833409950134,0.00028722323157742165,-0.00011814766014535351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
