mode,split_id,group,classifier,sensor,balanced_accuracy,macro_f1
original_points_stratified_random_holdout,25,,original_points_centroid,s3,0.6041666666666666,0.5719881744271987
original_points_stratified_random_holdout,25,,original_points_centroid,s4,0.6553030303030303,0.6323103154305202
original_points_stratified_random_holdout,25,,original_points_centroid,s5,0.6060606060606061,0.5588728263146868
original_points_stratified_random_holdout,25,,original_points_centroid,s6,0.3541666666666667,0.3310196052131536
original_points_stratified_random_holdout,25,,original_points_gnb,s1,0.6761363636363636,0.6765538133759446
original_points_stratified_random_holdout,25,,original_points_gnb,s2,0.8314393939393939,0.840027045300879
original_points_stratified_random_holdout,25,,original_points_gnb,s3,0.5435606060606061,0.5527472527472527
original_points_stratified_random_holdout,25,,original_points_gnb,s4,0.7348484848484849,0.7443547443547444
original_points_stratified_random_holdout,25,,original_points_gnb,s5,0.6761363636363636,0.6815809828850323
original_points_stratified_random_holdout,25,,original_points_gnb,s6,0.321969696969697,0.31509532788602557
original_points_stratified_random_holdout,26,,original_points_centroid,s1,0.5757575757575758,0.5259634674268819
original_points_stratified_random_holdout,26,,original_points_centroid,s2,0.662878787878788,0.6724342208213177
original_points_stratified_random_holdout,26,,original_points_centroid,s3,0.6098484848484848,0.5726098191214469
original_points_stratified_random_holdout,26,,original_points_centroid,s4,0.6647727272727272,0.6511257035647279
original_points_stratified_random_holdout,26,,original_points_centroid,s5,0.6212121212121212,0.5774976657329599
original_points_stratified_random_holdout,26,,original_points_centroid,s6,0.331439393939394,0.23001508295625941
original_points_stratified_random_holdout,26,,original_points_gnb,s1,0.6041666666666666,0.6185253714606112
original_points_stratified_random_holdout,26,,original_points_gnb,s2,0.7481060606060606,0.7587643220408982
original_points_stratified_random_holdout,26,,original_points_gnb,s3,0.4924242424242424,0.49451987130708747
original_points_stratified_random_holdout,26,,original_points_gnb,s4,0.6268939393939394,0.6342469790745653
original_points_stratified_random_holdout,26,,original_points_gnb,s5,0.6704545454545454,0.6801587301587301
original_points_stratified_random_holdout,26,,original_points_gnb,s6,0.24242424242424243,0.1816849816849817
original_points_stratified_random_holdout,27,,original_points_centroid,s1,0.5606060606060607,0.5111278525912671
original_points_stratified_random_holdout,27,,original_points_centroid,s2,0.7462121212121211,0.7350427350427351
original_points_stratified_random_holdout,27,,original_points_centroid,s3,0.6401515151515151,0.6166666666666667
original_points_stratified_random_holdout,27,,original_points_centroid,s4,0.6344696969696969,0.6176691729323308
original_points_stratified_random_holdout,27,,original_points_centroid,s5,0.5757575757575758,0.5215320583741637
original_points_stratified_random_holdout,27,,original_points_centroid,s6,0.4431818181818182,0.4330531117627892
original_points_stratified_random_holdout,27,,original_points_gnb,s1,0.5795454545454546,0.5760461760461761
original_points_stratified_random_holdout,27,,original_points_gnb,s2,0.8106060606060606,0.8206333107955825
original_points_stratified_random_holdout,27,,original_points_gnb,s3,0.4147727272727273,0.37309502015384366
original_points_stratified_random_holdout,27,,original_points_gnb,s4,0.6439393939393939,0.6378787878787878
original_points_stratified_random_holdout,27,,original_points_gnb,s5,0.6022727272727272,0.624928774928775
original_points_stratified_random_holdout,27,,original_points_gnb,s6,0.33522727272727276,0.31952861952861955
original_points_stratified_random_holdout,28,,original_points_centroid,s1,0.6363636363636364,0.5939909403801692
original_points_stratified_random_holdout,28,,original_points_centroid,s2,0.6647727272727272,0.6555023923444976
original_points_stratified_random_holdout,28,,original_points_centroid,s3,0.5984848484848485,0.5846070154515687
original_points_stratified_random_holdout,28,,original_points_centroid,s4,0.5473484848484849,0.5356368563685637
original_points_stratified_random_holdout,28,,original_points_centroid,s5,0.5909090909090909,0.5406698564593301
original_points_stratified_random_holdout,28,,original_points_centroid,s6,0.3371212121212121,0.2125552608311229
original_points_stratified_random_holdout,28,,original_points_gnb,s1,0.7518939393939394,0.7515480741287193
original_points_stratified_random_holdout,28,,original_points_gnb,s2,0.7859848484848485,0.7883908493340254
original_points_stratified_random_holdout,28,,original_points_gnb,s3,0.5700757575757577,0.5848050473852328
original_points_stratified_random_holdout,28,,original_points_gnb,s4,0.6079545454545454,0.612220515446322
original_points_stratified_random_holdout,28,,original_points_gnb,s5,0.7424242424242425,0.7300791700791701
original_points_stratified_random_holdout,28,,original_points_gnb,s6,0.3181818181818182,0.25677830940988833
original_points_stratified_random_holdout,29,,original_points_centroid,s1,0.6969696969696969,0.6676691729323307
original_points_stratified_random_holdout,29,,original_points_centroid,s2,0.7821969696969697,0.7687134502923977
original_points_stratified_random_holdout,29,,original_points_centroid,s3,0.6856060606060606,0.6713804713804713
original_points_stratified_random_holdout,29,,original_points_centroid,s4,0.6098484848484849,0.5839691473837817
original_points_stratified_random_holdout,29,,original_points_centroid,s5,0.6060606060606061,0.5603804665497635
original_points_stratified_random_holdout,29,,original_points_centroid,s6,0.4431818181818182,0.37574412269195845
original_points_stratified_random_holdout,29,,original_points_gnb,s1,0.7159090909090909,0.7177063856309139
original_points_stratified_random_holdout,29,,original_points_gnb,s2,0.768939393939394,0.7793166810221074
original_points_stratified_random_holdout,29,,original_points_gnb,s3,0.48674242424242425,0.4801265458728789
original_points_stratified_random_holdout,29,,original_points_gnb,s4,0.6382575757575758,0.640981240981241
original_points_stratified_random_holdout,29,,original_points_gnb,s5,0.7007575757575758,0.7020956769804695
original_points_stratified_random_holdout,29,,original_points_gnb,s6,0.37878787878787884,0.31490015360983103
original_points_stratified_random_holdout,30,,original_points_centroid,s1,0.6515151515151515,0.6124011007911937
original_points_stratified_random_holdout,30,,original_points_centroid,s2,0.7253787878787877,0.7195286195286195
original_points_stratified_random_holdout,30,,original_points_centroid,s3,0.6344696969696969,0.6183140778776209
original_points_stratified_random_holdout,30,,original_points_centroid,s4,0.7462121212121211,0.7365319865319865
original_points_stratified_random_holdout,30,,original_points_centroid,s5,0.6212121212121212,0.5843977863561707
original_points_stratified_random_holdout,30,,original_points_centroid,s6,0.4772727272727273,0.4430745271081406
original_points_stratified_random_holdout,30,,original_points_gnb,s1,0.6818181818181818,0.6606060606060605
original_points_stratified_random_holdout,30,,original_points_gnb,s2,0.8371212121212123,0.8410146014764561
original_points_stratified_random_holdout,30,,original_points_gnb,s3,0.5435606060606061,0.550930356193514
original_points_stratified_random_holdout,30,,original_points_gnb,s4,0.75,0.7611561866125761
original_points_stratified_random_holdout,30,,original_points_gnb,s5,0.7121212121212123,0.6845878136200717
original_points_stratified_random_holdout,30,,original_points_gnb,s6,0.3143939393939394,0.2725877192982456
original_points_stratified_random_holdout,31,,original_points_centroid,s1,0.5757575757575758,0.5323308270676692
original_points_stratified_random_holdout,31,,original_points_centroid,s2,0.7102272727272728,0.7047082047082046
original_points_stratified_random_holdout,31,,original_points_centroid,s3,0.5890151515151515,0.5679560679560679
original_points_stratified_random_holdout,31,,original_points_centroid,s4,0.6306818181818182,0.5970695970695971
original_points_stratified_random_holdout,31,,original_points_centroid,s5,0.5606060606060606,0.5166666666666667
original_points_stratified_random_holdout,31,,original_points_centroid,s6,0.32007575757575757,0.30976430976430974
original_points_stratified_random_holdout,31,,original_points_gnb,s1,0.6818181818181818,0.6776556776556776
original_points_stratified_random_holdout,31,,original_points_gnb,s2,0.8522727272727272,0.8587301587301587
original_points_stratified_random_holdout,31,,original_points_gnb,s3,0.4715909090909091,0.46726874657909145
original_points_stratified_random_holdout,31,,original_points_gnb,s4,0.6893939393939394,0.6962824893859376
original_points_stratified_random_holdout,31,,original_points_gnb,s5,0.6553030303030303,0.6600756065409463
original_points_stratified_random_holdout,31,,original_points_gnb,s6,0.293560606060606,0.25317884729649437
original_points_stratified_random_holdout,32,,original_points_centroid,s1,0.5303030303030304,0.46602827177382583
original_points_stratified_random_holdout,32,,original_points_centroid,s2,0.7007575757575757,0.6864806620008578
original_points_stratified_random_holdout,32,,original_points_centroid,s3,0.5890151515151515,0.570175718001805
original_points_stratified_random_holdout,32,,original_points_centroid,s4,0.5833333333333334,0.5732193732193732
original_points_stratified_random_holdout,32,,original_points_centroid,s5,0.48484848484848486,0.42490842490842495
original_points_stratified_random_holdout,32,,original_points_centroid,s6,0.36174242424242425,0.27967738819665794
original_points_stratified_random_holdout,32,,original_points_gnb,s1,0.6060606060606061,0.5846042120551925
original_points_stratified_random_holdout,32,,original_points_gnb,s2,0.7291666666666666,0.7437756247280056
original_points_stratified_random_holdout,32,,original_points_gnb,s3,0.4981060606060606,0.5118165784832452
original_points_stratified_random_holdout,32,,original_points_gnb,s4,0.6893939393939394,0.6989389920424403
original_points_stratified_random_holdout,32,,original_points_gnb,s5,0.6287878787878788,0.599702380952381
original_points_stratified_random_holdout,32,,original_points_gnb,s6,0.3636363636363636,0.28721258572004843
original_points_stratified_random_holdout,33,,original_points_centroid,s1,0.5909090909090909,0.545571245186136
original_points_stratified_random_holdout,33,,original_points_centroid,s2,0.7253787878787877,0.7158750534873771
original_points_stratified_random_holdout,33,,original_points_centroid,s3,0.6761363636363636,0.6490028490028491
original_points_stratified_random_holdout,33,,original_points_centroid,s4,0.6856060606060606,0.6676536676536676
original_points_stratified_random_holdout,33,,original_points_centroid,s5,0.5606060606060607,0.49759594370137245
original_points_stratified_random_holdout,33,,original_points_centroid,s6,0.42803030303030304,0.3577015847253218
original_points_stratified_random_holdout,33,,original_points_gnb,s1,0.6534090909090909,0.6538443205109872
original_points_stratified_random_holdout,33,,original_points_gnb,s2,0.893939393939394,0.8873689010487915
original_points_stratified_random_holdout,33,,original_points_gnb,s3,0.5075757575757577,0.498326510091216
original_points_stratified_random_holdout,33,,original_points_gnb,s4,0.7575757575757577,0.7405731523378583
original_points_stratified_random_holdout,33,,original_points_gnb,s5,0.6818181818181818,0.6399766218585623
original_points_stratified_random_holdout,33,,original_points_gnb,s6,0.3087121212121212,0.2680232558139535
original_points_stratified_random_holdout,34,,original_points_centroid,s1,0.5909090909090909,0.5423403469915098
original_points_stratified_random_holdout,34,,original_points_centroid,s2,0.6079545454545454,0.6112418300653594
original_points_stratified_random_holdout,34,,original_points_centroid,s3,0.6799242424242423,0.6759455015268969
original_points_stratified_random_holdout,34,,original_points_centroid,s4,0.5833333333333334,0.5725677830940988
original_points_stratified_random_holdout,34,,original_points_centroid,s5,0.6060606060606061,0.5515580425718675
original_points_stratified_random_holdout,34,,original_points_centroid,s6,0.4034090909090909,0.2931243469174503
original_points_stratified_random_holdout,34,,original_points_gnb,s1,0.5681818181818182,0.5482142857142857
original_points_stratified_random_holdout,34,,original_points_gnb,s2,0.7803030303030303,0.7894279604383855
original_points_stratified_random_holdout,34,,original_points_gnb,s3,0.5435606060606061,0.5537918871252204
original_points_stratified_random_holdout,34,,original_points_gnb,s4,0.6382575757575758,0.6429302866084474
original_points_stratified_random_holdout,34,,original_points_gnb,s5,0.6609848484848485,0.6051533090467516
original_points_stratified_random_holdout,34,,original_points_gnb,s6,0.3636363636363636,0.2789915966386554
original_points_stratified_random_holdout,35,,original_points_centroid,s1,0.6060606060606061,0.5724926508280241
original_points_stratified_random_holdout,35,,original_points_centroid,s2,0.7613636363636364,0.7529213423950266
original_points_stratified_random_holdout,35,,original_points_centroid,s3,0.6401515151515151,0.6284552845528455
original_points_stratified_random_holdout,35,,original_points_centroid,s4,0.7518939393939393,0.7350322735879652
original_points_stratified_random_holdout,35,,original_points_centroid,s5,0.5909090909090909,0.5497602668334376
original_points_stratified_random_holdout,35,,original_points_centroid,s6,0.3674242424242424,0.2675318254851069
original_points_stratified_random_holdout,35,,original_points_gnb,s1,0.5984848484848485,0.6058201058201058
original_points_stratified_random_holdout,35,,original_points_gnb,s2,0.7954545454545455,0.805776598880047
original_points_stratified_random_holdout,35,,original_points_gnb,s3,0.5075757575757576,0.5111111111111111
original_points_stratified_random_holdout,35,,original_points_gnb,s4,0.7708333333333334,0.7774220032840722
original_points_stratified_random_holdout,35,,original_points_gnb,s5,0.6306818181818182,0.6283941986528624
original_points_stratified_random_holdout,35,,original_points_gnb,s6,0.30303030303030304,0.23923444976076555
original_points_stratified_random_holdout,36,,original_points_centroid,s1,0.6969696969696969,0.661250805931657
original_points_stratified_random_holdout,36,,original_points_centroid,s2,0.6647727272727272,0.6603174603174603
original_points_stratified_random_holdout,36,,original_points_centroid,s3,0.668560606060606,0.6739569609134826
original_points_stratified_random_holdout,36,,original_points_centroid,s4,0.5890151515151515,0.5689701897018971
original_points_stratified_random_holdout,36,,original_points_centroid,s5,0.6212121212121212,0.5774976657329599
original_points_stratified_random_holdout,36,,original_points_centroid,s6,0.3693181818181818,0.32369968340117594
original_points_stratified_random_holdout,36,,original_points_gnb,s1,0.6950757575757575,0.7080009015100294
original_points_stratified_random_holdout,36,,original_points_gnb,s2,0.7746212121212123,0.7866935392042996
original_points_stratified_random_holdout,36,,original_points_gnb,s3,0.5890151515151515,0.5914786967418545
original_points_stratified_random_holdout,36,,original_points_gnb,s4,0.6950757575757577,0.6938301420274855
original_points_stratified_random_holdout,36,,original_points_gnb,s5,0.787878787878788,0.783859649122807
original_points_stratified_random_holdout,36,,original_points_gnb,s6,0.3181818181818182,0.26580086580086576
original_points_stratified_random_holdout,37,,original_points_centroid,s1,0.7575757575757575,0.732812174275589
original_points_stratified_random_holdout,37,,original_points_centroid,s2,0.6931818181818182,0.7008895688140973
original_points_stratified_random_holdout,37,,original_points_centroid,s3,0.6136363636363636,0.6010400644546986
original_points_stratified_random_holdout,37,,original_points_centroid,s4,0.6382575757575757,0.6364900570157142
original_points_stratified_random_holdout,37,,original_points_centroid,s5,0.6363636363636364,0.5969191270860077
original_points_stratified_random_holdout,37,,original_points_centroid,s6,0.33522727272727276,0.28148401133373807
original_points_stratified_random_holdout,37,,original_points_gnb,s1,0.6856060606060606,0.6876543209876544
original_points_stratified_random_holdout,37,,original_points_gnb,s2,0.8106060606060606,0.8235749584386601
original_points_stratified_random_holdout,37,,original_points_gnb,s3,0.4829545454545454,0.48263888888888884
original_points_stratified_random_holdout,37,,original_points_gnb,s4,0.7026515151515151,0.71953216374269
original_points_stratified_random_holdout,37,,original_points_gnb,s5,0.6344696969696969,0.6345648604269294
original_points_stratified_random_holdout,37,,original_points_gnb,s6,0.3333333333333333,0.2692307692307692
original_points_stratified_random_holdout,38,,original_points_centroid,s1,0.6666666666666666,0.6333333333333333
original_points_stratified_random_holdout,38,,original_points_centroid,s2,0.7310606060606061,0.7130647130647132
original_points_stratified_random_holdout,38,,original_points_centroid,s3,0.5625,0.5543770239422413
original_points_stratified_random_holdout,38,,original_points_centroid,s4,0.6893939393939394,0.6874559548978153
original_points_stratified_random_holdout,38,,original_points_centroid,s5,0.6666666666666666,0.6333333333333333
original_points_stratified_random_holdout,38,,original_points_centroid,s6,0.4696969696969697,0.45555555555555555
original_points_stratified_random_holdout,38,,original_points_gnb,s1,0.7064393939393939,0.707169568449904
original_points_stratified_random_holdout,38,,original_points_gnb,s2,0.8731060606060607,0.8735766045548655
original_points_stratified_random_holdout,38,,original_points_gnb,s3,0.4715909090909091,0.4625266714082503
original_points_stratified_random_holdout,38,,original_points_gnb,s4,0.7594696969696969,0.769296327446033
original_points_stratified_random_holdout,38,,original_points_gnb,s5,0.6704545454545454,0.6777777777777777
original_points_stratified_random_holdout,38,,original_points_gnb,s6,0.34848484848484845,0.28881145954316684
original_points_stratified_random_holdout,39,,original_points_centroid,s1,0.712121212121212,0.6798087285892164
original_points_stratified_random_holdout,39,,original_points_centroid,s2,0.7367424242424242,0.7235428998026983
original_points_stratified_random_holdout,39,,original_points_centroid,s3,0.6912878787878788,0.6652699603919117
original_points_stratified_random_holdout,39,,original_points_centroid,s4,0.7159090909090908,0.7037037037037036
original_points_stratified_random_holdout,39,,original_points_centroid,s5,0.6363636363636364,0.5933014354066986
original_points_stratified_random_holdout,39,,original_points_centroid,s6,0.40151515151515155,0.38769985832827364
original_points_stratified_random_holdout,39,,original_points_gnb,s1,0.7670454545454546,0.7610833189580818
original_points_stratified_random_holdout,39,,original_points_gnb,s2,0.8882575757575758,0.8916282642089094
original_points_stratified_random_holdout,39,,original_points_gnb,s3,0.5587121212121212,0.5611437524481002
original_points_stratified_random_holdout,39,,original_points_gnb,s4,0.7462121212121212,0.7451669795755818
original_points_stratified_random_holdout,39,,original_points_gnb,s5,0.7424242424242425,0.7390545961974534
original_points_stratified_random_holdout,39,,original_points_gnb,s6,0.2727272727272727,0.23481985386747292
original_points_stratified_random_holdout,40,,original_points_centroid,s1,0.5757575757575758,0.5305947796320069
original_points_stratified_random_holdout,40,,original_points_centroid,s2,0.6325757575757575,0.6397918816649467
original_points_stratified_random_holdout,40,,original_points_centroid,s3,0.7007575757575757,0.6955942402750913
original_points_stratified_random_holdout,40,,original_points_centroid,s4,0.6761363636363636,0.6510840108401085
original_points_stratified_random_holdout,40,,original_points_centroid,s5,0.5757575757575758,0.5217747526312472
original_points_stratified_random_holdout,40,,original_points_centroid,s6,0.37121212121212116,0.3593073593073593
original_points_stratified_random_holdout,40,,original_points_gnb,s1,0.5890151515151515,0.597758221187321
original_points_stratified_random_holdout,40,,original_points_gnb,s2,0.7897727272727272,0.7997654346291362
original_points_stratified_random_holdout,40,,original_points_gnb,s3,0.45075757575757575,0.43352826510721254
original_points_stratified_random_holdout,40,,original_points_gnb,s4,0.7102272727272726,0.7088493292053664
original_points_stratified_random_holdout,40,,original_points_gnb,s5,0.5511363636363636,0.5622222222222222
original_points_stratified_random_holdout,40,,original_points_gnb,s6,0.3143939393939394,0.2859418558343289
original_points_stratified_random_holdout,41,,original_points_centroid,s1,0.6060606060606061,0.557406820821455
original_points_stratified_random_holdout,41,,original_points_centroid,s2,0.7007575757575757,0.6892414860681114
original_points_stratified_random_holdout,41,,original_points_centroid,s3,0.649621212121212,0.6361952861952862
original_points_stratified_random_holdout,41,,original_points_centroid,s4,0.6912878787878788,0.6694026447788417
original_points_stratified_random_holdout,41,,original_points_centroid,s5,0.5303030303030304,0.4651575535363197
original_points_stratified_random_holdout,41,,original_points_centroid,s6,0.41098484848484845,0.3734846502703646
original_points_stratified_random_holdout,41,,original_points_gnb,s1,0.7121212121212123,0.7046458222928811
original_points_stratified_random_holdout,41,,original_points_gnb,s2,0.8068181818181818,0.8064318864318865
original_points_stratified_random_holdout,41,,original_points_gnb,s3,0.5227272727272727,0.5242538881883144
original_points_stratified_random_holdout,41,,original_points_gnb,s4,0.7215909090909092,0.6980859010270776
original_points_stratified_random_holdout,41,,original_points_gnb,s5,0.7272727272727272,0.721115921115921
original_points_stratified_random_holdout,41,,original_points_gnb,s6,0.3333333333333333,0.30115104533709186
original_points_stratified_random_holdout,42,,original_points_centroid,s1,0.5303030303030304,0.4676493338126832
original_points_stratified_random_holdout,42,,original_points_centroid,s2,0.5587121212121212,0.5417415650771863
original_points_stratified_random_holdout,42,,original_points_centroid,s3,0.5435606060606061,0.5190893901420217
original_points_stratified_random_holdout,42,,original_points_centroid,s4,0.5795454545454546,0.5451458102620893
original_points_stratified_random_holdout,42,,original_points_centroid,s5,0.5,0.4223942450543436
original_points_stratified_random_holdout,42,,original_points_centroid,s6,0.3863636363636364,0.3579404466501241
original_points_stratified_random_holdout,42,,original_points_gnb,s1,0.6306818181818182,0.63565055397588
original_points_stratified_random_holdout,42,,original_points_gnb,s2,0.7613636363636364,0.759231805929919
original_points_stratified_random_holdout,42,,original_points_gnb,s3,0.4981060606060606,0.5009775171065494
original_points_stratified_random_holdout,42,,original_points_gnb,s4,0.7007575757575758,0.6899641577060932
original_points_stratified_random_holdout,42,,original_points_gnb,s5,0.6666666666666666,0.6552706552706553
original_points_stratified_random_holdout,42,,original_points_gnb,s6,0.29734848484848486,0.2640719207579673
original_points_stratified_random_holdout,43,,original_points_centroid,s1,0.5757575757575758,0.5274725274725275
original_points_stratified_random_holdout,43,,original_points_centroid,s2,0.6912878787878789,0.6613869683637126
original_points_stratified_random_holdout,43,,original_points_centroid,s3,0.5473484848484849,0.5326953748006379
original_points_stratified_random_holdout,43,,original_points_centroid,s4,0.5284090909090909,0.5050379572118703
original_points_stratified_random_holdout,43,,original_points_centroid,s5,0.6818181818181818,0.6452873926558137
original_points_stratified_random_holdout,43,,original_points_centroid,s6,0.39204545454545453,0.3078657543173672
original_points_stratified_random_holdout,43,,original_points_gnb,s1,0.6704545454545454,0.6446328748194209
original_points_stratified_random_holdout,43,,original_points_gnb,s2,0.7708333333333334,0.7714362618432385
original_points_stratified_random_holdout,43,,original_points_gnb,s3,0.4772727272727273,0.4770833333333333
original_points_stratified_random_holdout,43,,original_points_gnb,s4,0.6439393939393939,0.6442766295707473
original_points_stratified_random_holdout,43,,original_points_gnb,s5,0.6344696969696969,0.6111050361460421
original_points_stratified_random_holdout,43,,original_points_gnb,s6,0.2708333333333333,0.2594007299889653
original_points_stratified_random_holdout,44,,original_points_centroid,s1,0.6363636363636364,0.6027725661872003
original_points_stratified_random_holdout,44,,original_points_centroid,s2,0.7102272727272726,0.7062594509403021
original_points_stratified_random_holdout,44,,original_points_centroid,s3,0.6193181818181818,0.5995363784837469
original_points_stratified_random_holdout,44,,original_points_centroid,s4,0.6704545454545455,0.6417128091546697
original_points_stratified_random_holdout,44,,original_points_centroid,s5,0.6212121212121212,0.5773467658412579
original_points_stratified_random_holdout,44,,original_points_centroid,s6,0.3503787878787879,0.30008996851102115
original_points_stratified_random_holdout,44,,original_points_gnb,s1,0.7367424242424243,0.7335300561107013
original_points_stratified_random_holdout,44,,original_points_gnb,s2,0.8465909090909092,0.8566937119675457
original_points_stratified_random_holdout,44,,original_points_gnb,s3,0.49242424242424243,0.49623090934566344
original_points_stratified_random_holdout,44,,original_points_gnb,s4,0.7405303030303031,0.7445733574765834
original_points_stratified_random_holdout,44,,original_points_gnb,s5,0.6912878787878789,0.6896257088007811
original_points_stratified_random_holdout,44,,original_points_gnb,s6,0.29924242424242425,0.252864044168392
original_points_stratified_random_holdout,45,,original_points_centroid,s1,0.6515151515151515,0.6164686262247239
original_points_stratified_random_holdout,45,,original_points_centroid,s2,0.7367424242424242,0.723291712765397
original_points_stratified_random_holdout,45,,original_points_centroid,s3,0.6193181818181818,0.5890737589546439
original_points_stratified_random_holdout,45,,original_points_centroid,s4,0.6344696969696969,0.6178266178266179
original_points_stratified_random_holdout,45,,original_points_centroid,s5,0.6515151515151515,0.6014982006371158
original_points_stratified_random_holdout,45,,original_points_centroid,s6,0.4431818181818182,0.4236711947056775
original_points_stratified_random_holdout,45,,original_points_gnb,s1,0.6950757575757577,0.6964696223316914
original_points_stratified_random_holdout,45,,original_points_gnb,s2,0.7897727272727272,0.8012895393847774
original_points_stratified_random_holdout,45,,original_points_gnb,s3,0.5340909090909091,0.5402555132690066
original_points_stratified_random_holdout,45,,original_points_gnb,s4,0.6534090909090909,0.6576354679802955
original_points_stratified_random_holdout,45,,original_points_gnb,s5,0.6590909090909091,0.6440476190476191
original_points_stratified_random_holdout,45,,original_points_gnb,s6,0.30303030303030304,0.2066066066066066
original_points_stratified_random_holdout,46,,original_points_centroid,s1,0.6363636363636364,0.6068922305764411
original_points_stratified_random_holdout,46,,original_points_centroid,s2,0.7007575757575757,0.6898148148148148
original_points_stratified_random_holdout,46,,original_points_centroid,s3,0.6893939393939394,0.6782828282828284
original_points_stratified_random_holdout,46,,original_points_centroid,s4,0.5643939393939394,0.5271037905184247
original_points_stratified_random_holdout,46,,original_points_centroid,s5,0.6060606060606061,0.5588117896682843
original_points_stratified_random_holdout,46,,original_points_centroid,s6,0.35984848484848486,0.32407407407407407
original_points_stratified_random_holdout,46,,original_points_gnb,s1,0.6666666666666666,0.6603508771929825
original_points_stratified_random_holdout,46,,original_points_gnb,s2,0.8371212121212123,0.8447079490557751
original_points_stratified_random_holdout,46,,original_points_gnb,s3,0.6193181818181818,0.6226146734621311
original_points_stratified_random_holdout,46,,original_points_gnb,s4,0.6950757575757575,0.7031674208144797
original_points_stratified_random_holdout,46,,original_points_gnb,s5,0.6969696969696969,0.6944444444444445
original_points_stratified_random_holdout,46,,original_points_gnb,s6,0.3181818181818182,0.264221158958001
original_points_stratified_random_holdout,47,,original_points_centroid,s1,0.5606060606060606,0.5105820105820106
original_points_stratified_random_holdout,47,,original_points_centroid,s2,0.649621212121212,0.6407407407407407
original_points_stratified_random_holdout,47,,original_points_centroid,s3,0.725378787878788,0.7149324594021135
original_points_stratified_random_holdout,47,,original_points_centroid,s4,0.6439393939393939,0.6366099071207431
original_points_stratified_random_holdout,47,,original_points_centroid,s5,0.5303030303030304,0.467736369910283
original_points_stratified_random_holdout,47,,original_points_centroid,s6,0.331439393939394,0.23046594982078852
original_points_stratified_random_holdout,47,,original_points_gnb,s1,0.6098484848484849,0.6177978883861237
original_points_stratified_random_holdout,47,,original_points_gnb,s2,0.8371212121212123,0.84484126984127
original_points_stratified_random_holdout,47,,original_points_gnb,s3,0.6136363636363636,0.6083400591875168
original_points_stratified_random_holdout,47,,original_points_gnb,s4,0.6136363636363636,0.6126785092302334
original_points_stratified_random_holdout,47,,original_points_gnb,s5,0.6818181818181818,0.6674589027530203
original_points_stratified_random_holdout,47,,original_points_gnb,s6,0.32954545454545453,0.2785714285714285
original_points_stratified_random_holdout,48,,original_points_centroid,s1,0.6060606060606061,0.557889822595705
original_points_stratified_random_holdout,48,,original_points_centroid,s2,0.6742424242424242,0.6752681252681253
original_points_stratified_random_holdout,48,,original_points_centroid,s3,0.7102272727272726,0.7045143638850888
original_points_stratified_random_holdout,48,,original_points_centroid,s4,0.7007575757575757,0.6882414329222839
original_points_stratified_random_holdout,48,,original_points_centroid,s5,0.6363636363636364,0.5933014354066986
original_points_stratified_random_holdout,48,,original_points_centroid,s6,0.35984848484848486,0.3058076225045372
original_points_stratified_random_holdout,48,,original_points_gnb,s1,0.6306818181818182,0.6220515446321898
original_points_stratified_random_holdout,48,,original_points_gnb,s2,0.7708333333333334,0.7722416472416471
original_points_stratified_random_holdout,48,,original_points_gnb,s3,0.5530303030303031,0.5522768670309655
original_points_stratified_random_holdout,48,,original_points_gnb,s4,0.6950757575757577,0.6910353535353536
original_points_stratified_random_holdout,48,,original_points_gnb,s5,0.6818181818181818,0.6543209876543209
original_points_stratified_random_holdout,48,,original_points_gnb,s6,0.3087121212121212,0.25322128851540615
original_points_stratified_random_holdout,49,,original_points_centroid,s1,0.6363636363636364,0.5951963241436926
original_points_stratified_random_holdout,49,,original_points_centroid,s2,0.7348484848484849,0.7345631234950121
original_points_stratified_random_holdout,49,,original_points_centroid,s3,0.6287878787878788,0.6134165200234628
original_points_stratified_random_holdout,49,,original_points_centroid,s4,0.5946969696969697,0.5639730639730639
original_points_stratified_random_holdout,49,,original_points_centroid,s5,0.5757575757575758,0.5240331085481397
original_points_stratified_random_holdout,49,,original_points_centroid,s6,0.4583333333333333,0.38619028978802655
original_points_stratified_random_holdout,49,,original_points_gnb,s1,0.7215909090909092,0.7239481665288118
original_points_stratified_random_holdout,49,,original_points_gnb,s2,0.8522727272727274,0.8596844246522624
original_points_stratified_random_holdout,49,,original_points_gnb,s3,0.5018939393939393,0.4908637873754153
original_points_stratified_random_holdout,49,,original_points_gnb,s4,0.725378787878788,0.73579198484174
original_points_stratified_random_holdout,49,,original_points_gnb,s5,0.6818181818181818,0.680332122470161
original_points_stratified_random_holdout,49,,original_points_gnb,s6,0.3636363636363636,0.3050716221447929
original_points_stratified_random_holdout,50,,original_points_centroid,s1,0.6515151515151515,0.6106386106386107
original_points_stratified_random_holdout,50,,original_points_centroid,s2,0.5928030303030303,0.594401282525589
original_points_stratified_random_holdout,50,,original_points_centroid,s3,0.5265151515151515,0.5213675213675214
original_points_stratified_random_holdout,50,,original_points_centroid,s4,0.5625,0.550925925925926
original_points_stratified_random_holdout,50,,original_points_centroid,s5,0.5606060606060606,0.4988916188916188
original_points_stratified_random_holdout,50,,original_points_centroid,s6,0.36742424242424243,0.2556750298685782
original_points_stratified_random_holdout,50,,original_points_gnb,s1,0.5909090909090909,0.5802861685214626
