mode,split_id,group,classifier,case,removed_sensor,n_features,accuracy,balanced_accuracy,macro_f1,delta_balanced_accuracy_vs_all,delta_macro_f1_vs_all
stratified_random_holdout,56,,gnb,without_s1,s1,45,0.9333333333333333,0.9280303030303031,0.934126984126984,0.02083333333333326,0.017970716083276272
stratified_random_holdout,56,,gnb,without_s2,s2,45,0.8333333333333334,0.8428030303030303,0.8440636666443119,0.10606060606060608,0.10803403356594843
stratified_random_holdout,56,,gnb,without_s3,s3,45,0.9333333333333333,0.9337121212121212,0.9370059906280918,0.015151515151515138,0.015091709582168544
stratified_random_holdout,56,,gnb,without_s4,s4,45,0.95,0.9488636363636364,0.9520977002102603,0.0,0.0
stratified_random_holdout,56,,gnb,without_s5,s5,45,0.95,0.9488636363636364,0.9520977002102603,0.0,0.0
stratified_random_holdout,56,,gnb,without_s6,s6,45,0.9333333333333333,0.9337121212121212,0.9370059906280918,0.015151515151515138,0.015091709582168544
stratified_random_holdout,56,,centroid,all,,54,0.8833333333333333,0.893939393939394,0.8829456634334684,0.0,0.0
stratified_random_holdout,56,,centroid,without_s1,s1,45,0.8666666666666667,0.8787878787878788,0.8660676080445016,0.015151515151515249,0.016878055388966806
stratified_random_holdout,56,,centroid,without_s2,s2,45,0.8333333333333334,0.8484848484848486,0.8341307814992026,0.045454545454545414,0.04881488193426575
stratified_random_holdout,56,,centroid,without_s3,s3,45,0.85,0.8636363636363636,0.8505430242272348,0.030303030303030387,0.03240263920623354
stratified_random_holdout,56,,centroid,without_s4,s4,45,0.8833333333333333,0.893939393939394,0.8823277706461274,0.0,0.0006178927873409235
stratified_random_holdout,56,,centroid,without_s5,s5,45,0.8833333333333333,0.893939393939394,0.8829456634334684,0.0,0.0
stratified_random_holdout,56,,centroid,without_s6,s6,45,0.8666666666666667,0.8787878787878789,0.8673580557301488,0.015151515151515138,0.015587607703319573
stratified_random_holdout,57,,lda,all,,54,0.9166666666666666,0.9242424242424243,0.9146916951795001,0.0,0.0
stratified_random_holdout,57,,lda,without_s1,s1,45,0.9,0.9090909090909092,0.8988186793064842,0.015151515151515138,0.015873015873015928
stratified_random_holdout,57,,lda,without_s2,s2,45,0.9166666666666666,0.9242424242424243,0.9146916951795001,0.0,0.0
stratified_random_holdout,57,,lda,without_s3,s3,45,0.9333333333333333,0.9393939393939394,0.9308207810760277,-0.015151515151515138,-0.016129085896527617
stratified_random_holdout,57,,lda,without_s4,s4,45,0.9333333333333333,0.9393939393939394,0.9312169312169312,-0.015151515151515138,-0.016525236037431057
stratified_random_holdout,57,,lda,without_s5,s5,45,0.9166666666666666,0.9242424242424243,0.9146916951795001,0.0,0.0
stratified_random_holdout,57,,lda,without_s6,s6,45,0.9333333333333333,0.9393939393939394,0.9312169312169312,-0.015151515151515138,-0.016525236037431057
stratified_random_holdout,57,,gnb,all,,54,0.9333333333333333,0.9337121212121212,0.9370792901477402,0.0,0.0
stratified_random_holdout,57,,gnb,without_s1,s1,45,0.9333333333333333,0.9337121212121212,0.9370792901477402,0.0,0.0
stratified_random_holdout,57,,gnb,without_s2,s2,45,0.8166666666666667,0.8276515151515151,0.8245414294750159,0.10606060606060608,0.11253786067272431
stratified_random_holdout,57,,gnb,without_s3,s3,45,0.9333333333333333,0.9337121212121212,0.9370792901477402,0.0,0.0
stratified_random_holdout,57,,gnb,without_s4,s4,45,0.95,0.9488636363636364,0.9520977002102603,-0.015151515151515138,-0.015018410062520138
stratified_random_holdout,57,,gnb,without_s5,s5,45,0.9333333333333333,0.9337121212121212,0.9370792901477402,0.0,0.0
stratified_random_holdout,57,,gnb,without_s6,s6,45,0.9333333333333333,0.9337121212121212,0.9370792901477402,0.0,0.0
stratified_random_holdout,57,,centroid,all,,54,0.8666666666666667,0.8787878787878788,0.8644688644688644,0.0,0.0
stratified_random_holdout,57,,centroid,without_s1,s1,45,0.8666666666666667,0.8787878787878788,0.8648287385129491,0.0,-0.0003598740440846626
stratified_random_holdout,57,,centroid,without_s2,s2,45,0.85,0.8636363636363636,0.8499270377319158,0.015151515151515138,0.014541826736948593
stratified_random_holdout,57,,centroid,without_s3,s3,45,0.8666666666666667,0.8787878787878789,0.8673580557301488,-1.1102230246251565e-16,-0.002889191261284396
stratified_random_holdout,57,,centroid,without_s4,s4,45,0.8666666666666667,0.8787878787878788,0.8644688644688644,0.0,0.0
stratified_random_holdout,57,,centroid,without_s5,s5,45,0.8666666666666667,0.8787878787878788,0.8648287385129491,0.0,-0.0003598740440846626
stratified_random_holdout,57,,centroid,without_s6,s6,45,0.8666666666666667,0.8787878787878788,0.8660676080445016,0.0,-0.0015987435756371626
stratified_random_holdout,58,,lda,all,,54,0.9666666666666667,0.9696969696969697,0.9645191409897292,0.0,0.0
stratified_random_holdout,58,,lda,without_s1,s1,45,0.9666666666666667,0.9696969696969697,0.9645191409897292,0.0,0.0
stratified_random_holdout,58,,lda,without_s2,s2,45,0.9666666666666667,0.9696969696969697,0.9645191409897292,0.0,0.0
stratified_random_holdout,58,,lda,without_s3,s3,45,0.9166666666666666,0.9242424242424243,0.9138696836371255,0.045454545454545414,0.05064945735260373
stratified_random_holdout,58,,lda,without_s4,s4,45,0.9666666666666667,0.9696969696969697,0.9645191409897292,0.0,0.0
stratified_random_holdout,58,,lda,without_s5,s5,45,0.9666666666666667,0.9696969696969697,0.9645191409897292,0.0,0.0
stratified_random_holdout,58,,lda,without_s6,s6,45,0.9666666666666667,0.9696969696969697,0.9645191409897292,0.0,0.0
stratified_random_holdout,58,,gnb,all,,54,0.9166666666666666,0.9185606060606061,0.9220402871741239,0.0,0.0
stratified_random_holdout,58,,gnb,without_s1,s1,45,0.9,0.8977272727272728,0.9043650793650794,0.02083333333333326,0.017675207809044524
stratified_random_holdout,58,,gnb,without_s2,s2,45,0.7833333333333333,0.7973484848484849,0.7928123742165488,0.12121212121212122,0.12922791295757508
stratified_random_holdout,58,,gnb,without_s3,s3,45,0.8833333333333333,0.8882575757575758,0.8919828741379874,0.030303030303030276,0.030057413036136515
stratified_random_holdout,58,,gnb,without_s4,s4,45,0.9333333333333333,0.9280303030303031,0.934126984126984,-0.009469696969697017,-0.012086696952860132
stratified_random_holdout,58,,gnb,without_s5,s5,45,0.9166666666666666,0.9185606060606061,0.9220402871741239,0.0,0.0
stratified_random_holdout,58,,gnb,without_s6,s6,45,0.9,0.9034090909090909,0.9070093610359112,0.015151515151515138,0.015030926138212664
stratified_random_holdout,58,,centroid,all,,54,0.8833333333333333,0.893939393939394,0.882861931699141,0.0,0.0
stratified_random_holdout,58,,centroid,without_s1,s1,45,0.8333333333333334,0.8484848484848485,0.8333333333333334,0.045454545454545525,0.049528598365807586
stratified_random_holdout,58,,centroid,without_s2,s2,45,0.85,0.8636363636363636,0.8492822966507177,0.030303030303030387,0.033579635048423206
stratified_random_holdout,58,,centroid,without_s3,s3,45,0.8166666666666667,0.8333333333333334,0.8232389484349172,0.06060606060606066,0.05962298326422377
stratified_random_holdout,58,,centroid,without_s4,s4,45,0.9,0.9090909090909092,0.8985879332477534,-0.015151515151515138,-0.015726001548612478
stratified_random_holdout,58,,centroid,without_s5,s5,45,0.8833333333333333,0.893939393939394,0.882861931699141,0.0,0.0
stratified_random_holdout,58,,centroid,without_s6,s6,45,0.8666666666666667,0.8787878787878789,0.8667653667653669,0.015151515151515138,0.016096564933774093
stratified_random_holdout,59,,lda,all,,54,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.0,0.0
stratified_random_holdout,59,,lda,without_s1,s1,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.0,0.0
stratified_random_holdout,59,,lda,without_s2,s2,45,0.9333333333333333,0.9393939393939394,0.9365232387501741,0.045454545454545414,0.04562381316431974
stratified_random_holdout,59,,lda,without_s3,s3,45,0.9666666666666667,0.9696969696969697,0.9645191409897292,0.015151515151515138,0.017627910924764567
stratified_random_holdout,59,,lda,without_s4,s4,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.0,0.0
stratified_random_holdout,59,,lda,without_s5,s5,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.0,0.0
stratified_random_holdout,59,,lda,without_s6,s6,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.0,0.0
stratified_random_holdout,59,,gnb,all,,54,0.85,0.8522727272727274,0.8592592592592593,0.0,0.0
stratified_random_holdout,59,,gnb,without_s1,s1,45,0.85,0.8522727272727274,0.8592592592592593,0.0,0.0
stratified_random_holdout,59,,gnb,without_s2,s2,45,0.7666666666666667,0.7765151515151515,0.7853174603174603,0.07575757575757591,0.07394179894179898
stratified_random_holdout,59,,gnb,without_s3,s3,45,0.85,0.8522727272727274,0.8592592592592593,0.0,0.0
stratified_random_holdout,59,,gnb,without_s4,s4,45,0.8666666666666667,0.8674242424242425,0.8736934563021519,-0.015151515151515138,-0.014434197042892616
stratified_random_holdout,59,,gnb,without_s5,s5,45,0.8333333333333334,0.831439393939394,0.8412016214115164,0.02083333333333337,0.018057637847742836
stratified_random_holdout,59,,gnb,without_s6,s6,45,0.85,0.8522727272727274,0.8592592592592593,0.0,0.0
stratified_random_holdout,59,,centroid,all,,54,0.8666666666666667,0.8787878787878789,0.8695767195767196,0.0,0.0
stratified_random_holdout,59,,centroid,without_s1,s1,45,0.8666666666666667,0.8787878787878789,0.8695767195767196,0.0,0.0
stratified_random_holdout,59,,centroid,without_s2,s2,45,0.8166666666666667,0.8333333333333334,0.8245950554134697,0.045454545454545525,0.04498166416324989
stratified_random_holdout,59,,centroid,without_s3,s3,45,0.8166666666666667,0.8333333333333334,0.8253533971728225,0.045454545454545525,0.044223322403897036
stratified_random_holdout,59,,centroid,without_s4,s4,45,0.8666666666666667,0.8787878787878789,0.8695767195767196,0.0,0.0
stratified_random_holdout,59,,centroid,without_s5,s5,45,0.8666666666666667,0.8787878787878789,0.8675084175084176,0.0,0.002068302068301997
stratified_random_holdout,59,,centroid,without_s6,s6,45,0.8666666666666667,0.8787878787878789,0.8695767195767196,0.0,0.0
stratified_random_holdout,60,,lda,all,,54,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,60,,lda,without_s1,s1,45,0.9333333333333333,0.9393939393939394,0.9322997416020672,0.030303030303030276,0.0325885392916857
stratified_random_holdout,60,,lda,without_s2,s2,45,0.9666666666666667,0.9696969696969697,0.9669955367629787,0.0,-0.002107255869225777
stratified_random_holdout,60,,lda,without_s3,s3,45,0.95,0.9545454545454546,0.9478036175710595,0.015151515151515138,0.017084663322693427
stratified_random_holdout,60,,lda,without_s4,s4,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,60,,lda,without_s5,s5,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,-0.015151515151515138,-0.017258771020740915
stratified_random_holdout,60,,lda,without_s6,s6,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,60,,gnb,all,,54,0.85,0.8522727272727274,0.8592592592592593,0.0,0.0
stratified_random_holdout,60,,gnb,without_s1,s1,45,0.8333333333333334,0.831439393939394,0.8412016214115164,0.02083333333333337,0.018057637847742836
stratified_random_holdout,60,,gnb,without_s2,s2,45,0.7666666666666667,0.7765151515151515,0.7827710301394513,0.07575757575757591,0.07648822911980802
stratified_random_holdout,60,,gnb,without_s3,s3,45,0.85,0.8522727272727274,0.8592592592592593,0.0,0.0
stratified_random_holdout,60,,gnb,without_s4,s4,45,0.8833333333333333,0.8825757575757577,0.8880532189785035,-0.030303030303030276,-0.028793959719244255
stratified_random_holdout,60,,gnb,without_s5,s5,45,0.85,0.8522727272727274,0.8592592592592593,0.0,0.0
stratified_random_holdout,60,,gnb,without_s6,s6,45,0.8833333333333333,0.893939393939394,0.8938845822566753,-0.04166666666666663,-0.03462532299741605
stratified_random_holdout,60,,centroid,all,,54,0.85,0.8636363636363636,0.8523569023569024,0.0,0.0
stratified_random_holdout,60,,centroid,without_s1,s1,45,0.8833333333333333,0.893939393939394,0.8829456634334684,-0.030303030303030387,-0.03058876107656594
stratified_random_holdout,60,,centroid,without_s2,s2,45,0.8333333333333334,0.8484848484848485,0.8362849519968067,0.015151515151515138,0.016071950360095677
stratified_random_holdout,60,,centroid,without_s3,s3,45,0.7666666666666667,0.7878787878787877,0.7698988186793064,0.07575757575757591,0.082458083677596
stratified_random_holdout,60,,centroid,without_s4,s4,45,0.8833333333333333,0.893939393939394,0.8835978835978836,-0.030303030303030387,-0.03124098124098118
stratified_random_holdout,60,,centroid,without_s5,s5,45,0.8833333333333333,0.893939393939394,0.8853236194699609,-0.030303030303030387,-0.03296671711305843
stratified_random_holdout,60,,centroid,without_s6,s6,45,0.85,0.8636363636363636,0.8523569023569024,0.0,0.0
stratified_random_holdout,61,,lda,all,,54,0.9166666666666666,0.9071969696969697,0.9090869475220882,0.0,0.0
stratified_random_holdout,61,,lda,without_s1,s1,45,0.9,0.8920454545454546,0.8939952379399198,0.015151515151515138,0.015091709582168433
stratified_random_holdout,61,,lda,without_s2,s2,45,0.8666666666666667,0.8617424242424243,0.8671504755621529,0.045454545454545414,0.04193647195993533
stratified_random_holdout,61,,lda,without_s3,s3,45,0.95,0.9431818181818182,0.9454972438761864,-0.03598484848484851,-0.036410296354098204
stratified_random_holdout,61,,lda,without_s4,s4,45,0.9333333333333333,0.9223484848484849,0.9265270218263786,-0.015151515151515138,-0.0174400743042904
stratified_random_holdout,61,,lda,without_s5,s5,45,0.9166666666666666,0.9071969696969697,0.9090869475220882,0.0,0.0
stratified_random_holdout,61,,lda,without_s6,s6,45,0.95,0.9545454545454546,0.9470383275261324,-0.04734848484848486,-0.03795138000404419
stratified_random_holdout,61,,gnb,all,,54,0.9166666666666666,0.9015151515151515,0.9106154089542793,0.0,0.0
stratified_random_holdout,61,,gnb,without_s1,s1,45,0.9166666666666666,0.9015151515151515,0.9106154089542793,0.0,0.0
stratified_random_holdout,61,,gnb,without_s2,s2,45,0.7666666666666667,0.7651515151515151,0.7678455397753643,0.13636363636363635,0.142769869178915
stratified_random_holdout,61,,gnb,without_s3,s3,45,0.9166666666666666,0.9015151515151515,0.9106154089542793,0.0,0.0
stratified_random_holdout,61,,gnb,without_s4,s4,45,0.9166666666666666,0.9015151515151515,0.9094516594516594,0.0,0.0011637495026198819
stratified_random_holdout,61,,gnb,without_s5,s5,45,0.9166666666666666,0.9015151515151515,0.9106154089542793,0.0,0.0
stratified_random_holdout,61,,gnb,without_s6,s6,45,0.9833333333333333,0.9848484848484849,0.9848406546080964,-0.08333333333333337,-0.07422524565381716
stratified_random_holdout,61,,centroid,all,,54,0.8666666666666667,0.8787878787878788,0.8644688644688644,0.0,0.0
stratified_random_holdout,61,,centroid,without_s1,s1,45,0.85,0.8636363636363636,0.8472848788638263,0.015151515151515138,0.017183985605038088
stratified_random_holdout,61,,centroid,without_s2,s2,45,0.8333333333333334,0.8484848484848485,0.8320200125078174,0.030303030303030276,0.032448851961046965
stratified_random_holdout,61,,centroid,without_s3,s3,45,0.8166666666666667,0.8333333333333334,0.8174067125286637,0.045454545454545414,0.04706215194020069
stratified_random_holdout,61,,centroid,without_s4,s4,45,0.8666666666666667,0.8787878787878788,0.8625183322857741,0.0,0.00195053218309027
stratified_random_holdout,61,,centroid,without_s5,s5,45,0.8833333333333333,0.8939393939393939,0.8814954051796157,-0.015151515151515138,-0.01702654071075127
stratified_random_holdout,61,,centroid,without_s6,s6,45,0.85,0.8636363636363636,0.8491140296018345,0.015151515151515138,0.015354834867029932
stratified_random_holdout,62,,lda,all,,54,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,62,,lda,without_s1,s1,45,0.95,0.9545454545454546,0.9493676258382141,0.015151515151515138,0.01552065505553879
stratified_random_holdout,62,,lda,without_s2,s2,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,-0.015151515151515138,-0.017258771020740915
stratified_random_holdout,62,,lda,without_s3,s3,45,0.9666666666666667,0.9696969696969697,0.9645191409897292,0.0,0.00036913990402365204
stratified_random_holdout,62,,lda,without_s4,s4,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,-0.015151515151515138,-0.017258771020740915
stratified_random_holdout,62,,lda,without_s5,s5,45,0.95,0.9545454545454546,0.9478036175710595,0.015151515151515138,0.017084663322693427
stratified_random_holdout,62,,lda,without_s6,s6,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,62,,gnb,all,,54,0.85,0.8579545454545455,0.8613561553653719,0.0,0.0
stratified_random_holdout,62,,gnb,without_s1,s1,45,0.85,0.8579545454545455,0.8613561553653719,0.0,0.0
stratified_random_holdout,62,,gnb,without_s2,s2,45,0.8166666666666667,0.8276515151515151,0.8274723292982576,0.030303030303030387,0.033883826067114264
stratified_random_holdout,62,,gnb,without_s3,s3,45,0.85,0.8579545454545455,0.8613561553653719,0.0,0.0
stratified_random_holdout,62,,gnb,without_s4,s4,45,0.8833333333333333,0.8882575757575758,0.8908640988936605,-0.030303030303030276,-0.02950794352828856
stratified_random_holdout,62,,gnb,without_s5,s5,45,0.85,0.8579545454545455,0.8613561553653719,0.0,0.0
stratified_random_holdout,62,,gnb,without_s6,s6,45,0.85,0.8579545454545455,0.8613561553653719,0.0,0.0
stratified_random_holdout,62,,centroid,all,,54,0.85,0.8636363636363636,0.8492822966507177,0.0,0.0
stratified_random_holdout,62,,centroid,without_s1,s1,45,0.85,0.8636363636363636,0.8492822966507177,0.0,0.0
stratified_random_holdout,62,,centroid,without_s2,s2,45,0.8666666666666667,0.8787878787878789,0.8652863389705495,-0.015151515151515249,-0.01600404231983177
stratified_random_holdout,62,,centroid,without_s3,s3,45,0.7833333333333333,0.8030303030303031,0.7915106916226738,0.06060606060606055,0.057771605028043904
stratified_random_holdout,62,,centroid,without_s4,s4,45,0.8833333333333333,0.8939393939393939,0.8819168819168818,-0.030303030303030276,-0.03263458526616403
stratified_random_holdout,62,,centroid,without_s5,s5,45,0.8666666666666667,0.8787878787878789,0.8652863389705495,-0.015151515151515249,-0.01600404231983177
stratified_random_holdout,62,,centroid,without_s6,s6,45,0.85,0.8636363636363636,0.8492822966507177,0.0,0.0
stratified_random_holdout,63,,lda,all,,54,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,63,,lda,without_s1,s1,45,0.9333333333333333,0.9393939393939394,0.9322997416020672,0.030303030303030276,0.0325885392916857
stratified_random_holdout,63,,lda,without_s2,s2,45,0.9,0.9090909090909092,0.9028727770177838,0.06060606060606055,0.0620155038759691
stratified_random_holdout,63,,lda,without_s3,s3,45,0.9333333333333333,0.9393939393939394,0.9308207810760277,0.030303030303030276,0.034067499817725166
stratified_random_holdout,63,,lda,without_s4,s4,45,0.95,0.9545454545454546,0.9478036175710595,0.015151515151515138,0.017084663322693427
stratified_random_holdout,63,,lda,without_s5,s5,45,0.95,0.9545454545454546,0.9478036175710595,0.015151515151515138,0.017084663322693427
stratified_random_holdout,63,,lda,without_s6,s6,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,63,,gnb,all,,54,0.8666666666666667,0.8731060606060607,0.8770127314437306,0.0,0.0
stratified_random_holdout,63,,gnb,without_s1,s1,45,0.8666666666666667,0.8731060606060607,0.8770127314437306,0.0,0.0
stratified_random_holdout,63,,gnb,without_s2,s2,45,0.7833333333333333,0.7973484848484849,0.7963751944275376,0.0757575757575758,0.08063753701619303
stratified_random_holdout,63,,gnb,without_s3,s3,45,0.8666666666666667,0.8731060606060607,0.8770127314437306,0.0,0.0
stratified_random_holdout,63,,gnb,without_s4,s4,45,0.9,0.9034090909090909,0.9070093610359112,-0.030303030303030276,-0.029996629592180635
stratified_random_holdout,63,,gnb,without_s5,s5,45,0.8666666666666667,0.8731060606060607,0.8770127314437306,0.0,0.0
stratified_random_holdout,63,,gnb,without_s6,s6,45,0.8666666666666667,0.8731060606060607,0.8770127314437306,0.0,0.0
stratified_random_holdout,63,,centroid,all,,54,0.8333333333333334,0.8484848484848485,0.8338763575605682,0.0,0.0
stratified_random_holdout,63,,centroid,without_s1,s1,45,0.85,0.8636363636363636,0.85,-0.015151515151515138,-0.016123642439431762
stratified_random_holdout,63,,centroid,without_s2,s2,45,0.8333333333333334,0.8484848484848485,0.8332603710652492,0.0,0.0006159864953190208
stratified_random_holdout,63,,centroid,without_s3,s3,45,0.7666666666666667,0.787878787878788,0.7726495726495727,0.06060606060606055,0.061226784910995535
stratified_random_holdout,63,,centroid,without_s4,s4,45,0.8666666666666667,0.8787878787878789,0.8664160401002506,-0.030303030303030387,-0.032539682539682424
stratified_random_holdout,63,,centroid,without_s5,s5,45,0.8666666666666667,0.8787878787878789,0.8667653667653669,-0.030303030303030387,-0.03288900920479865
stratified_random_holdout,63,,centroid,without_s6,s6,45,0.8166666666666667,0.8333333333333334,0.8177719193631067,0.015151515151515138,0.016104438197461546
stratified_random_holdout,64,,lda,all,,54,0.9,0.9090909090909092,0.8968814403330927,0.0,0.0
stratified_random_holdout,64,,lda,without_s1,s1,45,0.9,0.9090909090909092,0.8984315325778741,0.0,-0.0015500922447814203
stratified_random_holdout,64,,lda,without_s2,s2,45,0.8666666666666667,0.8787878787878788,0.8662983541032321,0.030303030303030387,0.030583086229860612
stratified_random_holdout,64,,lda,without_s3,s3,45,0.9,0.9090909090909092,0.8968814403330927,0.0,0.0
stratified_random_holdout,64,,lda,without_s4,s4,45,0.9166666666666666,0.9242424242424243,0.9138696836371255,-0.015151515151515138,-0.016988243304032813
stratified_random_holdout,64,,lda,without_s5,s5,45,0.9333333333333333,0.9393939393939394,0.9308207810760277,-0.030303030303030276,-0.03393934074293503
stratified_random_holdout,64,,lda,without_s6,s6,45,0.9166666666666666,0.9242424242424243,0.9138696836371255,-0.015151515151515138,-0.016988243304032813
stratified_random_holdout,64,,gnb,all,,54,0.9333333333333333,0.9393939393939394,0.9388888888888888,0.0,0.0
stratified_random_holdout,64,,gnb,without_s1,s1,45,0.9333333333333333,0.9393939393939394,0.9388888888888888,0.0,0.0
stratified_random_holdout,64,,gnb,without_s2,s2,45,0.8333333333333334,0.8484848484848485,0.8402323892519972,0.09090909090909094,0.0986564996368916
stratified_random_holdout,64,,gnb,without_s3,s3,45,0.9166666666666666,0.9242424242424242,0.9232513518227803,0.015151515151515249,0.015637537066108487
stratified_random_holdout,64,,gnb,without_s4,s4,45,0.95,0.9545454545454546,0.9543331603528801,-0.015151515151515138,-0.0154442714639913
stratified_random_holdout,64,,gnb,without_s5,s5,45,0.9333333333333333,0.9393939393939394,0.9388888888888888,0.0,0.0
stratified_random_holdout,64,,gnb,without_s6,s6,45,0.9333333333333333,0.9393939393939394,0.9388888888888888,0.0,0.0
stratified_random_holdout,64,,centroid,all,,54,0.85,0.8636363636363636,0.85,0.0,0.0
stratified_random_holdout,64,,centroid,without_s1,s1,45,0.8333333333333334,0.8484848484848485,0.8336668751302897,0.015151515151515138,0.01633312486971028
stratified_random_holdout,64,,centroid,without_s2,s2,45,0.8333333333333334,0.8484848484848485,0.8336668751302897,0.015151515151515138,0.01633312486971028
stratified_random_holdout,64,,centroid,without_s3,s3,45,0.7833333333333333,0.8030303030303031,0.7880090616932723,0.06060606060606055,0.06199093830672764
stratified_random_holdout,64,,centroid,without_s4,s4,45,0.85,0.8636363636363636,0.8498074454428753,0.0,0.00019255455712463565
stratified_random_holdout,64,,centroid,without_s5,s5,45,0.8666666666666667,0.8787878787878788,0.8662080466958516,-0.015151515151515138,-0.01620804669585163
stratified_random_holdout,64,,centroid,without_s6,s6,45,0.8166666666666667,0.8333333333333334,0.8172096908939014,0.030303030303030276,0.03279030910609859
stratified_random_holdout,65,,lda,all,,54,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,65,,lda,without_s1,s1,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,65,,lda,without_s2,s2,45,0.9333333333333333,0.9393939393939394,0.9337796907380839,0.030303030303030276,0.031108590155669025
stratified_random_holdout,65,,lda,without_s3,s3,45,0.95,0.9545454545454546,0.9478036175710595,0.015151515151515138,0.017084663322693427
stratified_random_holdout,65,,lda,without_s4,s4,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,65,,lda,without_s5,s5,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,65,,lda,without_s6,s6,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,65,,gnb,all,,54,0.95,0.9488636363636364,0.9520977002102603,0.0,0.0
stratified_random_holdout,65,,gnb,without_s1,s1,45,0.95,0.9488636363636364,0.9520977002102603,0.0,0.0
stratified_random_holdout,65,,gnb,without_s2,s2,45,0.85,0.8579545454545454,0.8585694641689773,0.09090909090909094,0.09352823604128302
stratified_random_holdout,65,,gnb,without_s3,s3,45,0.95,0.9488636363636364,0.9520977002102603,0.0,0.0
stratified_random_holdout,65,,gnb,without_s4,s4,45,0.95,0.9488636363636364,0.9520977002102603,0.0,0.0
stratified_random_holdout,65,,gnb,without_s5,s5,45,0.95,0.9488636363636364,0.9520977002102603,0.0,0.0
stratified_random_holdout,65,,gnb,without_s6,s6,45,0.9333333333333333,0.9337121212121212,0.9370059906280918,0.015151515151515138,0.015091709582168544
stratified_random_holdout,65,,centroid,all,,54,0.9166666666666666,0.9242424242424243,0.9153439153439153,0.0,0.0
stratified_random_holdout,65,,centroid,without_s1,s1,45,0.9,0.9090909090909092,0.8984315325778741,0.015151515151515138,0.016912382766041234
stratified_random_holdout,65,,centroid,without_s2,s2,45,0.85,0.8636363636363636,0.8523569023569024,0.06060606060606066,0.06298701298701292
stratified_random_holdout,65,,centroid,without_s3,s3,45,0.9,0.9090909090909092,0.9009228497600591,0.015151515151515138,0.014421065583856252
stratified_random_holdout,65,,centroid,without_s4,s4,45,0.9166666666666666,0.9242424242424243,0.9153439153439153,0.0,0.0
stratified_random_holdout,65,,centroid,without_s5,s5,45,0.9333333333333333,0.9393939393939394,0.9322997416020672,-0.015151515151515138,-0.01695582625815184
stratified_random_holdout,65,,centroid,without_s6,s6,45,0.9166666666666666,0.9242424242424243,0.9153439153439153,0.0,0.0
stratified_random_holdout,66,,lda,all,,54,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.0,0.0
stratified_random_holdout,66,,lda,without_s1,s1,45,1.0,1.0,1.0,-0.015151515151515138,-0.017852948085506193
stratified_random_holdout,66,,lda,without_s2,s2,45,0.95,0.9488636363636364,0.9514987442512802,0.03598484848484851,0.03064830766321358
stratified_random_holdout,66,,lda,without_s3,s3,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.0,0.0
stratified_random_holdout,66,,lda,without_s4,s4,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.0,0.0
stratified_random_holdout,66,,lda,without_s5,s5,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.0,0.0
stratified_random_holdout,66,,lda,without_s6,s6,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.0,0.0
stratified_random_holdout,66,,gnb,all,,54,0.9166666666666666,0.9185606060606061,0.9220402871741239,0.0,0.0
stratified_random_holdout,66,,gnb,without_s1,s1,45,0.9166666666666666,0.9185606060606061,0.9220402871741239,0.0,0.0
stratified_random_holdout,66,,gnb,without_s2,s2,45,0.8166666666666667,0.8276515151515151,0.8274723292982576,0.09090909090909094,0.09456795787586625
stratified_random_holdout,66,,gnb,without_s3,s3,45,0.9166666666666666,0.9185606060606061,0.9220402871741239,0.0,0.0
stratified_random_holdout,66,,gnb,without_s4,s4,45,0.95,0.9488636363636364,0.9520977002102603,-0.030303030303030276,-0.030057413036136404
