split,task,variant,space,label,domain,partition,period,day,day_num,target_file,x,y
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_II,Day 17,17,alcohol\alcohol_67.csv,-2.907095621242614,1.2868346769544723
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_II,Day 17,17,alcohol\alcohol_68.csv,-2.789766369094198,2.0376773490477404
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_III,Day 18,18,acetone\acetone_69.csv,-0.5583281831879312,5.290154380735503
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_III,Day 18,18,acetone\acetone_70.csv,4.167199898732498,7.440485223355388
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_III,Day 18,18,acetone\acetone_71.csv,8.956297617138995,4.5917227819197945
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_III,Day 18,18,acetone\acetone_72.csv,0.5415125074593559,3.227207514324701
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_III,Day 18,18,acetone\acetone_73.csv,1.146748628544416,5.930790260621174
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_III,Day 19,19,acetone\acetone_74.csv,1.714362610754565,7.712027443882624
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_III,Day 19,19,acetone\acetone_75.csv,8.92142918547988,9.666113467517215
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_III,Day 19,19,acetone\acetone_76.csv,11.281879525924829,10.625044933197934
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_III,Day 20,20,acetone\acetone_77.csv,22.576863240201412,5.689650644434685
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_III,Day 20,20,acetone\acetone_78.csv,12.932959078913868,11.572396218371168
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_III,Day 20,20,acetone\acetone_79.csv,4.311001607677259,8.394903503029184
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_III,Day 20,20,acetone\acetone_80.csv,13.249804550191834,9.971758235350125
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_III,Day 21,21,acetone\acetone_81.csv,12.87314052110154,2.2701584959169785
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_III,Day 21,21,acetone\acetone_82.csv,6.42734707955319,-0.8741117130318282
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_III,Day 21,21,acetone\acetone_83.csv,16.331623155436617,1.4735982891758124
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_III,Day 21,21,acetone\acetone_84.csv,32.32959898551101,2.9084140067109194
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_III,Day 18,18,air\air_49.csv,-3.5804202397306573,-5.930858946223974
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_III,Day 18,18,air\air_50.csv,-4.256996951445711,-2.820484313473277
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_III,Day 18,18,air\air_51.csv,-4.27877369201649,-3.135180965332421
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_III,Day 18,18,air\air_52.csv,-4.261449427198577,-2.9481645192351498
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_III,Day 19,19,air\air_53.csv,-3.024609641540128,-0.806633346318365
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_III,Day 19,19,air\air_54.csv,-2.864417194258869,-5.298587495594191
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_III,Day 20,20,air\air_55.csv,-4.199792462684679,-3.002568742260958
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_III,Day 20,20,air\air_56.csv,-3.835103899354045,-2.8305532678813985
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_III,Day 20,20,air\air_57.csv,-4.327020294915201,-5.700907862769241
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_III,Day 20,20,air\air_58.csv,-3.9325865482347946,-2.3105613097937483
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_III,Day 21,21,air\air_59.csv,-2.980945358514047,-0.8152588224180713
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_III,Day 21,21,air\air_60.csv,-3.7425148976184235,-4.58178838563259
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_III,Day 21,21,air\air_61.csv,-2.9148255875263915,-6.3109593416228025
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_III,Day 21,21,air\air_62.csv,-3.6468421570403993,-5.2450459635641415
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_III,Day 18,18,alcohol\alcohol_69.csv,-3.4665069099467907,-1.4135630311613105
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_III,Day 18,18,alcohol\alcohol_70.csv,-1.7144927087935027,5.675625973138824
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_III,Day 18,18,alcohol\alcohol_71.csv,-3.1426160077392598,0.6100719029599663
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_III,Day 18,18,alcohol\alcohol_72.csv,-3.090790131987836,0.6461476970357835
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_III,Day 18,18,alcohol\alcohol_73.csv,-1.8938308888664417,5.187415204932439
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_III,Day 19,19,alcohol\alcohol_74.csv,-2.6756492497401463,1.4907716019760053
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_III,Day 19,19,alcohol\alcohol_75.csv,-3.2799065484723635,0.21835863335749328
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_III,Day 19,19,alcohol\alcohol_76.csv,-2.879002855423705,1.1623061006371807
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_III,Day 20,20,alcohol\alcohol_77.csv,-1.629973639669712,6.390132817284327
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_III,Day 20,20,alcohol\alcohol_78.csv,-2.157680221439937,4.126049848106744
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_III,Day 20,20,alcohol\alcohol_79.csv,-1.5890034249416112,5.972129546429501
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_III,Day 20,20,alcohol\alcohol_80.csv,-1.5320381141664705,5.885649673721284
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_III,Day 21,21,alcohol\alcohol_81.csv,-3.60872102981808,-1.5250743324674603
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_III,Day 21,21,alcohol\alcohol_82.csv,-2.958804033354903,0.25759467111652523
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_III,Day 21,21,alcohol\alcohol_83.csv,-3.160050793747157,0.5733268383195335
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_III,Day 21,21,alcohol\alcohol_84.csv,-1.3971606710508575,6.237758238398619
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_IV,Day 22,22,acetone\acetone_85.csv,-3.6300353086021033,-1.5332001808354674
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_IV,Day 22,22,acetone\acetone_86.csv,-2.8510001514754033,1.0133162933017281
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_IV,Day 22,22,acetone\acetone_87.csv,-1.2035416455645531,3.021271974804795
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_IV,Day 22,22,acetone\acetone_88.csv,5.157851893773708,9.023806028200141
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_IV,Day 23,23,acetone\acetone_89.csv,9.86017533600945,10.038092538724891
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_IV,Day 23,23,acetone\acetone_90.csv,3.470361057025037,5.769638473159564
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_IV,Day 23,23,acetone\acetone_91.csv,11.898234855643139,10.162063225081548
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_IV,Day 23,23,acetone\acetone_92.csv,17.274431381230258,8.330128701310777
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_IV,Day 24,24,acetone\acetone_93.csv,6.2238989474946065,3.000473537054216
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_IV,Day 24,24,acetone\acetone_94.csv,0.32544624668058647,4.1232988932503964
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_IV,Day 24,24,acetone\acetone_95.csv,7.785538807497951,9.433568996304336
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,acetone,target,target_domain,Period_IV,Day 24,24,acetone\acetone_96.csv,4.769425978399802,8.3786606185016
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_IV,Day 22,22,air\air_63.csv,-4.525976180067676,-4.277921358091153
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_IV,Day 22,22,air\air_64.csv,-4.299405817792721,-5.589480580361709
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_IV,Day 22,22,air\air_65.csv,-2.680462181203627,0.9299976818165807
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_IV,Day 23,23,air\air_66.csv,-3.403313354279596,-4.07932197030884
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_IV,Day 23,23,air\air_67.csv,-3.8496163985433833,-3.4850198087310202
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_IV,Day 23,23,air\air_68.csv,-2.931236709979814,-7.091046694319804
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_IV,Day 23,23,air\air_69.csv,-4.152277099493117,-3.479230936605398
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_IV,Day 24,24,air\air_70.csv,-3.567007784579442,-6.139165624777736
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_IV,Day 24,24,air\air_71.csv,-3.879126918154138,-4.091610633431644
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,air,target,target_domain,Period_IV,Day 24,24,air\air_72.csv,-4.223619374852773,-5.718382323354471
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_IV,Day 22,22,alcohol\alcohol_85.csv,-3.732974277435857,-2.130276423032631
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_IV,Day 22,22,alcohol\alcohol_86.csv,-4.142396833474663,-4.764819024169088
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_IV,Day 22,22,alcohol\alcohol_87.csv,-2.8217682419930714,1.9215373953917994
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_IV,Day 22,22,alcohol\alcohol_88.csv,-1.4565690266813922,5.718988990557277
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_IV,Day 23,23,alcohol\alcohol_89.csv,-2.7620626311952923,1.0405383064936036
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_IV,Day 23,23,alcohol\alcohol_90.csv,-2.8929364371629993,1.0960256490188496
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_IV,Day 23,23,alcohol\alcohol_91.csv,-2.9206781798184993,1.0158343727449632
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_IV,Day 23,23,alcohol\alcohol_92.csv,-2.847085098913364,1.947392781372306
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_IV,Day 24,24,alcohol\alcohol_93.csv,-3.200461549311118,0.858325370786412
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_IV,Day 24,24,alcohol\alcohol_94.csv,-3.211635845253687,0.39314445200096554
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_IV,Day 24,24,alcohol\alcohol_95.csv,-3.279979131631456,-0.7620711566370857
S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,learned latent PCA,alcohol,target,target_domain,Period_IV,Day 24,24,alcohol\alcohol_96.csv,-1.9959175188351679,3.815189995149515
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 1 afternoon,1,acetone\acetone_o1.csv,-4.7952345303058275,4.180900784532203
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 1 afternoon,1,acetone\acetone_o2.csv,2.700673935940657,-0.58039355257621
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 1 afternoon,1,acetone\acetone_o3.csv,5.987939154427419,5.711016173877398
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 2 noon,2,acetone\acetone_o4.csv,91.47432882545705,2.835599251460399
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 2 noon,2,acetone\acetone_o5.csv,62.433118665415044,2.6009177159575256
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 2 noon,2,acetone\acetone_o6.csv,28.35867735102375,8.096374951040959
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 2 afternoon,2,acetone\acetone_o7.csv,-2.1931501359784153,1.2312496455297819
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 2 afternoon,2,acetone\acetone_o8.csv,0.6820770734092534,5.240469985207353
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 2 afternoon,2,acetone\acetone_o9.csv,34.345890620994815,4.1461149554685734
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 3 noon,3,acetone\acetone_o10.csv,9.621939954708477,4.912564866082391
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 3 noon,3,acetone\acetone_o11.csv,33.47992818741606,4.162345781175695
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,source,source_train,Period_I,Day 3 noon,3,acetone\acetone_o12.csv,114.1779494284536,-4.74053398064511
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,air,source,source_train,Period_I,baseline,0,air\baseline_1.csv,-6.630282928945616,-8.934911001066508
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,air,source,source_train,Period_I,baseline,0,air\baseline_3.csv,-5.101763540525077,-2.7525602116889525
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,air,source,source_train,Period_I,baseline,0,air\baseline_4.csv,5.129066471115177,-12.764882651328096
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,air,source,source_train,Period_I,baseline,0,air\baseline_5.csv,-6.301451330212049,-4.080099073042578
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,air,source,source_train,Period_I,baseline,0,air\baseline_6.csv,12.349836150639032,-35.47740912644275
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,air,source,source_train,Period_I,baseline,0,air\baseline_7.csv,-3.659888027541007,-7.438214540919591
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 1 afternoon,1,alcohol\alcohol_o1.csv,-10.617844482519319,1.3983755313021997
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 1 afternoon,1,alcohol\alcohol_o2.csv,-9.952159826860695,3.9945893753724553
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 1 afternoon,1,alcohol\alcohol_o3.csv,-8.072185902034594,3.1917296262711945
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 2 noon,2,alcohol\alcohol_o4.csv,-11.482100610436317,-3.3347845918607066
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 2 noon,2,alcohol\alcohol_o5.csv,-10.351076003605082,1.3175609777599298
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 2 noon,2,alcohol\alcohol_o6.csv,-10.05148778566911,1.8218205746844969
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 2 afternoon,2,alcohol\alcohol_o7.csv,-6.355674258503553,-2.02478040112798
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 2 afternoon,2,alcohol\alcohol_o8.csv,-10.269658243333263,2.533855720812529
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 2 afternoon,2,alcohol\alcohol_o9.csv,-10.088426414488277,3.853158958004662
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 3 noon,3,alcohol\alcohol_o10.csv,-3.2481393467600883,-0.42590491933196645
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 3 noon,3,alcohol\alcohol_o11.csv,-7.038406968781399,2.1697670735266117
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,source,source_train,Period_I,Day 3 noon,3,alcohol\alcohol_o12.csv,-10.307850933557404,3.1247934316061405
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_labeled_train,Period_II,Day 1,1,acetone\acetone_1.csv,98.5699030009969,-8.022495539606568
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_labeled_train,Period_II,Day 1,1,acetone\acetone_2.csv,77.43218747688928,-0.1600951416003686
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_labeled_train,Period_II,Day 1,1,acetone\acetone_3.csv,56.878394656003564,-1.6527531173614076
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_labeled_train,Period_II,Day 1,1,acetone\acetone_4.csv,37.52873898774429,2.2039666645928193
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_labeled_train,Period_II,Day 1,1,acetone\acetone_5.csv,31.02092027744741,1.0836855182826748
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_labeled_train,Period_II,Day 2,2,acetone\acetone_10.csv,25.975084638172603,1.6587011619962986
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_labeled_train,Period_II,Day 2,2,acetone\acetone_6.csv,2.9325832119528483,3.7935851796538267
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_labeled_train,Period_II,Day 2,2,acetone\acetone_7.csv,12.675670510812418,5.5061093443132885
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_labeled_train,Period_II,Day 2,2,acetone\acetone_8.csv,1.0203988818193022,1.2459834593554033
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,acetone,target,target_labeled_train,Period_II,Day 2,2,acetone\acetone_9.csv,23.27084809334189,3.399595760794843
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_labeled_train,Period_II,Day 1,1,air\air_1.csv,-5.848887600336518,-10.565590051358008
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_labeled_train,Period_II,Day 1,1,air\air_2.csv,-7.747558402512599,0.9948596641422669
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_labeled_train,Period_II,Day 1,1,air\reference_1.csv,-6.0465843664027945,-10.418537398486153
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_labeled_train,Period_II,Day 1,1,air\reference_2.csv,-10.166579919169115,-1.2175136003754439
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_labeled_train,Period_II,Day 1,1,air\reference_3.csv,31.182477898742547,-36.43037254905556
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_labeled_train,Period_II,Day 1,1,air\reference_4.csv,-3.2300595319503933,-9.787922995348517
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_labeled_train,Period_II,Day 2,2,air\air_3.csv,-7.179126615974092,-8.378945120839298
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,air,target,target_labeled_train,Period_II,Day 2,2,air\air_4.csv,-9.456799025072202,-7.6367219247622895
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_labeled_train,Period_II,Day 1,1,alcohol\alcohol_1.csv,33.13458825927009,2.2106164934801766
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_labeled_train,Period_II,Day 1,1,alcohol\alcohol_2.csv,12.27648743181408,8.765862867705822
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_labeled_train,Period_II,Day 1,1,alcohol\alcohol_3.csv,19.430881108257186,4.353759491724523
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_labeled_train,Period_II,Day 1,1,alcohol\alcohol_4.csv,-3.8767390861970554,0.02068946954407289
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_labeled_train,Period_II,Day 1,1,alcohol\alcohol_5.csv,-6.528481388837132,3.0237606541914483
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_labeled_train,Period_II,Day 2,2,alcohol\alcohol_10.csv,0.4583543122495443,4.813547278829201
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_labeled_train,Period_II,Day 2,2,alcohol\alcohol_6.csv,-2.77284845431894,5.712434651755698
S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,learned latent PCA,alcohol,target,target_labeled_train,Period_II,Day 2,2,alcohol\alcohol_7.csv,-8.733537043471669,-1.4302639936162287
