split,task,model,partition,random_state,label,support,predicted_n,precision,recall,f1,fit_id
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,validation,4.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,4.0,air,18,18,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,4.0,alcohol,33,36,0.8888888888888888,0.9696969696969697,0.927536231884058,three_class_with_air|Random Forest|seed=4
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,Random Forest,test,4.0,acetone,33,30,0.9666666666666667,0.8787878787878788,0.9206349206349206,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,4.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,4.0,alcohol,12,15,0.8,1.0,0.8888888888888888,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,train,4.0,acetone,12,9,1.0,0.75,0.8571428571428571,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,4.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,4.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,validation,4.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,4.0,air,31,31,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,4.0,alcohol,25,31,0.7419354838709677,0.92,0.8214285714285714,three_class_with_air|Random Forest|seed=4
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,Random Forest,test,4.0,acetone,25,19,0.8947368421052632,0.68,0.7727272727272727,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,4.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,4.0,alcohol,12,15,0.8,1.0,0.8888888888888888,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,train,4.0,acetone,12,9,1.0,0.75,0.8571428571428571,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,4.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,4.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,validation,4.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,4.0,air,14,14,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,4.0,alcohol,16,10,1.0,0.625,0.7692307692307693,three_class_with_air|Random Forest|seed=4
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,Random Forest,test,4.0,acetone,16,22,0.7272727272727273,1.0,0.8421052631578947,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,4.0,air,6,6,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,4.0,alcohol,12,15,0.8,1.0,0.8888888888888888,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,train,4.0,acetone,12,9,1.0,0.75,0.8571428571428571,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,4.0,air,1,1,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,4.0,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,validation,4.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,4.0,air,10,10,1.0,1.0,1.0,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,4.0,alcohol,12,14,0.8571428571428571,1.0,0.9230769230769231,three_class_with_air|Random Forest|seed=4
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,Random Forest,test,4.0,acetone,12,10,1.0,0.8333333333333334,0.9090909090909091,three_class_with_air|Random Forest|seed=4
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,train,,air,6,8,0.75,1.0,0.8571428571428571,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,train,,alcohol,12,14,0.7857142857142857,0.9166666666666666,0.8461538461538461,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,train,,acetone,12,8,1.0,0.6666666666666666,0.8,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,validation,,air,1,1,1.0,1.0,1.0,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,validation,,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,validation,,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,test,,air,8,8,0.875,0.875,0.875,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,test,,alcohol,10,6,0.6666666666666666,0.4,0.5,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,RBF SVM,test,,acetone,10,14,0.5714285714285714,0.8,0.6666666666666666,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,train,,air,6,8,0.75,1.0,0.8571428571428571,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,train,,alcohol,12,14,0.7857142857142857,0.9166666666666666,0.8461538461538461,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,train,,acetone,12,8,1.0,0.6666666666666666,0.8,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,validation,,air,1,1,1.0,1.0,1.0,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,validation,,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,validation,,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,test,,air,18,18,0.8888888888888888,0.8888888888888888,0.8888888888888888,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,test,,alcohol,33,52,0.5384615384615384,0.8484848484848485,0.6588235294117647,three_class_with_air|RBF SVM|seed=deterministic
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,RBF SVM,test,,acetone,33,14,0.7857142857142857,0.3333333333333333,0.46808510638297873,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,train,,air,6,8,0.75,1.0,0.8571428571428571,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,train,,alcohol,12,14,0.7857142857142857,0.9166666666666666,0.8461538461538461,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,train,,acetone,12,8,1.0,0.6666666666666666,0.8,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,validation,,air,1,1,1.0,1.0,1.0,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,validation,,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,validation,,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,test,,air,31,30,0.9333333333333333,0.9032258064516129,0.9180327868852459,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,test,,alcohol,25,43,0.4883720930232558,0.84,0.6176470588235294,three_class_with_air|RBF SVM|seed=deterministic
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,RBF SVM,test,,acetone,25,8,0.625,0.2,0.30303030303030304,three_class_with_air|RBF SVM|seed=deterministic
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,RBF SVM,train,,air,6,8,0.75,1.0,0.8571428571428571,three_class_with_air|RBF SVM|seed=deterministic
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,RBF SVM,train,,alcohol,12,14,0.7857142857142857,0.9166666666666666,0.8461538461538461,three_class_with_air|RBF SVM|seed=deterministic
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,RBF SVM,train,,acetone,12,8,1.0,0.6666666666666666,0.8,three_class_with_air|RBF SVM|seed=deterministic
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,RBF SVM,validation,,air,1,1,1.0,1.0,1.0,three_class_with_air|RBF SVM|seed=deterministic
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,RBF SVM,validation,,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|RBF SVM|seed=deterministic
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,RBF SVM,validation,,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|RBF SVM|seed=deterministic
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,RBF SVM,test,,air,14,12,1.0,0.8571428571428571,0.9230769230769231,three_class_with_air|RBF SVM|seed=deterministic
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,RBF SVM,test,,alcohol,16,12,0.5,0.375,0.42857142857142855,three_class_with_air|RBF SVM|seed=deterministic
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,RBF SVM,test,,acetone,16,22,0.5454545454545454,0.75,0.631578947368421,three_class_with_air|RBF SVM|seed=deterministic
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,RBF SVM,train,,air,6,8,0.75,1.0,0.8571428571428571,three_class_with_air|RBF SVM|seed=deterministic
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,RBF SVM,train,,alcohol,12,14,0.7857142857142857,0.9166666666666666,0.8461538461538461,three_class_with_air|RBF SVM|seed=deterministic
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,RBF SVM,train,,acetone,12,8,1.0,0.6666666666666666,0.8,three_class_with_air|RBF SVM|seed=deterministic
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,RBF SVM,validation,,air,1,1,1.0,1.0,1.0,three_class_with_air|RBF SVM|seed=deterministic
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,RBF SVM,validation,,alcohol,2,3,0.6666666666666666,1.0,0.8,three_class_with_air|RBF SVM|seed=deterministic
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,RBF SVM,validation,,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|RBF SVM|seed=deterministic
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,RBF SVM,test,,air,10,11,0.9090909090909091,1.0,0.9523809523809523,three_class_with_air|RBF SVM|seed=deterministic
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,RBF SVM,test,,alcohol,12,13,0.7692307692307693,0.8333333333333334,0.8,three_class_with_air|RBF SVM|seed=deterministic
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,RBF SVM,test,,acetone,12,10,0.9,0.75,0.8181818181818182,three_class_with_air|RBF SVM|seed=deterministic
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,train,0.0,air,6,6,1.0,1.0,1.0,three_class_with_air|MLP|seed=0
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,train,0.0,alcohol,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=0
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,train,0.0,acetone,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=0
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,validation,0.0,air,1,3,0.3333333333333333,1.0,0.5,three_class_with_air|MLP|seed=0
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,validation,0.0,alcohol,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=0
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,validation,0.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=0
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,test,0.0,air,8,9,0.8888888888888888,1.0,0.9411764705882353,three_class_with_air|MLP|seed=0
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,test,0.0,alcohol,10,5,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=0
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,test,0.0,acetone,10,14,0.7142857142857143,1.0,0.8333333333333334,three_class_with_air|MLP|seed=0
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,train,0.0,air,6,6,1.0,1.0,1.0,three_class_with_air|MLP|seed=0
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,train,0.0,alcohol,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=0
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,train,0.0,acetone,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=0
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,validation,0.0,air,1,3,0.3333333333333333,1.0,0.5,three_class_with_air|MLP|seed=0
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,validation,0.0,alcohol,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=0
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,validation,0.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=0
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,test,0.0,air,18,24,0.7083333333333334,0.9444444444444444,0.8095238095238095,three_class_with_air|MLP|seed=0
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,test,0.0,alcohol,33,32,0.90625,0.8787878787878788,0.8923076923076924,three_class_with_air|MLP|seed=0
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,test,0.0,acetone,33,28,0.9642857142857143,0.8181818181818182,0.8852459016393442,three_class_with_air|MLP|seed=0
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,train,0.0,air,6,6,1.0,1.0,1.0,three_class_with_air|MLP|seed=0
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,train,0.0,alcohol,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=0
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,train,0.0,acetone,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=0
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,validation,0.0,air,1,3,0.3333333333333333,1.0,0.5,three_class_with_air|MLP|seed=0
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,validation,0.0,alcohol,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=0
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,validation,0.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=0
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,test,0.0,air,31,33,0.7575757575757576,0.8064516129032258,0.78125,three_class_with_air|MLP|seed=0
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,test,0.0,alcohol,25,32,0.65625,0.84,0.7368421052631579,three_class_with_air|MLP|seed=0
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,test,0.0,acetone,25,16,0.8125,0.52,0.6341463414634146,three_class_with_air|MLP|seed=0
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,train,0.0,air,6,6,1.0,1.0,1.0,three_class_with_air|MLP|seed=0
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,train,0.0,alcohol,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=0
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,train,0.0,acetone,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=0
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,validation,0.0,air,1,3,0.3333333333333333,1.0,0.5,three_class_with_air|MLP|seed=0
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,validation,0.0,alcohol,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=0
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,validation,0.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=0
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,test,0.0,air,14,12,0.9166666666666666,0.7857142857142857,0.8461538461538461,three_class_with_air|MLP|seed=0
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,test,0.0,alcohol,16,10,0.7,0.4375,0.5384615384615384,three_class_with_air|MLP|seed=0
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,test,0.0,acetone,16,24,0.625,0.9375,0.75,three_class_with_air|MLP|seed=0
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,train,0.0,air,6,6,1.0,1.0,1.0,three_class_with_air|MLP|seed=0
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,train,0.0,alcohol,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=0
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,train,0.0,acetone,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=0
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,validation,0.0,air,1,3,0.3333333333333333,1.0,0.5,three_class_with_air|MLP|seed=0
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,validation,0.0,alcohol,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=0
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,validation,0.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=0
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,test,0.0,air,10,11,0.8181818181818182,0.9,0.8571428571428571,three_class_with_air|MLP|seed=0
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,test,0.0,alcohol,12,13,0.8461538461538461,0.9166666666666666,0.88,three_class_with_air|MLP|seed=0
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,test,0.0,acetone,12,10,1.0,0.8333333333333334,0.9090909090909091,three_class_with_air|MLP|seed=0
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,train,1.0,air,6,6,1.0,1.0,1.0,three_class_with_air|MLP|seed=1
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,train,1.0,alcohol,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=1
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,train,1.0,acetone,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=1
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,validation,1.0,air,1,3,0.3333333333333333,1.0,0.5,three_class_with_air|MLP|seed=1
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,validation,1.0,alcohol,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=1
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,validation,1.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=1
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,test,1.0,air,8,9,0.8888888888888888,1.0,0.9411764705882353,three_class_with_air|MLP|seed=1
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,test,1.0,alcohol,10,7,1.0,0.7,0.8235294117647058,three_class_with_air|MLP|seed=1
PB1_train_period_i_internal_val_test_batch1,three_class_with_air,MLP,test,1.0,acetone,10,12,0.8333333333333334,1.0,0.9090909090909091,three_class_with_air|MLP|seed=1
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,train,1.0,air,6,6,1.0,1.0,1.0,three_class_with_air|MLP|seed=1
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,train,1.0,alcohol,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=1
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,train,1.0,acetone,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=1
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,validation,1.0,air,1,3,0.3333333333333333,1.0,0.5,three_class_with_air|MLP|seed=1
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,validation,1.0,alcohol,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=1
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,validation,1.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=1
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,test,1.0,air,18,16,1.0,0.8888888888888888,0.9411764705882353,three_class_with_air|MLP|seed=1
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,test,1.0,alcohol,33,47,0.6808510638297872,0.9696969696969697,0.8,three_class_with_air|MLP|seed=1
PB2_train_period_i_internal_val_test_batch2,three_class_with_air,MLP,test,1.0,acetone,33,21,0.9523809523809523,0.6060606060606061,0.7407407407407407,three_class_with_air|MLP|seed=1
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,train,1.0,air,6,6,1.0,1.0,1.0,three_class_with_air|MLP|seed=1
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,train,1.0,alcohol,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=1
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,train,1.0,acetone,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=1
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,validation,1.0,air,1,3,0.3333333333333333,1.0,0.5,three_class_with_air|MLP|seed=1
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,validation,1.0,alcohol,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=1
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,validation,1.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=1
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,test,1.0,air,31,28,0.8571428571428571,0.7741935483870968,0.8135593220338984,three_class_with_air|MLP|seed=1
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,test,1.0,alcohol,25,47,0.5106382978723404,0.96,0.6666666666666666,three_class_with_air|MLP|seed=1
PB3_train_period_i_internal_val_test_batch3,three_class_with_air,MLP,test,1.0,acetone,25,6,1.0,0.24,0.3870967741935484,three_class_with_air|MLP|seed=1
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,train,1.0,air,6,6,1.0,1.0,1.0,three_class_with_air|MLP|seed=1
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,train,1.0,alcohol,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=1
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,train,1.0,acetone,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=1
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,validation,1.0,air,1,3,0.3333333333333333,1.0,0.5,three_class_with_air|MLP|seed=1
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,validation,1.0,alcohol,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=1
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,validation,1.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=1
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,test,1.0,air,14,11,1.0,0.7857142857142857,0.88,three_class_with_air|MLP|seed=1
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,test,1.0,alcohol,16,20,0.75,0.9375,0.8333333333333334,three_class_with_air|MLP|seed=1
PB4_train_period_i_internal_val_test_batch4,three_class_with_air,MLP,test,1.0,acetone,16,15,0.9333333333333333,0.875,0.9032258064516129,three_class_with_air|MLP|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,train,1.0,air,6,6,1.0,1.0,1.0,three_class_with_air|MLP|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,train,1.0,alcohol,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,train,1.0,acetone,12,12,1.0,1.0,1.0,three_class_with_air|MLP|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,validation,1.0,air,1,3,0.3333333333333333,1.0,0.5,three_class_with_air|MLP|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,validation,1.0,alcohol,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,validation,1.0,acetone,2,1,1.0,0.5,0.6666666666666666,three_class_with_air|MLP|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,test,1.0,air,10,9,1.0,0.9,0.9473684210526315,three_class_with_air|MLP|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,test,1.0,alcohol,12,16,0.75,1.0,0.8571428571428571,three_class_with_air|MLP|seed=1
PB5_train_period_i_internal_val_test_batch5,three_class_with_air,MLP,test,1.0,acetone,12,9,1.0,0.75,0.8571428571428571,three_class_with_air|MLP|seed=1
