epoch,L,Ld,Ld_cdan,Lc,backward_loss_scalar,train_accuracy,validation_accuracy,test_accuracy,domain_discriminator_accuracy,split,task,variant,lambda,conditional_alignment_strength,seed
345,0.000532250152900815,0.32083290815353394,0.3182430565357208,0.009851091541349888,0.6445337533950806,1.0,0.9615384615384616,0.8831168831168831,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.5,0
350,0.0011191508965566754,0.3205662667751312,0.31689387559890747,0.008333503268659115,0.6427459716796875,1.0,0.9230769230769231,0.8614718614718615,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.5,0
355,0.003194263903424144,0.3228781521320343,0.3200228810310364,0.017362618818879128,0.6547765731811523,1.0,0.9230769230769231,0.8874458874458875,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.5,0
360,0.003980874549597502,0.32095572352409363,0.3446294367313385,0.014119352214038372,0.6766257286071777,1.0,0.9615384615384616,0.8874458874458875,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.5,0
365,0.0008423000108450651,0.3217284083366394,0.3236845135688782,0.005821493919938803,0.6491659879684448,1.0,0.9615384615384616,0.8917748917748918,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.5,0
370,0.0003856983967125416,0.3204617500305176,0.3174326419830322,0.013624805957078934,0.6450924873352051,1.0,0.9615384615384616,0.8787878787878788,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.5,0
375,0.0008993420051410794,0.32302990555763245,0.320783793926239,0.007808107417076826,0.6486170887947083,1.0,0.9230769230769231,0.8701298701298701,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.5,0
380,0.0004178348754066974,0.3191446363925934,0.3204452097415924,0.006039909552782774,0.6430276036262512,1.0,0.9615384615384616,0.8917748917748918,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.5,0
385,0.00044790864922106266,0.32049697637557983,0.3193897306919098,0.013516197912395,0.6470927000045776,1.0,0.9615384615384616,0.9004329004329005,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.5,0
390,0.0004965746193192899,0.3223588764667511,0.3181323707103729,0.00657529616728425,0.6442754864692688,1.0,0.9615384615384616,0.9047619047619048,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.5,0
395,0.0002988909836858511,0.3223828971385956,0.3171513080596924,0.007886990904808044,0.6437765955924988,1.0,0.9615384615384616,0.9004329004329005,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.5,0
400,0.00047285924665629864,0.32037216424942017,0.31651896238327026,0.003805824788287282,0.6392669677734375,1.0,0.9230769230769231,0.8787878787878788,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.5,0
1,1.120060682296753,0.6596554517745972,0.5978509783744812,0.013375666923820972,2.3842549324035645,0.5869565217391305,0.38461538461538464,0.3852813852813853,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
5,0.8239200115203857,0.5795238018035889,0.4887923300266266,0.07057279348373413,1.9275225400924683,0.6086956521739131,0.7692307692307693,0.6753246753246753,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
10,0.6122691035270691,0.4625771939754486,0.37679412961006165,0.054378483444452286,1.4788296222686768,0.717391304347826,0.7692307692307693,0.7619047619047619,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
15,0.4486362934112549,0.41041991114616394,0.3955739736557007,0.020825395360589027,1.2650429010391235,0.8695652173913043,0.8846153846153846,0.8181818181818182,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
20,0.27976223826408386,0.4471648633480072,0.41236406564712524,0.04314957559108734,1.1608659029006958,0.9347826086956522,0.9615384615384616,0.8441558441558441,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
25,0.11971195042133331,0.44870230555534363,0.35105928778648376,0.11710035800933838,0.9780237078666687,1.0,0.8846153846153846,0.8441558441558441,0.9108910891089109,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
30,0.051760293543338776,0.3842178285121918,0.33972278237342834,0.09658986330032349,0.82399582862854,1.0,0.8461538461538461,0.8181818181818182,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
35,0.02359110116958618,0.39058825373649597,0.30524468421936035,0.15073338150978088,0.7947906851768494,1.0,0.7692307692307693,0.8225108225108225,0.9108910891089109,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
40,0.0149961207062006,0.35443004965782166,0.2818871736526489,0.2107992172241211,0.7567129135131836,1.0,0.7692307692307693,0.7705627705627706,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
45,0.024246113374829292,0.32707464694976807,0.25805309414863586,0.08998335152864456,0.6543655395507812,1.0,0.7692307692307693,0.7662337662337663,0.9108910891089109,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
50,0.00937735941261053,0.3049907386302948,0.26503732800483704,0.12377653270959854,0.6412937045097351,1.0,0.7692307692307693,0.7619047619047619,0.9141914191419142,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
55,0.009631581604480743,0.29551565647125244,0.2717343270778656,0.15012629330158234,0.6519446969032288,1.0,0.7692307692307693,0.7662337662337663,0.9108910891089109,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
60,0.012690512463450432,0.3042823076248169,0.2869737148284912,0.038488078862428665,0.6231905817985535,1.0,0.7692307692307693,0.7662337662337663,0.9108910891089109,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
65,0.011220877058804035,0.3296404480934143,0.3061589300632477,0.09499917179346085,0.6945198178291321,1.0,0.7307692307692307,0.7532467532467533,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
70,0.008574228733778,0.3144243061542511,0.29439064860343933,0.09352809190750122,0.6641532182693481,1.0,0.7307692307692307,0.7532467532467533,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
75,0.009787232615053654,0.3012762665748596,0.29919174313545227,0.03552645444869995,0.6280184984207153,1.0,0.7692307692307693,0.7619047619047619,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
80,0.017011843621730804,0.29944270849227905,0.32308319211006165,0.04316705837845802,0.6611213088035583,1.0,0.7692307692307693,0.7748917748917749,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
85,0.04729505628347397,0.29521581530570984,0.32608017325401306,0.0630614310503006,0.7001217603683472,1.0,0.8461538461538461,0.7922077922077922,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
90,0.0039901165291666985,0.2878592908382416,0.31781044602394104,0.05844058468937874,0.6388801336288452,1.0,0.8846153846153846,0.8095238095238095,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
95,0.002705193590372801,0.2970517873764038,0.299289345741272,0.05116954818367958,0.6246311068534851,1.0,0.8846153846153846,0.8398268398268398,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
100,0.0054495022632181644,0.29391559958457947,0.2976071834564209,0.06709453463554382,0.6305195689201355,1.0,0.9230769230769231,0.8658008658008658,0.8976897689768977,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
105,0.007302688434720039,0.3023494482040405,0.3146553635597229,0.08031333237886429,0.6644641757011414,1.0,0.8076923076923077,0.8528138528138528,0.8976897689768977,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
110,0.02231931872665882,0.3050900995731354,0.3049095571041107,0.03063626028597355,0.647637128829956,1.0,0.8461538461538461,0.8398268398268398,0.8943894389438944,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
115,0.006603062618523836,0.33873188495635986,0.3105956017971039,0.044167399406433105,0.6780142188072205,1.0,0.8461538461538461,0.8614718614718615,0.8910891089108911,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
120,0.03543590381741524,0.4698467552661896,0.3759465217590332,0.07112313061952591,0.9167907238006592,1.0,0.9230769230769231,0.8658008658008658,0.8613861386138614,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
125,0.00459089083597064,0.5041038393974304,0.4687858521938324,0.0631241723895073,1.0090426206588745,1.0,0.9615384615384616,0.8658008658008658,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
130,0.003872108878567815,0.3657103180885315,0.3052281141281128,0.1357380896806717,0.7426795959472656,1.0,1.0,0.8614718614718615,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
135,0.0051094768568873405,0.2977689802646637,0.2979668080806732,0.06886037439107895,0.6352754831314087,1.0,0.9615384615384616,0.8484848484848485,0.8943894389438944,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
140,0.0029652626253664494,0.2930701673030853,0.2850610613822937,0.0866396427154541,0.6244163513183594,1.0,0.9230769230769231,0.8181818181818182,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
145,0.002260192995890975,0.2796996235847473,0.2762519419193268,0.582955539226532,0.8496894836425781,1.0,0.9230769230769231,0.8051948051948052,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
150,0.0016330116195604205,0.287543922662735,0.26997989416122437,0.06850773096084595,0.5934107303619385,1.0,0.8846153846153846,0.8051948051948052,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
155,0.003633728250861168,0.27461034059524536,0.25803908705711365,0.15506640076637268,0.6138163208961487,1.0,0.8076923076923077,0.8181818181818182,0.9108910891089109,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
160,0.004395497962832451,0.28287822008132935,0.26752227544784546,0.07437910884618759,0.5919855237007141,1.0,0.7692307692307693,0.8095238095238095,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
165,0.003173989010974765,0.2924518287181854,0.2733161449432373,0.0770474448800087,0.6074656844139099,1.0,0.8846153846153846,0.8181818181818182,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
170,0.010744286701083183,0.3086819648742676,0.2769719362258911,0.09732672572135925,0.6450615525245667,1.0,0.8846153846153846,0.8268398268398268,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
175,0.004055104684084654,0.31532853841781616,0.2928354740142822,0.09351101517677307,0.6589745879173279,1.0,0.9230769230769231,0.8354978354978355,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
180,0.002691761590540409,0.3215341866016388,0.293836385011673,0.040403321385383606,0.6382640600204468,1.0,0.9230769230769231,0.8311688311688312,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
185,0.0027956434059888124,0.3234339654445648,0.28501006960868835,0.16366180777549744,0.6930705904960632,1.0,0.9230769230769231,0.8398268398268398,0.9108910891089109,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
190,0.004109042696654797,0.30429935455322266,0.2646034061908722,0.062075424939394,0.6040495038032532,1.0,0.9230769230769231,0.8095238095238095,0.9108910891089109,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
195,0.0028536447789520025,0.27623051404953003,0.25078830122947693,0.1405392736196518,0.6001420617103577,1.0,0.9230769230769231,0.8051948051948052,0.9108910891089109,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
200,0.004479283466935158,0.27219724655151367,0.2648674249649048,0.10291775315999985,0.5930028557777405,1.0,0.9230769230769231,0.7922077922077922,0.8976897689768977,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
205,0.002912988420575857,0.30069494247436523,0.26983657479286194,0.08651784807443619,0.6167033910751343,1.0,0.9230769230769231,0.8225108225108225,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
210,0.0043264394626021385,0.33475834131240845,0.32378053665161133,0.056213587522506714,0.690972089767456,1.0,0.9615384615384616,0.8528138528138528,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
215,0.0031344485469162464,0.3668385446071625,0.3688543140888214,0.08664890378713608,0.7821518182754517,1.0,0.9615384615384616,0.9004329004329005,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
220,0.006705256644636393,0.3774034082889557,0.41130557656288147,0.0684003084897995,0.8296143412590027,1.0,0.9615384615384616,0.9134199134199135,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
225,0.038702137768268585,0.3542116582393646,0.36464178562164307,0.12467994540929794,0.8198955655097961,1.0,0.9230769230769231,0.8961038961038961,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
230,0.016571510583162308,0.3275006115436554,0.30771884322166443,0.0795314833521843,0.6915566921234131,1.0,0.9615384615384616,0.8831168831168831,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
235,0.005829420406371355,0.3234437108039856,0.28950655460357666,0.06339970976114273,0.6504794955253601,1.0,0.9615384615384616,0.8701298701298701,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
240,0.002008897252380848,0.3261911869049072,0.2896784543991089,0.04299052432179451,0.6393738389015198,1.0,0.9615384615384616,0.8484848484848485,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
245,0.0019632233306765556,0.3220202326774597,0.288268119096756,0.04477604851126671,0.6346396207809448,1.0,0.9615384615384616,0.8441558441558441,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
250,0.001956338295713067,0.3325440585613251,0.29012754559516907,0.05374983325600624,0.6515028476715088,1.0,0.9615384615384616,0.8528138528138528,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
255,0.006525630597025156,0.34094521403312683,0.28745517134666443,0.034224770963191986,0.6520383954048157,1.0,0.9615384615384616,0.8484848484848485,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
260,0.005872218869626522,0.34542974829673767,0.3040911853313446,0.07507175207138062,0.6929290294647217,1.0,0.9230769230769231,0.8354978354978355,0.9108910891089109,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
265,0.010690762661397457,0.3379614055156708,0.31711050868034363,0.036389898508787155,0.6839576363563538,1.0,0.9230769230769231,0.8225108225108225,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
270,0.0022864819038659334,0.3256126344203949,0.30889657139778137,0.05717753991484642,0.6653844714164734,1.0,0.9230769230769231,0.8225108225108225,0.8976897689768977,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
275,0.03627259284257889,0.31984418630599976,0.27424749732017517,0.02436654269695282,0.6425475478172302,1.0,0.9615384615384616,0.8528138528138528,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
280,0.0026222816668450832,0.3186613619327545,0.3018260896205902,0.040309589356184006,0.6432644724845886,1.0,0.9230769230769231,0.8744588744588745,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
285,0.010135053656995296,0.32162901759147644,0.3138212263584137,0.017342334613204002,0.6542564630508423,1.0,0.9230769230769231,0.8961038961038961,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
290,0.006133521907031536,0.32740020751953125,0.32099273800849915,0.06930749863386154,0.6891801953315735,1.0,0.9615384615384616,0.9047619047619048,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
295,0.0036240683402866125,0.3216286897659302,0.299940824508667,0.03602434694766998,0.6432057619094849,1.0,0.9615384615384616,0.9134199134199135,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
300,0.00825585424900055,0.3168058395385742,0.31260839104652405,0.04669228568673134,0.6610161662101746,1.0,0.9615384615384616,0.9090909090909091,0.8976897689768977,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
305,0.013201573863625526,0.31377604603767395,0.2896333634853363,0.051850419491529465,0.6425362229347229,1.0,0.9615384615384616,0.9090909090909091,0.8976897689768977,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
310,0.0011108486214652658,0.3165067732334137,0.2883002460002899,0.0418354757130146,0.6268355846405029,1.0,0.9615384615384616,0.9047619047619048,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
315,0.0006619098712690175,0.3161947727203369,0.28628265857696533,0.02018425054848194,0.6132314801216125,1.0,0.9230769230769231,0.8874458874458875,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
320,0.0009847133187577128,0.31922417879104614,0.28483641147613525,0.033130742609500885,0.621610701084137,1.0,0.8846153846153846,0.8787878787878788,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
325,0.00135787611361593,0.326734334230423,0.2875480353832245,0.016823049634695053,0.6240518093109131,1.0,0.8846153846153846,0.8701298701298701,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
330,0.002781929448246956,0.3303212821483612,0.29324594140052795,0.057400137186050415,0.655049204826355,1.0,0.8846153846153846,0.8701298701298701,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
335,0.0034417177084833384,0.3324165344238281,0.3012631833553314,0.061066921800374985,0.6676548719406128,1.0,0.8846153846153846,0.8571428571428571,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
340,0.005532685201615095,0.3310244381427765,0.31638863682746887,0.027740901336073875,0.666816234588623,1.0,0.8846153846153846,0.8571428571428571,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
345,0.003941222559660673,0.32938581705093384,0.3280906677246094,0.023938395082950592,0.6733869314193726,1.0,0.9230769230769231,0.8874458874458875,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
350,0.005801505409181118,0.32712867856025696,0.3313571810722351,0.042481496930122375,0.6855280995368958,1.0,0.9230769230769231,0.8961038961038961,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
355,0.0036883351858705282,0.3227667212486267,0.3301022946834564,0.04034614935517311,0.6767303943634033,1.0,0.9615384615384616,0.8874458874458875,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
360,0.004093075171113014,0.3220301866531372,0.32421132922172546,0.0232691690325737,0.6619691848754883,1.0,0.9615384615384616,0.8874458874458875,0.8976897689768977,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
365,0.003549937391653657,0.3199186623096466,0.32190021872520447,0.02168169431388378,0.6562096476554871,1.0,0.9615384615384616,0.8874458874458875,0.8976897689768977,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
370,0.004585195332765579,0.3208458721637726,0.3167353570461273,0.022685909643769264,0.6535093784332275,1.0,0.9230769230769231,0.8831168831168831,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
375,0.0036576043348759413,0.31953147053718567,0.31311285495758057,0.01279150228947401,0.6426976919174194,1.0,0.9615384615384616,0.8961038961038961,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
380,0.007419547997415066,0.3207075297832489,0.3098107576370239,0.007942772470414639,0.6419092416763306,1.0,0.9615384615384616,0.9047619047619048,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
385,0.002344858832657337,0.3218311369419098,0.31011176109313965,0.019565574824810028,0.6440705060958862,1.0,0.9615384615384616,0.9047619047619048,0.8976897689768977,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
390,0.004471324849873781,0.3228300213813782,0.30978792905807495,0.022199781611561775,0.648189127445221,1.0,0.9230769230769231,0.9047619047619048,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
395,0.0072217364795506,0.32507985830307007,0.31124040484428406,0.01713223196566105,0.6521081328392029,1.0,0.9230769230769231,0.9047619047619048,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
400,0.0031285728327929974,0.32478582859039307,0.3000450134277344,0.03192465752363205,0.6439216732978821,1.0,0.9615384615384616,0.9090909090909091,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0
1,1.121538758277893,0.0,0.5977647304534912,0.0,1.7193034887313843,0.5666666666666667,0.375,0.3853658536585366,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,0.5,,0
5,0.8434003591537476,0.0,0.487047404050827,0.0,1.330447793006897,0.6333333333333333,0.675,0.6439024390243903,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,0.5,,0
10,0.6358715295791626,0.0,0.3915560245513916,0.0,1.0274275541305542,0.6,0.725,0.6829268292682927,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,0.5,,0
15,0.4582677483558655,0.0,0.39138829708099365,0.0,0.8496560454368591,0.8,0.9,0.7024390243902439,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,0.5,,0
20,0.2994900643825531,0.0,0.3582042157649994,0.0,0.6576942801475525,0.9666666666666667,0.825,0.7170731707317073,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,0.5,,0
25,0.16169919073581696,0.0,0.34237033128738403,0.0,0.5040695071220398,0.9666666666666667,0.75,0.7414634146341463,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,0.5,,0
30,0.07718056440353394,0.0,0.32285451889038086,0.0,0.4000350832939148,1.0,0.675,0.751219512195122,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,0.5,,0
35,0.053614962846040726,0.0,0.331143319606781,0.0,0.3847582936286926,1.0,0.65,0.7804878048780488,0.8976897689768977,S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,0.5,,0
40,0.05901461839675903,0.0,0.33562666177749634,0.0,0.39464128017425537,1.0,0.65,0.7365853658536585,0.9042904290429042,S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,0.5,,0
45,0.055387385189533234,0.0,0.33947545289993286,0.0,0.3948628306388855,1.0,0.625,0.7268292682926829,0.8844884488448845,S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,0.5,,0
50,0.004275436978787184,0.0,0.3179417848587036,0.0,0.3222172260284424,1.0,0.725,0.7804878048780488,0.9042904290429042,S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,0.5,,0
55,0.006746854167431593,0.0,0.3265875279903412,0.0,0.33333438634872437,1.0,0.75,0.7902439024390244,0.9042904290429042,S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,0.5,,0
60,0.01107607502490282,0.0,0.30853718519210815,0.0,0.3196132481098175,1.0,0.75,0.7609756097560976,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,0.5,,0
65,0.003324533347040415,0.0,0.27093905210494995,0.0,0.2742635905742645,1.0,0.8,0.7414634146341463,0.900990099009901,S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,0.5,,0
70,0.004391175229102373,0.0,0.2684215009212494,0.0,0.2728126645088196,1.0,0.875,0.7268292682926829,0.9075907590759076,S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,0.5,,0
75,0.0019821994937956333,0.0,0.26777365803718567,0.0,0.26975587010383606,1.0,0.925,0.7170731707317073,0.9174917491749175,S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,0.5,,0
80,0.0026001748628914356,0.0,0.2642329931259155,0.0,0.2668331563472748,1.0,0.9,0.7219512195121951,0.9141914191419142,S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,0.5,,0
85,0.001055703847669065,0.0,0.2843589782714844,0.0,0.2854146957397461,1.0,0.875,0.7170731707317073,0.9075907590759076,S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,0.5,,0
90,0.006908593699336052,0.0,0.31092607975006104,0.0,0.31783467531204224,1.0,0.85,0.7073170731707317,0.9075907590759076,S6_train_I_D1_2_val_D3_5,three_class_with_air,CDAN-UDA,0.5,,0
