mode,split_id,group,classifier,case,removed_sensor,n_original_point_columns,accuracy,balanced_accuracy,macro_f1,delta_balanced_accuracy_vs_all,delta_macro_f1_vs_all
original_points_stratified_random_holdout,53,,original_points_centroid,without_s1,s1,3600,0.8166666666666667,0.8276515151515151,0.8161663539712322,1.1102230246251565e-16,-0.00043441828825618867
original_points_stratified_random_holdout,53,,original_points_centroid,without_s2,s2,3600,0.8,0.8125,0.7996658312447785,0.015151515151515249,0.01606610443819745
original_points_stratified_random_holdout,53,,original_points_centroid,without_s3,s3,3600,0.7666666666666667,0.7821969696969697,0.7671261487050961,0.045454545454545525,0.04860578697787987
original_points_stratified_random_holdout,53,,original_points_centroid,without_s4,s4,3600,0.8333333333333334,0.8428030303030303,0.8322055137844612,-0.015151515151515027,-0.016473578101485198
original_points_stratified_random_holdout,53,,original_points_centroid,without_s5,s5,3600,0.8166666666666667,0.8276515151515151,0.8161663539712322,1.1102230246251565e-16,-0.00043441828825618867
original_points_stratified_random_holdout,53,,original_points_centroid,without_s6,s6,3600,0.8166666666666667,0.8276515151515152,0.815731935682976,0.0,0.0
original_points_stratified_random_holdout,53,,original_points_gnb,all,,4320,0.75,0.7215909090909092,0.7288818984134117,0.0,0.0
original_points_stratified_random_holdout,53,,original_points_gnb,without_s1,s1,3600,0.75,0.7159090909090909,0.7166105499438832,0.005681818181818232,0.012271348469528487
original_points_stratified_random_holdout,53,,original_points_gnb,without_s2,s2,3600,0.7,0.6761363636363636,0.687169834995922,0.045454545454545525,0.041712063417489675
original_points_stratified_random_holdout,53,,original_points_gnb,without_s3,s3,3600,0.7333333333333333,0.7064393939393939,0.71516406299015,0.015151515151515249,0.01371783542326166
original_points_stratified_random_holdout,53,,original_points_gnb,without_s4,s4,3600,0.7666666666666667,0.7367424242424243,0.7423496656474508,-0.015151515151515138,-0.013467767234039085
original_points_stratified_random_holdout,53,,original_points_gnb,without_s5,s5,3600,0.7666666666666667,0.7367424242424243,0.7423496656474508,-0.015151515151515138,-0.013467767234039085
original_points_stratified_random_holdout,53,,original_points_gnb,without_s6,s6,3600,0.8833333333333333,0.8882575757575758,0.8916282642089094,-0.16666666666666663,-0.16274636579549773
original_points_stratified_random_holdout,54,,original_points_centroid,all,,4320,0.7833333333333333,0.8030303030303031,0.7844011258645406,0.0,0.0
original_points_stratified_random_holdout,54,,original_points_centroid,without_s1,s1,3600,0.75,0.7670454545454545,0.7522679473898987,0.03598484848484862,0.03213317847464192
original_points_stratified_random_holdout,54,,original_points_centroid,without_s2,s2,3600,0.7333333333333333,0.7575757575757575,0.7316866140395554,0.045454545454545636,0.05271451182498521
original_points_stratified_random_holdout,54,,original_points_centroid,without_s3,s3,3600,0.6833333333333333,0.712121212121212,0.6822962497381102,0.09090909090909105,0.10210487612643038
original_points_stratified_random_holdout,54,,original_points_centroid,without_s4,s4,3600,0.7833333333333333,0.8030303030303031,0.7844011258645406,0.0,0.0
original_points_stratified_random_holdout,54,,original_points_centroid,without_s5,s5,3600,0.75,0.7670454545454545,0.7522679473898987,0.03598484848484862,0.03213317847464192
original_points_stratified_random_holdout,54,,original_points_centroid,without_s6,s6,3600,0.75,0.7727272727272726,0.7505361495569574,0.030303030303030498,0.03386497630758323
original_points_stratified_random_holdout,54,,original_points_gnb,all,,4320,0.7,0.6875,0.7030614657210402,0.0,0.0
original_points_stratified_random_holdout,54,,original_points_gnb,without_s1,s1,3600,0.7,0.6875,0.7030614657210402,0.0,0.0
original_points_stratified_random_holdout,54,,original_points_gnb,without_s2,s2,3600,0.7,0.6875,0.7022222222222222,0.0,0.000839243498818032
original_points_stratified_random_holdout,54,,original_points_gnb,without_s3,s3,3600,0.7,0.6875,0.7030614657210402,0.0,0.0
original_points_stratified_random_holdout,54,,original_points_gnb,without_s4,s4,3600,0.7333333333333333,0.7178030303030303,0.7311347517730497,-0.030303030303030276,-0.028073286052009427
original_points_stratified_random_holdout,54,,original_points_gnb,without_s5,s5,3600,0.7,0.6875,0.7030614657210402,0.0,0.0
original_points_stratified_random_holdout,54,,original_points_gnb,without_s6,s6,3600,0.85,0.8522727272727272,0.8577777777777778,-0.16477272727272718,-0.15471631205673753
original_points_stratified_random_holdout,55,,original_points_centroid,all,,4320,0.7833333333333333,0.8030303030303031,0.7833333333333333,0.0,0.0
original_points_stratified_random_holdout,55,,original_points_centroid,without_s1,s1,3600,0.75,0.7613636363636364,0.7495822890559732,0.04166666666666674,0.03375104427736009
original_points_stratified_random_holdout,55,,original_points_centroid,without_s2,s2,3600,0.7333333333333333,0.7575757575757575,0.7327913279132791,0.045454545454545636,0.05054200542005427
original_points_stratified_random_holdout,55,,original_points_centroid,without_s3,s3,3600,0.75,0.7727272727272728,0.7487050960735173,0.030303030303030276,0.03462823725981601
original_points_stratified_random_holdout,55,,original_points_centroid,without_s4,s4,3600,0.8,0.8181818181818182,0.7994996873045653,-0.015151515151515138,-0.016166353971232006
original_points_stratified_random_holdout,55,,original_points_centroid,without_s5,s5,3600,0.7833333333333333,0.7973484848484849,0.7829991645781119,0.005681818181818232,0.000334168755221409
original_points_stratified_random_holdout,55,,original_points_centroid,without_s6,s6,3600,0.7666666666666667,0.787878787878788,0.7661455076089223,0.015151515151515138,0.01718782572441102
original_points_stratified_random_holdout,55,,original_points_gnb,all,,4320,0.6833333333333333,0.6723484848484849,0.6851944712311154,0.0,0.0
original_points_stratified_random_holdout,55,,original_points_gnb,without_s1,s1,3600,0.6833333333333333,0.6723484848484849,0.688210922787194,0.0,-0.0030164515560785476
original_points_stratified_random_holdout,55,,original_points_gnb,without_s2,s2,3600,0.6666666666666666,0.6571969696969697,0.6678266536331052,0.015151515151515138,0.017367817598010205
original_points_stratified_random_holdout,55,,original_points_gnb,without_s3,s3,3600,0.7,0.6931818181818182,0.7054298642533937,-0.02083333333333337,-0.02023539302227828
original_points_stratified_random_holdout,55,,original_points_gnb,without_s4,s4,3600,0.7166666666666667,0.7026515151515151,0.7180288763339612,-0.030303030303030276,-0.03283440510284574
original_points_stratified_random_holdout,55,,original_points_gnb,without_s5,s5,3600,0.6666666666666666,0.6515151515151515,0.6666666666666666,0.02083333333333337,0.018527804564448802
original_points_stratified_random_holdout,55,,original_points_gnb,without_s6,s6,3600,0.8333333333333334,0.8371212121212123,0.84484126984127,-0.1647727272727274,-0.15964679861015452
original_points_stratified_random_holdout,56,,original_points_centroid,all,,4320,0.7666666666666667,0.7878787878787877,0.7679197994987469,0.0,0.0
original_points_stratified_random_holdout,56,,original_points_centroid,without_s1,s1,3600,0.7666666666666667,0.7878787878787877,0.7679197994987469,0.0,0.0
original_points_stratified_random_holdout,56,,original_points_centroid,without_s2,s2,3600,0.7333333333333333,0.7575757575757575,0.7345029239766082,0.030303030303030276,0.03341687552213868
original_points_stratified_random_holdout,56,,original_points_centroid,without_s3,s3,3600,0.7166666666666667,0.7424242424242423,0.7161084529505581,0.045454545454545414,0.05181134654818875
original_points_stratified_random_holdout,56,,original_points_centroid,without_s4,s4,3600,0.8166666666666667,0.8333333333333334,0.8166666666666668,-0.045454545454545636,-0.04874686716791987
original_points_stratified_random_holdout,56,,original_points_centroid,without_s5,s5,3600,0.75,0.7727272727272726,0.7509627727856225,0.015151515151515138,0.01695702671312438
original_points_stratified_random_holdout,56,,original_points_centroid,without_s6,s6,3600,0.7666666666666667,0.7878787878787877,0.7679197994987469,0.0,0.0
original_points_stratified_random_holdout,56,,original_points_gnb,all,,4320,0.7166666666666667,0.7310606060606061,0.7230605285592498,0.0,0.0
original_points_stratified_random_holdout,56,,original_points_gnb,without_s1,s1,3600,0.7166666666666667,0.7310606060606061,0.7230605285592498,0.0,0.0
original_points_stratified_random_holdout,56,,original_points_gnb,without_s2,s2,3600,0.6333333333333333,0.6553030303030303,0.6440315351454275,0.0757575757575758,0.0790289934138223
original_points_stratified_random_holdout,56,,original_points_gnb,without_s3,s3,3600,0.7333333333333333,0.7518939393939394,0.7394179894179894,-0.02083333333333337,-0.01635746085873957
original_points_stratified_random_holdout,56,,original_points_gnb,without_s4,s4,3600,0.7333333333333333,0.7462121212121211,0.739626082991336,-0.015151515151515027,-0.016565554432086183
original_points_stratified_random_holdout,56,,original_points_gnb,without_s5,s5,3600,0.7333333333333333,0.7462121212121212,0.7391891173813697,-0.015151515151515138,-0.01612858882211987
original_points_stratified_random_holdout,56,,original_points_gnb,without_s6,s6,3600,0.9,0.9090909090909092,0.9083333333333333,-0.1780303030303031,-0.18527280477408348
original_points_stratified_random_holdout,57,,original_points_centroid,all,,4320,0.8,0.8125,0.7994077994077995,0.0,0.0
original_points_stratified_random_holdout,57,,original_points_centroid,without_s1,s1,3600,0.8,0.8068181818181818,0.7978848413631022,0.005681818181818232,0.0015229580446972646
original_points_stratified_random_holdout,57,,original_points_centroid,without_s2,s2,3600,0.8333333333333334,0.8484848484848486,0.8330827067669174,-0.03598484848484862,-0.033674907359117934
original_points_stratified_random_holdout,57,,original_points_centroid,without_s3,s3,3600,0.75,0.7727272727272728,0.7473085711249269,0.03977272727272718,0.05209922828287261
original_points_stratified_random_holdout,57,,original_points_centroid,without_s4,s4,3600,0.8833333333333333,0.893939393939394,0.8824473629351678,-0.08143939393939403,-0.0830395635273683
original_points_stratified_random_holdout,57,,original_points_centroid,without_s5,s5,3600,0.8,0.8068181818181818,0.8008258258258257,0.005681818181818232,-0.0014180264180262414
original_points_stratified_random_holdout,57,,original_points_centroid,without_s6,s6,3600,0.8,0.8125,0.7994077994077995,0.0,0.0
original_points_stratified_random_holdout,57,,original_points_gnb,all,,4320,0.6833333333333333,0.6723484848484849,0.6825396825396827,0.0,0.0
original_points_stratified_random_holdout,57,,original_points_gnb,without_s1,s1,3600,0.65,0.6420454545454546,0.6527253668763103,0.030303030303030276,0.029814315663372337
original_points_stratified_random_holdout,57,,original_points_gnb,without_s2,s2,3600,0.6333333333333333,0.6268939393939393,0.6384250669964956,0.045454545454545525,0.044114615543187075
original_points_stratified_random_holdout,57,,original_points_gnb,without_s3,s3,3600,0.65,0.6477272727272727,0.6570599212108647,0.024621212121212155,0.025479761328818018
original_points_stratified_random_holdout,57,,original_points_gnb,without_s4,s4,3600,0.7333333333333333,0.7178030303030303,0.725,-0.045454545454545414,-0.04246031746031731
original_points_stratified_random_holdout,57,,original_points_gnb,without_s5,s5,3600,0.6666666666666666,0.6515151515151515,0.6611721611721612,0.02083333333333337,0.021367521367521514
original_points_stratified_random_holdout,57,,original_points_gnb,without_s6,s6,3600,0.8833333333333333,0.8825757575757575,0.8892911010558069,-0.2102272727272726,-0.20675141851612422
original_points_stratified_random_holdout,58,,original_points_centroid,all,,4320,0.8166666666666667,0.8333333333333334,0.817638691322902,0.0,0.0
original_points_stratified_random_holdout,58,,original_points_centroid,without_s1,s1,3600,0.8,0.8125,0.8014101057579319,0.02083333333333337,0.01622858556497009
original_points_stratified_random_holdout,58,,original_points_centroid,without_s2,s2,3600,0.75,0.7727272727272728,0.7504079347304432,0.06060606060606055,0.0672307565924588
original_points_stratified_random_holdout,58,,original_points_centroid,without_s3,s3,3600,0.7833333333333333,0.8030303030303031,0.7848058584900691,0.030303030303030276,0.03283283283283289
original_points_stratified_random_holdout,58,,original_points_centroid,without_s4,s4,3600,0.85,0.8636363636363636,0.850369812426116,-0.030303030303030276,-0.03273112110321397
original_points_stratified_random_holdout,58,,original_points_centroid,without_s5,s5,3600,0.8333333333333334,0.8484848484848486,0.8341307814992026,-0.015151515151515249,-0.0164920901763006
original_points_stratified_random_holdout,58,,original_points_centroid,without_s6,s6,3600,0.8166666666666667,0.8333333333333334,0.817638691322902,0.0,0.0
original_points_stratified_random_holdout,58,,original_points_gnb,all,,4320,0.7166666666666667,0.7083333333333334,0.7222698205749053,0.0,0.0
original_points_stratified_random_holdout,58,,original_points_gnb,without_s1,s1,3600,0.7,0.6931818181818182,0.7054298642533937,0.015151515151515138,0.016839956321511584
original_points_stratified_random_holdout,58,,original_points_gnb,without_s2,s2,3600,0.7,0.6988636363636364,0.703460439092623,0.009469696969697017,0.018809381482282284
original_points_stratified_random_holdout,58,,original_points_gnb,without_s3,s3,3600,0.7166666666666667,0.7140151515151515,0.7245793483746291,-0.005681818181818121,-0.0023095277997238206
original_points_stratified_random_holdout,58,,original_points_gnb,without_s4,s4,3600,0.7666666666666667,0.7594696969696969,0.7720975491090435,-0.051136363636363535,-0.049827728534138194
original_points_stratified_random_holdout,58,,original_points_gnb,without_s5,s5,3600,0.7,0.6931818181818182,0.7054298642533937,0.015151515151515138,0.016839956321511584
original_points_stratified_random_holdout,58,,original_points_gnb,without_s6,s6,3600,0.85,0.8579545454545454,0.8602483438197011,-0.14962121212121204,-0.13797852324479576
original_points_stratified_random_holdout,59,,original_points_centroid,all,,4320,0.8833333333333333,0.893939393939394,0.8823277706461274,0.0,0.0
original_points_stratified_random_holdout,59,,original_points_centroid,without_s1,s1,3600,0.8833333333333333,0.893939393939394,0.8823277706461274,0.0,0.0
original_points_stratified_random_holdout,59,,original_points_centroid,without_s2,s2,3600,0.8666666666666667,0.8787878787878788,0.8642835472700834,0.015151515151515249,0.018044223376044055
original_points_stratified_random_holdout,59,,original_points_centroid,without_s3,s3,3600,0.8333333333333334,0.8484848484848485,0.8314118629908104,0.045454545454545525,0.05091590765531706
original_points_stratified_random_holdout,59,,original_points_centroid,without_s4,s4,3600,0.9166666666666666,0.9242424242424243,0.9153439153439153,-0.030303030303030276,-0.03301614469778791
original_points_stratified_random_holdout,59,,original_points_centroid,without_s5,s5,3600,0.8833333333333333,0.893939393939394,0.8829456634334684,0.0,-0.0006178927873409235
original_points_stratified_random_holdout,59,,original_points_centroid,without_s6,s6,3600,0.8833333333333333,0.893939393939394,0.8823277706461274,0.0,0.0
original_points_stratified_random_holdout,59,,original_points_gnb,all,,4320,0.6333333333333333,0.6212121212121212,0.6215497693330206,0.0,0.0
original_points_stratified_random_holdout,59,,original_points_gnb,without_s1,s1,3600,0.65,0.6363636363636364,0.6359667931167189,-0.015151515151515138,-0.014417023783698246
original_points_stratified_random_holdout,59,,original_points_gnb,without_s2,s2,3600,0.6333333333333333,0.6268939393939393,0.6266666666666668,-0.005681818181818121,-0.005116897333646175
original_points_stratified_random_holdout,59,,original_points_gnb,without_s3,s3,3600,0.65,0.6420454545454545,0.6426746308279411,-0.02083333333333326,-0.021124861494920433
original_points_stratified_random_holdout,59,,original_points_gnb,without_s4,s4,3600,0.65,0.6420454545454545,0.6426746308279411,-0.02083333333333326,-0.021124861494920433
original_points_stratified_random_holdout,59,,original_points_gnb,without_s5,s5,3600,0.65,0.6363636363636364,0.6370734206540141,-0.015151515151515138,-0.015523651320993426
original_points_stratified_random_holdout,59,,original_points_gnb,without_s6,s6,3600,0.95,0.9488636363636364,0.9514987442512802,-0.32765151515151514,-0.3299489749182596
original_points_stratified_random_holdout,60,,original_points_centroid,all,,4320,0.8,0.818181818181818,0.799906191369606,0.0,0.0
original_points_stratified_random_holdout,60,,original_points_centroid,without_s1,s1,3600,0.8,0.8125,0.8009768009768011,0.00568181818181801,-0.0010706096071951832
original_points_stratified_random_holdout,60,,original_points_centroid,without_s2,s2,3600,0.7833333333333333,0.8030303030303031,0.7836476010894615,0.015151515151514916,0.016258590280144425
original_points_stratified_random_holdout,60,,original_points_centroid,without_s3,s3,3600,0.7833333333333333,0.8030303030303031,0.7838827838827839,0.015151515151514916,0.016023407486822072
original_points_stratified_random_holdout,60,,original_points_centroid,without_s4,s4,3600,0.8166666666666667,0.8333333333333334,0.8180708180708182,-0.01515151515151536,-0.018164626701212216
original_points_stratified_random_holdout,60,,original_points_centroid,without_s5,s5,3600,0.8,0.8125,0.8004594820384295,0.00568181818181801,-0.0005532906688235917
original_points_stratified_random_holdout,60,,original_points_centroid,without_s6,s6,3600,0.8,0.818181818181818,0.799906191369606,0.0,0.0
original_points_stratified_random_holdout,60,,original_points_gnb,all,,4320,0.7166666666666667,0.6969696969696969,0.7076759781926955,0.0,0.0
original_points_stratified_random_holdout,60,,original_points_gnb,without_s1,s1,3600,0.7,0.6818181818181818,0.6892280390417036,0.015151515151515138,0.018447939150991854
original_points_stratified_random_holdout,60,,original_points_gnb,without_s2,s2,3600,0.6166666666666667,0.606060606060606,0.626280193236715,0.09090909090909094,0.08139578495598043
original_points_stratified_random_holdout,60,,original_points_gnb,without_s3,s3,3600,0.6833333333333333,0.6666666666666666,0.6810440488252039,0.030303030303030276,0.02663192936749159
original_points_stratified_random_holdout,60,,original_points_gnb,without_s4,s4,3600,0.7,0.6818181818181818,0.693084693084693,0.015151515151515138,0.01459128510800245
original_points_stratified_random_holdout,60,,original_points_gnb,without_s5,s5,3600,0.7166666666666667,0.6969696969696969,0.7076759781926955,0.0,0.0
original_points_stratified_random_holdout,60,,original_points_gnb,without_s6,s6,3600,0.9166666666666666,0.9185606060606061,0.9220402871741239,-0.22159090909090917,-0.21436430898142844
original_points_stratified_random_holdout,61,,original_points_centroid,all,,4320,0.7833333333333333,0.7973484848484848,0.7863143248700165,0.0,0.0
original_points_stratified_random_holdout,61,,original_points_centroid,without_s1,s1,3600,0.7666666666666667,0.7765151515151514,0.7682405670210549,0.02083333333333337,0.01807375784896159
original_points_stratified_random_holdout,61,,original_points_centroid,without_s2,s2,3600,0.7333333333333333,0.7575757575757575,0.7339927339927339,0.03977272727272729,0.05232159087728261
original_points_stratified_random_holdout,61,,original_points_centroid,without_s3,s3,3600,0.7166666666666667,0.7424242424242423,0.7172641749300789,0.05492424242424243,0.06905014993993763
original_points_stratified_random_holdout,61,,original_points_centroid,without_s4,s4,3600,0.8166666666666667,0.8333333333333334,0.8183322857741463,-0.03598484848484862,-0.03201796090412978
original_points_stratified_random_holdout,61,,original_points_centroid,without_s5,s5,3600,0.7666666666666667,0.7821969696969697,0.7701232701232702,0.015151515151515027,0.016191054746746314
original_points_stratified_random_holdout,61,,original_points_centroid,without_s6,s6,3600,0.7666666666666667,0.7821969696969697,0.7681437251204694,0.015151515151515027,0.018170599749547156
original_points_stratified_random_holdout,61,,original_points_gnb,all,,4320,0.8,0.7954545454545455,0.8003968253968253,0.0,0.0
original_points_stratified_random_holdout,61,,original_points_gnb,without_s1,s1,3600,0.75,0.7443181818181818,0.7512395762902863,0.05113636363636376,0.04915724910653907
original_points_stratified_random_holdout,61,,original_points_gnb,without_s2,s2,3600,0.65,0.6647727272727273,0.6596807725839984,0.13068181818181823,0.14071605281282695
original_points_stratified_random_holdout,61,,original_points_gnb,without_s3,s3,3600,0.7666666666666667,0.7708333333333334,0.7734723314975085,0.024621212121212155,0.026924493899316837
original_points_stratified_random_holdout,61,,original_points_gnb,without_s4,s4,3600,0.7833333333333333,0.7859848484848485,0.7889975019007277,0.009469696969697017,0.011399323496097624
original_points_stratified_random_holdout,61,,original_points_gnb,without_s5,s5,3600,0.7333333333333333,0.7291666666666666,0.736776002242781,0.0662878787878789,0.06362082315404438
original_points_stratified_random_holdout,61,,original_points_gnb,without_s6,s6,3600,0.8833333333333333,0.8882575757575758,0.8919828741379874,-0.09280303030303028,-0.09158604874116205
original_points_stratified_random_holdout,62,,original_points_centroid,all,,4320,0.85,0.8636363636363636,0.853672942045035,0.0,0.0
original_points_stratified_random_holdout,62,,original_points_centroid,without_s1,s1,3600,0.85,0.8636363636363636,0.853672942045035,0.0,0.0
original_points_stratified_random_holdout,62,,original_points_centroid,without_s2,s2,3600,0.8666666666666667,0.8787878787878789,0.8660968660968661,-0.015151515151515249,-0.012423924051831126
original_points_stratified_random_holdout,62,,original_points_centroid,without_s3,s3,3600,0.8,0.818181818181818,0.8022743022743022,0.045454545454545636,0.05139863977073278
original_points_stratified_random_holdout,62,,original_points_centroid,without_s4,s4,3600,0.9,0.9090909090909092,0.9009228497600591,-0.045454545454545525,-0.04724990771502413
original_points_stratified_random_holdout,62,,original_points_centroid,without_s5,s5,3600,0.85,0.8636363636363636,0.853672942045035,0.0,0.0
original_points_stratified_random_holdout,62,,original_points_centroid,without_s6,s6,3600,0.85,0.8636363636363636,0.853672942045035,0.0,0.0
original_points_stratified_random_holdout,62,,original_points_gnb,all,,4320,0.7,0.7045454545454546,0.7041062801932366,0.0,0.0
original_points_stratified_random_holdout,62,,original_points_gnb,without_s1,s1,3600,0.7,0.7045454545454546,0.7041062801932366,0.0,0.0
original_points_stratified_random_holdout,62,,original_points_gnb,without_s2,s2,3600,0.7,0.7045454545454546,0.7040913006029285,0.0,1.4979590308161761e-05
original_points_stratified_random_holdout,62,,original_points_gnb,without_s3,s3,3600,0.7,0.7045454545454546,0.7041062801932366,0.0,0.0
original_points_stratified_random_holdout,62,,original_points_gnb,without_s4,s4,3600,0.7333333333333333,0.7348484848484849,0.7344720496894411,-0.030303030303030276,-0.03036576949620451
original_points_stratified_random_holdout,62,,original_points_gnb,without_s5,s5,3600,0.7,0.7045454545454546,0.7041062801932366,0.0,0.0
original_points_stratified_random_holdout,62,,original_points_gnb,without_s6,s6,3600,0.8666666666666667,0.8787878787878789,0.8787878787878789,-0.1742424242424243,-0.17468159859464227
original_points_stratified_random_holdout,63,,original_points_centroid,all,,4320,0.8166666666666667,0.8333333333333334,0.8193620604881314,0.0,0.0
original_points_stratified_random_holdout,63,,original_points_centroid,without_s1,s1,3600,0.8,0.8181818181818182,0.8022680433941144,0.015151515151515138,0.017094017094017033
original_points_stratified_random_holdout,63,,original_points_centroid,without_s2,s2,3600,0.7666666666666667,0.7878787878787877,0.7669809344227949,0.045454545454545636,0.052381126065336514
original_points_stratified_random_holdout,63,,original_points_centroid,without_s3,s3,3600,0.7833333333333333,0.8030303030303031,0.7847241837449915,0.030303030303030276,0.034637876743139895
original_points_stratified_random_holdout,63,,original_points_centroid,without_s4,s4,3600,0.8166666666666667,0.8333333333333334,0.8193620604881314,0.0,0.0
original_points_stratified_random_holdout,63,,original_points_centroid,without_s5,s5,3600,0.8,0.818181818181818,0.8018182008390088,0.01515151515151536,0.01754385964912264
original_points_stratified_random_holdout,63,,original_points_centroid,without_s6,s6,3600,0.8166666666666667,0.8333333333333334,0.8193620604881314,0.0,0.0
original_points_stratified_random_holdout,63,,original_points_gnb,all,,4320,0.7166666666666667,0.7253787878787877,0.738464101282692,0.0,0.0
original_points_stratified_random_holdout,63,,original_points_gnb,without_s1,s1,3600,0.7,0.7045454545454545,0.7207024653833164,0.02083333333333326,0.017761635899375627
original_points_stratified_random_holdout,63,,original_points_gnb,without_s2,s2,3600,0.6833333333333333,0.6950757575757575,0.7085862291291493,0.030303030303030276,0.02987787215354276
original_points_stratified_random_holdout,63,,original_points_gnb,without_s3,s3,3600,0.7,0.7102272727272726,0.7237377442806644,0.015151515151515138,0.014726357002027624
original_points_stratified_random_holdout,63,,original_points_gnb,without_s4,s4,3600,0.7333333333333333,0.7405303030303031,0.7529568549058804,-0.01515151515151536,-0.01449275362318836
original_points_stratified_random_holdout,63,,original_points_gnb,without_s5,s5,3600,0.7333333333333333,0.7405303030303031,0.7530736565953,-0.01515151515151536,-0.014609555312607991
original_points_stratified_random_holdout,63,,original_points_gnb,without_s6,s6,3600,0.8833333333333333,0.8882575757575758,0.8916282642089094,-0.16287878787878807,-0.15316416292621737
original_points_stratified_random_holdout,64,,original_points_centroid,all,,4320,0.7333333333333333,0.7575757575757575,0.7334421324629403,0.0,0.0
original_points_stratified_random_holdout,64,,original_points_centroid,without_s1,s1,3600,0.7166666666666667,0.7367424242424242,0.7184424475823706,0.02083333333333326,0.014999684880569686
original_points_stratified_random_holdout,64,,original_points_centroid,without_s2,s2,3600,0.7,0.7272727272727272,0.700184870065755,0.030303030303030276,0.033257262397185294
original_points_stratified_random_holdout,64,,original_points_centroid,without_s3,s3,3600,0.7,0.7272727272727272,0.6988042557198004,0.030303030303030276,0.034637876743139895
original_points_stratified_random_holdout,64,,original_points_centroid,without_s4,s4,3600,0.8,0.818181818181818,0.8009768009768011,-0.06060606060606055,-0.06753466851386081
original_points_stratified_random_holdout,64,,original_points_centroid,without_s5,s5,3600,0.7166666666666667,0.7367424242424242,0.7195071010860484,0.02083333333333326,0.013935031376891893
original_points_stratified_random_holdout,64,,original_points_centroid,without_s6,s6,3600,0.7333333333333333,0.7575757575757575,0.7334421324629403,0.0,0.0
original_points_stratified_random_holdout,64,,original_points_gnb,all,,4320,0.65,0.6477272727272727,0.6617973011771462,0.0,0.0
original_points_stratified_random_holdout,64,,original_points_gnb,without_s1,s1,3600,0.6166666666666667,0.6174242424242423,0.629399585921325,0.030303030303030387,0.032397715255821136
original_points_stratified_random_holdout,64,,original_points_gnb,without_s2,s2,3600,0.5666666666666667,0.5719696969696969,0.5904509952128999,0.0757575757575758,0.07134630596424629
original_points_stratified_random_holdout,64,,original_points_gnb,without_s3,s3,3600,0.6333333333333333,0.6382575757575757,0.6530789147810424,0.009469696969697017,0.008718386396103783
original_points_stratified_random_holdout,64,,original_points_gnb,without_s4,s4,3600,0.65,0.6477272727272727,0.6599842494151437,0.0,0.0018130517620025266
original_points_stratified_random_holdout,64,,original_points_gnb,without_s5,s5,3600,0.6166666666666667,0.6117424242424242,0.6275083612040134,0.03598484848484851,0.03428893997313276
original_points_stratified_random_holdout,64,,original_points_gnb,without_s6,s6,3600,0.8666666666666667,0.8731060606060606,0.8767811871667104,-0.22537878787878785,-0.2149838859895642
original_points_stratified_random_holdout,65,,original_points_centroid,all,,4320,0.7833333333333333,0.8030303030303031,0.780911680911681,0.0,0.0
original_points_stratified_random_holdout,65,,original_points_centroid,without_s1,s1,3600,0.8166666666666667,0.8276515151515151,0.8148148148148148,-0.024621212121212044,-0.03390313390313382
original_points_stratified_random_holdout,65,,original_points_centroid,without_s2,s2,3600,0.7833333333333333,0.8030303030303031,0.780911680911681,0.0,0.0
original_points_stratified_random_holdout,65,,original_points_centroid,without_s3,s3,3600,0.6666666666666666,0.6969696969696969,0.6593720877920242,0.10606060606060619,0.12153959311965679
original_points_stratified_random_holdout,65,,original_points_centroid,without_s4,s4,3600,0.8333333333333334,0.8484848484848485,0.8315105803477897,-0.045454545454545414,-0.050598899436108735
original_points_stratified_random_holdout,65,,original_points_centroid,without_s5,s5,3600,0.8166666666666667,0.8333333333333334,0.8136851136851136,-0.030303030303030276,-0.0327734327734327
original_points_stratified_random_holdout,65,,original_points_centroid,without_s6,s6,3600,0.8,0.8181818181818182,0.7968048139672854,-0.015151515151515138,-0.01589313305560447
original_points_stratified_random_holdout,65,,original_points_gnb,all,,4320,0.6833333333333333,0.6780303030303031,0.6919227664990378,0.0,0.0
original_points_stratified_random_holdout,65,,original_points_gnb,without_s1,s1,3600,0.7,0.6875,0.7041192917054987,-0.009469696969696906,-0.012196525206460862
original_points_stratified_random_holdout,65,,original_points_gnb,without_s2,s2,3600,0.6666666666666666,0.662878787878788,0.6747109100050276,0.015151515151515138,0.017211856494010247
original_points_stratified_random_holdout,65,,original_points_gnb,without_s3,s3,3600,0.6833333333333333,0.6780303030303031,0.6919227664990378,0.0,0.0
original_points_stratified_random_holdout,65,,original_points_gnb,without_s4,s4,3600,0.7166666666666667,0.7083333333333334,0.7245626192994615,-0.030303030303030276,-0.032639852800423697
original_points_stratified_random_holdout,65,,original_points_gnb,without_s5,s5,3600,0.7166666666666667,0.7083333333333334,0.7245626192994615,-0.030303030303030276,-0.032639852800423697
original_points_stratified_random_holdout,65,,original_points_gnb,without_s6,s6,3600,0.85,0.8636363636363636,0.8618524332810047,-0.18560606060606055,-0.16992966678196686
original_points_stratified_random_holdout,66,,original_points_centroid,all,,4320,0.7666666666666667,0.787878787878788,0.7663831078465225,0.0,0.0
original_points_stratified_random_holdout,66,,original_points_centroid,without_s1,s1,3600,0.75,0.7727272727272728,0.7498316498316498,0.015151515151515138,0.016551458014872678
