epoch,class_loss,domain_loss,total_loss,train_accuracy,validation_accuracy,test_accuracy,domain_discriminator_accuracy,split,task,variant,lambda,seed
325,0.0002726487291511148,0.638733446598053,0.6390060782432556,1.0,0.75,0.7861635220125787,0.6379310344827587,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-UDA,0.05,11
330,0.0014780076453462243,0.6351765990257263,0.6366546154022217,1.0,0.75,0.7987421383647799,0.6206896551724138,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-UDA,0.05,11
335,6.0459497035481036e-05,0.6499043107032776,0.6499647498130798,1.0,0.75,0.7987421383647799,0.603448275862069,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-UDA,0.05,11
340,0.00014474979252554476,0.6237764954566956,0.6239212155342102,1.0,0.75,0.8050314465408805,0.6379310344827587,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-UDA,0.05,11
345,0.00010599000233924016,0.633510410785675,0.6336163878440857,1.0,0.75,0.7987421383647799,0.6724137931034483,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-UDA,0.05,11
350,7.689453195780516e-05,0.6313529014587402,0.6314297914505005,1.0,0.75,0.7861635220125787,0.7068965517241379,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-UDA,0.05,11
355,0.001657351036556065,0.6513534188270569,0.6530107855796814,1.0,0.75,0.7735849056603774,0.6724137931034483,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-UDA,0.05,11
360,9.208998380927369e-05,0.64003986120224,0.640131950378418,1.0,0.75,0.7672955974842768,0.603448275862069,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-UDA,0.05,11
365,0.00015521894965786487,0.6505124568939209,0.650667667388916,1.0,0.75,0.779874213836478,0.6206896551724138,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-UDA,0.05,11
370,0.00017907230358105153,0.6763132810592651,0.6764923334121704,1.0,0.75,0.779874213836478,0.5862068965517241,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-UDA,0.05,11
375,0.00024532005772925913,0.6924382448196411,0.6926835775375366,1.0,0.75,0.779874213836478,0.5862068965517241,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-UDA,0.05,11
380,7.940788054838777e-05,0.7126619219779968,0.7127413153648376,1.0,0.775,0.7861635220125787,0.5344827586206896,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-UDA,0.05,11
385,3.113011553068645e-05,0.6917102336883545,0.6917413473129272,1.0,0.775,0.7861635220125787,0.5172413793103449,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-UDA,0.05,11
390,3.700184970512055e-05,0.6784482598304749,0.6784852743148804,1.0,0.775,0.7924528301886793,0.5517241379310345,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-UDA,0.05,11
395,4.1518345824442804e-05,0.6622726321220398,0.6623141765594482,1.0,0.775,0.7924528301886793,0.603448275862069,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-UDA,0.05,11
400,0.0001985559065360576,0.6824901700019836,0.6826887130737305,1.0,0.75,0.7924528301886793,0.603448275862069,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-UDA,0.05,11
1,1.0794093608856201,0.0,1.0794093608856201,0.5344827586206896,0.325,0.4025157232704403,0.5,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
5,0.7666380405426025,0.0,0.7666380405426025,0.6724137931034483,0.375,0.5660377358490566,0.5862068965517241,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
10,0.5080974698066711,0.0,0.5080974698066711,0.7758620689655172,0.65,0.7232704402515723,0.5,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
15,0.30545011162757874,0.0,0.30545011162757874,0.8793103448275862,0.9,0.8616352201257862,0.4827586206896552,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
20,0.21088075637817383,0.0,0.21088075637817383,0.9482758620689655,0.9,0.8742138364779874,0.5862068965517241,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
25,0.09451710432767868,0.0,0.09451710432767868,0.9655172413793104,0.9,0.8427672955974843,0.6379310344827587,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
30,0.030985290184617043,0.0,0.030985290184617043,1.0,0.925,0.8364779874213837,0.5689655172413793,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
35,0.04603629931807518,0.0,0.04603629931807518,1.0,0.925,0.8364779874213837,0.5517241379310345,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
40,0.009806789457798004,0.0,0.009806789457798004,1.0,0.875,0.8301886792452831,0.5,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
45,0.010751183144748211,0.0,0.010751183144748211,1.0,0.85,0.7924528301886793,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
50,0.0036942576989531517,0.0,0.0036942576989531517,1.0,0.85,0.8176100628930818,0.4827586206896552,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
55,0.0017845098627731204,0.0,0.0017845098627731204,1.0,0.8,0.8113207547169812,0.4827586206896552,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
60,0.0025691387709230185,0.0,0.0025691387709230185,1.0,0.825,0.8113207547169812,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
65,0.0014114018995314837,0.0,0.0014114018995314837,1.0,0.825,0.8050314465408805,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
70,0.0015033448580652475,0.0,0.0015033448580652475,1.0,0.825,0.7987421383647799,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
75,0.026461564004421234,0.0,0.026461564004421234,1.0,0.825,0.7924528301886793,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
80,0.001913577551022172,0.0,0.001913577551022172,1.0,0.8,0.7861635220125787,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
85,0.001245307270437479,0.0,0.001245307270437479,1.0,0.8,0.7861635220125787,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
90,0.00039810172165744007,0.0,0.00039810172165744007,1.0,0.8,0.7924528301886793,0.46551724137931033,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
95,0.00047455119783990085,0.0,0.00047455119783990085,1.0,0.775,0.7861635220125787,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
100,0.00022630130115430802,0.0,0.00022630130115430802,1.0,0.775,0.7987421383647799,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
105,0.00017243869660887867,0.0,0.00017243869660887867,1.0,0.775,0.8050314465408805,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
110,0.001858365722000599,0.0,0.001858365722000599,1.0,0.775,0.8050314465408805,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
115,0.0002841803361661732,0.0,0.0002841803361661732,1.0,0.85,0.8238993710691824,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
120,0.0005666572833433747,0.0,0.0005666572833433747,1.0,0.875,0.8176100628930818,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
125,0.050019655376672745,0.0,0.050019655376672745,1.0,0.875,0.8113207547169812,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
130,0.0036405581049621105,0.0,0.0036405581049621105,1.0,0.825,0.8301886792452831,0.4827586206896552,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
135,0.0015902223531156778,0.0,0.0015902223531156778,1.0,0.85,0.8238993710691824,0.4827586206896552,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
140,0.0038317712023854256,0.0,0.0038317712023854256,1.0,0.825,0.8176100628930818,0.4827586206896552,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
145,0.0012147047091275454,0.0,0.0012147047091275454,1.0,0.85,0.8176100628930818,0.46551724137931033,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
150,0.00032140122493728995,0.0,0.00032140122493728995,1.0,0.85,0.8176100628930818,0.4827586206896552,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
155,0.000512807397171855,0.0,0.000512807397171855,1.0,0.85,0.8238993710691824,0.46551724137931033,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
160,0.0004922436201013625,0.0,0.0004922436201013625,1.0,0.825,0.8176100628930818,0.4827586206896552,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
165,0.0011804616078734398,0.0,0.0011804616078734398,1.0,0.825,0.8176100628930818,0.4827586206896552,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
170,0.0014985561138018966,0.0,0.0014985561138018966,1.0,0.825,0.8113207547169812,0.46551724137931033,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
175,0.004694345407187939,0.0,0.004694345407187939,1.0,0.85,0.8113207547169812,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
180,0.0027489466592669487,0.0,0.0027489466592669487,1.0,0.85,0.8113207547169812,0.46551724137931033,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
185,0.0007613087655045092,0.0,0.0007613087655045092,1.0,0.825,0.8113207547169812,0.46551724137931033,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
190,0.0013599322410300374,0.0,0.0013599322410300374,1.0,0.825,0.8238993710691824,0.46551724137931033,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
195,0.0003020060539711267,0.0,0.0003020060539711267,1.0,0.825,0.8176100628930818,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
200,0.000694400689098984,0.0,0.000694400689098984,1.0,0.825,0.8113207547169812,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
205,7.168557931436226e-05,0.0,7.168557931436226e-05,1.0,0.825,0.8050314465408805,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
210,0.0001089127836166881,0.0,0.0001089127836166881,1.0,0.825,0.7924528301886793,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
215,9.632594446884468e-05,0.0,9.632594446884468e-05,1.0,0.8,0.7861635220125787,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
220,0.00012676126789301634,0.0,0.00012676126789301634,1.0,0.8,0.779874213836478,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
225,8.093551878118888e-05,0.0,8.093551878118888e-05,1.0,0.8,0.7735849056603774,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
230,0.00016479547775816172,0.0,0.00016479547775816172,1.0,0.8,0.7672955974842768,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
235,0.00021684322564397007,0.0,0.00021684322564397007,1.0,0.8,0.7672955974842768,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
240,0.00010672189091565087,0.0,0.00010672189091565087,1.0,0.8,0.7672955974842768,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
245,0.00014447195280808955,0.0,0.00014447195280808955,1.0,0.8,0.779874213836478,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
250,0.00019302246801089495,0.0,0.00019302246801089495,1.0,0.8,0.779874213836478,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
255,6.60372752463445e-05,0.0,6.60372752463445e-05,1.0,0.8,0.779874213836478,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
260,0.0007617721566930413,0.0,0.0007617721566930413,1.0,0.8,0.779874213836478,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
265,0.00016923915245570242,0.0,0.00016923915245570242,1.0,0.8,0.7735849056603774,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
270,0.00036218881723470986,0.0,0.00036218881723470986,1.0,0.8,0.7735849056603774,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
275,0.00016027624951675534,0.0,0.00016027624951675534,1.0,0.8,0.7672955974842768,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
280,0.0002310692216269672,0.0,0.0002310692216269672,1.0,0.8,0.7672955974842768,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
285,0.00021263802773319185,0.0,0.00021263802773319185,1.0,0.8,0.7735849056603774,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
290,0.00011160441499669105,0.0,0.00011160441499669105,1.0,0.8,0.7735849056603774,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
295,0.00015153772255871445,0.0,0.00015153772255871445,1.0,0.8,0.7735849056603774,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
300,9.077748109120876e-05,0.0,9.077748109120876e-05,1.0,0.8,0.779874213836478,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
305,5.27262563991826e-05,0.0,5.27262563991826e-05,1.0,0.8,0.7735849056603774,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
310,4.148601510678418e-05,0.0,4.148601510678418e-05,1.0,0.8,0.7735849056603774,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
315,0.0038865976966917515,0.0,0.0038865976966917515,1.0,0.8,0.7735849056603774,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
320,0.00047294332762248814,0.0,0.00047294332762248814,1.0,0.8,0.779874213836478,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
325,0.00022989964054431766,0.0,0.00022989964054431766,1.0,0.8,0.779874213836478,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
330,5.2371746278367937e-05,0.0,5.2371746278367937e-05,1.0,0.8,0.7735849056603774,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
335,0.00014217174611985683,0.0,0.00014217174611985683,1.0,0.8,0.779874213836478,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
340,8.839922520564869e-05,0.0,8.839922520564869e-05,1.0,0.8,0.7861635220125787,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
345,0.00030368889565579593,0.0,0.00030368889565579593,1.0,0.8,0.7924528301886793,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
350,0.00020785625383723527,0.0,0.00020785625383723527,1.0,0.8,0.7924528301886793,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
355,0.0001382206828566268,0.0,0.0001382206828566268,1.0,0.85,0.7924528301886793,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
360,0.0001833069691201672,0.0,0.0001833069691201672,1.0,0.85,0.7861635220125787,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
365,0.002048920141533017,0.0,0.002048920141533017,1.0,0.8,0.7735849056603774,0.46551724137931033,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
370,0.0014893931802362204,0.0,0.0014893931802362204,1.0,0.8,0.779874213836478,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
375,0.0008018860826268792,0.0,0.0008018860826268792,1.0,0.8,0.7924528301886793,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
380,0.018876776099205017,0.0,0.018876776099205017,1.0,0.75,0.8050314465408805,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
385,0.0023510402534157038,0.0,0.0023510402534157038,1.0,0.875,0.8050314465408805,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
390,0.0010722168954089284,0.0,0.0010722168954089284,1.0,0.85,0.7924528301886793,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
395,0.0018783301347866654,0.0,0.0018783301347866654,1.0,0.85,0.7924528301886793,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
400,0.002166230231523514,0.0,0.002166230231523514,1.0,0.85,0.7987421383647799,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,MLP source + target labels,0.0,23
1,1.1412609815597534,0.697053849697113,1.8383147716522217,0.46551724137931033,0.525,0.5534591194968553,0.5,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
5,0.8139213919639587,0.6844392418861389,1.4983606338500977,0.603448275862069,0.325,0.5220125786163522,0.5172413793103449,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
10,0.5848203301429749,0.658191442489624,1.243011713027954,0.8448275862068966,0.625,0.7358490566037735,0.6379310344827587,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
15,0.3750847280025482,0.6476970911026001,1.0227818489074707,0.8448275862068966,0.75,0.7924528301886793,0.603448275862069,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
20,0.1997523009777069,0.6665890216827393,0.8663413524627686,0.9482758620689655,0.85,0.8113207547169812,0.5,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
25,0.116204172372818,0.8280153870582581,0.9442195892333984,0.9482758620689655,0.85,0.7861635220125787,0.43103448275862066,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
30,0.11123984307050705,0.8008319139480591,0.9120717644691467,1.0,0.8,0.7924528301886793,0.4482758620689655,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
35,0.045066650956869125,0.6527081727981567,0.6977748274803162,1.0,0.8,0.7861635220125787,0.7413793103448276,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
40,0.03913261368870735,0.6387380361557007,0.6778706312179565,1.0,0.8,0.7735849056603774,0.7068965517241379,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
45,0.027448385953903198,0.6789319515228271,0.7063803672790527,1.0,0.775,0.7861635220125787,0.6724137931034483,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
50,0.026579642668366432,0.6927911043167114,0.7193707227706909,1.0,0.8,0.7861635220125787,0.5517241379310345,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
55,0.019654344767332077,0.652837336063385,0.6724916696548462,1.0,0.775,0.8050314465408805,0.6379310344827587,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
60,0.054669465869665146,0.6802630424499512,0.7349324822425842,1.0,0.875,0.8238993710691824,0.603448275862069,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
65,0.02490314282476902,0.7050686478614807,0.7299717664718628,1.0,0.85,0.8050314465408805,0.5344827586206896,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
70,0.048503465950489044,0.6738258004188538,0.7223292589187622,1.0,0.85,0.8238993710691824,0.5517241379310345,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
75,0.004610606003552675,0.6899640560150146,0.6945746541023254,1.0,0.85,0.8176100628930818,0.5689655172413793,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
80,0.030338583514094353,0.6813878417015076,0.7117264270782471,1.0,0.825,0.8176100628930818,0.6551724137931034,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
85,0.003725150367245078,0.6828426718711853,0.6865678429603577,1.0,0.875,0.8113207547169812,0.6551724137931034,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
90,0.003884592792019248,0.7073829174041748,0.7112675309181213,1.0,0.875,0.8301886792452831,0.5689655172413793,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
95,0.0017238989239558578,0.70518958568573,0.7069134712219238,1.0,0.875,0.8113207547169812,0.5689655172413793,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
100,0.003691492136567831,0.6981953978538513,0.7018868923187256,1.0,0.9,0.8050314465408805,0.5862068965517241,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
105,0.026145128533244133,0.6635702252388,0.6897153258323669,1.0,0.925,0.8553459119496856,0.6724137931034483,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
110,0.0009942459873855114,0.6146074533462524,0.6156017184257507,1.0,0.875,0.7987421383647799,0.6379310344827587,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
115,0.016885582357645035,0.6469470858573914,0.6638326644897461,1.0,0.9,0.8364779874213837,0.6206896551724138,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
120,0.0053506758995354176,0.683959424495697,0.6893100738525391,1.0,0.9,0.8176100628930818,0.603448275862069,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
125,0.006158644799143076,0.6900105476379395,0.6961691975593567,1.0,0.75,0.7861635220125787,0.5689655172413793,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
130,0.014015456661581993,0.6485468745231628,0.6625623106956482,1.0,0.775,0.8113207547169812,0.6896551724137931,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
135,0.009087725542485714,0.6447337865829468,0.6538215279579163,1.0,0.775,0.8113207547169812,0.5862068965517241,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
140,0.0003590721753425896,0.7173487544059753,0.7177078127861023,1.0,0.775,0.8176100628930818,0.5862068965517241,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
145,0.055884335190057755,0.8200987577438354,0.8759831190109253,1.0,0.775,0.8176100628930818,0.46551724137931033,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
150,0.001365652191452682,0.759916365146637,0.7612820267677307,1.0,0.825,0.8364779874213837,0.5172413793103449,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
155,0.0010217776289209723,0.6898283362388611,0.6908501386642456,1.0,0.825,0.8301886792452831,0.6206896551724138,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
160,0.000960483739618212,0.6486283540725708,0.6495888233184814,1.0,0.825,0.8301886792452831,0.6379310344827587,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
165,0.025519829243421555,0.6026703119277954,0.6281901597976685,1.0,0.825,0.8238993710691824,0.6551724137931034,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
170,0.0010238185059279203,0.6603773236274719,0.6614011526107788,1.0,0.8,0.7861635220125787,0.7068965517241379,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
175,0.001009689411148429,0.6486209630966187,0.6496306657791138,0.9827586206896551,0.8,0.8238993710691824,0.6206896551724138,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
180,0.00015420812997035682,0.6918179988861084,0.6919721961021423,1.0,0.8,0.8113207547169812,0.6379310344827587,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
185,0.03186557814478874,0.637657880783081,0.6695234775543213,1.0,0.8,0.7987421383647799,0.5862068965517241,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
190,0.026745183393359184,0.6189463138580322,0.6456915140151978,1.0,0.825,0.8364779874213837,0.6379310344827587,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
195,0.008125970140099525,0.6522132158279419,0.6603391766548157,1.0,0.85,0.8364779874213837,0.603448275862069,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
200,0.007089933846145868,0.6294314861297607,0.6365213990211487,1.0,0.85,0.8490566037735849,0.6206896551724138,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
205,7.908137195045128e-05,0.6200334429740906,0.6201125383377075,1.0,0.925,0.8679245283018868,0.6206896551724138,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
210,0.03134410083293915,0.6420460939407349,0.6733902096748352,1.0,0.925,0.8742138364779874,0.6206896551724138,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
215,0.002512411680072546,0.6513373851776123,0.6538497805595398,1.0,0.925,0.8679245283018868,0.6206896551724138,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
220,0.0022074198350310326,0.6590202450752258,0.6612276434898376,1.0,0.9,0.8805031446540881,0.5689655172413793,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
225,0.0001059557544067502,0.6746259331703186,0.6747319102287292,1.0,0.925,0.8742138364779874,0.6206896551724138,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
230,0.0027470835484564304,0.6660312414169312,0.6687783002853394,1.0,0.875,0.8679245283018868,0.603448275862069,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
235,0.0005334447487257421,0.6867284178733826,0.6872618794441223,1.0,0.875,0.8364779874213837,0.5862068965517241,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
240,0.028984861448407173,0.6604418754577637,0.6894267201423645,1.0,0.9,0.8427672955974843,0.5862068965517241,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
245,0.004778013564646244,0.6553078293800354,0.6600858569145203,1.0,0.85,0.8490566037735849,0.6379310344827587,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
250,3.048137114092242e-05,0.6438489556312561,0.6438794136047363,1.0,0.825,0.8176100628930818,0.6379310344827587,D5_semi_day1_2_val_day3_5,three_class_with_air,DANN-semi,0.5,11
