samples_per_class,repeat,model,accuracy,train_files,test_n
3,13,RBF LS-SVM,0.5,alcohol_o2.csv;alcohol_o4.csv;alcohol_o6.csv;acetone_o8.csv;acetone_o2.csv;acetone_o7.csv,14
3,14,LDA,0.7142857142857143,alcohol_o5.csv;alcohol_o4.csv;alcohol_o6.csv;acetone_o6.csv;acetone_o2.csv;acetone_o11.csv,14
3,14,Logistic Regression,0.8571428571428571,alcohol_o5.csv;alcohol_o4.csv;alcohol_o6.csv;acetone_o6.csv;acetone_o2.csv;acetone_o11.csv,14
3,14,kNN,0.7142857142857143,alcohol_o5.csv;alcohol_o4.csv;alcohol_o6.csv;acetone_o6.csv;acetone_o2.csv;acetone_o11.csv,14
3,14,Random Forest,0.6428571428571429,alcohol_o5.csv;alcohol_o4.csv;alcohol_o6.csv;acetone_o6.csv;acetone_o2.csv;acetone_o11.csv,14
3,14,RBF LS-SVM,0.8571428571428571,alcohol_o5.csv;alcohol_o4.csv;alcohol_o6.csv;acetone_o6.csv;acetone_o2.csv;acetone_o11.csv,14
3,15,LDA,0.7142857142857143,alcohol_o5.csv;alcohol_o11.csv;alcohol_o8.csv;acetone_o12.csv;acetone_o2.csv;acetone_o3.csv,14
3,15,Logistic Regression,0.7142857142857143,alcohol_o5.csv;alcohol_o11.csv;alcohol_o8.csv;acetone_o12.csv;acetone_o2.csv;acetone_o3.csv,14
3,15,kNN,0.5,alcohol_o5.csv;alcohol_o11.csv;alcohol_o8.csv;acetone_o12.csv;acetone_o2.csv;acetone_o3.csv,14
3,15,Random Forest,0.5714285714285714,alcohol_o5.csv;alcohol_o11.csv;alcohol_o8.csv;acetone_o12.csv;acetone_o2.csv;acetone_o3.csv,14
3,15,RBF LS-SVM,0.7142857142857143,alcohol_o5.csv;alcohol_o11.csv;alcohol_o8.csv;acetone_o12.csv;acetone_o2.csv;acetone_o3.csv,14
3,16,LDA,0.42857142857142855,alcohol_o2.csv;alcohol_o11.csv;alcohol_o6.csv;acetone_o10.csv;acetone_o7.csv;acetone_o5.csv,14
3,16,Logistic Regression,0.5714285714285714,alcohol_o2.csv;alcohol_o11.csv;alcohol_o6.csv;acetone_o10.csv;acetone_o7.csv;acetone_o5.csv,14
3,16,kNN,0.6428571428571429,alcohol_o2.csv;alcohol_o11.csv;alcohol_o6.csv;acetone_o10.csv;acetone_o7.csv;acetone_o5.csv,14
3,16,Random Forest,0.5714285714285714,alcohol_o2.csv;alcohol_o11.csv;alcohol_o6.csv;acetone_o10.csv;acetone_o7.csv;acetone_o5.csv,14
3,16,RBF LS-SVM,0.7142857142857143,alcohol_o2.csv;alcohol_o11.csv;alcohol_o6.csv;acetone_o10.csv;acetone_o7.csv;acetone_o5.csv,14
3,17,LDA,0.5,alcohol_o5.csv;alcohol_o1.csv;alcohol_o7.csv;acetone_o2.csv;acetone_o7.csv;acetone_o9.csv,14
3,17,Logistic Regression,0.5,alcohol_o5.csv;alcohol_o1.csv;alcohol_o7.csv;acetone_o2.csv;acetone_o7.csv;acetone_o9.csv,14
3,17,kNN,0.6428571428571429,alcohol_o5.csv;alcohol_o1.csv;alcohol_o7.csv;acetone_o2.csv;acetone_o7.csv;acetone_o9.csv,14
3,17,Random Forest,0.6428571428571429,alcohol_o5.csv;alcohol_o1.csv;alcohol_o7.csv;acetone_o2.csv;acetone_o7.csv;acetone_o9.csv,14
3,17,RBF LS-SVM,0.5,alcohol_o5.csv;alcohol_o1.csv;alcohol_o7.csv;acetone_o2.csv;acetone_o7.csv;acetone_o9.csv,14
3,18,LDA,0.6428571428571429,alcohol_o7.csv;alcohol_o3.csv;alcohol_o6.csv;acetone_o12.csv;acetone_o2.csv;acetone_o3.csv,14
3,18,Logistic Regression,0.5,alcohol_o7.csv;alcohol_o3.csv;alcohol_o6.csv;acetone_o12.csv;acetone_o2.csv;acetone_o3.csv,14
3,18,kNN,0.5,alcohol_o7.csv;alcohol_o3.csv;alcohol_o6.csv;acetone_o12.csv;acetone_o2.csv;acetone_o3.csv,14
3,18,Random Forest,0.6428571428571429,alcohol_o7.csv;alcohol_o3.csv;alcohol_o6.csv;acetone_o12.csv;acetone_o2.csv;acetone_o3.csv,14
3,18,RBF LS-SVM,0.5,alcohol_o7.csv;alcohol_o3.csv;alcohol_o6.csv;acetone_o12.csv;acetone_o2.csv;acetone_o3.csv,14
3,19,LDA,0.5,alcohol_o3.csv;alcohol_o5.csv;alcohol_o7.csv;acetone_o6.csv;acetone_o11.csv;acetone_o8.csv,14
3,19,Logistic Regression,0.5,alcohol_o3.csv;alcohol_o5.csv;alcohol_o7.csv;acetone_o6.csv;acetone_o11.csv;acetone_o8.csv,14
3,19,kNN,0.5714285714285714,alcohol_o3.csv;alcohol_o5.csv;alcohol_o7.csv;acetone_o6.csv;acetone_o11.csv;acetone_o8.csv,14
3,19,Random Forest,0.5,alcohol_o3.csv;alcohol_o5.csv;alcohol_o7.csv;acetone_o6.csv;acetone_o11.csv;acetone_o8.csv,14
3,19,RBF LS-SVM,0.5,alcohol_o3.csv;alcohol_o5.csv;alcohol_o7.csv;acetone_o6.csv;acetone_o11.csv;acetone_o8.csv,14
3,20,LDA,0.7142857142857143,alcohol_o5.csv;alcohol_o3.csv;alcohol_o7.csv;acetone_o4.csv;acetone_o1.csv;acetone_o8.csv,14
3,20,Logistic Regression,0.5714285714285714,alcohol_o5.csv;alcohol_o3.csv;alcohol_o7.csv;acetone_o4.csv;acetone_o1.csv;acetone_o8.csv,14
3,20,kNN,0.5,alcohol_o5.csv;alcohol_o3.csv;alcohol_o7.csv;acetone_o4.csv;acetone_o1.csv;acetone_o8.csv,14
3,20,Random Forest,0.5,alcohol_o5.csv;alcohol_o3.csv;alcohol_o7.csv;acetone_o4.csv;acetone_o1.csv;acetone_o8.csv,14
3,20,RBF LS-SVM,0.7857142857142857,alcohol_o5.csv;alcohol_o3.csv;alcohol_o7.csv;acetone_o4.csv;acetone_o1.csv;acetone_o8.csv,14
3,21,LDA,1.0,alcohol_o12.csv;alcohol_o4.csv;alcohol_o9.csv;acetone_o3.csv;acetone_o8.csv;acetone_o2.csv,14
3,21,Logistic Regression,1.0,alcohol_o12.csv;alcohol_o4.csv;alcohol_o9.csv;acetone_o3.csv;acetone_o8.csv;acetone_o2.csv,14
3,21,kNN,0.5,alcohol_o12.csv;alcohol_o4.csv;alcohol_o9.csv;acetone_o3.csv;acetone_o8.csv;acetone_o2.csv,14
3,21,Random Forest,0.6428571428571429,alcohol_o12.csv;alcohol_o4.csv;alcohol_o9.csv;acetone_o3.csv;acetone_o8.csv;acetone_o2.csv,14
3,21,RBF LS-SVM,0.9285714285714286,alcohol_o12.csv;alcohol_o4.csv;alcohol_o9.csv;acetone_o3.csv;acetone_o8.csv;acetone_o2.csv,14
3,22,LDA,0.5,alcohol_o10.csv;alcohol_o3.csv;alcohol_o6.csv;acetone_o5.csv;acetone_o7.csv;acetone_o6.csv,14
3,22,Logistic Regression,0.5,alcohol_o10.csv;alcohol_o3.csv;alcohol_o6.csv;acetone_o5.csv;acetone_o7.csv;acetone_o6.csv,14
3,22,kNN,0.6428571428571429,alcohol_o10.csv;alcohol_o3.csv;alcohol_o6.csv;acetone_o5.csv;acetone_o7.csv;acetone_o6.csv,14
3,22,Random Forest,0.6428571428571429,alcohol_o10.csv;alcohol_o3.csv;alcohol_o6.csv;acetone_o5.csv;acetone_o7.csv;acetone_o6.csv,14
3,22,RBF LS-SVM,0.5,alcohol_o10.csv;alcohol_o3.csv;alcohol_o6.csv;acetone_o5.csv;acetone_o7.csv;acetone_o6.csv,14
3,23,LDA,0.5,alcohol_o12.csv;alcohol_o3.csv;alcohol_o10.csv;acetone_o8.csv;acetone_o10.csv;acetone_o6.csv,14
3,23,Logistic Regression,0.5,alcohol_o12.csv;alcohol_o3.csv;alcohol_o10.csv;acetone_o8.csv;acetone_o10.csv;acetone_o6.csv,14
3,23,kNN,0.6428571428571429,alcohol_o12.csv;alcohol_o3.csv;alcohol_o10.csv;acetone_o8.csv;acetone_o10.csv;acetone_o6.csv,14
3,23,Random Forest,0.5,alcohol_o12.csv;alcohol_o3.csv;alcohol_o10.csv;acetone_o8.csv;acetone_o10.csv;acetone_o6.csv,14
3,23,RBF LS-SVM,0.5,alcohol_o12.csv;alcohol_o3.csv;alcohol_o10.csv;acetone_o8.csv;acetone_o10.csv;acetone_o6.csv,14
3,24,LDA,0.5714285714285714,alcohol_o6.csv;alcohol_o1.csv;alcohol_o2.csv;acetone_o1.csv;acetone_o3.csv;acetone_o12.csv,14
3,24,Logistic Regression,0.5714285714285714,alcohol_o6.csv;alcohol_o1.csv;alcohol_o2.csv;acetone_o1.csv;acetone_o3.csv;acetone_o12.csv,14
3,24,kNN,0.6428571428571429,alcohol_o6.csv;alcohol_o1.csv;alcohol_o2.csv;acetone_o1.csv;acetone_o3.csv;acetone_o12.csv,14
3,24,Random Forest,0.5,alcohol_o6.csv;alcohol_o1.csv;alcohol_o2.csv;acetone_o1.csv;acetone_o3.csv;acetone_o12.csv,14
3,24,RBF LS-SVM,0.5714285714285714,alcohol_o6.csv;alcohol_o1.csv;alcohol_o2.csv;acetone_o1.csv;acetone_o3.csv;acetone_o12.csv,14
3,25,LDA,0.5714285714285714,alcohol_o5.csv;alcohol_o8.csv;alcohol_o6.csv;acetone_o12.csv;acetone_o6.csv;acetone_o1.csv,14
3,25,Logistic Regression,0.5714285714285714,alcohol_o5.csv;alcohol_o8.csv;alcohol_o6.csv;acetone_o12.csv;acetone_o6.csv;acetone_o1.csv,14
3,25,kNN,0.5,alcohol_o5.csv;alcohol_o8.csv;alcohol_o6.csv;acetone_o12.csv;acetone_o6.csv;acetone_o1.csv,14
3,25,Random Forest,0.6428571428571429,alcohol_o5.csv;alcohol_o8.csv;alcohol_o6.csv;acetone_o12.csv;acetone_o6.csv;acetone_o1.csv,14
3,25,RBF LS-SVM,0.5714285714285714,alcohol_o5.csv;alcohol_o8.csv;alcohol_o6.csv;acetone_o12.csv;acetone_o6.csv;acetone_o1.csv,14
3,26,LDA,0.6428571428571429,alcohol_o5.csv;alcohol_o6.csv;alcohol_o10.csv;acetone_o2.csv;acetone_o3.csv;acetone_o5.csv,14
3,26,Logistic Regression,0.7142857142857143,alcohol_o5.csv;alcohol_o6.csv;alcohol_o10.csv;acetone_o2.csv;acetone_o3.csv;acetone_o5.csv,14
3,26,kNN,0.6428571428571429,alcohol_o5.csv;alcohol_o6.csv;alcohol_o10.csv;acetone_o2.csv;acetone_o3.csv;acetone_o5.csv,14
3,26,Random Forest,0.5,alcohol_o5.csv;alcohol_o6.csv;alcohol_o10.csv;acetone_o2.csv;acetone_o3.csv;acetone_o5.csv,14
3,26,RBF LS-SVM,0.7857142857142857,alcohol_o5.csv;alcohol_o6.csv;alcohol_o10.csv;acetone_o2.csv;acetone_o3.csv;acetone_o5.csv,14
3,27,LDA,0.7142857142857143,alcohol_o11.csv;alcohol_o5.csv;alcohol_o3.csv;acetone_o3.csv;acetone_o1.csv;acetone_o8.csv,14
3,27,Logistic Regression,0.9285714285714286,alcohol_o11.csv;alcohol_o5.csv;alcohol_o3.csv;acetone_o3.csv;acetone_o1.csv;acetone_o8.csv,14
3,27,kNN,0.5,alcohol_o11.csv;alcohol_o5.csv;alcohol_o3.csv;acetone_o3.csv;acetone_o1.csv;acetone_o8.csv,14
3,27,Random Forest,0.5,alcohol_o11.csv;alcohol_o5.csv;alcohol_o3.csv;acetone_o3.csv;acetone_o1.csv;acetone_o8.csv,14
3,27,RBF LS-SVM,1.0,alcohol_o11.csv;alcohol_o5.csv;alcohol_o3.csv;acetone_o3.csv;acetone_o1.csv;acetone_o8.csv,14
3,28,LDA,0.5714285714285714,alcohol_o8.csv;alcohol_o3.csv;alcohol_o4.csv;acetone_o12.csv;acetone_o11.csv;acetone_o1.csv,14
3,28,Logistic Regression,0.5714285714285714,alcohol_o8.csv;alcohol_o3.csv;alcohol_o4.csv;acetone_o12.csv;acetone_o11.csv;acetone_o1.csv,14
3,28,kNN,0.6428571428571429,alcohol_o8.csv;alcohol_o3.csv;alcohol_o4.csv;acetone_o12.csv;acetone_o11.csv;acetone_o1.csv,14
3,28,Random Forest,0.8571428571428571,alcohol_o8.csv;alcohol_o3.csv;alcohol_o4.csv;acetone_o12.csv;acetone_o11.csv;acetone_o1.csv,14
3,28,RBF LS-SVM,0.5714285714285714,alcohol_o8.csv;alcohol_o3.csv;alcohol_o4.csv;acetone_o12.csv;acetone_o11.csv;acetone_o1.csv,14
3,29,LDA,0.5714285714285714,alcohol_o4.csv;alcohol_o10.csv;alcohol_o6.csv;acetone_o10.csv;acetone_o8.csv;acetone_o11.csv,14
3,29,Logistic Regression,0.6428571428571429,alcohol_o4.csv;alcohol_o10.csv;alcohol_o6.csv;acetone_o10.csv;acetone_o8.csv;acetone_o11.csv,14
3,29,kNN,0.6428571428571429,alcohol_o4.csv;alcohol_o10.csv;alcohol_o6.csv;acetone_o10.csv;acetone_o8.csv;acetone_o11.csv,14
3,29,Random Forest,0.6428571428571429,alcohol_o4.csv;alcohol_o10.csv;alcohol_o6.csv;acetone_o10.csv;acetone_o8.csv;acetone_o11.csv,14
3,29,RBF LS-SVM,0.5,alcohol_o4.csv;alcohol_o10.csv;alcohol_o6.csv;acetone_o10.csv;acetone_o8.csv;acetone_o11.csv,14
3,30,LDA,0.5,alcohol_o1.csv;alcohol_o4.csv;alcohol_o12.csv;acetone_o3.csv;acetone_o7.csv;acetone_o5.csv,14
3,30,Logistic Regression,0.5,alcohol_o1.csv;alcohol_o4.csv;alcohol_o12.csv;acetone_o3.csv;acetone_o7.csv;acetone_o5.csv,14
3,30,kNN,0.6428571428571429,alcohol_o1.csv;alcohol_o4.csv;alcohol_o12.csv;acetone_o3.csv;acetone_o7.csv;acetone_o5.csv,14
3,30,Random Forest,0.5,alcohol_o1.csv;alcohol_o4.csv;alcohol_o12.csv;acetone_o3.csv;acetone_o7.csv;acetone_o5.csv,14
3,30,RBF LS-SVM,0.5,alcohol_o1.csv;alcohol_o4.csv;alcohol_o12.csv;acetone_o3.csv;acetone_o7.csv;acetone_o5.csv,14
3,31,LDA,0.5,alcohol_o11.csv;alcohol_o1.csv;alcohol_o5.csv;acetone_o9.csv;acetone_o7.csv;acetone_o12.csv,14
3,31,Logistic Regression,0.5,alcohol_o11.csv;alcohol_o1.csv;alcohol_o5.csv;acetone_o9.csv;acetone_o7.csv;acetone_o12.csv,14
3,31,kNN,0.5714285714285714,alcohol_o11.csv;alcohol_o1.csv;alcohol_o5.csv;acetone_o9.csv;acetone_o7.csv;acetone_o12.csv,14
3,31,Random Forest,0.8571428571428571,alcohol_o11.csv;alcohol_o1.csv;alcohol_o5.csv;acetone_o9.csv;acetone_o7.csv;acetone_o12.csv,14
3,31,RBF LS-SVM,0.5,alcohol_o11.csv;alcohol_o1.csv;alcohol_o5.csv;acetone_o9.csv;acetone_o7.csv;acetone_o12.csv,14
3,32,LDA,0.6428571428571429,alcohol_o7.csv;alcohol_o5.csv;alcohol_o10.csv;acetone_o10.csv;acetone_o12.csv;acetone_o2.csv,14
3,32,Logistic Regression,0.5714285714285714,alcohol_o7.csv;alcohol_o5.csv;alcohol_o10.csv;acetone_o10.csv;acetone_o12.csv;acetone_o2.csv,14
3,32,kNN,0.5714285714285714,alcohol_o7.csv;alcohol_o5.csv;alcohol_o10.csv;acetone_o10.csv;acetone_o12.csv;acetone_o2.csv,14
3,32,Random Forest,0.7142857142857143,alcohol_o7.csv;alcohol_o5.csv;alcohol_o10.csv;acetone_o10.csv;acetone_o12.csv;acetone_o2.csv,14
3,32,RBF LS-SVM,0.8571428571428571,alcohol_o7.csv;alcohol_o5.csv;alcohol_o10.csv;acetone_o10.csv;acetone_o12.csv;acetone_o2.csv,14
3,33,LDA,0.7142857142857143,alcohol_o1.csv;alcohol_o12.csv;alcohol_o3.csv;acetone_o12.csv;acetone_o8.csv;acetone_o6.csv,14
3,33,Logistic Regression,0.7142857142857143,alcohol_o1.csv;alcohol_o12.csv;alcohol_o3.csv;acetone_o12.csv;acetone_o8.csv;acetone_o6.csv,14
3,33,kNN,0.9285714285714286,alcohol_o1.csv;alcohol_o12.csv;alcohol_o3.csv;acetone_o12.csv;acetone_o8.csv;acetone_o6.csv,14
3,33,Random Forest,0.8571428571428571,alcohol_o1.csv;alcohol_o12.csv;alcohol_o3.csv;acetone_o12.csv;acetone_o8.csv;acetone_o6.csv,14
3,33,RBF LS-SVM,0.7142857142857143,alcohol_o1.csv;alcohol_o12.csv;alcohol_o3.csv;acetone_o12.csv;acetone_o8.csv;acetone_o6.csv,14
3,34,LDA,0.42857142857142855,alcohol_o7.csv;alcohol_o6.csv;alcohol_o8.csv;acetone_o9.csv;acetone_o1.csv;acetone_o8.csv,14
3,34,Logistic Regression,0.42857142857142855,alcohol_o7.csv;alcohol_o6.csv;alcohol_o8.csv;acetone_o9.csv;acetone_o1.csv;acetone_o8.csv,14
3,34,kNN,0.6428571428571429,alcohol_o7.csv;alcohol_o6.csv;alcohol_o8.csv;acetone_o9.csv;acetone_o1.csv;acetone_o8.csv,14
3,34,Random Forest,0.5,alcohol_o7.csv;alcohol_o6.csv;alcohol_o8.csv;acetone_o9.csv;acetone_o1.csv;acetone_o8.csv,14
3,34,RBF LS-SVM,0.5714285714285714,alcohol_o7.csv;alcohol_o6.csv;alcohol_o8.csv;acetone_o9.csv;acetone_o1.csv;acetone_o8.csv,14
3,35,LDA,0.7142857142857143,alcohol_o12.csv;alcohol_o2.csv;alcohol_o5.csv;acetone_o8.csv;acetone_o2.csv;acetone_o12.csv,14
3,35,Logistic Regression,0.7857142857142857,alcohol_o12.csv;alcohol_o2.csv;alcohol_o5.csv;acetone_o8.csv;acetone_o2.csv;acetone_o12.csv,14
3,35,kNN,0.5,alcohol_o12.csv;alcohol_o2.csv;alcohol_o5.csv;acetone_o8.csv;acetone_o2.csv;acetone_o12.csv,14
3,35,Random Forest,0.7142857142857143,alcohol_o12.csv;alcohol_o2.csv;alcohol_o5.csv;acetone_o8.csv;acetone_o2.csv;acetone_o12.csv,14
3,35,RBF LS-SVM,0.7857142857142857,alcohol_o12.csv;alcohol_o2.csv;alcohol_o5.csv;acetone_o8.csv;acetone_o2.csv;acetone_o12.csv,14
3,36,LDA,0.5,alcohol_o9.csv;alcohol_o7.csv;alcohol_o8.csv;acetone_o10.csv;acetone_o6.csv;acetone_o7.csv,14
3,36,Logistic Regression,0.5714285714285714,alcohol_o9.csv;alcohol_o7.csv;alcohol_o8.csv;acetone_o10.csv;acetone_o6.csv;acetone_o7.csv,14
3,36,kNN,0.5,alcohol_o9.csv;alcohol_o7.csv;alcohol_o8.csv;acetone_o10.csv;acetone_o6.csv;acetone_o7.csv,14
3,36,Random Forest,0.5,alcohol_o9.csv;alcohol_o7.csv;alcohol_o8.csv;acetone_o10.csv;acetone_o6.csv;acetone_o7.csv,14
3,36,RBF LS-SVM,0.6428571428571429,alcohol_o9.csv;alcohol_o7.csv;alcohol_o8.csv;acetone_o10.csv;acetone_o6.csv;acetone_o7.csv,14
3,37,LDA,1.0,alcohol_o4.csv;alcohol_o11.csv;alcohol_o9.csv;acetone_o3.csv;acetone_o12.csv;acetone_o2.csv,14
3,37,Logistic Regression,1.0,alcohol_o4.csv;alcohol_o11.csv;alcohol_o9.csv;acetone_o3.csv;acetone_o12.csv;acetone_o2.csv,14
3,37,kNN,0.5,alcohol_o4.csv;alcohol_o11.csv;alcohol_o9.csv;acetone_o3.csv;acetone_o12.csv;acetone_o2.csv,14
3,37,Random Forest,0.7142857142857143,alcohol_o4.csv;alcohol_o11.csv;alcohol_o9.csv;acetone_o3.csv;acetone_o12.csv;acetone_o2.csv,14
3,37,RBF LS-SVM,0.9285714285714286,alcohol_o4.csv;alcohol_o11.csv;alcohol_o9.csv;acetone_o3.csv;acetone_o12.csv;acetone_o2.csv,14
3,38,LDA,0.6428571428571429,alcohol_o11.csv;alcohol_o7.csv;alcohol_o8.csv;acetone_o11.csv;acetone_o3.csv;acetone_o9.csv,14
3,38,Logistic Regression,0.5,alcohol_o11.csv;alcohol_o7.csv;alcohol_o8.csv;acetone_o11.csv;acetone_o3.csv;acetone_o9.csv,14
3,38,kNN,0.5714285714285714,alcohol_o11.csv;alcohol_o7.csv;alcohol_o8.csv;acetone_o11.csv;acetone_o3.csv;acetone_o9.csv,14
3,38,Random Forest,0.5,alcohol_o11.csv;alcohol_o7.csv;alcohol_o8.csv;acetone_o11.csv;acetone_o3.csv;acetone_o9.csv,14
3,38,RBF LS-SVM,0.5,alcohol_o11.csv;alcohol_o7.csv;alcohol_o8.csv;acetone_o11.csv;acetone_o3.csv;acetone_o9.csv,14
3,39,LDA,0.8571428571428571,alcohol_o12.csv;alcohol_o11.csv;alcohol_o4.csv;acetone_o1.csv;acetone_o5.csv;acetone_o3.csv,14
3,39,Logistic Regression,0.7142857142857143,alcohol_o12.csv;alcohol_o11.csv;alcohol_o4.csv;acetone_o1.csv;acetone_o5.csv;acetone_o3.csv,14
3,39,kNN,0.5714285714285714,alcohol_o12.csv;alcohol_o11.csv;alcohol_o4.csv;acetone_o1.csv;acetone_o5.csv;acetone_o3.csv,14
3,39,Random Forest,0.5,alcohol_o12.csv;alcohol_o11.csv;alcohol_o4.csv;acetone_o1.csv;acetone_o5.csv;acetone_o3.csv,14
3,39,RBF LS-SVM,0.7857142857142857,alcohol_o12.csv;alcohol_o11.csv;alcohol_o4.csv;acetone_o1.csv;acetone_o5.csv;acetone_o3.csv,14
3,40,LDA,0.35714285714285715,alcohol_o6.csv;alcohol_o8.csv;alcohol_o9.csv;acetone_o2.csv;acetone_o1.csv;acetone_o10.csv,14
3,40,Logistic Regression,0.35714285714285715,alcohol_o6.csv;alcohol_o8.csv;alcohol_o9.csv;acetone_o2.csv;acetone_o1.csv;acetone_o10.csv,14
3,40,kNN,0.21428571428571427,alcohol_o6.csv;alcohol_o8.csv;alcohol_o9.csv;acetone_o2.csv;acetone_o1.csv;acetone_o10.csv,14
3,40,Random Forest,0.5714285714285714,alcohol_o6.csv;alcohol_o8.csv;alcohol_o9.csv;acetone_o2.csv;acetone_o1.csv;acetone_o10.csv,14
3,40,RBF LS-SVM,0.5,alcohol_o6.csv;alcohol_o8.csv;alcohol_o9.csv;acetone_o2.csv;acetone_o1.csv;acetone_o10.csv,14
3,41,LDA,0.7142857142857143,alcohol_o2.csv;alcohol_o4.csv;alcohol_o10.csv;acetone_o11.csv;acetone_o2.csv;acetone_o1.csv,14
3,41,Logistic Regression,0.7142857142857143,alcohol_o2.csv;alcohol_o4.csv;alcohol_o10.csv;acetone_o11.csv;acetone_o2.csv;acetone_o1.csv,14
3,41,kNN,0.5,alcohol_o2.csv;alcohol_o4.csv;alcohol_o10.csv;acetone_o11.csv;acetone_o2.csv;acetone_o1.csv,14
3,41,Random Forest,1.0,alcohol_o2.csv;alcohol_o4.csv;alcohol_o10.csv;acetone_o11.csv;acetone_o2.csv;acetone_o1.csv,14
3,41,RBF LS-SVM,1.0,alcohol_o2.csv;alcohol_o4.csv;alcohol_o10.csv;acetone_o11.csv;acetone_o2.csv;acetone_o1.csv,14
3,42,LDA,1.0,alcohol_o5.csv;alcohol_o1.csv;alcohol_o4.csv;acetone_o9.csv;acetone_o12.csv;acetone_o11.csv,14
3,42,Logistic Regression,0.6428571428571429,alcohol_o5.csv;alcohol_o1.csv;alcohol_o4.csv;acetone_o9.csv;acetone_o12.csv;acetone_o11.csv,14
3,42,kNN,0.7857142857142857,alcohol_o5.csv;alcohol_o1.csv;alcohol_o4.csv;acetone_o9.csv;acetone_o12.csv;acetone_o11.csv,14
3,42,Random Forest,0.6428571428571429,alcohol_o5.csv;alcohol_o1.csv;alcohol_o4.csv;acetone_o9.csv;acetone_o12.csv;acetone_o11.csv,14
3,42,RBF LS-SVM,0.9285714285714286,alcohol_o5.csv;alcohol_o1.csv;alcohol_o4.csv;acetone_o9.csv;acetone_o12.csv;acetone_o11.csv,14
3,43,LDA,0.5714285714285714,alcohol_o7.csv;alcohol_o12.csv;alcohol_o4.csv;acetone_o12.csv;acetone_o2.csv;acetone_o4.csv,14
3,43,Logistic Regression,0.5,alcohol_o7.csv;alcohol_o12.csv;alcohol_o4.csv;acetone_o12.csv;acetone_o2.csv;acetone_o4.csv,14
3,43,kNN,0.5,alcohol_o7.csv;alcohol_o12.csv;alcohol_o4.csv;acetone_o12.csv;acetone_o2.csv;acetone_o4.csv,14
3,43,Random Forest,0.5714285714285714,alcohol_o7.csv;alcohol_o12.csv;alcohol_o4.csv;acetone_o12.csv;acetone_o2.csv;acetone_o4.csv,14
3,43,RBF LS-SVM,0.5,alcohol_o7.csv;alcohol_o12.csv;alcohol_o4.csv;acetone_o12.csv;acetone_o2.csv;acetone_o4.csv,14
3,44,LDA,0.5714285714285714,alcohol_o9.csv;alcohol_o6.csv;alcohol_o3.csv;acetone_o6.csv;acetone_o10.csv;acetone_o5.csv,14
3,44,Logistic Regression,0.8571428571428571,alcohol_o9.csv;alcohol_o6.csv;alcohol_o3.csv;acetone_o6.csv;acetone_o10.csv;acetone_o5.csv,14
3,44,kNN,0.7857142857142857,alcohol_o9.csv;alcohol_o6.csv;alcohol_o3.csv;acetone_o6.csv;acetone_o10.csv;acetone_o5.csv,14
3,44,Random Forest,0.8571428571428571,alcohol_o9.csv;alcohol_o6.csv;alcohol_o3.csv;acetone_o6.csv;acetone_o10.csv;acetone_o5.csv,14
3,44,RBF LS-SVM,0.8571428571428571,alcohol_o9.csv;alcohol_o6.csv;alcohol_o3.csv;acetone_o6.csv;acetone_o10.csv;acetone_o5.csv,14
3,45,LDA,1.0,alcohol_o7.csv;alcohol_o8.csv;alcohol_o9.csv;acetone_o4.csv;acetone_o6.csv;acetone_o8.csv,14
3,45,Logistic Regression,0.6428571428571429,alcohol_o7.csv;alcohol_o8.csv;alcohol_o9.csv;acetone_o4.csv;acetone_o6.csv;acetone_o8.csv,14
3,45,kNN,0.6428571428571429,alcohol_o7.csv;alcohol_o8.csv;alcohol_o9.csv;acetone_o4.csv;acetone_o6.csv;acetone_o8.csv,14
3,45,Random Forest,0.6428571428571429,alcohol_o7.csv;alcohol_o8.csv;alcohol_o9.csv;acetone_o4.csv;acetone_o6.csv;acetone_o8.csv,14
3,45,RBF LS-SVM,0.5714285714285714,alcohol_o7.csv;alcohol_o8.csv;alcohol_o9.csv;acetone_o4.csv;acetone_o6.csv;acetone_o8.csv,14
3,46,LDA,0.5,alcohol_o12.csv;alcohol_o6.csv;alcohol_o11.csv;acetone_o10.csv;acetone_o2.csv;acetone_o5.csv,14
3,46,Logistic Regression,0.5,alcohol_o12.csv;alcohol_o6.csv;alcohol_o11.csv;acetone_o10.csv;acetone_o2.csv;acetone_o5.csv,14
3,46,kNN,0.5714285714285714,alcohol_o12.csv;alcohol_o6.csv;alcohol_o11.csv;acetone_o10.csv;acetone_o2.csv;acetone_o5.csv,14
3,46,Random Forest,0.7857142857142857,alcohol_o12.csv;alcohol_o6.csv;alcohol_o11.csv;acetone_o10.csv;acetone_o2.csv;acetone_o5.csv,14
3,46,RBF LS-SVM,0.5714285714285714,alcohol_o12.csv;alcohol_o6.csv;alcohol_o11.csv;acetone_o10.csv;acetone_o2.csv;acetone_o5.csv,14
3,47,LDA,0.5,alcohol_o5.csv;alcohol_o9.csv;alcohol_o12.csv;acetone_o4.csv;acetone_o1.csv;acetone_o2.csv,14
3,47,Logistic Regression,0.5,alcohol_o5.csv;alcohol_o9.csv;alcohol_o12.csv;acetone_o4.csv;acetone_o1.csv;acetone_o2.csv,14
3,47,kNN,0.5,alcohol_o5.csv;alcohol_o9.csv;alcohol_o12.csv;acetone_o4.csv;acetone_o1.csv;acetone_o2.csv,14
