period,day,day_num,label,file,s1_exp_mean,s1_exp_absmax,s1_exp_span,s1_exp_tail,s1_exp_auc_abs,s1_rec_mean,s1_rec_tail,s1_rec_slope,s1_overall_std,s2_exp_mean,s2_exp_absmax,s2_exp_span,s2_exp_tail,s2_exp_auc_abs,s2_rec_mean,s2_rec_tail,s2_rec_slope,s2_overall_std,s3_exp_mean,s3_exp_absmax,s3_exp_span,s3_exp_tail,s3_exp_auc_abs,s3_rec_mean,s3_rec_tail,s3_rec_slope,s3_overall_std,s4_exp_mean,s4_exp_absmax,s4_exp_span,s4_exp_tail,s4_exp_auc_abs,s4_rec_mean,s4_rec_tail,s4_rec_slope,s4_overall_std,s5_exp_mean,s5_exp_absmax,s5_exp_span,s5_exp_tail,s5_exp_auc_abs,s5_rec_mean,s5_rec_tail,s5_rec_slope,s5_overall_std,s6_exp_mean,s6_exp_absmax,s6_exp_span,s6_exp_tail,s6_exp_auc_abs,s6_rec_mean,s6_rec_tail,s6_rec_slope,s6_overall_std
Period_III,Day18,18,alcohol,alcohol_75.csv,0.4113525993153411,0.7924528301886793,0.8113207547169812,0.2676100628930817,0.4132632752169413,0.043280708509819014,0.00030432136335970786,-0.0028553000284208675,0.21738772627026495,0.021994386849189525,0.04072398190045249,0.04524886877828054,0.015912518853695323,0.02233804914370811,0.0025671807184412232,0.0005108743249160707,-0.0001701613398405345,0.01152501393989922,0.01183778715424285,0.018518518518518517,0.018518518518518517,0.009336419753086422,0.01183778715424285,0.0027210884353741495,0.0034348864994026276,-5.497666212838142e-05,0.005358875294169159,0.02278102590301035,0.03587443946188341,0.04484304932735426,0.020702541106128552,0.023575712853115362,0.0004026722796742022,-0.006798784898018228,-0.00041823758876841576,0.01350921357705628,0.3751523675574309,0.8888888888888888,0.8888888888888888,0.2225925925925925,0.3751523675574309,0.031655328798185944,0.0032258064516129032,-0.002022998546895046,0.20304614359443923,-0.0036568213783403658,0.06666666666666667,0.06666666666666667,-0.005555555555555555,0.0036568213783403658,-0.01904761904761905,-0.030107526881720432,-0.0005058757532481624,0.021741926137720226
Period_III,Day18,18,alcohol,alcohol_76.csv,0.3981136758500869,0.6470588235294118,0.6470588235294118,0.40816993464052287,0.3981136758500869,0.0791516606642657,0.020556609740670452,-0.003529834620794304,0.193625386446413,0.024969654933240847,0.0365296803652968,0.0365296803652968,0.025799086757990867,0.024969654933240847,0.009542447115832634,0.004418912947414936,-0.0002513227175804438,0.011368366135957068,0.01234422529683054,0.018604651162790697,0.018604651162790697,0.012558139534883718,0.01234422529683054,0.005543426672994779,0.004051012753188295,-8.967210659680327e-05,0.005250127955587553,0.0331194728628403,0.045662100456621,0.0502283105022831,0.0365296803652968,0.03323507311716087,0.014537321778026278,0.006112829577257328,-0.0004111257970358732,0.016159791269151184,0.3800345224395857,0.75,0.75,0.28712121212121217,0.3800345224395857,0.04907235621521335,0.012463343108504398,-0.002249120142847534,0.19439899178346193,0.0009041591320072332,0.07142857142857142,0.07142857142857142,0.0011904761904761904,0.0009041591320072332,0.0,0.0,0.0,0.008365004742706489
Period_III,Day18,18,acetone,acetone_74.csv,0.3335864978902953,0.54,0.56,0.3086666666666667,0.33510548523206746,0.06674796747967482,0.007096774193548388,-0.00361596732008944,0.16469462950459046,0.08767855069097666,0.13302752293577982,0.13761467889908258,0.0813455657492355,0.08814307281384275,0.02017602744834788,0.0035513465522343892,-0.0010470141087845404,0.04288464415192528,0.0005102541458149347,0.004651162790697674,0.009302325581395349,0.0017054263565891472,0.0010205082916298694,-0.0017583664208735113,-0.003975993998499625,-0.00010179415553874811,0.002803044452549032,0.06655336771370526,0.09259259259259259,0.09722222222222221,0.06597222222222222,0.06702219096733864,0.02326106594399277,0.005152329749103942,-0.0009444350681893764,0.03190324321961778,0.3194975959179667,0.6046511627906976,0.6046511627906976,0.2589147286821706,0.3194975959179667,0.058423142370958595,0.006376594148537133,-0.0032120081107940386,0.15899957819682464,-0.03496081977094634,0.07142857142857142,0.07142857142857142,-0.03928571428571429,0.03496081977094634,-0.04616724738675957,-0.05529953917050692,-0.00025939052201988985,0.03566451006647481
Period_III,Day18,18,acetone,acetone_75.csv,0.3833634719710669,0.8163265306122449,0.8163265306122449,0.33333333333333337,0.3833634719710669,0.06405664306538943,0.015141540487162606,-0.0031125004218709924,0.18819557329451853,0.09849804513606629,0.1743119266055046,0.17889908256880735,0.08509174311926605,0.09900127743583789,0.015034637708294331,0.0002959455460195324,-0.0009161345695276797,0.04920791846407386,0.00358846957687606,0.009345794392523364,0.014018691588785045,0.003582554517133956,0.003982806893016286,-0.000514972344077818,-0.0014320168827253541,-4.2211540133666776e-05,0.0030445502738280375,0.06639191443430478,0.09767441860465116,0.10232558139534884,0.0606201550387597,0.06666666666666667,0.015643094447081157,0.001800450112528132,-0.0007572473975595936,0.031551012030808644,0.3058581100971445,0.9302325581395349,0.9534883720930233,0.23410852713178296,0.30782062604258653,0.025344091124822023,-0.002250562640660165,-0.001880723702595854,0.170836337919241,0.0,0.0,0.0,0.0,0.0,0.0003139717425431711,0.0,9.91125661999356e-07,0.005721511482666498
Period_III,Day18,18,acetone,acetone_76.csv,0.42607243319268634,0.7083333333333334,0.7083333333333334,0.33958333333333346,0.42607243319268634,0.10958672086720868,0.04133064516129031,-0.004208398114644044,0.2035385232769594,0.10783799023897023,0.16129032258064516,0.16129032258064516,0.08725038402457759,0.10783799023897023,0.028080626428384096,0.009290917199345916,-0.0011522544733857535,0.0513892615605355,0.006022067708642854,0.009389671361502348,0.009389671361502348,0.004694835680751174,0.006022067708642854,0.0019657238825909387,0.0005300620929880358,-6.644162783942414e-05,0.003193765491981862,0.07394861433014402,0.09859154929577464,0.10328638497652581,0.0690923317683881,0.07402785206315247,0.02511546242222986,0.009086778736937754,-0.0008454198087436101,0.03493768635574262,0.34508740204942734,0.8571428571428571,0.8571428571428571,0.2412698412698412,0.34508740204942734,0.062330623306233075,0.023425499231950836,-0.0025219402575470946,0.1770022051451401,0.0,0.0,0.0,0.0,0.0,-0.0025015634771732333,-0.0037220843672456576,-6.288985510593287e-05,0.008546340785880374
Period_III,Day19,19,alcohol,alcohol_77.csv,0.4492198999116868,0.7209302325581395,0.7441860465116279,0.37364341085271313,0.45059366107349624,0.08252977878615997,0.015003750937734437,-0.004056471751469755,0.22735088328725675,0.020666912457498667,0.03398058252427184,0.038834951456310676,0.01707119741100323,0.02107656384416861,0.0029402478490804323,0.0,-0.0001850011936489269,0.010982989014491625,0.012018923411328476,0.020202020202020204,0.020202020202020204,0.011447811447811445,0.012018923411328476,0.005604828775560484,0.0044802867383512525,-6.867864216063995e-05,0.00492837250578804,0.025661680092059838,0.03636363636363636,0.03636363636363636,0.027424242424242424,0.025661680092059838,0.013026607538802663,0.006818181818181817,-0.0002922807223616948,0.011427707631969024,0.41538974017321784,0.7631578947368421,0.7894736842105263,0.2929824561403509,0.4158338885187653,0.06354300385109114,0.005517826825127334,-0.003460987603029809,0.21701183517033765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Period_III,Day19,19,alcohol,alcohol_78.csv,0.2751447355509763,0.46511627906976744,0.4883720930232558,0.2155038759689923,0.2765184967127858,0.055587067498581964,0.016504126031507877,-0.002470453836993475,0.13849562360045284,0.018050838736235468,0.02926829268292683,0.02926829268292683,0.014471544715447156,0.018050838736235468,0.0064644061074757096,0.005271439811172307,-0.00010807056723716331,0.007964549610558124,0.009930528917870692,0.015151515151515152,0.015151515151515152,0.00791245791245791,0.009930528917870692,0.004249815225424981,0.005050505050505049,-2.608511017001987e-05,0.004388600403146387,0.018354430379746836,0.02727272727272727,0.02727272727272727,0.017272727272727273,0.018354430379746836,0.0094419807834442,0.008211143695014663,-0.00012211090213400542,0.007779804172434708,0.22051965356429049,0.5,0.5263157894736842,0.14605263157894732,0.22163002442815902,0.03433889602053914,0.011460101867572155,-0.0015684163826440566,0.11622372550635074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Period_III,Day19,19,alcohol,alcohol_79.csv,0.37101363948582083,0.5581395348837209,0.5581395348837209,0.2903100775193798,0.37101363948582083,0.07906976744186045,0.02325581395348838,-0.0035250044463473,0.18201790459608394,0.019417475728155338,0.03398058252427184,0.03398058252427184,0.014967637540453072,0.019417475728155338,0.0034674063800277386,0.0,-0.0002174873374683277,0.010409481000790059,0.010071454318003516,0.020100502512562814,0.020100502512562814,0.00845896147403685,0.010071454318003516,0.0019485181007076195,0.0,-0.00013448055106983535,0.005595474035420494,0.02368622938243192,0.031818181818181815,0.031818181818181815,0.02393939393939394,0.02368622938243192,0.012207792207792209,0.006818181818181817,-0.00029402385404449715,0.010511596096771268,0.31312458361092593,0.5,0.5,0.22543859649122808,0.31312458361092593,0.061976369495166474,0.018251273344651955,-0.0027880285821943996,0.15287798723301693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Period_III,Day19,19,alcohol,alcohol_80.csv,0.3206751054852321,0.5348837209302325,0.5348837209302325,0.2682170542635659,0.3206751054852321,0.07515598411798072,0.019129782445611403,-0.003480601502855156,0.1583929764674698,0.01661136372946622,0.02912621359223301,0.03398058252427184,0.014805825242718444,0.016857154561468187,0.002841581813876391,-0.000861259004071406,-0.0002373467044659972,0.009270903197892495,0.00839641244195662,0.01507537688442211,0.020100502512562814,0.009798994974874376,0.008523630812289297,0.0016137598561915265,-8.105041335710812e-05,-0.00012622093178301985,0.004995550882556277,0.019677790563866517,0.02727272727272727,0.02727272727272727,0.021136363636363634,0.019677790563866517,0.008813747228381377,0.00373900293255132,-0.0002670051047064658,0.00915455197107667,0.28436597823673104,0.5,0.5,0.22368421052631582,0.28436597823673104,0.052096705177578084,0.010611205432937181,-0.0025243200983977366,0.14149444548796433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Period_III,Day19,19,acetone,acetone_77.csv,0.5528455284552847,1.146341463414634,1.146341463414634,0.4191056910569106,0.5528455284552847,0.11104501288915329,0.031864673485444535,-0.004739661946835359,0.2753248640649704,0.1502485691607136,0.2524752475247525,0.2524752475247525,0.11749174917491749,0.1502485691607136,0.035699911454560106,0.01205685084637496,-0.0014045724115190445,0.07281017978409898,0.014337380521828981,0.025510204081632654,0.025510204081632654,0.010629251700680272,0.014337380521828981,0.006097560975609756,0.005102040816326531,-7.385133262061089e-05,0.005980822176037646,0.0855548425985339,0.11059907834101383,0.11059907834101383,0.08225806451612903,0.0855548425985339,0.03497433591847439,0.017318269659580793,-0.0009456285183430189,0.03845690744326356,0.5059774964838256,1.1944444444444444,1.1944444444444444,0.35972222222222217,0.5059774964838256,0.09406052393857273,0.029569892473118274,-0.003938750201271053,0.2597613468207794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006541389800437059
Period_III,Day19,19,acetone,acetone_78.csv,0.4426361261804301,0.7380952380952381,0.7380952380952381,0.4587301587301587,0.4426361261804301,0.10864917395529643,0.024577572964669732,-0.00509982917150332,0.2124572118305864,0.12118391660461653,0.18137254901960784,0.1764705882352941,0.12238562091503266,0.12118391660461653,0.03313325330132053,0.007273877292852622,-0.0015272645861301852,0.05693487239743118,0.006393044367727914,0.015151515151515152,0.015151515151515152,0.007575757575757574,0.006393044367727914,0.0004947433518862088,-0.002525252525252526,-0.00015396174363464923,0.004607607147160628,0.06477467583762017,0.0821917808219178,0.0821917808219178,0.07610350076103502,0.06477467583762017,0.03004379834125431,0.00972160848431286,-0.001086292970020361,0.0303724964554624,0.4033527198084161,0.8648648648648649,0.8648648648648649,0.423873873873874,0.4033527198084161,0.09873138444567016,0.022231909328683522,-0.004902773860935647,0.2003336591549982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Period_III,Day19,19,acetone,acetone_79.csv,0.21547756041426933,0.5,0.5227272727272727,0.1678030303030303,0.21797084771768319,0.059461966604823724,0.02456011730205279,-0.0019568308583581247,0.11108835725729398,0.055846316131126256,0.11057692307692307,0.12019230769230768,0.04222756410256411,0.05698231093800714,0.01220565149136578,0.0024038461538461544,-0.0005725956548492484,0.02981915686564736,-0.000569620253164557,0.005,0.01,-0.0005833333333333333,0.0012869198312236286,-0.0002040816326530612,-0.00016129032258064516,8.469784962886588e-06,0.002357656272854515,0.03461442999789984,0.05429864253393665,0.06334841628959276,0.037405731523378574,0.035492678083891775,0.020796010711977096,0.013136768354984672,-0.00040845115593800876,0.016894529190851798,0.273040195425272,0.7105263157894737,0.7105263157894737,0.24210526315789468,0.273040195425272,0.07841031149301825,0.04032258064516129,-0.002351060057612121,0.13835239077014397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Period_III,Day19,19,acetone,acetone_80.csv,0.36114307633294984,0.7954545454545454,0.8181818181818181,0.2825757575757576,0.3617184503260453,0.0825942350332594,0.02749266862170088,-0.0034274613197593008,0.18339931965910009,0.10616115685551591,0.1941747572815534,0.1941747572815534,0.08389967637540452,0.10616115685551591,0.028652616623253604,0.012135922330097085,-0.0010270319275924942,0.05107751295609428,0.006466933825244364,0.01507537688442211,0.01507537688442211,0.005025125628140705,0.006466933825244364,0.003738203211177841,0.004781974388069382,-1.604093294908632e-05,0.0032137649354210054,0.04944088096724754,0.07623318385650224,0.08520179372197309,0.04267563527653213,0.04974361885300183,0.017645557621495497,0.007739042383914366,-0.0005719528618483235,0.02385270674388129,0.3026073785567456,0.9487179487179487,0.9487179487179487,0.19999999999999993,0.3026073785567456,0.06097560975609756,0.02398676592224978,-0.0025228223105494317,0.16564997431987544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
