architecture,split,variant,probe_variant,method,mode,seed,best_epoch,alignment_strength,centroid_strength,adversarial_strength,final_training,label_usage,latent_dimension,logistic_params,neural_test_accuracy,lr_train_accuracy,lr_test_accuracy,lr_test_balanced_accuracy,lr_test_macro_f1,lr_minus_neural_accuracy
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,0,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8926829268292683,1.0,0.9024390243902439,0.8995454206721812,0.9037153054150512,0.009756097560975618
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,1,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.848780487804878,1.0,0.8682926829268293,0.8654892316864148,0.8709580562465787,0.019512195121951237
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,2,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.902439024390244,1.0,0.8975609756097561,0.8936582457709218,0.8980075400823594,-0.00487804878048792
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,3,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8536585365853658,1.0,0.8585365853658536,0.8543110514941502,0.8575141238398634,0.004878048780487809
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,4,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8829268292682927,1.0,0.8829268292682927,0.8795737387286682,0.8844606403534399,0.0
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,Frozen CDAN+C-DANN-SEMI features + Logistic Regression,cdan+c-dann,semi,0,50,0.5,0.2,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.926829268292683,1.0,0.926829268292683,0.9242119382964454,0.9262043890403843,0.0
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,Frozen CDAN+C-DANN-SEMI features + Logistic Regression,cdan+c-dann,semi,1,330,0.5,0.2,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.951219512195122,1.0,0.9707317073170731,0.9706386466949848,0.9714012162531827,0.019512195121951126
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,Frozen CDAN+C-DANN-SEMI features + Logistic Regression,cdan+c-dann,semi,2,30,0.5,0.2,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9121951219512195,0.9897959183673469,0.9219512195121952,0.9207094418362024,0.922691347422992,0.009756097560975618
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,Frozen CDAN+C-DANN-SEMI features + Logistic Regression,cdan+c-dann,semi,3,90,0.5,0.2,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9219512195121952,1.0,0.9463414634146341,0.9447797898502124,0.946503623547443,0.024390243902438935
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,Frozen CDAN+C-DANN-SEMI features + Logistic Regression,cdan+c-dann,semi,4,30,0.5,0.2,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9219512195121952,0.9897959183673469,0.9219512195121952,0.9201132722259483,0.9217518433765575,0.0
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,0,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8926829268292683,1.0,0.9024390243902439,0.8995454206721812,0.9037153054150512,0.009756097560975618
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,1,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.848780487804878,1.0,0.8682926829268293,0.8654892316864148,0.8709580562465787,0.019512195121951237
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,2,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.902439024390244,1.0,0.8975609756097561,0.8936582457709218,0.8980075400823594,-0.00487804878048792
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,3,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8536585365853658,1.0,0.8585365853658536,0.8543110514941502,0.8575141238398634,0.004878048780487809
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,4,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8829268292682927,1.0,0.8829268292682927,0.8795737387286682,0.8844606403534399,0.0
one-layer,S1_train_I_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,0,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8131868131868132,1.0,0.8278388278388278,0.8265174897119342,0.8319398301956441,0.0146520146520146
one-layer,S1_train_I_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,1,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7692307692307693,1.0,0.7985347985347986,0.7987397119341564,0.8051360716031374,0.02930402930402931
one-layer,S1_train_I_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,2,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7985347985347986,1.0,0.8644688644688645,0.8612397119341564,0.8649459344775616,0.06593406593406592
one-layer,S1_train_I_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,3,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8461538461538461,1.0,0.8424908424908425,0.840406378600823,0.8467812336926267,-0.00366300366300365
one-layer,S1_train_I_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,4,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8241758241758241,1.0,0.8241758241758241,0.8224022633744856,0.8261658231058476,0.0
one-layer,S2_train_I_internal_val_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,0,10,0.2,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6703296703296703,0.9666666666666667,0.7619047619047619,0.7691615226337448,0.7724338701568304,0.09157509157509158
one-layer,S2_train_I_internal_val_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,1,10,0.2,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6886446886446886,0.9666666666666667,0.7509157509157509,0.7561728395061729,0.7641137247900885,0.06227106227106227
one-layer,S2_train_I_internal_val_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,2,20,0.2,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7289377289377289,1.0,0.8461538461538461,0.8464506172839507,0.8521482377945797,0.11721611721611724
one-layer,S2_train_I_internal_val_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,3,380,0.2,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7802197802197802,1.0,0.8095238095238095,0.8085133744855968,0.8150861597380441,0.02930402930402931
one-layer,S2_train_I_internal_val_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,4,120,0.2,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7912087912087912,1.0,0.8461538461538461,0.8445216049382717,0.8504269496798305,0.05494505494505497
one-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,0,10,0.05,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.673992673992674,0.9333333333333333,0.7655677655677655,0.7732767489711935,0.7778425142195392,0.09157509157509147
one-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,1,10,0.05,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6776556776556777,0.9333333333333333,0.7509157509157509,0.7581018518518517,0.7635343128975961,0.07326007326007322
one-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,2,10,0.05,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6666666666666666,0.9333333333333333,0.7765567765567766,0.7836934156378601,0.7882535514176098,0.10989010989010994
one-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,3,20,0.05,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6593406593406593,0.9666666666666667,0.7692307692307693,0.7728909465020576,0.7795808400857608,0.10989010989010994
one-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,4,10,0.05,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6446886446886447,0.9333333333333333,0.7765567765567766,0.7843364197530865,0.7887628227045917,0.13186813186813184
one-layer,S4_train_I_val_D1_2,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,0,380,0.05,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8693877551020408,1.0,0.8775510204081632,0.8802697249654878,0.8785454630902446,0.008163265306122436
one-layer,S4_train_I_val_D1_2,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,1,340,0.05,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8612244897959184,1.0,0.8693877551020408,0.8711373048741637,0.8696545563540637,0.008163265306122436
one-layer,S4_train_I_val_D1_2,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,2,210,0.05,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8816326530612245,1.0,0.9102040816326531,0.9112774769034724,0.9118783630460913,0.02857142857142858
one-layer,S4_train_I_val_D1_2,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,3,130,0.05,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8775510204081632,1.0,0.9061224489795918,0.9074015079112243,0.907207438821044,0.02857142857142858
one-layer,S4_train_I_val_D1_2,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,4,90,0.05,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8693877551020408,1.0,0.8775510204081632,0.8802697249654878,0.8791642461196467,0.008163265306122436
one-layer,S4_train_I_val_D1_2,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,0,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8122448979591836,1.0,0.8244897959183674,0.8236699585855368,0.8286475541896916,0.01224489795918371
one-layer,S4_train_I_val_D1_2,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,1,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7673469387755102,1.0,0.7918367346938775,0.7926622066475524,0.797732370993537,0.024489795918367308
one-layer,S4_train_I_val_D1_2,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,2,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7959183673469388,1.0,0.8653061224489796,0.8624296485080175,0.8657730273459023,0.06938775510204087
one-layer,S4_train_I_val_D1_2,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,3,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8448979591836735,1.0,0.8367346938775511,0.835297865562281,0.841468660974865,-0.008163265306122436
one-layer,S4_train_I_val_D1_2,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,4,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8244897959183674,1.0,0.8204081632653061,0.8191037485398747,0.8221811788178384,-0.004081632653061273
one-layer,S5_train_I_D1_val_D2_3,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,0,80,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9047619047619048,1.0,0.9047619047619048,0.9051708713544463,0.9067675472773127,0.0
one-layer,S5_train_I_D1_val_D2_3,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,1,100,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8961038961038961,1.0,0.9047619047619048,0.9051708713544463,0.9070264294144891,0.008658008658008698
one-layer,S5_train_I_D1_val_D2_3,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,2,30,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8831168831168831,0.9861111111111112,0.9090909090909091,0.9100017892288425,0.9127586024939905,0.025974025974025983
one-layer,S5_train_I_D1_val_D2_3,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,3,200,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9004329004329005,1.0,0.9090909090909091,0.9092860976918947,0.9103056830717767,0.008658008658008587
one-layer,S5_train_I_D1_val_D2_3,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,4,280,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8831168831168831,1.0,0.9004329004329005,0.9003399534800499,0.9025277841067315,0.017316017316017396
one-layer,S5_train_I_D1_val_D2_3,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,0,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8138528138528138,1.0,0.8225108225108225,0.8219717301842907,0.8266334115805947,0.008658008658008698
one-layer,S5_train_I_D1_val_D2_3,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,1,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7705627705627706,1.0,0.7965367965367965,0.7972803721595992,0.8023621854154128,0.025974025974025983
one-layer,S5_train_I_D1_val_D2_3,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,2,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8008658008658008,1.0,0.8658008658008658,0.8631239935587761,0.8661552813563419,0.06493506493506496
one-layer,S5_train_I_D1_val_D2_3,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,3,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8398268398268398,1.0,0.8354978354978355,0.8343174091966362,0.8402392008691221,-0.0043290043290042934
one-layer,S5_train_I_D1_val_D2_3,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,4,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8181818181818182,1.0,0.8138528138528138,0.8130255859724459,0.8155876032672289,-0.0043290043290044045
one-layer,S6_train_I_D1_2_val_D3_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,0,100,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.926829268292683,1.0,0.9463414634146341,0.9447797898502124,0.9462963109698924,0.019512195121951126
one-layer,S6_train_I_D1_2_val_D3_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,1,100,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9317073170731708,1.0,0.926829268292683,0.9242119382964454,0.9266424015988273,-0.004878048780487809
one-layer,S6_train_I_D1_2_val_D3_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,2,30,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9121951219512195,0.9897959183673469,0.9365853658536586,0.9347939488784559,0.9372897966456556,0.024390243902439046
one-layer,S6_train_I_D1_2_val_D3_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,3,190,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9365853658536586,1.0,0.9512195121951219,0.9494746255309635,0.9511868680258596,0.014634146341463317
one-layer,S6_train_I_D1_2_val_D3_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,4,60,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.946341463414634,1.0,0.9609756097560975,0.9600566361129741,0.961631424724796,0.014634146341463539
one-layer,S6_train_I_D1_2_val_D3_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,0,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8146341463414634,1.0,0.8195121951219512,0.818540874878903,0.8228401928068224,0.004878048780487809
one-layer,S6_train_I_D1_2_val_D3_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,1,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7707317073170732,1.0,0.8,0.7997615321558983,0.8048744982194774,0.029268292682926855
one-layer,S6_train_I_D1_2_val_D3_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,2,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8146341463414634,1.0,0.8634146341463415,0.8607943960056635,0.863358087624225,0.04878048780487809
one-layer,S6_train_I_D1_2_val_D3_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,3,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8439024390243902,1.0,0.8292682926829268,0.8279305462404053,0.8337196971565266,-0.014634146341463428
one-layer,S6_train_I_D1_2_val_D3_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,4,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.824390243902439,1.0,0.8195121951219512,0.818540874878903,0.8211443498485598,-0.004878048780487809
one-layer,S7_train_I_D1_3_val_D4_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,0,30,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8878048780487805,0.9897959183673469,0.9024390243902439,0.9001415902824353,0.9022134600828234,0.014634146341463428
one-layer,S7_train_I_D1_3_val_D4_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,1,100,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.926829268292683,1.0,0.9365853658536586,0.9341977792682018,0.9362216409742704,0.009756097560975618
one-layer,S7_train_I_D1_3_val_D4_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,2,30,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9121951219512195,0.9897959183673469,0.9365853658536586,0.9347939488784559,0.9372897966456556,0.024390243902439046
one-layer,S7_train_I_D1_3_val_D4_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,3,200,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9365853658536586,1.0,0.9365853658536586,0.93539011848871,0.9360090042665933,0.0
one-layer,S7_train_I_D1_3_val_D4_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,4,80,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.951219512195122,1.0,0.9560975609756097,0.955361800432223,0.956441438806766,0.004878048780487698
one-layer,S7_train_I_D1_3_val_D4_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,0,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8146341463414634,1.0,0.8195121951219512,0.818540874878903,0.8228401928068224,0.004878048780487809
one-layer,S7_train_I_D1_3_val_D4_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,1,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7707317073170732,1.0,0.8,0.7997615321558983,0.8048744982194774,0.029268292682926855
one-layer,S7_train_I_D1_3_val_D4_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,2,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8146341463414634,1.0,0.8634146341463415,0.8607943960056635,0.863358087624225,0.04878048780487809
one-layer,S7_train_I_D1_3_val_D4_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,3,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8439024390243902,1.0,0.8292682926829268,0.8279305462404053,0.8337196971565266,-0.014634146341463428
one-layer,S7_train_I_D1_3_val_D4_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,4,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.824390243902439,1.0,0.8195121951219512,0.818540874878903,0.8211443498485598,-0.004878048780487809
one-layer,S1_train_I_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,0,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8278388278388278,1.0,0.8608058608058609,0.8584104938271605,0.8624796054923096,0.03296703296703307
one-layer,S1_train_I_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,1,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8131868131868132,1.0,0.8241758241758241,0.8230452674897121,0.8231554522823928,0.01098901098901095
one-layer,S1_train_I_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,2,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8681318681318682,1.0,0.8791208791208791,0.8757716049382717,0.8801707695970893,0.01098901098901095
one-layer,S1_train_I_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,3,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8095238095238095,1.0,0.8424908424908425,0.840406378600823,0.8449966994858635,0.03296703296703296
one-layer,S1_train_I_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,4,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8571428571428571,1.0,0.8754578754578755,0.871656378600823,0.8763563191703428,0.01831501831501836
one-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,0,10,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6776556776556777,0.9333333333333333,0.73992673992674,0.7483281893004116,0.7481289402788563,0.06227106227106227
one-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,1,50,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8681318681318682,1.0,0.8901098901098901,0.887474279835391,0.8910049052229146,0.0219780219780219
one-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,2,270,1.0,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8717948717948718,1.0,0.8717948717948718,0.8681841563786007,0.8723673045432095,0.0
