architecture,split,variant,probe_variant,method,mode,seed,best_epoch,alignment_strength,centroid_strength,adversarial_strength,final_training,label_usage,latent_dimension,logistic_params,neural_test_accuracy,lr_train_accuracy,lr_test_accuracy,lr_test_balanced_accuracy,lr_test_macro_f1,lr_minus_neural_accuracy
two-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,0,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8926829268292683,1.0,0.8878048780487805,0.8848647440196736,0.8883641781417055,-0.004878048780487809
two-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,1,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8926829268292683,1.0,0.8878048780487805,0.8848647440196736,0.8888468089112553,-0.004878048780487809
two-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,2,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8682926829268293,1.0,0.8829268292682927,0.8789775691184142,0.8836233608487644,0.014634146341463428
two-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,3,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8731707317073171,1.0,0.8829268292682927,0.8795737387286683,0.8827809144779692,0.009756097560975618
two-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,4,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8926829268292683,1.0,0.8975609756097561,0.8942544153811759,0.8986858402097507,0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,Frozen CDAN+C-DANN-SEMI features + Logistic Regression,cdan+c-dann,semi,0,20,0.5,0.2,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.946341463414634,0.9897959183673469,0.9365853658536586,0.9347939488784559,0.9373865007184028,-0.009756097560975396
two-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,Frozen CDAN+C-DANN-SEMI features + Logistic Regression,cdan+c-dann,semi,1,230,0.5,0.2,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9560975609756096,1.0,0.9512195121951219,0.9494746255309635,0.9507006069895235,-0.004878048780487698
two-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,Frozen CDAN+C-DANN-SEMI features + Logistic Regression,cdan+c-dann,semi,2,320,0.5,0.2,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.946341463414634,1.0,0.9414634146341463,0.938892614948953,0.9404548816313522,-0.004878048780487698
two-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,Frozen CDAN+C-DANN-SEMI features + Logistic Regression,cdan+c-dann,semi,3,170,0.5,0.2,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9219512195121952,1.0,0.9170731707317074,0.914226097324689,0.9170792326472551,-0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,Frozen CDAN+C-DANN-SEMI features + Logistic Regression,cdan+c-dann,semi,4,240,0.5,0.2,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9560975609756096,1.0,0.9463414634146341,0.9447797898502124,0.9461519049223431,-0.009756097560975507
two-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,0,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8926829268292683,1.0,0.8878048780487805,0.8848647440196736,0.8883641781417055,-0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,1,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8926829268292683,1.0,0.8878048780487805,0.8848647440196736,0.8888468089112553,-0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,2,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8682926829268293,1.0,0.8829268292682927,0.8789775691184142,0.8836233608487644,0.014634146341463428
two-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,3,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8731707317073171,1.0,0.8829268292682927,0.8795737387286683,0.8827809144779692,0.009756097560975618
two-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-UDA,Frozen CDAN+C-DANN-UDA features + Logistic Regression,cdan+c-dann,uda,4,400,0.2,0.2,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8926829268292683,1.0,0.8975609756097561,0.8942544153811759,0.8986858402097507,0.004878048780487809
two-layer,S1_train_I_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,0,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7032967032967034,1.0,0.6959706959706959,0.7021604938271605,0.7042406727928046,-0.007326007326007411
two-layer,S1_train_I_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,1,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6703296703296703,1.0,0.673992673992674,0.6800411522633745,0.6800411522633745,0.003663003663003761
two-layer,S1_train_I_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,2,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6813186813186813,1.0,0.6813186813186813,0.6876286008230452,0.6956936661572423,0.0
two-layer,S1_train_I_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,3,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.684981684981685,1.0,0.6923076923076923,0.6980452674897121,0.7026159795684412,0.0073260073260073
two-layer,S1_train_I_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,4,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7252747252747253,1.0,0.7838827838827839,0.7842078189300411,0.7901269881808766,0.05860805860805862
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,0,210,0.2,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6813186813186813,1.0,0.684981684981685,0.6891718106995884,0.6958932046651345,0.00366300366300365
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,1,390,0.2,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7032967032967034,1.0,0.6923076923076923,0.6974022633744856,0.7053943153261515,-0.010989010989011061
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,2,10,0.2,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7106227106227107,0.9,0.7142857142857143,0.7253086419753086,0.730696248722814,0.00366300366300365
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,3,10,0.2,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6776556776556777,0.9333333333333333,0.706959706959707,0.7177211934156378,0.7241054900041074,0.02930402930402931
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,4,130,0.2,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.706959706959707,1.0,0.7326007326007326,0.7343106995884773,0.7432498597853073,0.02564102564102555
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,0,380,0.5,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.706959706959707,1.0,0.7106227106227107,0.7141203703703703,0.717939375052714,0.00366300366300365
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,1,20,0.5,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7509157509157509,1.0,0.7985347985347986,0.800025720164609,0.8069586628825777,0.04761904761904767
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,2,150,0.5,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6996336996336996,1.0,0.6996336996336996,0.706275720164609,0.7120052948090331,0.0
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,3,20,0.5,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7142857142857143,1.0,0.706959706959707,0.7125771604938271,0.7219026802255676,-0.0073260073260073
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,4,20,0.5,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.73992673992674,1.0,0.7582417582417582,0.7631172839506172,0.7707245615757268,0.01831501831501825
two-layer,S4_train_I_val_D1_2,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,0,50,0.05,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8571428571428571,1.0,0.8204081632653061,0.823245194860359,0.8180690816859958,-0.03673469387755102
two-layer,S4_train_I_val_D1_2,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,1,390,0.05,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8653061224489796,1.0,0.8693877551020408,0.8725177869809918,0.8698738536011819,0.004081632653061162
two-layer,S4_train_I_val_D1_2,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,2,360,0.05,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8408163265306122,1.0,0.8448979591836735,0.8492619730275036,0.8429677781790458,0.004081632653061273
two-layer,S4_train_I_val_D1_2,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,3,210,0.05,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8571428571428571,1.0,0.8571428571428571,0.8581289157905915,0.8560269549566434,0.0
two-layer,S4_train_I_val_D1_2,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,4,140,0.05,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8530612244897959,1.0,0.8489795918367347,0.8524477009663375,0.847631181802036,-0.004081632653061273
two-layer,S4_train_I_val_D1_2,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,0,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.710204081632653,1.0,0.7020408163265306,0.708081129871509,0.7110731990407002,-0.008163265306122436
two-layer,S4_train_I_val_D1_2,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,1,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6775510204081633,1.0,0.6816326530612244,0.6873208028034407,0.6882280383054117,0.004081632653061162
two-layer,S4_train_I_val_D1_2,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,2,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6857142857142857,1.0,0.6857142857142857,0.6918870128491026,0.7002499924701064,0.0
two-layer,S4_train_I_val_D1_2,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,3,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6938775510204082,1.0,0.6979591836734694,0.7035149198258469,0.708624499119949,0.004081632653061273
two-layer,S4_train_I_val_D1_2,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,4,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7346938775510204,1.0,0.7836734693877551,0.784220027609642,0.7905816420744013,0.048979591836734615
two-layer,S5_train_I_D1_val_D2_3,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,0,220,0.05,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8701298701298701,1.0,0.8701298701298701,0.8729647521918054,0.870940905355341,0.0
two-layer,S5_train_I_D1_val_D2_3,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,1,220,0.05,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8874458874458875,1.0,0.8831168831168831,0.8845947396672035,0.88373554719767,-0.0043290043290044045
two-layer,S5_train_I_D1_val_D2_3,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,2,30,0.05,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8701298701298701,1.0,0.8658008658008658,0.8688495258543568,0.8662076929530217,-0.0043290043290042934
two-layer,S5_train_I_D1_val_D2_3,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,3,70,0.05,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8744588744588745,1.0,0.8658008658008658,0.8674181427804616,0.8653946408090919,-0.008658008658008698
two-layer,S5_train_I_D1_val_D2_3,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,4,100,0.05,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8658008658008658,1.0,0.8658008658008658,0.8681338343174092,0.8665676154728391,0.0
two-layer,S5_train_I_D1_val_D2_3,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,0,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.696969696969697,1.0,0.6883116883116883,0.6951154052603328,0.6976096037248908,-0.008658008658008698
two-layer,S5_train_I_D1_val_D2_3,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,1,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6753246753246753,1.0,0.6796536796536796,0.6854535695115406,0.6878724033414652,0.0043290043290042934
two-layer,S5_train_I_D1_val_D2_3,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,2,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6796536796536796,1.0,0.6753246753246753,0.6820540347110396,0.6902587173577173,-0.0043290043290042934
two-layer,S5_train_I_D1_val_D2_3,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,3,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6796536796536796,1.0,0.683982683982684,0.6902844873859366,0.6950713109671348,0.0043290043290044045
two-layer,S5_train_I_D1_val_D2_3,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,4,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7229437229437229,1.0,0.7792207792207793,0.7801037752728573,0.7862665420023015,0.05627705627705637
two-layer,S6_train_I_D1_2_val_D3_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,0,240,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9317073170731708,1.0,0.9365853658536586,0.9336016096579477,0.9361155507065603,0.004878048780487809
two-layer,S6_train_I_D1_2_val_D3_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,1,280,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9365853658536586,1.0,0.9365853658536586,0.9347939488784559,0.936781005995261,0.0
two-layer,S6_train_I_D1_2_val_D3_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,2,300,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9317073170731708,1.0,0.9317073170731708,0.9289067739771966,0.9307498474841517,0.0
two-layer,S6_train_I_D1_2_val_D3_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,3,390,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9414634146341464,1.0,0.9365853658536586,0.9341977792682018,0.936650439870706,-0.004878048780487809
two-layer,S6_train_I_D1_2_val_D3_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,4,30,0.5,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9170731707317074,1.0,0.9170731707317074,0.914226097324689,0.9165290047642989,0.0
two-layer,S6_train_I_D1_2_val_D3_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,0,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6780487804878049,1.0,0.6780487804878049,0.6829868097473731,0.6851311690883883,0.0
two-layer,S6_train_I_D1_2_val_D3_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,1,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6634146341463415,1.0,0.6682926829268293,0.6730009687756167,0.6752697392941295,0.004878048780487809
two-layer,S6_train_I_D1_2_val_D3_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,2,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6682926829268293,1.0,0.6634146341463415,0.6683061330948655,0.6779149905434445,-0.004878048780487809
two-layer,S6_train_I_D1_2_val_D3_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,3,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6682926829268293,1.0,0.6731707317073171,0.6776958044563678,0.6809399273976345,0.004878048780487809
two-layer,S6_train_I_D1_2_val_D3_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,4,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7073170731707317,1.0,0.7707317073170732,0.7709963484611372,0.776847290640394,0.06341463414634152
two-layer,S7_train_I_D1_3_val_D4_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,0,380,0.2,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9414634146341464,1.0,0.9317073170731708,0.9306952828079589,0.9322184438917932,-0.009756097560975618
two-layer,S7_train_I_D1_3_val_D4_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,1,210,0.2,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9414634146341464,1.0,0.9463414634146341,0.9441836202399583,0.946186117467582,0.004878048780487698
two-layer,S7_train_I_D1_3_val_D4_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,2,200,0.2,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.946341463414634,1.0,0.9414634146341463,0.9400849541694613,0.9412212775714076,-0.004878048780487698
two-layer,S7_train_I_D1_3_val_D4_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,3,110,0.2,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9365853658536586,1.0,0.9463414634146341,0.9453759594604665,0.9464028284869951,0.009756097560975507
two-layer,S7_train_I_D1_3_val_D4_5,DANN-SEMI,Frozen DANN-SEMI features + Logistic Regression,dann,semi,4,190,0.2,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9365853658536586,1.0,0.9317073170731708,0.9300991131977048,0.9321782891301608,-0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,0,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6780487804878049,1.0,0.6780487804878049,0.6829868097473731,0.6851311690883883,0.0
two-layer,S7_train_I_D1_3_val_D4_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,1,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6634146341463415,1.0,0.6682926829268293,0.6730009687756167,0.6752697392941295,0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,2,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6682926829268293,1.0,0.6634146341463415,0.6683061330948655,0.6779149905434445,-0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,3,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6682926829268293,1.0,0.6731707317073171,0.6776958044563678,0.6809399273976345,0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,DANN-UDA,Frozen DANN-UDA features + Logistic Regression,dann,uda,4,400,0.2,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.7073170731707317,1.0,0.7707317073170732,0.7709963484611372,0.776847290640394,0.06341463414634152
two-layer,S1_train_I_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,0,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8571428571428571,1.0,0.8681318681318682,0.8640689300411523,0.8701303854875283,0.010989010989011061
two-layer,S1_train_I_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,1,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8644688644688645,1.0,0.8754578754578755,0.8722993827160495,0.878032504418663,0.01098901098901095
two-layer,S1_train_I_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,2,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8571428571428571,1.0,0.8717948717948718,0.8694701646090536,0.8740535272937219,0.014652014652014711
two-layer,S1_train_I_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,3,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8717948717948718,1.0,0.8864468864468864,0.8833590534979424,0.8881191248261335,0.0146520146520146
two-layer,S1_train_I_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,4,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8388278388278388,1.0,0.8534798534798534,0.8495370370370371,0.8551440229467135,0.0146520146520146
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,0,130,0.1,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8021978021978022,1.0,0.8241758241758241,0.8236882716049383,0.8285707580939145,0.0219780219780219
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,1,80,0.1,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8498168498168498,1.0,0.8608058608058609,0.8584104938271605,0.8622312076117327,0.010989010989011061
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,Frozen DEEP-CORAL-UDA features + Logistic Regression,deep-coral,uda,2,10,0.1,0.0,0.0,source train+source validation refit,source train + source validation labels,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.6886446886446886,0.9,0.7326007326007326,0.7433127572016461,0.7474966959583748,0.04395604395604391
