feature_set,split,mode,method,representation,classifier_strategy,seed,input_dimensions,latent_dimensions,neural_checkpoint,probe_checkpoint,label_usage,final_training,lr_parameters,confusion_matrix,train_accuracy,train_balanced_accuracy,train_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
54D,S6_train_I_D1_2_val_D3_5,semi,c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,1,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\c-dann\seed_1.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\c-dann\seed_1.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[57, 5, 1], [0, 71, 0], [1, 2, 68]]",1.0,1.0,1.0,0.9560975609756096,0.9541694612117148,0.955532488662446
54D,S6_train_I_D1_2_val_D3_5,semi,c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,2,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\c-dann\seed_2.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\c-dann\seed_2.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[58, 5, 0], [0, 70, 1], [0, 6, 65]]",1.0,1.0,1.0,0.9414634146341464,0.9406811237797154,0.9428784756728038
54D,S6_train_I_D1_2_val_D3_5,semi,c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,3,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\c-dann\seed_3.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\c-dann\seed_3.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[57, 6, 0], [0, 71, 0], [0, 4, 67]]",1.0,1.0,1.0,0.951219512195122,0.9494746255309636,0.9517416730231376
54D,S6_train_I_D1_2_val_D3_5,semi,c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,4,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\c-dann\seed_4.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\c-dann\seed_4.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[59, 4, 0], [0, 71, 0], [0, 4, 67]]",1.0,1.0,1.0,0.9609756097560976,0.960056636112974,0.961631424724796
54D,S6_train_I_D1_2_val_D3_5,semi,cdan,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,0,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\cdan\seed_0.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\cdan\seed_0.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[62, 1, 0], [0, 71, 0], [1, 5, 65]]",1.0,1.0,1.0,0.9658536585365852,0.9665399806244878,0.96648959884254
54D,S6_train_I_D1_2_val_D3_5,semi,cdan,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,1,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\cdan\seed_1.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\cdan\seed_1.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[60, 3, 0], [0, 70, 1], [1, 7, 63]]",1.0,1.0,1.0,0.9414634146341464,0.9418734630002236,0.9427425288993329
54D,S6_train_I_D1_2_val_D3_5,semi,cdan,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,2,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\cdan\seed_2.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\cdan\seed_2.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[60, 3, 0], [0, 70, 1], [0, 4, 67]]",1.0,1.0,1.0,0.9609756097560976,0.9606528057232282,0.961861493007308
54D,S6_train_I_D1_2_val_D3_5,semi,cdan,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,3,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\cdan\seed_3.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\cdan\seed_3.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[59, 4, 0], [0, 70, 1], [0, 2, 69]]",1.0,1.0,1.0,0.9658536585365852,0.9647514717937252,0.96610582379679
54D,S6_train_I_D1_2_val_D3_5,semi,cdan,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,4,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\cdan\seed_4.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\cdan\seed_4.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[56, 7, 0], [0, 71, 0], [1, 5, 65]]",1.0,1.0,1.0,0.9365853658536586,0.934793948878456,0.9370978694508106
54D,S6_train_I_D1_2_val_D3_5,semi,cdan+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,0,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\cdan+c-dann\seed_0.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\cdan+c-dann\seed_0.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[61, 2, 0], [0, 71, 0], [1, 4, 66]]",1.0,1.0,1.0,0.9658536585365852,0.9659438110142337,0.966321036364832
54D,S6_train_I_D1_2_val_D3_5,semi,cdan+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,1,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\cdan+c-dann\seed_1.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\cdan+c-dann\seed_1.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[58, 5, 0], [0, 70, 1], [3, 6, 62]]",1.0,1.0,1.0,0.926829268292683,0.9265966167374616,0.9273032122916826
54D,S6_train_I_D1_2_val_D3_5,semi,cdan+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,2,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\cdan+c-dann\seed_2.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\cdan+c-dann\seed_2.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[60, 3, 0], [0, 71, 0], [0, 6, 65]]",1.0,1.0,1.0,0.9560975609756096,0.9559579700424772,0.9572964866773715
54D,S6_train_I_D1_2_val_D3_5,semi,cdan+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,3,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\cdan+c-dann\seed_3.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\cdan+c-dann\seed_3.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[61, 2, 0], [0, 70, 1], [3, 5, 63]]",1.0,1.0,1.0,0.946341463414634,0.9471644682912288,0.9466364001797072
54D,S6_train_I_D1_2_val_D3_5,semi,cdan+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,4,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\cdan+c-dann\seed_4.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\cdan+c-dann\seed_4.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[61, 2, 0], [0, 70, 1], [1, 6, 64]]",1.0,1.0,1.0,0.951219512195122,0.9518593039719802,0.9522579286748256
54D,S6_train_I_D1_2_val_D3_5,semi,dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,0,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\dann\seed_0.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\dann\seed_0.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[60, 3, 0], [0, 71, 0], [0, 2, 69]]",1.0,1.0,1.0,0.975609756097561,0.9747373127654818,0.9757701454565564
54D,S6_train_I_D1_2_val_D3_5,semi,dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,1,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\dann\seed_1.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\dann\seed_1.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[56, 3, 4], [0, 70, 1], [2, 2, 67]]",1.0,1.0,1.0,0.9414634146341464,0.9394887845592071,0.9405289604542406
54D,S6_train_I_D1_2_val_D3_5,semi,dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,2,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\dann\seed_2.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\dann\seed_2.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[58, 5, 0], [2, 69, 0], [0, 3, 68]]",0.979591836734694,0.981981981981982,0.979493575207861,0.951219512195122,0.9500707951412176,0.951313043171264
54D,S6_train_I_D1_2_val_D3_5,semi,dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,3,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\dann\seed_3.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\dann\seed_3.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[57, 6, 0], [0, 71, 0], [0, 4, 67]]",1.0,1.0,1.0,0.951219512195122,0.9494746255309636,0.9517416730231376
54D,S6_train_I_D1_2_val_D3_5,semi,dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,4,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\dann\seed_4.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\dann\seed_4.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[58, 5, 0], [1, 70, 0], [2, 5, 64]]",1.0,1.0,1.0,0.9365853658536586,0.935986288098964,0.9369281123322284
54D,S6_train_I_D1_2_val_D3_5,semi,deep-coral,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,0,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\deep-coral\seed_0.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\deep-coral\seed_0.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[59, 4, 0], [1, 70, 0], [0, 5, 66]]",1.0,1.0,1.0,0.951219512195122,0.9506669647514716,0.9520621921547684
54D,S6_train_I_D1_2_val_D3_5,semi,deep-coral,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,1,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\deep-coral\seed_1.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\deep-coral\seed_1.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[59, 2, 2], [0, 71, 0], [1, 5, 65]]",1.0,1.0,1.0,0.951219512195122,0.9506669647514716,0.9514662377437896
54D,S6_train_I_D1_2_val_D3_5,semi,deep-coral,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,2,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\deep-coral\seed_2.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\deep-coral\seed_2.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[62, 1, 0], [0, 71, 0], [0, 6, 65]]",1.0,1.0,1.0,0.9658536585365852,0.9665399806244878,0.9669674957231216
54D,S6_train_I_D1_2_val_D3_5,semi,deep-coral,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,3,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\deep-coral\seed_3.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\deep-coral\seed_3.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[59, 4, 0], [0, 71, 0], [0, 6, 65]]",1.0,1.0,1.0,0.951219512195122,0.9506669647514716,0.9524353313370214
54D,S6_train_I_D1_2_val_D3_5,semi,deep-coral,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,4,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\deep-coral\seed_4.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\deep-coral\seed_4.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[61, 2, 0], [0, 71, 0], [0, 4, 67]]",1.0,1.0,1.0,0.9707317073170731,0.9706386466949848,0.9714483066516728
54D,S6_train_I_D1_2_val_D3_5,semi,mk-mmd,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,0,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\mk-mmd\seed_0.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\mk-mmd\seed_0.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[60, 3, 0], [0, 70, 1], [1, 5, 65]]",1.0,1.0,1.0,0.951219512195122,0.9512631343617258,0.9520814534697212
54D,S6_train_I_D1_2_val_D3_5,semi,mk-mmd,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,1,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\mk-mmd\seed_1.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\mk-mmd\seed_1.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[58, 5, 0], [1, 69, 1], [0, 3, 68]]",1.0,1.0,1.0,0.951219512195122,0.9500707951412176,0.951560225330717
54D,S6_train_I_D1_2_val_D3_5,semi,mk-mmd,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,2,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\mk-mmd\seed_2.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\mk-mmd\seed_2.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[58, 5, 0], [1, 69, 1], [0, 4, 67]]",1.0,1.0,1.0,0.946341463414634,0.9453759594604664,0.94700764858462
54D,S6_train_I_D1_2_val_D3_5,semi,mk-mmd,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,3,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\mk-mmd\seed_3.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\mk-mmd\seed_3.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[58, 5, 0], [0, 70, 1], [0, 4, 67]]",1.0,1.0,1.0,0.951219512195122,0.9500707951412176,0.9520132654207212
54D,S6_train_I_D1_2_val_D3_5,semi,mk-mmd,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,4,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\mk-mmd\seed_4.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\mk-mmd\seed_4.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[57, 6, 0], [1, 70, 0], [0, 3, 68]]",1.0,1.0,1.0,0.951219512195122,0.9494746255309636,0.9512997866169872
54D,S6_train_I_D1_2_val_D3_5,semi,source-only,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,0,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\source-only\seed_0.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\source-only\seed_0.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[62, 1, 0], [0, 71, 0], [0, 4, 67]]",1.0,1.0,1.0,0.975609756097561,0.97592965198599,0.9763336291038156
54D,S6_train_I_D1_2_val_D3_5,semi,source-only,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,1,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\source-only\seed_1.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\source-only\seed_1.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[58, 5, 0], [0, 70, 1], [1, 7, 63]]",1.0,1.0,1.0,0.9317073170731708,0.931291452418213,0.9330618950676812
54D,S6_train_I_D1_2_val_D3_5,semi,source-only,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,2,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\source-only\seed_2.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\source-only\seed_2.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[61, 2, 0], [0, 71, 0], [0, 5, 66]]",1.0,1.0,1.0,0.9658536585365852,0.9659438110142337,0.9667982505350532
54D,S6_train_I_D1_2_val_D3_5,semi,source-only,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,3,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\source-only\seed_3.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\source-only\seed_3.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[62, 1, 0], [0, 71, 0], [0, 4, 67]]",1.0,1.0,1.0,0.975609756097561,0.97592965198599,0.9763336291038156
54D,S6_train_I_D1_2_val_D3_5,semi,source-only,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,4,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S6_train_I_D1_2_val_D3_5\bottleneck16\mlp\source-only\seed_4.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S6_train_I_D1_2_val_D3_5\source-only\seed_4.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[62, 1, 0], [0, 71, 0], [0, 5, 66]]",1.0,1.0,1.0,0.9707317073170731,0.9712348163052388,0.9716543696981652
54D,S7_train_I_D1_3_val_D4_5,semi,c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,0,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\c-dann\seed_0.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S7_train_I_D1_3_val_D4_5\c-dann\seed_0.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[58, 5, 0], [0, 71, 0], [0, 5, 66]]",1.0,1.0,1.0,0.951219512195122,0.9500707951412176,0.9521306206337464
54D,S7_train_I_D1_3_val_D4_5,semi,c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,1,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\c-dann\seed_1.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S7_train_I_D1_3_val_D4_5\c-dann\seed_1.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[57, 6, 0], [0, 71, 0], [1, 8, 62]]",1.0,1.0,1.0,0.926829268292683,0.9260004471272076,0.9282453325515526
54D,S7_train_I_D1_3_val_D4_5,semi,c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,2,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\c-dann\seed_2.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S7_train_I_D1_3_val_D4_5\c-dann\seed_2.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[58, 5, 0], [0, 70, 1], [1, 6, 64]]",1.0,1.0,1.0,0.9365853658536586,0.935986288098964,0.93768292476611
