architecture,split,variant,method,mode,seed,C,validation_kind,validation_accuracy,validation_balanced_accuracy,validation_macro_f1
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-SEMI,cdan,semi,0,10.0,target_val,0.95,0.9555555555555556,0.9553571428571429
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-SEMI,cdan,semi,1,0.1,target_val,0.875,0.8888888888888888,0.8857142857142858
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-SEMI,cdan,semi,1,1.0,target_val,0.875,0.8888888888888888,0.8857142857142858
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-SEMI,cdan,semi,1,10.0,target_val,0.875,0.8888888888888888,0.8857142857142858
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-SEMI,cdan,semi,2,0.1,target_val,0.975,0.9777777777777779,0.9777530589543938
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-SEMI,cdan,semi,2,1.0,target_val,0.975,0.9777777777777779,0.9777530589543938
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-SEMI,cdan,semi,2,10.0,target_val,0.975,0.9777777777777779,0.9777530589543938
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-SEMI,cdan,semi,3,0.1,target_val,0.925,0.9333333333333332,0.9326599326599326
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-SEMI,cdan,semi,3,1.0,target_val,0.95,0.9555555555555556,0.9553571428571429
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-SEMI,cdan,semi,3,10.0,target_val,0.95,0.9555555555555556,0.9553571428571429
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-SEMI,cdan,semi,4,0.1,target_val,0.95,0.9555555555555556,0.9553571428571429
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-SEMI,cdan,semi,4,1.0,target_val,0.95,0.9555555555555556,0.9553571428571429
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-SEMI,cdan,semi,4,10.0,target_val,0.95,0.9555555555555556,0.9553571428571429
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,0,0.1,target_val,0.95,0.9444444444444443,0.9501285541439807
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,0,1.0,target_val,0.95,0.9444444444444443,0.9501285541439807
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,0,10.0,target_val,0.95,0.9444444444444443,0.9501285541439807
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,1,0.1,target_val,0.925,0.9333333333333332,0.9326599326599326
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,1,1.0,target_val,0.95,0.9555555555555556,0.9495647721454173
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,1,10.0,target_val,0.95,0.9555555555555556,0.9495647721454173
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,2,0.1,target_val,0.95,0.9555555555555556,0.9553571428571429
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,2,1.0,target_val,0.975,0.9777777777777779,0.9777530589543938
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,2,10.0,target_val,0.975,0.9777777777777779,0.9777530589543938
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,3,0.1,target_val,0.925,0.9222222222222222,0.928343586238323
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,3,1.0,target_val,0.975,0.9777777777777779,0.9777530589543938
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,3,10.0,target_val,0.975,0.9777777777777779,0.9777530589543938
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,4,0.1,target_val,0.925,0.9222222222222222,0.928343586238323
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,4,1.0,target_val,0.925,0.9222222222222222,0.928343586238323
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,4,10.0,target_val,0.95,0.9444444444444443,0.9501285541439807
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,0,0.1,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,0,1.0,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,0,10.0,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,1,0.1,target_val,0.8846153846153846,0.9,0.8976982097186701
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,1,1.0,target_val,0.8846153846153846,0.9,0.8976982097186701
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,1,10.0,target_val,0.8846153846153846,0.9,0.8976982097186701
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,2,0.1,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,2,1.0,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,2,10.0,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,3,0.1,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,3,1.0,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,3,10.0,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,4,0.1,target_val,0.9615384615384616,0.9666666666666667,0.9665831244778613
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,4,1.0,target_val,0.9615384615384616,0.9666666666666667,0.9665831244778613
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,4,10.0,target_val,0.9615384615384616,0.9666666666666667,0.9665831244778613
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,0,0.1,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,0,1.0,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,0,10.0,target_val,0.9615384615384616,0.9666666666666667,0.9665831244778613
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,1,0.1,target_val,0.8846153846153846,0.9,0.8976982097186701
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,1,1.0,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,1,10.0,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,2,0.1,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,2,1.0,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,2,10.0,target_val,0.8846153846153846,0.9,0.8976982097186701
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,3,0.1,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,3,1.0,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,3,10.0,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,4,0.1,target_val,0.8846153846153846,0.9,0.8976982097186701
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,4,1.0,target_val,0.8846153846153846,0.9,0.8976982097186701
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,4,10.0,target_val,0.8846153846153846,0.9,0.8976982097186701
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,0,0.1,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,0,1.0,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,0,10.0,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,1,0.1,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,1,1.0,target_val,1.0,1.0,1.0
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,1,10.0,target_val,1.0,1.0,1.0
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,2,0.1,target_val,0.8846153846153846,0.9,0.8976982097186701
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,2,1.0,target_val,0.8846153846153846,0.9,0.8976982097186701
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,2,10.0,target_val,0.8846153846153846,0.9,0.8976982097186701
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,3,0.1,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,3,1.0,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,3,10.0,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,4,0.1,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,4,1.0,target_val,0.9230769230769231,0.9333333333333332,0.9326599326599326
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,4,10.0,target_val,0.8846153846153846,0.9,0.8976982097186701
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,0,0.1,source_val,0.8,0.8333333333333334,0.7777777777777777
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,0,1.0,source_val,0.6,0.6666666666666666,0.611111111111111
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,0,10.0,source_val,0.6,0.6666666666666666,0.611111111111111
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,1,0.1,source_val,0.6,0.6666666666666666,0.611111111111111
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,1,1.0,source_val,0.6,0.6666666666666666,0.611111111111111
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,1,10.0,source_val,0.6,0.6666666666666666,0.611111111111111
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,2,0.1,source_val,0.8,0.8333333333333334,0.8222222222222223
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,2,1.0,source_val,0.8,0.8333333333333334,0.8222222222222223
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,2,10.0,source_val,0.8,0.8333333333333334,0.7777777777777777
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,3,0.1,source_val,0.8,0.8333333333333334,0.7777777777777777
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,3,1.0,source_val,0.8,0.8333333333333334,0.7777777777777777
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,3,10.0,source_val,0.8,0.8333333333333334,0.7777777777777777
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,4,0.1,source_val,0.6,0.6666666666666666,0.611111111111111
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,4,1.0,source_val,0.6,0.6666666666666666,0.611111111111111
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,4,10.0,source_val,0.6,0.6666666666666666,0.611111111111111
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,0,0.1,source_val,0.8,0.8333333333333334,0.7777777777777777
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,0,1.0,source_val,1.0,1.0,1.0
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,0,10.0,source_val,1.0,1.0,1.0
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,1,0.1,source_val,0.6,0.6666666666666666,0.611111111111111
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,1,1.0,source_val,0.6,0.6666666666666666,0.611111111111111
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,1,10.0,source_val,0.6,0.6666666666666666,0.611111111111111
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,2,0.1,source_val,0.8,0.8333333333333334,0.7777777777777777
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,2,1.0,source_val,0.8,0.8333333333333334,0.7777777777777777
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,2,10.0,source_val,0.8,0.8333333333333334,0.7777777777777777
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,3,0.1,source_val,0.8,0.8333333333333334,0.7777777777777777
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,3,1.0,source_val,0.8,0.8333333333333334,0.7777777777777777
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,3,10.0,source_val,0.8,0.8333333333333334,0.7777777777777777
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,4,0.1,source_val,0.6,0.6666666666666666,0.611111111111111
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,4,1.0,source_val,0.6,0.6666666666666666,0.611111111111111
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,4,10.0,source_val,0.6,0.6666666666666666,0.611111111111111
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,0,0.1,source_val,1.0,1.0,1.0
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,0,1.0,source_val,1.0,1.0,1.0
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,0,10.0,source_val,1.0,1.0,1.0
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,1,0.1,source_val,0.8,0.8333333333333334,0.7777777777777777
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,1,1.0,source_val,0.8,0.8333333333333334,0.7777777777777777
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,1,10.0,source_val,0.8,0.8333333333333334,0.7777777777777777
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,2,0.1,source_val,0.8,0.8333333333333334,0.8222222222222223
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,2,1.0,source_val,0.8,0.8333333333333334,0.8222222222222223
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,2,10.0,source_val,0.8,0.8333333333333334,0.7777777777777777
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,3,0.1,source_val,1.0,1.0,1.0
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,3,1.0,source_val,1.0,1.0,1.0
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,3,10.0,source_val,1.0,1.0,1.0
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,4,0.1,source_val,0.6,0.6666666666666666,0.611111111111111
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,4,1.0,source_val,0.6,0.6666666666666666,0.611111111111111
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,4,10.0,source_val,0.6,0.6666666666666666,0.611111111111111
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,0,0.1,source_val,0.8,0.8333333333333334,0.8222222222222223
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,0,1.0,source_val,0.8,0.8333333333333334,0.8222222222222223
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,0,10.0,source_val,0.8,0.8333333333333334,0.8222222222222223
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,1,0.1,source_val,0.8,0.8333333333333334,0.7777777777777777
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,1,1.0,source_val,1.0,1.0,1.0
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,1,10.0,source_val,1.0,1.0,1.0
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,2,0.1,source_val,0.8,0.8333333333333334,0.7777777777777777
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,2,1.0,source_val,1.0,1.0,1.0
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,2,10.0,source_val,1.0,1.0,1.0
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,3,0.1,source_val,0.8,0.8333333333333334,0.7777777777777777
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,3,1.0,source_val,1.0,1.0,1.0
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,3,10.0,source_val,1.0,1.0,1.0
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,4,0.1,source_val,1.0,1.0,1.0
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,4,1.0,source_val,1.0,1.0,1.0
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,4,10.0,source_val,1.0,1.0,1.0
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,0,0.1,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,0,1.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,0,10.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,1,0.1,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,1,1.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,1,10.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,2,0.1,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,2,1.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,2,10.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,3,0.1,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,3,1.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,3,10.0,source_val,0.6,0.5833333333333334,0.5738095238095239
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,4,0.1,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,4,1.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,4,10.0,source_val,0.6,0.5833333333333334,0.5833333333333334
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,0,0.1,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,0,1.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,0,10.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,1,0.1,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,1,1.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,1,10.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,2,0.1,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,2,1.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,2,10.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,3,0.1,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,3,1.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,3,10.0,source_val,0.6,0.5833333333333334,0.5738095238095239
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,4,0.1,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,4,1.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,4,10.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,0,0.1,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,0,1.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,0,10.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,1,0.1,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,1,1.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,1,10.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,2,0.1,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,2,1.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,2,10.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,3,0.1,source_val,0.6,0.5833333333333334,0.5738095238095239
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,3,1.0,source_val,0.6,0.5833333333333334,0.5738095238095239
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,3,10.0,source_val,0.7,0.6666666666666666,0.6666666666666666
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,4,0.1,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,4,1.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,4,10.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,mk-mmd,uda,0,0.1,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,mk-mmd,uda,0,1.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,mk-mmd,uda,0,10.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,mk-mmd,uda,1,0.1,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,mk-mmd,uda,1,1.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,mk-mmd,uda,1,10.0,source_val,0.7,0.6666666666666666,0.6518518518518519
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,mk-mmd,uda,2,0.1,source_val,0.6,0.5833333333333334,0.5738095238095239
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,mk-mmd,uda,2,1.0,source_val,0.6,0.5833333333333334,0.5738095238095239
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,mk-mmd,uda,2,10.0,source_val,0.6,0.5833333333333334,0.5738095238095239
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,mk-mmd,uda,3,0.1,source_val,0.7,0.6666666666666666,0.6518518518518519
