family,feature_set,split,mode,method,method_family,representation,head,seed,model,input_dimensions,selected_epoch,selection_usage,label_usage,final_training,checkpoint,confusion_matrix,train_accuracy,train_balanced_accuracy,train_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,deep-coral,opensource-core,bottleneck16,linear,1,deep-coral:bottleneck16:linear,48,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\linear\deep-coral\seed_1.pt,"[[58, 5, 0], [1, 70, 0], [0, 4, 67]]",0.9897959183673468,0.990990990990991,0.9886310688659024,0.951219512195122,0.9500707951412176,0.9517224994060346
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,deep-coral,opensource-core,bottleneck16,linear,2,deep-coral:bottleneck16:linear,48,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\linear\deep-coral\seed_2.pt,"[[59, 4, 0], [1, 70, 0], [0, 5, 66]]",1.0,1.0,1.0,0.951219512195122,0.9506669647514716,0.9520621921547684
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,deep-coral,opensource-core,bottleneck16,linear,3,deep-coral:bottleneck16:linear,48,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\linear\deep-coral\seed_3.pt,"[[61, 2, 0], [2, 69, 0], [2, 10, 59]]",0.9591836734693876,0.963963963963964,0.9553113553113554,0.9219512195121952,0.9236902898874731,0.9229040148448044
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,deep-coral,opensource-core,bottleneck16,linear,4,deep-coral:bottleneck16:linear,48,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\linear\deep-coral\seed_4.pt,"[[56, 7, 0], [0, 71, 0], [0, 4, 67]]",0.9897959183673468,0.990990990990991,0.9886310688659024,0.946341463414634,0.9441836202399584,0.9467651795017524
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd,opensource-core,bottleneck16,linear,0,mk-mmd:bottleneck16:linear,48,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\linear\mk-mmd\seed_0.pt,"[[61, 2, 0], [2, 69, 0], [1, 4, 66]]",0.9897959183673468,0.990990990990991,0.9886310688659024,0.9560975609756096,0.9565541396527312,0.9564463501156446
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd,opensource-core,bottleneck16,linear,1,mk-mmd:bottleneck16:linear,48,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\linear\mk-mmd\seed_1.pt,"[[58, 5, 0], [1, 70, 0], [0, 6, 65]]",0.979591836734694,0.981981981981982,0.9774074074074074,0.9414634146341464,0.9406811237797154,0.9425848855504236
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd,opensource-core,bottleneck16,linear,2,mk-mmd:bottleneck16:linear,48,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\linear\mk-mmd\seed_2.pt,"[[56, 7, 0], [1, 70, 0], [0, 4, 67]]",1.0,1.0,1.0,0.9414634146341464,0.9394887845592071,0.9418001525553014
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd,opensource-core,bottleneck16,linear,3,mk-mmd:bottleneck16:linear,48,90.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\linear\mk-mmd\seed_3.pt,"[[59, 3, 1], [2, 69, 0], [1, 6, 64]]",1.0,1.0,1.0,0.9365853658536586,0.9365824577092182,0.9371169890775102
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd,opensource-core,bottleneck16,linear,4,mk-mmd:bottleneck16:linear,48,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\linear\mk-mmd\seed_4.pt,"[[54, 9, 0], [1, 70, 0], [0, 4, 67]]",1.0,1.0,1.0,0.9317073170731708,0.9289067739771966,0.931786546377556
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,linear,0,cdan:bottleneck16:linear,48,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\linear\cdan\seed_0.pt,"[[57, 6, 0], [1, 70, 0], [0, 3, 68]]",0.9591836734693876,0.963963963963964,0.9557082572710588,0.951219512195122,0.9494746255309636,0.9512997866169872
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,linear,1,cdan:bottleneck16:linear,48,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\linear\cdan\seed_1.pt,"[[60, 3, 0], [1, 70, 0], [0, 3, 68]]",0.979591836734694,0.981981981981982,0.9774074074074074,0.9658536585365852,0.9653476414039792,0.9661800513506246
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,linear,2,cdan:bottleneck16:linear,48,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\linear\cdan\seed_2.pt,"[[56, 7, 0], [1, 70, 0], [1, 5, 65]]",0.9897959183673468,0.990990990990991,0.9909893455098936,0.9317073170731708,0.9300991131977048,0.9321782891301608
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,linear,3,cdan:bottleneck16:linear,48,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\linear\cdan\seed_3.pt,"[[57, 6, 0], [1, 70, 0], [3, 5, 63]]",0.979591836734694,0.981981981981982,0.9774074074074074,0.926829268292683,0.9260004471272076,0.9269019925837704
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,linear,4,cdan:bottleneck16:linear,48,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\linear\cdan\seed_4.pt,"[[62, 1, 0], [0, 71, 0], [1, 3, 67]]",0.9489795918367347,0.954954954954955,0.9449396300262156,0.975609756097561,0.97592965198599,0.975914738868878
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,source-only,opensource-core,bottleneck16,mlp,0,source-only:bottleneck16:mlp,48,100.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\source-only\seed_0.pt,"[[57, 6, 0], [0, 71, 0], [0, 8, 63]]",1.0,1.0,1.0,0.9317073170731708,0.9306952828079588,0.9335183059063658
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,source-only,opensource-core,bottleneck16,mlp,1,source-only:bottleneck16:mlp,48,70.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\source-only\seed_1.pt,"[[52, 11, 0], [0, 71, 0], [0, 7, 64]]",0.9897959183673468,0.9861111111111112,0.9884633569739952,0.9121951219512195,0.9089350920336836,0.9133319914117016
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,source-only,opensource-core,bottleneck16,mlp,2,source-only:bottleneck16:mlp,48,50.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\source-only\seed_2.pt,"[[59, 4, 0], [1, 70, 0], [7, 9, 55]]",0.9897959183673468,0.990990990990991,0.9886310688659024,0.8975609756097561,0.899023772263209,0.8965996965996966
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,source-only,opensource-core,bottleneck16,mlp,3,source-only:bottleneck16:mlp,48,280.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\source-only\seed_3.pt,"[[60, 3, 0], [1, 70, 0], [0, 10, 61]]",1.0,1.0,1.0,0.9317073170731708,0.9324837916387212,0.9336917562724016
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,source-only,opensource-core,bottleneck16,mlp,4,source-only:bottleneck16:mlp,48,50.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\source-only\seed_4.pt,"[[58, 5, 0], [0, 71, 0], [3, 9, 59]]",0.9897959183673468,0.990990990990991,0.9886310688659024,0.9170731707317074,0.9172069453759594,0.9178108629721532
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,dann,opensource-core,bottleneck16,mlp,0,dann:bottleneck16:mlp,48,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\dann\seed_0.pt,"[[54, 9, 0], [2, 69, 0], [0, 3, 68]]",1.0,1.0,1.0,0.9317073170731708,0.9289067739771966,0.9312916760797466
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,dann,opensource-core,bottleneck16,mlp,1,dann:bottleneck16:mlp,48,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\dann\seed_1.pt,"[[62, 1, 0], [1, 70, 0], [0, 2, 69]]",0.979591836734694,0.981981981981982,0.979493575207861,0.9804878048780488,0.9806244876667412,0.9806878306878308
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,dann,opensource-core,bottleneck16,mlp,2,dann:bottleneck16:mlp,48,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\dann\seed_2.pt,"[[60, 3, 0], [0, 71, 0], [1, 4, 66]]",0.9693877551020408,0.9729729729729728,0.9663076498204916,0.9609756097560976,0.9606528057232282,0.9614219064490318
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,dann,opensource-core,bottleneck16,mlp,3,dann:bottleneck16:mlp,48,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\dann\seed_3.pt,"[[62, 1, 0], [3, 68, 0], [1, 4, 66]]",0.979591836734694,0.981981981981982,0.9774074074074074,0.9560975609756096,0.9571503092629852,0.9563961347190002
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,dann,opensource-core,bottleneck16,mlp,4,dann:bottleneck16:mlp,48,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\dann\seed_4.pt,"[[62, 1, 0], [0, 71, 0], [0, 5, 66]]",0.979591836734694,0.981981981981982,0.9774074074074074,0.9707317073170731,0.9712348163052388,0.9716543696981652
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,deep-coral,opensource-core,bottleneck16,mlp,0,deep-coral:bottleneck16:mlp,48,60.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\deep-coral\seed_0.pt,"[[62, 1, 0], [1, 70, 0], [0, 3, 68]]",1.0,1.0,1.0,0.975609756097561,0.97592965198599,0.976020497231115
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,deep-coral,opensource-core,bottleneck16,mlp,1,deep-coral:bottleneck16:mlp,48,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\deep-coral\seed_1.pt,"[[62, 1, 0], [1, 70, 0], [0, 4, 67]]",0.9693877551020408,0.9729729729729728,0.9663076498204916,0.9707317073170731,0.9712348163052388,0.971348528823216
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,deep-coral,opensource-core,bottleneck16,mlp,2,deep-coral:bottleneck16:mlp,48,400.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\deep-coral\seed_2.pt,"[[59, 4, 0], [1, 70, 0], [2, 4, 65]]",1.0,1.0,1.0,0.946341463414634,0.9459721290707206,0.9464932227924728
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,deep-coral,opensource-core,bottleneck16,mlp,3,deep-coral:bottleneck16:mlp,48,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\deep-coral\seed_3.pt,"[[61, 2, 0], [2, 69, 0], [0, 8, 63]]",0.9897959183673468,0.990990990990991,0.9886310688659024,0.9414634146341464,0.9424696326104778,0.9428508252388847
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,deep-coral,opensource-core,bottleneck16,mlp,4,deep-coral:bottleneck16:mlp,48,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\deep-coral\seed_4.pt,"[[57, 6, 0], [0, 71, 0], [1, 6, 64]]",0.979591836734694,0.981981981981982,0.9774074074074074,0.9365853658536586,0.93539011848871,0.9374582768522162
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd,opensource-core,bottleneck16,mlp,0,mk-mmd:bottleneck16:mlp,48,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\mk-mmd\seed_0.pt,"[[59, 4, 0], [2, 69, 0], [2, 4, 65]]",1.0,1.0,1.0,0.9414634146341464,0.9412772933899696,0.9416075739605152
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd,opensource-core,bottleneck16,mlp,1,mk-mmd:bottleneck16:mlp,48,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\mk-mmd\seed_1.pt,"[[61, 2, 0], [2, 69, 0], [2, 3, 66]]",0.9693877551020408,0.9729729729729728,0.9663076498204916,0.9560975609756096,0.9565541396527312,0.956117595855357
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd,opensource-core,bottleneck16,mlp,2,mk-mmd:bottleneck16:mlp,48,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\mk-mmd\seed_2.pt,"[[57, 6, 0], [1, 70, 0], [0, 3, 68]]",0.9591836734693876,0.963963963963964,0.9553113553113554,0.951219512195122,0.9494746255309636,0.9512997866169872
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd,opensource-core,bottleneck16,mlp,3,mk-mmd:bottleneck16:mlp,48,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\mk-mmd\seed_3.pt,"[[57, 6, 0], [1, 70, 0], [1, 7, 63]]",1.0,1.0,1.0,0.926829268292683,0.9260004471272076,0.927938548687264
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd,opensource-core,bottleneck16,mlp,4,mk-mmd:bottleneck16:mlp,48,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\mk-mmd\seed_4.pt,"[[61, 2, 0], [0, 71, 0], [2, 12, 57]]",0.9693877551020408,0.9729729729729728,0.9663076498204916,0.9219512195121952,0.9236902898874731,0.923045126170126
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,mlp,0,cdan:bottleneck16:mlp,48,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\cdan\seed_0.pt,"[[59, 4, 0], [2, 69, 0], [0, 3, 68]]",0.9897959183673468,0.990990990990991,0.9886310688659024,0.9560975609756096,0.955361800432223,0.956268559872313
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,mlp,1,cdan:bottleneck16:mlp,48,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\cdan\seed_1.pt,"[[58, 5, 0], [2, 69, 0], [0, 2, 69]]",0.9693877551020408,0.9680930930930932,0.9679680365296804,0.9560975609756096,0.9547656308219687,0.955859742270892
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,mlp,2,cdan:bottleneck16:mlp,48,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\cdan\seed_2.pt,"[[62, 1, 0], [1, 70, 0], [1, 4, 66]]",0.9489795918367347,0.954954954954955,0.9443988697475162,0.9658536585365852,0.9665399806244878,0.9662619039933276
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,mlp,3,cdan:bottleneck16:mlp,48,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\cdan\seed_3.pt,"[[49, 14, 0], [1, 70, 0], [0, 5, 66]]",0.9897959183673468,0.990990990990991,0.9909893455098936,0.902439024390244,0.8977569118414189,0.9019200956010596
domain-adaptation,48D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,mlp,4,cdan:bottleneck16:mlp,48,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\cdan\seed_4.pt,"[[56, 7, 0], [0, 71, 0], [0, 5, 66]]",0.979591836734694,0.981981981981982,0.9774074074074074,0.9414634146341464,0.9394887845592071,0.9422526807670648
domain-adaptation,48D,S1_train_I_test_all,uda,c-dann,project-extension,bottleneck16,linear,0,c-dann:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\c-dann\seed_0.pt,"[[40, 31, 10], [10, 71, 15], [1, 2, 93]]",1.0,1.0,1.0,0.7472527472527473,0.7340534979423868,0.7284064948550929
domain-adaptation,48D,S1_train_I_test_all,uda,c-dann,project-extension,bottleneck16,linear,1,c-dann:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\c-dann\seed_1.pt,"[[51, 24, 6], [2, 91, 3], [2, 9, 85]]",1.0,1.0,1.0,0.8315018315018315,0.8209876543209876,0.8240031897926635
domain-adaptation,48D,S1_train_I_test_all,uda,c-dann,project-extension,bottleneck16,linear,2,c-dann:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\c-dann\seed_2.pt,"[[47, 31, 3], [1, 88, 7], [1, 1, 94]]",1.0,1.0,1.0,0.8388278388278388,0.8253600823045267,0.8259639126305792
domain-adaptation,48D,S1_train_I_test_all,uda,c-dann,project-extension,bottleneck16,linear,3,c-dann:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\c-dann\seed_3.pt,"[[47, 33, 1], [31, 65, 0], [7, 11, 78]]",1.0,1.0,1.0,0.6959706959706959,0.6899434156378601,0.6972799910443167
domain-adaptation,48D,S1_train_I_test_all,uda,c-dann,project-extension,bottleneck16,linear,4,c-dann:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\c-dann\seed_4.pt,"[[36, 45, 0], [32, 59, 5], [5, 4, 87]]",0.9666666666666668,0.9444444444444444,0.9563636363636364,0.6666666666666666,0.6550925925925926,0.657165251658368
domain-adaptation,48D,S1_train_I_test_all,uda,cdan+c-dann,project-extension,bottleneck16,linear,0,cdan+c-dann:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\cdan+c-dann\seed_0.pt,"[[60, 21, 0], [1, 95, 0], [3, 10, 83]]",1.0,1.0,1.0,0.8717948717948718,0.8649691358024691,0.8702721214761283
domain-adaptation,48D,S1_train_I_test_all,uda,cdan+c-dann,project-extension,bottleneck16,linear,1,cdan+c-dann:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\cdan+c-dann\seed_1.pt,"[[53, 23, 5], [1, 86, 9], [3, 3, 90]]",1.0,1.0,1.0,0.8388278388278388,0.8292181069958847,0.8316796729840208
domain-adaptation,48D,S1_train_I_test_all,uda,cdan+c-dann,project-extension,bottleneck16,linear,2,cdan+c-dann:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\cdan+c-dann\seed_2.pt,"[[39, 22, 20], [0, 90, 6], [1, 2, 93]]",1.0,1.0,1.0,0.8131868131868132,0.7959104938271605,0.7889624117953927
domain-adaptation,48D,S1_train_I_test_all,uda,cdan+c-dann,project-extension,bottleneck16,linear,3,cdan+c-dann:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\cdan+c-dann\seed_3.pt,"[[53, 27, 1], [38, 58, 0], [8, 5, 83]]",1.0,1.0,1.0,0.7106227106227107,0.707690329218107,0.711589008363202
domain-adaptation,48D,S1_train_I_test_all,uda,cdan+c-dann,project-extension,bottleneck16,linear,4,cdan+c-dann:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\cdan+c-dann\seed_4.pt,"[[52, 26, 3], [10, 47, 39], [1, 17, 78]]",1.0,1.0,1.0,0.6483516483516484,0.6480195473251028,0.6499402628434887
domain-adaptation,48D,S1_train_I_test_all,uda,mk-mmd+lc,project-extension,bottleneck16,linear,0,mk-mmd+lc:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\mk-mmd+lc\seed_0.pt,"[[46, 33, 2], [10, 82, 4], [4, 2, 90]]",1.0,1.0,1.0,0.7985347985347986,0.786522633744856,0.7866451070489129
domain-adaptation,48D,S1_train_I_test_all,uda,mk-mmd+lc,project-extension,bottleneck16,linear,1,mk-mmd+lc:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\mk-mmd+lc\seed_1.pt,"[[47, 33, 1], [2, 92, 2], [3, 16, 77]]",1.0,1.0,1.0,0.7912087912087912,0.7802211934156379,0.7860460751033701
domain-adaptation,48D,S1_train_I_test_all,uda,mk-mmd+lc,project-extension,bottleneck16,linear,2,mk-mmd+lc:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\mk-mmd+lc\seed_2.pt,"[[49, 31, 1], [14, 76, 6], [4, 5, 87]]",1.0,1.0,1.0,0.7765567765567766,0.7676183127572016,0.7695736222052011
domain-adaptation,48D,S1_train_I_test_all,uda,mk-mmd+lc,project-extension,bottleneck16,linear,3,mk-mmd+lc:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\mk-mmd+lc\seed_3.pt,"[[49, 28, 4], [0, 93, 3], [0, 17, 79]]",1.0,1.0,1.0,0.8095238095238095,0.7988683127572016,0.8056166056166055
domain-adaptation,48D,S1_train_I_test_all,uda,mk-mmd+lc,project-extension,bottleneck16,linear,4,mk-mmd+lc:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\mk-mmd+lc\seed_4.pt,"[[39, 40, 2], [35, 59, 2], [6, 9, 81]]",1.0,1.0,1.0,0.6556776556776557,0.6466049382716049,0.6526436821826177
