split,description,task,variant,lambda,conditional_alignment_strength,seed,classifier_label_usage,domain_label_usage,model_selection_labels,selection_status,best_epoch,feature_extractor_objective,condition_map,classifier_train_n,source_train_n,source_val_n,target_labeled_train_n,target_domain_n,target_validation_n,target_test_n,train_test_accuracy_gap,train_accuracy,validation_accuracy,test_accuracy,train_balanced_accuracy,validation_balanced_accuracy,test_balanced_accuracy,train_macro_f1,validation_macro_f1,test_macro_f1,domain_discriminator_accuracy,L_last,Ld_last,Ld_cdan_last,Lc_last,backward_loss_scalar_last
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.05,1,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,75,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.1385281385281385,1.0,0.9230769230769231,0.8614718614718615,1.0,0.9111111111111111,0.8597244587582752,1.0,0.9111111111111111,0.861666495046676,0.9075907590759076,0.002501952927559614,0.30551326274871826,0.3095534145832062,1.556219458580017,0.6953796148300171
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.05,2,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,390,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.1428571428571429,1.0,0.9230769230769231,0.8571428571428571,1.0,0.9111111111111111,0.8541778493469314,1.0,0.9204906204906204,0.8599078978076214,0.900990099009901,0.0022972417064011097,0.3238532245159149,0.3248189389705658,0.15013550221920013,0.6584761738777161
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.05,3,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,150,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.1471861471861472,1.0,0.9615384615384616,0.8528138528138528,1.0,0.9444444444444445,0.8500626230094829,1.0,0.9538239538239538,0.8550802771275211,0.9042904290429042,0.0014348379336297512,0.32189038395881653,0.30008551478385925,0.1291128247976303,0.629866361618042
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.05,4,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,65,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.1385281385281385,1.0,0.9230769230769231,0.8614718614718615,1.0,0.9111111111111111,0.8597244587582752,1.0,0.9111111111111111,0.8622372385023414,0.8976897689768977,0.062123894691467285,0.37362614274024963,0.4350186586380005,0.5413156747817993,0.8978344202041626
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.2,0,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,110,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.11688311688311692,1.0,0.9615384615384616,0.8831168831168831,1.0,0.9444444444444445,0.880300590445518,1.0,0.9538239538239538,0.8842050022280884,0.900990099009901,0.0014895927160978317,0.3325274586677551,0.3243977725505829,0.054099392145872116,0.6692346930503845
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.2,1,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,60,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.1255411255411255,1.0,0.9230769230769231,0.8744588744588745,1.0,0.9111111111111111,0.8727858293075684,1.0,0.9111111111111111,0.8728363483719969,0.900990099009901,0.021898463368415833,0.3467979431152344,0.4359268844127655,0.3533245325088501,0.8752881288528442
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.2,2,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,140,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.1341991341991342,1.0,0.9230769230769231,0.8658008658008658,1.0,0.9111111111111111,0.8645553766326713,1.0,0.9111111111111111,0.8644548707794657,0.8976897689768977,0.00784875638782978,0.3304770290851593,0.31358808279037476,0.06333503872156143,0.6645808815956116
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.2,3,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,50,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.1385281385281385,1.0,0.9230769230769231,0.8614718614718615,1.0,0.9111111111111111,0.8597244587582752,1.0,0.9111111111111111,0.8611094452773612,0.900990099009901,0.02231987565755844,0.39071524143218994,0.3254612982273102,0.13847728073596954,0.7661918997764587
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.2,4,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,295,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.08225108225108224,1.0,0.9615384615384616,0.9177489177489178,1.0,0.9666666666666667,0.9175165503667918,1.0,0.9568151147098516,0.91848538414511,0.900990099009901,0.0008956915698945522,0.3291689455509186,0.33724963665008545,0.09474401921033859,0.6862630844116211
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.5,0,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,90,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.11255411255411252,1.0,0.9615384615384616,0.8874458874458875,1.0,0.9444444444444445,0.8844158167829667,1.0,0.9538239538239538,0.8893067543034295,0.900990099009901,0.003492543241009116,0.3258334994316101,0.3362694978713989,0.019619310274720192,0.6754052042961121
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.5,1,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,50,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.1601731601731602,1.0,0.9230769230769231,0.8398268398268398,1.0,0.9111111111111111,0.8384326355340849,1.0,0.9111111111111111,0.8384635036705651,0.900990099009901,0.009272202849388123,0.3338928520679474,0.3412807881832123,0.03658332675695419,0.7027375102043152
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.5,2,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,50,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.20346320346320346,1.0,0.9230769230769231,0.7965367965367965,1.0,0.9111111111111111,0.7979960636965467,1.0,0.9111111111111111,0.7965717004079805,0.8943894389438944,0.014285649172961712,0.35476064682006836,0.3298589289188385,0.05238641798496246,0.7250984311103821
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.5,3,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,185,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.16450216450216448,1.0,0.9230769230769231,0.8354978354978355,1.0,0.9111111111111111,0.8321703345857935,1.0,0.9204906204906204,0.8370479344277695,0.900990099009901,0.00877288542687893,0.3154023289680481,0.3250069320201874,0.01907140202820301,0.6587178707122803
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.5,4,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,65,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,16,273,26,231,0.1471861471861472,1.0,0.9230769230769231,0.8528138528138528,1.0,0.9111111111111111,0.851494006083378,1.0,0.9111111111111111,0.8523915626856803,0.900990099009901,0.03829214721918106,0.334057480096817,0.33440783619880676,0.05860580503940582,0.7360603213310242
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.05,0.05,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,210,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1298701298701299,1.0,1.0,0.8701298701298701,1.0,1.0,0.870101986044015,1.0,1.0,0.8709579288171381,0.9141914191419142,0.0007454604492522776,0.27693191170692444,0.24257083237171173,0.02793804742395878,0.5216451287269592
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.05,0.05,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,20,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1297760210803689,0.9782608695652174,0.9615384615384616,0.8484848484848485,0.9803921568627452,0.9666666666666667,0.8495258543567722,0.9765656565656565,0.9568151147098516,0.8465107523309636,0.900990099009901,0.19178126752376556,0.3417869806289673,0.33350425958633423,0.26773396134376526,0.8804592490196228
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.05,0.05,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,25,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.16450216450216448,1.0,0.9615384615384616,0.8354978354978355,1.0,0.9666666666666667,0.8386115584183217,1.0,0.9568151147098516,0.8366431689983154,0.900990099009901,0.08480414748191833,0.3574274182319641,0.34345537424087524,0.17990398406982422,0.7946821451187134
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.05,0.05,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,25,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1558441558441559,1.0,0.9615384615384616,0.8441558441558441,1.0,0.9666666666666667,0.8468420110932189,1.0,0.9568151147098516,0.8455003641627977,0.900990099009901,0.06142107769846916,0.3556596338748932,0.31223294138908386,0.17984437942504883,0.7383058071136475
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.05,0.05,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,105,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.17748917748917747,1.0,0.9615384615384616,0.8225108225108225,1.0,0.9666666666666667,0.8241188047951332,1.0,0.9568151147098516,0.8226899331598551,0.9075907590759076,0.0006260227528400719,0.28457343578338623,0.31934937834739685,0.11326960474252701,0.6102122664451599
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.05,0.2,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,20,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.08629776021080371,0.9347826086956522,0.9615384615384616,0.8484848484848485,0.9411764705882352,0.9666666666666667,0.8523886205045624,0.9339549339549339,0.9568151147098516,0.8473782377606686,0.9042904290429042,0.2574005424976349,0.3979705274105072,0.3419339954853058,0.07888785749673843,1.0130826234817505
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.05,0.2,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,255,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.11255411255411252,1.0,1.0,0.8874458874458875,1.0,1.0,0.8872785829307568,1.0,1.0,0.888760323027344,0.900990099009901,0.0005710433470085263,0.29904603958129883,0.2945680618286133,0.004643828608095646,0.5951138734817505
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.05,0.2,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,45,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.18614718614718617,1.0,0.9615384615384616,0.8138528138528138,1.0,0.9666666666666667,0.8194668098049741,1.0,0.9568151147098516,0.8129146039896545,0.9174917491749175,0.00640831608325243,0.3325211703777313,0.2824659049510956,0.08699121326208115,0.6387935876846313
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.05,0.2,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,285,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1298701298701299,1.0,1.0,0.8701298701298701,1.0,1.0,0.8679549114331723,1.0,1.0,0.8731499747941841,0.9042904290429042,0.0012396209640428424,0.3226812183856964,0.28402096033096313,0.015630675479769707,0.6110679507255554
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.05,0.2,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,15,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.064558629776021,0.9130434782608695,0.9615384615384616,0.8484848484848485,0.9215686274509803,0.9666666666666667,0.8516729289676149,0.9110970553095791,0.9568151147098516,0.849004753416518,0.900990099009901,0.2629304826259613,0.3814923167228699,0.39177191257476807,0.09264590591192245,1.054723858833313
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.05,0.5,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,275,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1471861471861472,1.0,0.9615384615384616,0.8528138528138528,1.0,0.9666666666666667,0.8536410806942207,1.0,0.9568151147098516,0.8571214673404454,0.8910891089108911,0.001987606519833207,0.29727721214294434,0.2983594834804535,0.0037397139240056276,0.5994941592216492
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.05,0.5,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,65,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1515151515151515,1.0,0.9615384615384616,0.8484848484848485,1.0,0.9666666666666667,0.8509572374306673,1.0,0.9568151147098516,0.8469195394017986,0.9108910891089109,0.0032016944605857134,0.3214660882949829,0.2925008535385132,0.014686805196106434,0.6245120763778687
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.05,0.5,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,55,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.17748917748917747,1.0,0.9615384615384616,0.8225108225108225,1.0,0.9666666666666667,0.8269815709429236,1.0,0.9568151147098516,0.8222267928150281,0.9042904290429042,0.0038510411977767944,0.31998613476753235,0.300707072019577,0.01776064559817314,0.6334245800971985
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.05,0.5,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,65,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.17748917748917747,1.0,1.0,0.8225108225108225,1.0,1.0,0.8255501878690285,1.0,1.0,0.8252789988909254,0.9108910891089109,0.0019284527515992522,0.30251628160476685,0.27161893248558044,0.03687027841806412,0.5944987535476685
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.05,0.5,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,235,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1298701298701299,1.0,0.9615384615384616,0.8701298701298701,1.0,0.9666666666666667,0.8693862945070675,1.0,0.9568151147098516,0.869352387877432,0.900990099009901,0.001033258973620832,0.32162824273109436,0.2954922318458557,0.016799142584204674,0.6265532374382019
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.05,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,245,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1515151515151515,1.0,0.9615384615384616,0.8484848484848485,1.0,0.9666666666666667,0.8473787797459295,1.0,0.9665831244778613,0.8510110331815759,0.900990099009901,0.0010773723479360342,0.29401519894599915,0.32865968346595764,0.10481548309326172,0.628993034362793
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.05,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,225,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.10822510822510822,1.0,1.0,0.8917748917748918,1.0,1.0,0.8921095008051529,1.0,1.0,0.8941972754406523,0.9042904290429042,0.0029728778172284365,0.29335904121398926,0.2765269875526428,0.13621951639652252,0.5796698927879333
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.05,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,35,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.19480519480519476,1.0,0.9615384615384616,0.8051948051948052,1.0,0.9666666666666667,0.811236357130077,1.0,0.9568151147098516,0.8061969275535334,0.900990099009901,0.026955196633934975,0.3769400417804718,0.3342163562774658,0.25007086992263794,0.7506151795387268
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.05,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,30,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.16450216450216448,1.0,1.0,0.8354978354978355,1.0,1.0,0.8393272499552692,1.0,1.0,0.8360637363869016,0.9042904290429042,0.02394259162247181,0.4016540050506592,0.3280600607395172,0.24838876724243164,0.7660760879516602
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.05,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,300,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1558441558441559,1.0,0.9615384615384616,0.8441558441558441,1.0,0.9666666666666667,0.8418321703345857,1.0,0.9665831244778613,0.8476095211974405,0.9075907590759076,0.0011551493080332875,0.28317123651504517,0.25433260202407837,0.2390497475862503,0.5506114363670349
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.2,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,20,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.07331074722379072,0.9347826086956522,0.9615384615384616,0.8614718614718615,0.9411764705882352,0.9666666666666667,0.8640186079799607,0.9339549339549339,0.9568151147098516,0.8606263857578879,0.9042904290429042,0.2631101906299591,0.4128001630306244,0.3801320493221283,0.07658195495605469,1.0713587999343872
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.2,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,395,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1255411255411255,1.0,0.9615384615384616,0.8744588744588745,1.0,0.9666666666666667,0.873501520844516,1.0,0.9665831244778613,0.8769736866952952,0.900990099009901,0.002093355869874358,0.29826560616493225,0.30558720231056213,0.021657926961779594,0.6102777719497681
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.2,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,45,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.24242424242424243,1.0,0.9615384615384616,0.7575757575757576,1.0,0.9666666666666667,0.7631061012703525,1.0,0.9568151147098516,0.7596073422983497,0.9141914191419142,0.007390596903860569,0.34170281887054443,0.28728416562080383,0.10100660473108292,0.6565788984298706
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.2,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,30,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.17316017316017318,1.0,1.0,0.8268398268398268,1.0,1.0,0.8282340311325819,1.0,1.0,0.8281336618417002,0.9042904290429042,0.021450629457831383,0.40351203083992004,0.3237076699733734,0.09633816033601761,0.767937958240509
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.2,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,290,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1428571428571429,1.0,0.9615384615384616,0.8571428571428571,1.0,0.9666666666666667,0.8570406154947218,1.0,0.9568151147098516,0.8609439942773277,0.900990099009901,0.0014107341412454844,0.32987573742866516,0.30348852276802063,0.05325947701931,0.645426869392395
