epoch,class_loss,coral_loss,total_loss,train_accuracy,validation_accuracy,test_accuracy,train_balanced_accuracy,validation_balanced_accuracy,test_balanced_accuracy,train_macro_f1,validation_macro_f1,test_macro_f1,split,task,variant,lambda,seed
250,0.00031394194229505956,0.017697904258966446,0.0011988371843472123,1.0,0.5,0.8278388278388278,1.0,0.5,0.8271604938271605,1.0,0.46666666666666656,0.8285057976187207,S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,0.05,3
260,0.0004311575030442327,0.00961637869477272,0.0009119764436036348,1.0,0.8,0.8021978021978022,1.0,0.75,0.7970679012345679,1.0,0.7486772486772487,0.8043397442951751,S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,0.05,3
270,0.003393937600776553,0.08945704996585846,0.007866790518164635,1.0,0.5,0.8131868131868132,1.0,0.5,0.8164866255144032,1.0,0.4904761904761905,0.8127358523508993,S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,0.05,3
280,0.00035810863482765853,0.0213718693703413,0.001426702132448554,1.0,0.6,0.8058608058608059,1.0,0.5833333333333334,0.8050411522633745,1.0,0.5738095238095239,0.8083154318448437,S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,0.05,3
290,0.00044336385326460004,0.021142590790987015,0.0015004933811724186,1.0,0.6,0.8058608058608059,1.0,0.5833333333333334,0.8024691358024691,1.0,0.5738095238095239,0.8081936902385788,S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,0.05,3
300,0.0006941631436347961,0.013162250630557537,0.0013522757217288017,1.0,0.6,0.8241758241758241,1.0,0.5833333333333334,0.8224022633744856,1.0,0.5738095238095239,0.8254501026716295,S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,0.05,3
310,0.0008214740082621574,0.012348405085504055,0.001438894309103489,1.0,0.6,0.8351648351648352,1.0,0.5833333333333334,0.8328189300411522,1.0,0.5738095238095239,0.8353174603174603,S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,0.05,3
320,0.00015383416030090302,0.009075116366147995,0.0006075899582356215,1.0,0.6,0.8461538461538461,1.0,0.5833333333333334,0.843235596707819,1.0,0.5738095238095239,0.8462843070362034,S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,0.05,3
330,0.00034522596979513764,0.013907954096794128,0.0010406237561255693,1.0,0.6,0.8278388278388278,1.0,0.5833333333333334,0.8258744855967078,1.0,0.5738095238095239,0.8288107484940065,S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,0.05,3
340,0.0004063236410729587,0.007671994157135487,0.0007899233605712652,1.0,0.6,0.8351648351648352,1.0,0.5833333333333334,0.8328189300411523,1.0,0.5738095238095239,0.8357317121457393,S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,0.05,3
350,0.00017336843302473426,0.012065079994499683,0.0007766224443912506,1.0,0.6,0.8241758241758241,1.0,0.5833333333333334,0.8224022633744855,1.0,0.5738095238095239,0.8245928687985403,S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,0.05,3
360,0.00017165098688565195,0.02697928249835968,0.0015206151874735951,1.0,0.6,0.8315018315018315,1.0,0.5833333333333334,0.8299897119341564,1.0,0.5738095238095239,0.8318284355192663,S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,0.05,3
370,0.00024263816885650158,0.009873421862721443,0.0007363092736341059,1.0,0.6,0.8278388278388278,1.0,0.5833333333333334,0.8258744855967078,1.0,0.5738095238095239,0.8280384654716063,S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,0.05,3
380,0.00020090260659344494,0.01625659503042698,0.0010137323988601565,1.0,0.6,0.8278388278388278,1.0,0.5833333333333334,0.8258744855967078,1.0,0.5738095238095239,0.8280384654716063,S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,0.05,3
390,0.0005472647026181221,0.007166815456002951,0.000905605498701334,1.0,0.6,0.8315018315018315,1.0,0.5833333333333334,0.8293467078189299,1.0,0.5738095238095239,0.8315460616949136,S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,0.05,3
400,0.0001356793800368905,0.007047154940664768,0.0004880371270701289,1.0,0.6,0.8278388278388278,1.0,0.5833333333333334,0.8252314814814814,1.0,0.5738095238095239,0.8273456712285919,S3_train_I_internal_20_10_test_all,three_class_with_air,Deep CORAL-UDA,0.05,3
1,1.089624285697937,0.0,1.089624285697937,0.4666666666666667,0.5714285714285714,0.4897959183673469,0.5277777777777778,0.5916666666666667,0.5155038759689922,0.42893217893217894,0.4814063556457066,0.42538948217965905,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
10,0.5322462320327759,0.0,0.5322462320327759,0.8,0.6785714285714286,0.710204081632653,0.8333333333333334,0.7000000000000001,0.7206647552299034,0.8002635046113307,0.6124267888973772,0.7125146198830409,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
20,0.12347091734409332,0.0,0.12347091734409332,1.0,0.75,0.7142857142857143,1.0,0.7666666666666666,0.7203992779016671,1.0,0.7239819004524887,0.7251631561834442,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
30,0.042606521397829056,0.0,0.042606521397829056,1.0,0.8214285714285714,0.746938775510204,1.0,0.8333333333333334,0.7520972708930658,1.0,0.8137254901960785,0.7529901926362849,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
40,0.007293888367712498,0.0,0.007293888367712498,1.0,0.8928571428571429,0.7673469387755102,1.0,0.9,0.770786874800892,1.0,0.8976982097186701,0.7749227609354254,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
50,0.006596492137759924,0.0,0.006596492137759924,1.0,0.8214285714285714,0.7836734693877551,1.0,0.8250000000000001,0.7856005097164701,1.0,0.8241830065359478,0.7916742314209634,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
60,0.00452099833637476,0.0,0.00452099833637476,1.0,0.8214285714285714,0.7714285714285715,1.0,0.8250000000000001,0.7739726027397259,1.0,0.8241830065359478,0.7777149889491661,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
70,0.0018992283148691058,0.0,0.0018992283148691058,1.0,0.8571428571428571,0.7755102040816326,1.0,0.8583333333333334,0.777848571731974,1.0,0.8602254428341385,0.7833365121418655,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
80,0.0003514706331770867,0.0,0.0003514706331770867,1.0,0.8571428571428571,0.7795918367346939,1.0,0.8583333333333334,0.781724540724222,1.0,0.8602254428341385,0.787069796752879,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
90,0.0005813235184177756,0.0,0.0005813235184177756,1.0,0.8571428571428571,0.7836734693877551,1.0,0.8583333333333334,0.7856005097164701,1.0,0.8602254428341385,0.7908009082102319,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
100,0.0005248707020655274,0.0,0.0005248707020655274,1.0,0.8214285714285714,0.7836734693877551,1.0,0.8166666666666668,0.7856005097164701,1.0,0.8211833932657729,0.790591417669355,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
110,0.0002661774924490601,0.0,0.0002661774924490601,1.0,0.8214285714285714,0.7877551020408163,1.0,0.8166666666666668,0.7894764787087182,1.0,0.8211833932657729,0.7943093354089944,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
120,0.0005728404503315687,0.0,0.0005728404503315687,1.0,0.8214285714285714,0.7877551020408163,1.0,0.8166666666666668,0.7894764787087182,1.0,0.8211833932657729,0.7943093354089944,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
130,0.0005445074639283121,0.0,0.0005445074639283121,1.0,0.8571428571428571,0.7877551020408163,1.0,0.85,0.7894764787087182,1.0,0.8554112554112554,0.7940437714105869,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
140,0.0004030470154248178,0.0,0.0004030470154248178,1.0,0.8571428571428571,0.7836734693877551,1.0,0.8583333333333334,0.7856005097164701,1.0,0.8539562289562289,0.7875612689749601,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
150,0.0004920793580822647,0.0,0.0004920793580822647,1.0,0.8571428571428571,0.7877551020408163,1.0,0.8583333333333334,0.7894764787087182,1.0,0.8539562289562289,0.790459562820562,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
160,0.003584865015000105,0.0,0.003584865015000105,1.0,0.8571428571428571,0.7836734693877551,1.0,0.85,0.7856005097164703,1.0,0.8554112554112554,0.7873315932541316,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
170,0.00026300371973775327,0.0,0.00026300371973775327,1.0,0.8571428571428571,0.7836734693877551,1.0,0.85,0.7856005097164703,1.0,0.8554112554112554,0.7882712479092088,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
180,0.000439519266365096,0.0,0.000439519266365096,1.0,0.9285714285714286,0.7836734693877551,1.0,0.9333333333333332,0.7856005097164703,1.0,0.9326599326599326,0.7882712479092088,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
190,0.00011242133768973872,0.0,0.00011242133768973872,1.0,0.8571428571428571,0.7755102040816326,1.0,0.85,0.7778485717319742,1.0,0.8554112554112554,0.7797874289902879,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
200,0.00020271175890229642,0.0,0.00020271175890229642,1.0,0.8571428571428571,0.7755102040816326,1.0,0.85,0.7778485717319742,1.0,0.8554112554112554,0.7790881247829246,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
210,0.0006510817329399288,0.0,0.0006510817329399288,1.0,0.8571428571428571,0.7755102040816326,1.0,0.85,0.7778485717319742,1.0,0.8554112554112554,0.7776952806910074,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
220,0.00019484320364426821,0.0,0.00019484320364426821,1.0,0.8571428571428571,0.7755102040816326,1.0,0.85,0.7778485717319742,1.0,0.8554112554112554,0.7790881247829246,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
230,0.0002614411059767008,0.0,0.0002614411059767008,1.0,0.8571428571428571,0.7755102040816326,1.0,0.85,0.7778485717319742,1.0,0.8554112554112554,0.7781184267821954,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
240,0.0002885243739001453,0.0,0.0002885243739001453,1.0,0.9285714285714286,0.7755102040816326,1.0,0.9333333333333332,0.7785388127853882,1.0,0.9326599326599326,0.7779711319737842,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
250,0.00011006529530277476,0.0,0.00011006529530277476,1.0,0.8571428571428571,0.7755102040816326,1.0,0.85,0.7778485717319742,1.0,0.8554112554112554,0.7781184267821954,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
260,0.00013884820509701967,0.0,0.00013884820509701967,1.0,0.8214285714285714,0.7755102040816326,1.0,0.8083333333333332,0.7778485717319742,1.0,0.8134088134088134,0.7790881247829246,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
270,0.00023562835121992975,0.0,0.00023562835121992975,1.0,0.8214285714285714,0.7877551020408163,1.0,0.8083333333333332,0.7894764787087182,1.0,0.8134088134088134,0.7929792210565138,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
280,0.00015878715203143656,0.0,0.00015878715203143656,1.0,0.8214285714285714,0.7918367346938775,1.0,0.8083333333333332,0.7933524477009662,1.0,0.8134088134088134,0.7961950986865887,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
290,0.00038793819840066135,0.0,0.00038793819840066135,1.0,0.8214285714285714,0.7836734693877551,1.0,0.8166666666666668,0.7856005097164701,1.0,0.8211833932657729,0.7894773669426988,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
300,0.00012819470430258662,0.0,0.00012819470430258662,1.0,0.7857142857142857,0.7795918367346939,1.0,0.775,0.781724540724222,1.0,0.779598662207358,0.7857665683752639,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
310,0.00011835434270324185,0.0,0.00011835434270324185,1.0,0.7857142857142857,0.7836734693877551,1.0,0.775,0.7856005097164701,1.0,0.779598662207358,0.7902570626272875,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
320,8.175633411156014e-05,0.0,8.175633411156014e-05,1.0,0.8214285714285714,0.7877551020408163,1.0,0.8083333333333332,0.7894764787087182,1.0,0.8134088134088134,0.7939584210363583,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
330,4.427814201335423e-05,0.0,4.427814201335423e-05,1.0,0.8214285714285714,0.7877551020408163,1.0,0.8083333333333332,0.7894764787087182,1.0,0.8134088134088134,0.7939584210363583,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
340,0.0021007955074310303,0.0,0.0021007955074310303,1.0,0.8571428571428571,0.7918367346938775,1.0,0.85,0.7933524477009662,1.0,0.8554112554112554,0.7973605209959933,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
350,8.855115447659045e-05,0.0,8.855115447659045e-05,1.0,0.8571428571428571,0.8040816326530612,1.0,0.85,0.8049803546777105,1.0,0.8554112554112554,0.8084422684634199,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
360,8.897867519408464e-05,0.0,8.897867519408464e-05,1.0,0.8571428571428571,0.8040816326530612,1.0,0.85,0.8049803546777105,1.0,0.8554112554112554,0.8084422684634199,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
370,0.00022270684712566435,0.0,0.00022270684712566435,1.0,0.8928571428571429,0.8040816326530612,1.0,0.9,0.8063608367845386,1.0,0.8912655971479501,0.8050064823574758,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
380,0.00032290906528942287,0.0,0.00032290906528942287,1.0,0.8571428571428571,0.7795918367346939,1.0,0.8416666666666667,0.7810342996708082,1.0,0.8465978465978466,0.7830653200452172,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
390,0.0001902212097775191,0.0,0.0001902212097775191,1.0,0.8928571428571429,0.7755102040816326,1.0,0.8833333333333333,0.776468089625146,1.0,0.888888888888889,0.7780022446689113,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
400,0.00020935546490363777,0.0,0.00020935546490363777,1.0,0.8571428571428571,0.7673469387755102,1.0,0.8416666666666667,0.7666454284804077,1.0,0.8465978465978466,0.7702261084614026,S4_train_I_val_D1_2,three_class_with_air,MLP source only,0.0,2
1,1.0852763652801514,5.052042251918465e-05,1.085278868675232,0.5,0.32142857142857145,0.24081632653061225,0.47222222222222227,0.3166666666666667,0.24110650950408832,0.4884760921912625,0.32879256965944276,0.22325382572083488,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
10,0.526328980922699,0.3925876319408417,0.5459583401679993,0.8333333333333334,0.75,0.6653061224489796,0.8611111111111112,0.7666666666666666,0.6752681321015186,0.8240387063916476,0.7239819004524887,0.6646131646131646,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
20,0.17337960004806519,0.07885761559009552,0.17732247710227966,0.9666666666666667,0.7857142857142857,0.7428571428571429,0.9722222222222222,0.7833333333333333,0.7461505787405756,0.959866220735786,0.7787439613526569,0.7521460112736484,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
30,0.03739389777183533,0.08836433291435242,0.04181211441755295,1.0,0.8571428571428571,0.763265306122449,1.0,0.85,0.7648401826484017,1.0,0.8503987240829346,0.7701606790238361,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
40,0.00337758450768888,0.10024760663509369,0.008389964699745178,1.0,0.9285714285714286,0.8081632653061225,1.0,0.9249999999999999,0.8081660826165445,1.0,0.9249164578111947,0.8127313577299625,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
50,0.0008934035431593657,0.047599274665117264,0.003273367416113615,1.0,0.9285714285714286,0.8163265306122449,1.0,0.9166666666666666,0.8159180206010407,1.0,0.9220779220779219,0.8212139675907791,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
60,0.002497401088476181,0.08861155807971954,0.006927979178726673,1.0,0.9285714285714286,0.8244897959183674,1.0,0.9166666666666666,0.8236699585855368,1.0,0.9220779220779219,0.8294252642511349,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
70,0.0007864423678256571,0.04387104883790016,0.0029799947515130043,1.0,0.8928571428571429,0.8244897959183674,1.0,0.8833333333333333,0.8236699585855368,1.0,0.888888888888889,0.8291835697064561,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
80,0.0012265677796676755,0.0347307063639164,0.0029631031211465597,1.0,0.8928571428571429,0.8326530612244898,1.0,0.8833333333333333,0.831421896570033,1.0,0.888888888888889,0.8367922789151323,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
90,0.003424449358135462,0.024061452597379684,0.0046275220811367035,1.0,0.8928571428571429,0.8367346938775511,1.0,0.8833333333333333,0.835297865562281,1.0,0.888888888888889,0.8408521897941427,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
100,0.001217174343764782,0.029420284554362297,0.002688188571482897,1.0,0.8928571428571429,0.7795918367346939,1.0,0.875,0.7748221301900817,1.0,0.8795986622073579,0.7839492207139265,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
110,0.004056394565850496,0.04349717125296593,0.006231253035366535,1.0,1.0,0.8408163265306122,1.0,1.0,0.8419347987681852,1.0,1.0,0.8439085767022209,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
120,0.001958190929144621,0.017896920442581177,0.0028530368581414223,1.0,0.9285714285714286,0.8244897959183674,1.0,0.9166666666666666,0.8215992354252947,1.0,0.9220779220779219,0.8294017094017093,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
130,0.0005000436794944108,0.019453002139925957,0.0014726938679814339,1.0,1.0,0.8448979591836735,1.0,1.0,0.8437400446001911,1.0,1.0,0.8494670280036134,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
140,0.0009266334818676114,0.015496497973799706,0.0017014583572745323,1.0,1.0,0.8408163265306122,1.0,1.0,0.8398640756079431,1.0,1.0,0.8455458781906948,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
150,0.00041915432666428387,0.011262800544500351,0.000982294324785471,1.0,0.9285714285714286,0.8408163265306122,1.0,0.9166666666666666,0.8398640756079431,1.0,0.9220779220779219,0.8455458781906948,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
160,0.00028532056603580713,0.008291342295706272,0.0006998876924626529,1.0,0.9285714285714286,0.8367346938775511,1.0,0.9166666666666666,0.835297865562281,1.0,0.9220779220779219,0.841468660974865,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
170,0.0013774910476058722,0.010836481116712093,0.0019193151965737343,1.0,0.9285714285714286,0.8367346938775511,1.0,0.9166666666666666,0.835297865562281,1.0,0.9220779220779219,0.841468660974865,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
180,0.00032984453719109297,0.009204168803989887,0.0007900529890321195,1.0,0.9285714285714286,0.8326530612244898,1.0,0.9166666666666666,0.8321121376234469,1.0,0.9220779220779219,0.8376359090644804,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
190,0.00045235303696244955,0.009301810525357723,0.0009174435399472713,1.0,0.9285714285714286,0.8367346938775511,1.0,0.9166666666666666,0.835988106615695,1.0,0.9220779220779219,0.8416024720372547,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
200,0.00041398408939130604,0.008735273964703083,0.0008507478050887585,1.0,0.9285714285714286,0.8408163265306122,1.0,0.9166666666666666,0.8398640756079431,1.0,0.9220779220779219,0.8455458781906948,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
210,0.0006658383063040674,0.009918048977851868,0.0011617407435551286,1.0,0.9285714285714286,0.8367346938775511,1.0,0.9166666666666666,0.835297865562281,1.0,0.9220779220779219,0.841468660974865,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
220,0.0006633585435338318,0.006620271131396294,0.00099437206517905,1.0,0.9285714285714286,0.8367346938775511,1.0,0.9166666666666666,0.835297865562281,1.0,0.9220779220779219,0.841468660974865,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
230,0.0003495956480037421,0.010661866515874863,0.0008826890261843801,1.0,0.9285714285714286,0.8367346938775511,1.0,0.9166666666666666,0.835297865562281,1.0,0.9220779220779219,0.841468660974865,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
240,0.0001909619168145582,0.0061463117599487305,0.0004982774844393134,1.0,0.9285714285714286,0.8408163265306122,1.0,0.9166666666666666,0.8398640756079431,1.0,0.9220779220779219,0.8455458781906948,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
250,0.0006191188585944474,0.006059585604816675,0.0009220981737598777,1.0,0.9285714285714286,0.8448979591836735,1.0,0.9166666666666666,0.8437400446001911,1.0,0.9220779220779219,0.8494670280036134,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
260,0.0005135319079272449,0.008642389439046383,0.000945651379879564,1.0,0.9285714285714286,0.8367346938775511,1.0,0.9166666666666666,0.835297865562281,1.0,0.9220779220779219,0.841468660974865,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
270,0.008127943612635136,0.0039346348494291306,0.008324675261974335,1.0,0.9642857142857143,0.8408163265306122,1.0,0.9583333333333334,0.8398640756079431,1.0,0.9619047619047619,0.845359477124183,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
280,0.0008598783169873059,0.021219205111265182,0.0019208386074751616,1.0,0.9642857142857143,0.8489795918367347,1.0,0.9583333333333334,0.8489964956992674,1.0,0.9619047619047619,0.85325615004685,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
290,0.0004551129532046616,0.014219755306839943,0.001166100730188191,1.0,0.9285714285714286,0.8285714285714286,1.0,0.9166666666666666,0.8275459275777849,1.0,0.9220779220779219,0.8332872746414001,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
300,0.0005369620048440993,0.010607242584228516,0.0010673240758478642,1.0,0.9285714285714286,0.8285714285714286,1.0,0.9166666666666666,0.8275459275777849,1.0,0.9220779220779219,0.8335802469135802,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
310,0.0002358783531235531,0.013197850435972214,0.0008957708487287164,1.0,0.9285714285714286,0.8285714285714286,1.0,0.9166666666666666,0.8275459275777849,1.0,0.9220779220779219,0.8332872746414001,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
320,0.0005110502825118601,0.00913151353597641,0.0009676259942352772,1.0,0.9285714285714286,0.8204081632653061,1.0,0.9166666666666666,0.8197939895932888,1.0,0.9220779220779219,0.8254147069455802,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
330,0.0002462404372636229,0.008008010685443878,0.0006466410122811794,1.0,0.9285714285714286,0.8040816326530612,1.0,0.9166666666666666,0.8042901136242966,1.0,0.9220779220779219,0.8093548948009041,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
340,0.00018224737141281366,0.006866238545626402,0.0005255592986941338,1.0,0.9285714285714286,0.8040816326530612,1.0,0.9166666666666666,0.8042901136242966,1.0,0.9220779220779219,0.8093548948009041,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
350,0.00023828912526369095,0.005071716848760843,0.0004918749909847975,1.0,0.9285714285714286,0.8163265306122449,1.0,0.9166666666666666,0.8159180206010407,1.0,0.9220779220779219,0.8215167548500881,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
360,0.0004173585039097816,0.004679600242525339,0.0006513384869322181,1.0,0.9285714285714286,0.8244897959183674,1.0,0.9166666666666666,0.8236699585855368,1.0,0.9220779220779219,0.829492509254414,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
370,0.0009671406587585807,0.008052048273384571,0.0013697431422770023,1.0,0.9285714285714286,0.8244897959183674,1.0,0.9166666666666666,0.8236699585855368,1.0,0.9220779220779219,0.829492509254414,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
380,0.0002378506469540298,0.014074811711907387,0.000941591220907867,1.0,0.9285714285714286,0.8244897959183674,1.0,0.9166666666666666,0.8236699585855368,1.0,0.9220779220779219,0.829492509254414,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
390,0.0001949663128471002,0.00636522751301527,0.0005132277146913111,1.0,0.9285714285714286,0.8244897959183674,1.0,0.9166666666666666,0.8236699585855368,1.0,0.9220779220779219,0.829492509254414,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
400,0.00033854052890092134,0.012884754687547684,0.0009827782632783055,1.0,0.9285714285714286,0.8244897959183674,1.0,0.9166666666666666,0.8236699585855368,1.0,0.9220779220779219,0.829492509254414,S4_train_I_val_D1_2,three_class_with_air,Deep CORAL-UDA,0.05,3
1,1.089624285697937,0.0,1.089624285697937,0.4666666666666667,0.4230769230769231,0.49783549783549785,0.5277777777777778,0.5,0.522633744855967,0.42893217893217894,0.3493516399694889,0.43442341201775153,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
10,0.5322462320327759,0.0,0.5322462320327759,0.8,0.7307692307692307,0.7012987012987013,0.8333333333333334,0.7666666666666666,0.7117552334943639,0.8002635046113307,0.7354700854700855,0.7026529547656307,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
20,0.12347091734409332,0.0,0.12347091734409332,1.0,0.7692307692307693,0.7056277056277056,1.0,0.7777777777777778,0.7122920021470746,1.0,0.7727272727272728,0.7165418536360862,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
30,0.042606521397829056,0.0,0.042606521397829056,1.0,0.7307692307692307,0.7489177489177489,1.0,0.7444444444444445,0.7541599570585077,1.0,0.7456140350877192,0.7549305146002511,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
40,0.007293888367712498,0.0,0.007293888367712498,1.0,0.8461538461538461,0.7619047619047619,1.0,0.8444444444444444,0.7657899445339057,1.0,0.8554112554112555,0.7695026500863308,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
50,0.006596492137759924,0.0,0.006596492137759924,1.0,0.8461538461538461,0.7748917748917749,1.0,0.8444444444444444,0.7774199320093039,1.0,0.8521446347533305,0.7832816011505058,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
60,0.00452099833637476,0.0,0.00452099833637476,1.0,0.8461538461538461,0.7619047619047619,1.0,0.8444444444444444,0.7650742529969583,1.0,0.8521446347533305,0.7683682103571606,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
70,0.0018992283148691058,0.0,0.0018992283148691058,1.0,0.8846153846153846,0.7662337662337663,1.0,0.8777777777777778,0.7691894793344068,1.0,0.886762360446571,0.7743555890326711,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source only,0.0,2
