split,task,variant,space,x,y,label,domain,partition,period,day_num,target_file
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.6370029920486395,-2.820951038281129,alcohol,target,target_test,Period_II,17,alcohol\alcohol_65.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-0.7233804628442354,-3.7823953688790195,alcohol,target,target_test,Period_II,17,alcohol\alcohol_66.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.308876923118421,-5.807162468089947,alcohol,target,target_test,Period_II,17,alcohol\alcohol_67.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-2.0939438798312056,-4.326830924793142,alcohol,target,target_test,Period_II,17,alcohol\alcohol_68.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.6885118303672488,1.9872352203720147,acetone,target,target_test,Period_III,18,acetone\acetone_69.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-3.364527300992421,3.8333438273814355,acetone,target,target_test,Period_III,18,acetone\acetone_70.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.560566868401498,5.8211199499546575,acetone,target,target_test,Period_III,18,acetone\acetone_71.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-3.5139816163368107,3.989953494077182,acetone,target,target_test,Period_III,18,acetone\acetone_72.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-2.688232162457871,2.5652296282401092,acetone,target,target_test,Period_III,18,acetone\acetone_73.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-5.389742017809547,5.133997638885648,acetone,target,target_test,Period_III,19,acetone\acetone_74.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.29836840504667,5.860470073734786,acetone,target,target_test,Period_III,19,acetone\acetone_75.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-5.406878824131215,6.602635725384599,acetone,target,target_test,Period_III,19,acetone\acetone_76.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.809137228338896,5.321012106843502,acetone,target,target_test,Period_III,20,acetone\acetone_77.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-5.429281676013292,6.399013953016436,acetone,target,target_test,Period_III,20,acetone\acetone_78.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-3.0409599782501298,4.072718564563479,acetone,target,target_test,Period_III,20,acetone\acetone_79.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.1179308633490965,5.073408452708879,acetone,target,target_test,Period_III,20,acetone\acetone_80.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.4047735296937915,5.665267339111148,acetone,target,target_test,Period_III,21,acetone\acetone_81.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-3.913555890018999,4.323247496090543,acetone,target,target_test,Period_III,21,acetone\acetone_82.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-5.080166192880644,5.751053183067206,acetone,target,target_test,Period_III,21,acetone\acetone_83.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-5.1442682924701355,6.613127063737201,acetone,target,target_test,Period_III,21,acetone\acetone_84.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,7.332925719391058,3.4323369089389977,air,target,target_test,Period_III,18,air\air_49.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,5.813139619832484,0.07459517680137816,air,target,target_test,Period_III,18,air\air_50.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,7.241429038634818,0.2875784161755402,air,target,target_test,Period_III,18,air\air_51.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,6.653063336072098,0.3464886853374813,air,target,target_test,Period_III,18,air\air_52.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-0.19335906538466863,-3.8412910551725177,air,target,target_test,Period_III,19,air\air_53.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,6.424960689649295,2.9584780184126287,air,target,target_test,Period_III,19,air\air_54.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,6.073983016293308,1.0636346449916523,air,target,target_test,Period_III,20,air\air_55.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,0.31622938796886507,-2.5154011854209184,air,target,target_test,Period_III,20,air\air_56.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,10.255932888804903,0.8591691605421474,air,target,target_test,Period_III,20,air\air_57.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,5.6705685682250575,1.1105116038436034,air,target,target_test,Period_III,20,air\air_58.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-2.0072997596064397,-3.7863330588149426,air,target,target_test,Period_III,21,air\air_59.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,7.828193425026605,0.9218303189545896,air,target,target_test,Period_III,21,air\air_60.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,7.8450400333592345,3.5415890612466803,air,target,target_test,Period_III,21,air\air_61.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,6.063540746149078,3.258926215023338,air,target,target_test,Period_III,21,air\air_62.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.488043777793168,-2.508576926212665,alcohol,target,target_test,Period_III,18,alcohol\alcohol_69.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.4712277651701486,-4.440241904333663,alcohol,target,target_test,Period_III,18,alcohol\alcohol_70.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.685911118719818,-4.037429128048656,alcohol,target,target_test,Period_III,18,alcohol\alcohol_71.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.7619038889464647,-4.190780761521278,alcohol,target,target_test,Period_III,18,alcohol\alcohol_72.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.0180798714587829,-5.871892782872749,alcohol,target,target_test,Period_III,18,alcohol\alcohol_73.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.493760092130983,-3.365726103048347,alcohol,target,target_test,Period_III,19,alcohol\alcohol_74.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.0804936417889794,-6.511281351875286,alcohol,target,target_test,Period_III,19,alcohol\alcohol_75.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.3266554488607578,-3.994796633719878,alcohol,target,target_test,Period_III,19,alcohol\alcohol_76.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-0.3754789085202219,-6.886570106065526,alcohol,target,target_test,Period_III,20,alcohol\alcohol_77.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-0.27094472936860586,-5.905052584196432,alcohol,target,target_test,Period_III,20,alcohol\alcohol_78.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.055419245053534,-5.263725473187378,alcohol,target,target_test,Period_III,20,alcohol\alcohol_79.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.134614463080097,-4.925706536939332,alcohol,target,target_test,Period_III,20,alcohol\alcohol_80.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.7427262843017965,-5.186221303049477,alcohol,target,target_test,Period_III,21,alcohol\alcohol_81.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-2.007841746058647,-2.683153836592925,alcohol,target,target_test,Period_III,21,alcohol\alcohol_82.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.6296879521466119,-4.552462185672444,alcohol,target,target_test,Period_III,21,alcohol\alcohol_83.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.950931147724398,-3.177718624842174,alcohol,target,target_test,Period_III,21,alcohol\alcohol_84.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,1.1591916659096986,-2.415686016690361,acetone,target,target_test,Period_IV,22,acetone\acetone_85.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.325032867898386,-4.420376717700435,acetone,target,target_test,Period_IV,22,acetone\acetone_86.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-3.834009341315753,3.083730850410152,acetone,target,target_test,Period_IV,22,acetone\acetone_87.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-3.8409855349270576,4.908602967639808,acetone,target,target_test,Period_IV,22,acetone\acetone_88.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.715336574866408,4.793581830860822,acetone,target,target_test,Period_IV,23,acetone\acetone_89.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-3.7002000540751707,5.1806588512683565,acetone,target,target_test,Period_IV,23,acetone\acetone_90.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.684890942653176,5.890425294356556,acetone,target,target_test,Period_IV,23,acetone\acetone_91.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.932244582118448,6.1476634523367295,acetone,target,target_test,Period_IV,23,acetone\acetone_92.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-2.905877451123181,5.305409682143904,acetone,target,target_test,Period_IV,24,acetone\acetone_93.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.089875305774457,4.0578915574512004,acetone,target,target_test,Period_IV,24,acetone\acetone_94.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-4.554679371319292,4.754281138613855,acetone,target,target_test,Period_IV,24,acetone\acetone_95.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-3.4460535043286495,2.893419489146192,acetone,target,target_test,Period_IV,24,acetone\acetone_96.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,7.7183902294065545,-0.4483719249747306,air,target,target_test,Period_IV,22,air\air_63.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,6.305033589790902,-1.111262245891737,air,target,target_test,Period_IV,22,air\air_64.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.7812270391444067,-3.397677110048305,air,target,target_test,Period_IV,22,air\air_65.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,3.70478734352749,2.0426153829984792,air,target,target_test,Period_IV,23,air\air_66.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,7.175144583529468,1.015742694514338,air,target,target_test,Period_IV,23,air\air_67.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,6.732611992180548,3.325771479316547,air,target,target_test,Period_IV,23,air\air_68.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,6.8103257503468475,-0.03366698037138425,air,target,target_test,Period_IV,23,air\air_69.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,8.265395916851196,2.947932586116288,air,target,target_test,Period_IV,24,air\air_70.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,4.299968478675928,1.1226295372155943,air,target,target_test,Period_IV,24,air\air_71.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,7.687425083604908,2.9783788802859066,air,target,target_test,Period_IV,24,air\air_72.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.0924973634685995,-4.845662221935011,alcohol,target,target_test,Period_IV,22,alcohol\alcohol_85.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,0.3485383406128492,-2.656719204882689,alcohol,target,target_test,Period_IV,22,alcohol\alcohol_86.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,1.8396975037506997,-3.4833173927306538,alcohol,target,target_test,Period_IV,22,alcohol\alcohol_87.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.2488285842792317,-4.126676225939634,alcohol,target,target_test,Period_IV,22,alcohol\alcohol_88.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.422646425587997,-3.8045909326594534,alcohol,target,target_test,Period_IV,23,alcohol\alcohol_89.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.9533190364033857,-4.094045516226848,alcohol,target,target_test,Period_IV,23,alcohol\alcohol_90.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-0.961044840344552,-4.946055741560002,alcohol,target,target_test,Period_IV,23,alcohol\alcohol_91.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.7900611670231406,-5.098430306369524,alcohol,target,target_test,Period_IV,23,alcohol\alcohol_92.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.3370313065411945,-7.437692599926747,alcohol,target,target_test,Period_IV,24,alcohol\alcohol_93.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-1.5406693552615576,-4.3823338743467675,alcohol,target,target_test,Period_IV,24,alcohol\alcohol_94.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-2.112617737832075,-3.8619121394200735,alcohol,target,target_test,Period_IV,24,alcohol\alcohol_95.csv
S1_train_I_test_all,three_class_with_air,Deep CORAL-UDA,learned 16D latent h PCA,-0.7124279966816558,-3.376406144362484,alcohol,target,target_test,Period_IV,24,alcohol\alcohol_96.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.385670909948937,2.5159448191405027,acetone,source,source_train,Period_I,1,acetone\acetone_o1.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,2.62019096325183,-1.6538249083686754,acetone,source,source_train,Period_I,1,acetone\acetone_o3.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,12.591563282030448,2.285205672240917,acetone,source,source_train,Period_I,2,acetone\acetone_o5.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,6.290108513987097,2.5965133222572074,acetone,source,source_train,Period_I,2,acetone\acetone_o6.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.07945585889687,1.3805127661286456,acetone,source,source_train,Period_I,2,acetone\acetone_o7.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-0.3931018457918861,-2.160936351242317,acetone,source,source_train,Period_I,2,acetone\acetone_o8.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,6.433855447768069,-0.22916509013776648,acetone,source,source_train,Period_I,2,acetone\acetone_o9.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,2.01137730204453,0.08769193983128581,acetone,source,source_train,Period_I,3,acetone\acetone_o10.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,5.167227526967837,4.008307658209121,acetone,source,source_train,Period_I,3,acetone\acetone_o11.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,17.612049220887737,2.463699212029396,acetone,source,source_train,Period_I,3,acetone\acetone_o12.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.096327072740525,-1.4068354062028645,air,source,source_train,Period_I,0,air\baseline_1.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-5.33614103199672,0.956299918789774,air,source,source_train,Period_I,0,air\baseline_3.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.549668568196268,3.0234057523435074,air,source,source_train,Period_I,0,air\baseline_4.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.2337326910357116,2.0666115941700443,air,source,source_train,Period_I,0,air\baseline_5.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-0.484930870382091,4.692028925384552,air,source,source_train,Period_I,0,air\baseline_6.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-0.3375638826634091,2.6052670180512774,alcohol,source,source_train,Period_I,1,alcohol\alcohol_o1.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-1.9009872161574703,2.89038289899641,alcohol,source,source_train,Period_I,1,alcohol\alcohol_o2.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.0811066095747157,3.5607163997990465,alcohol,source,source_train,Period_I,1,alcohol\alcohol_o3.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-2.2204279280198973,2.327143059276743,alcohol,source,source_train,Period_I,2,alcohol\alcohol_o5.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-1.8847793698404653,2.29305736334912,alcohol,source,source_train,Period_I,2,alcohol\alcohol_o6.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-1.2133809086531415,5.0588456998442375,alcohol,source,source_train,Period_I,2,alcohol\alcohol_o7.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.074749366781701,2.1999063218444888,alcohol,source,source_train,Period_I,2,alcohol\alcohol_o8.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.411250289834459,-2.100110437596786,alcohol,source,source_train,Period_I,2,alcohol\alcohol_o9.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,0.014478116505484048,4.779782156671654,alcohol,source,source_train,Period_I,3,alcohol\alcohol_o10.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-2.407883928698058,1.4428634475882949,alcohol,source,source_train,Period_I,3,alcohol\alcohol_o12.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.3362944635544,4.017060546965144,acetone,source,source_val,Period_I,1,acetone\acetone_o2.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,18.05302876164786,4.798291074673369,acetone,source,source_val,Period_I,2,acetone\acetone_o4.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.8653868718725164,1.7275811259026128,air,source,source_val,Period_I,0,air\baseline_7.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-0.6751047437483164,-0.8507441760261505,alcohol,source,source_val,Period_I,2,alcohol\alcohol_o4.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-1.1631847100449655,3.2746815324923246,alcohol,source,source_val,Period_I,3,alcohol\alcohol_o11.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,15.131460249438554,4.272022606329815,acetone,target,target_domain,Period_II,1,acetone\acetone_1.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,12.725233467086174,1.7615308300268806,acetone,target,target_domain,Period_II,1,acetone\acetone_2.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,8.437951766205856,4.211649365403687,acetone,target,target_domain,Period_II,1,acetone\acetone_3.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,6.636643688478692,-2.9046724667535337,acetone,target,target_domain,Period_II,1,acetone\acetone_4.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,6.2271377402528625,3.5437649530641644,acetone,target,target_domain,Period_II,1,acetone\acetone_5.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,3.41661198860012,-3.148747626632935,acetone,target,target_domain,Period_II,2,acetone\acetone_10.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,1.5259411476613645,-1.9098485972563348,acetone,target,target_domain,Period_II,2,acetone\acetone_6.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,4.3165651891132075,0.45949581968505576,acetone,target,target_domain,Period_II,2,acetone\acetone_7.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,1.5010858860524108,-1.6497484054381868,acetone,target,target_domain,Period_II,2,acetone\acetone_8.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,3.5269138530772275,-3.340849257426521,acetone,target,target_domain,Period_II,2,acetone\acetone_9.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.0964249227592044,-1.0519508431609856,air,target,target_domain,Period_II,1,air\air_1.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.564134033441591,1.9340208583131866,air,target,target_domain,Period_II,1,air\air_2.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.483290809679297,0.8331957915274196,air,target,target_domain,Period_II,1,air\reference_1.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.1178123432280085,0.3801936163420629,air,target,target_domain,Period_II,1,air\reference_2.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.453213075296455,3.185734820367728,air,target,target_domain,Period_II,1,air\reference_3.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.813660762855635,1.1160024977470286,air,target,target_domain,Period_II,1,air\reference_4.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.831416827189184,-1.4210604674816536,air,target,target_domain,Period_II,2,air\air_3.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-2.8575501589014727,-1.1922705624401304,air,target,target_domain,Period_II,2,air\air_4.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,6.838048381275586,4.561574466248919,alcohol,target,target_domain,Period_II,1,alcohol\alcohol_1.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,5.700718452023528,4.516445193185645,alcohol,target,target_domain,Period_II,1,alcohol\alcohol_2.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,5.761335012304304,5.073202937092164,alcohol,target,target_domain,Period_II,1,alcohol\alcohol_3.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,3.711674800677017,1.591081392306646,alcohol,target,target_domain,Period_II,1,alcohol\alcohol_4.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,0.9995554206671327,3.567774280204042,alcohol,target,target_domain,Period_II,1,alcohol\alcohol_5.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,4.7925749655454055,1.3626369257051967,alcohol,target,target_domain,Period_II,2,alcohol\alcohol_10.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,4.686077339719515,1.3302178879577116,alcohol,target,target_domain,Period_II,2,alcohol\alcohol_6.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-1.812495535493241,-1.8085987384470352,alcohol,target,target_domain,Period_II,2,alcohol\alcohol_7.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,1.208959547840551,-1.4256663943417076,alcohol,target,target_domain,Period_II,2,alcohol\alcohol_8.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,1.1730739756614035,-1.9781563652863823,alcohol,target,target_domain,Period_II,2,alcohol\alcohol_9.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,1.9703977248503652,-1.0642307466924907,acetone,target,target_domain,Period_II,3,acetone\acetone_11.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,0.2746783300351864,-1.8796586903680819,acetone,target,target_domain,Period_II,3,acetone\acetone_12.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,0.4652831845893451,-2.4267995241885254,acetone,target,target_domain,Period_II,3,acetone\acetone_13.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-0.9206690104933856,-1.6938521141260143,acetone,target,target_domain,Period_II,3,acetone\acetone_14.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,1.1989520601837347,0.22751332089421197,acetone,target,target_domain,Period_II,3,acetone\acetone_15.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-1.1431223514736524,-2.0520494093645776,acetone,target,target_domain,Period_II,4,acetone\acetone_16.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,1.488422961549875,0.3605898188515712,acetone,target,target_domain,Period_II,4,acetone\acetone_17.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,0.8824733818629371,0.305481605488565,acetone,target,target_domain,Period_II,4,acetone\acetone_18.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-1.5848712332100499,-1.7051798466606045,acetone,target,target_domain,Period_II,4,acetone\acetone_19.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,-1.3709101561529125,-2.142307769708926,acetone,target,target_domain,Period_II,4,acetone\acetone_20.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,3.9397661583675276,-2.617402912043027,acetone,target,target_domain,Period_II,5,acetone\acetone_21.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,0.7010884241927622,-0.12247893229487954,acetone,target,target_domain,Period_II,5,acetone\acetone_22.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,3.3193905436451625,-2.0421857711445273,acetone,target,target_domain,Period_II,5,acetone\acetone_23.csv
S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,standardized input PCA,9.5643378822687,-0.3010053274225303,acetone,target,target_domain,Period_II,5,acetone\acetone_24.csv
